indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,2,COG-gov.policy-digital-strategy-2030,,,,,,,2026-08-31,0,Strategy 2030 finalised and awaiting adoption decree; predecessor expired; no adoption instrument on record,
gov.policy--ict-strategy,3,COG-gov.policy-strategie-economie-numerique-2019,,,,,,,2026-08-31,0,Digital economy strategy approved by Decret 2019-150; no implementation plan or reporting on record,
gov.policy--broadband-strategy,,,,,,,,,2026-08-31,0,No broadband plan or its absence on record; the 2019 digital economy strategy shows no broadband targets,
gov.policy--data-storage-cloud-strategy,2,COG-infra.store-sovereign-data-centre|COG-infra.store-data-centre,,,,,,,2026-08-31,0,data centres asserted in operation; no hosting or cloud policy adopted,
gov.policy--data-interoperability-framework-roadmap,2,COG-dpi.exchange-inter-administration-data-exchange,,,,,,,2026-08-31,0,Exchange platform named in the July 2026 roadmap; no framework instrument on record,
gov.policy--ai-strategy,2,COG-gov.policy-artificial-intelligence-strategy|COG-capacity.research-ai-strategy-technical-committee,,,,,,,2026-08-31,0,Drafting launched and technical committee seated May 2026; no draft text held,
gov.policy--data-localisation-policies,,,,,,,,,2026-08-31,0,Only the data protection law is held; no localisation rule or cited absence on record,
gov.policy--data-governance-policy,2,COG-gov.policy-data-governance-strategy,,,,,,,2026-08-31,0,Strategy in consultation June 2026 on a sponsor's account; no draft or adoption route published,
gov.policy--open-data-policy,2,COG-data.open-open-data-portal-or,,,,,,,2026-08-31,0,portal operating with no open data policy behind it,
gov.legislate--data-protection-legislation,3,COG-gov.protect-loi-n-29-2019,,,,,,,2026-08-31,0,Loi 29-2019 in force per secondary outlet; commission installed 2026 but no enforcement act on record,
gov.legislate--cybersecurity-legislation,,,,,,,,,2026-08-31,0,Rows hold Malabo ratification and a strategy tender; no cybercrime law or bill on record,
gov.legislate--legislation-covering-digital-id,,,,,,,,,2026-08-31,0,ID rests on decrees only; no law and no bill in preparation on record,
gov.legislate--digital-payments-legislation,,,,,,,,,2026-08-31,0,Only a public-revenue payment order held; no payment-systems law or e-money regulation on record,
gov.legislate--legislation-enabling-data-interoperability,,,,,,,,,2026-08-31,0,No data-sharing instrument on record; exchange platform only named in a roadmap,
gov.legislate--ai-legislation-regulations,2,COG-gov.policy-artificial-intelligence-strategy,,,,,,,2026-08-31,0,January 2026 conferences on AI regulation set priorities; no instrument with legal effect,
gov.legislate--e-commerce-legislation,,,,,,,,,2026-08-31,0,Only e-invoicing decree and orders held; no electronic-transactions law on record,
gov.legislate--statistics-legislation,3,COG-data.statistics-loi-36-2018,,,,,,,2026-08-31,0,Loi 36-2018 in force; Charter principles in its text not shown,
gov.legislate--access-to-information-legislation,,,,,,,,,2026-08-31,0,No access-to-information law or its absence on record,
gov.protect--data-protection-authority,3,COG-gov.protect-personal-data-protection-commission,,,,,,,2026-08-31,0,Commission appointed and inaugural session held January 2026; no registration or guidance or decision on record,
gov.protect--national-data-protection-readiness,3,COG-gov.protect-registration-notification-enforcement-regime,,,,,,,2026-08-31,0,Law in force and commission constituted; no Guidelines practices or enforcement on record,
gov.regional--regional-policy-collaboration,2,COG-gov.regional-first-central-african-cybersecurity,,,,,,,2026-08-31,0,bilateral media-regulator memorandum is not a regional policy process; no contribution on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Malabo ratified; no REC instrument domesticated in the cyberlaw set on record,
gov.regional--shared-regional-infrastructure,,,,,,,,,2026-08-31,0,Only a regional data-centre feasibility study and the national backbone held; no regional asset in rows,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,only row is a continental customs concession; no personal-data transfer rule on record,
gov.standards--national-interoperability-standards,,,,,,,,,2026-08-31,0,Rows hold an audit-provider draft and a CEMAC payments standard; no government interoperability standards,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,Rows hold regulator enforcement only; no standards body or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,One operator ISO 9001 certificate; no ISO membership or national adoption on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-08-31,0,civil-society reports only; no consultation on a digital instrument on record,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-08-31,0,defender trial not shown to concern expression; the shutdown evidence sits in the election-monitoring row,
finance.budget--sustainable-domestic-financing-of-digital-transformation,4,COG-gov.legislate-tax-newly-imported-sim|COG-finance.budget-posts-telecommunications-digital-economy,,,,,,,2026-08-31,0,Finance law 2026 earmarks a terminal tax to digital programmes; no yield or execution published,
finance.new--mobilisation-of-non-state-finance,3,,0.06132,per cent of GDP,2026,outputs/non-state-finance/COG-nonstate.csv@2025-01-01,,,2026-08-31,0,"1 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,3,,69.1,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,2,,47.3,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--mobile-affordability,2,,5.32,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,3,COG-infra.connect-backbone-transferred-state-operator,,,,,,,2026-08-31,0,Backbone phases one to three in service on the state operator; no open-access terms or length figure,
infra.connect--international-internet-bandwidth,2,COG-infra.connect-alternative-submarine-cable-connection,1,routes,2026,2026-01-20-congo-seeks-new-subsea-cable-wacs-failures-connectingafrica,,,2026-08-31,0,Regulator states reliance on WACS alone; alternative cable not confirmed carrying traffic,
infra.connect--internet-exchange-points,3,COG-infra.connect-cgix,,,,,,,2026-08-31,0,CGIX in service with 4 members and 70 Mb/s on its own undated counters,
infra.connect--satellite-broadband-licensing-and-availability,2,COG-data.satellite-low-orbit-satellite-broadband,,,,,,,2026-08-31,0,Low-orbit regulation in development; no licence or service on record,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-31,,,2026-08-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
infra.store--off-site-backup-capacity,,,,,,,,,2026-08-31,0,operator's three sites asserted in passing; none stated as a backup or recovery site,
infra.energy--grid-reliability,2,,8.6734,outages per month,2024,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,1,,19.4,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,2026-08-31,0,Only a youth digital-skills target held; nothing on government technical capacity,
infra.cybersec--national-cybersecurity-readiness,2,COG-infra.cybersec-information-systems-security-agency|COG-infra.cybersec-cybersecurity-strategy,,,,,,,2026-08-31,0,agency operating; strategy still out to tender,
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-08-31,0,Platform only named in a roadmap; one point-to-point forest-finance link is no exchange layer,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,2026-08-31,0,card orders only; no other system's use of the ID in this section's rows,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,2026-08-31,0,single-site donor equipment; no exchange between health systems on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,sector roadmap validated; no link between education systems planned on record,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,2026-08-31,0,Only a planned exchange platform held; nothing on social protection links,
dpi.id--robustness-of-system,3,COG-dpi.id-numero-identification-unique,,,,,,,2026-08-31,0,unique number and card in service; no assurance level or audit published,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,no supplier or operating arrangement for the ID platform on record,
dpi.id--authentication,2,COG-gov.legislate-signature-electronique,,,,,,,2026-08-31,0,E-signature decree 2014 in force; no authentication service operating on record,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,civil-status software validated but unfunded; no identifier at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-08-31,0,no linkage between civil status and the ID planned on record,
dpi.id--use-by-other-systems,3,COG-dpi.id-unique-identification-number-biometric,,,,,,,2026-08-31,0,Number mandatory for eight economic and five administrative formalities; no reconciliation on record,
dpi.pay--governance-role-of-central-bank,,,,,,,,,2026-08-31,0,rows cover a treasury account only; no payment-oversight evidence held,
dpi.pay--g2p-functionality,,,,,,,,,2026-08-31,0,payroll platform running but digital salary payment not stated,
dpi.pay--revenue-collection,3,COG-dpi.pay-public-revenue-payment-platform|COG-dpi.govtech-tax-filing-portal,,,,,,,2026-08-31,0,platform live with roll-out partial; no electronic share of revenue published,
dpi.pay--b2b-and-b2g-functionality,3,COG-dpi.exchange-cemac-interoperable-qr-code,,,,,,,2026-08-31,0,regional interoperable QR in service; no end-to-end e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,COG-dpi.pay-payment-aggregator-licence,,,,,,,2026-08-31,0,Licensed aggregator operating across operators and banks; no volumes or agent figures,
dpi.pay--population-uptake,3,,55.576,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,3,COG-dpi.pay-gimacpay|COG-dpi.pay-european-remittance-corridor,,,,,,,2026-08-31,0,Regional switch and a licensed corridor live; no country volumes or costs published,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,licensing and fraud enforcement only; no conduct rules for digital finance on record,
dpi.registry--population-register,,,,,,,,,2026-08-31,0,no population register provided for or built on record,
dpi.registry--civil-register,2,COG-dpi.registry-integrated-civil-status-system,,,,,,,2026-08-31,0,software validated; deployment unfunded,
dpi.registry--address-register,2,COG-dpi.registry-postal-addressing,,,,,,,2026-08-31,0,Addressing adopted by decree and run by the regulator; not deployed,
dpi.registry--business-register,3,COG-dpi.registry-business-register,,,,,,,2026-08-31,0,Online creation platform launched December 2025; public search and shared identifier not on record,
dpi.registry--social-protection-register,2,COG-dpi.registry-social-protection-register,,,,,,,2026-08-31,0,Single social register being stood up under a World Bank project,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Register permanent and public by statute and used in 2026; digital form not on record,
dpi.registry--tax-register,2,COG-dpi.registry-tax-register|COG-dpi.govtech-tax-filing-portal,,,,,,,2026-08-31,0,Unique number compulsory for taxpayers; register integrity or centralisation not assessed,
dpi.registry--land-register,,,,,,,,,2026-08-31,0,Paper title register under the 2000 statute; no digitisation or cited paper-only statement,
dpi.mis--health,,,,,,,,,2026-08-31,0,donor e-health equipment at one hospital; no HMIS on record,
dpi.mis--education,2,COG-dpi.mis-sige-education,,,,,,,2026-08-31,0,EMIS instituted by Decret 2023-1751; no census or output on record,
dpi.mis--social-protection,,,,,,,,,2026-08-31,0,Beneficiary figures given at a visit; no programme MIS on record,
dpi.mis--justice,2,COG-dpi.mis-justice,,,,,,,2026-08-31,0,Justice information system described under an earlier project; not in service on record,
dpi.mis--tax,3,COG-dpi.govtech-tax-filing-portal|COG-dpi.pay-public-revenue-payment-platform,,,,,,,2026-08-31,0,filing and payment live for some segments; no uptake published,
dpi.mis--customs,2,COG-dpi.mis-customs,,,,,,,2026-08-31,0,electronic customs system with no coverage of posts on record,
dpi.mis--land,,,,,,,,,2026-08-31,0,Departmental land single window decreed; no land information system on record,
dpi.govtech--e-government-services,2,COG-dpi.govtech-certified-electronic-invoicing-system|COG-dpi.govtech-digital-roadmap-priority-services,,,,,,,2026-08-31,0,task force decreed; priority services not yet dematerialised,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-08-31,0,Only a validated but undeployed revenue platform; nothing on local ICT equipment,
digital.localgov--digitalisation-of-local-government-records,2,COG-digital.localgov-local-authority-revenue-dematerialisation,,,,,,,2026-08-31,0,Central revenue platform validated; not deployed at any local authority,
digital.rural--digitalisation-of-rural-health-clinics,,,,,,,,,2026-08-31,0,Facility assessment validated; no rural clinic digitisation on record,
digital.rural--digitalisation-of-rural-primary-schools,2,COG-digital.rural-schools-connectivity,,,,,,,2026-08-31,0,Two Cuvette schools connected by the universal service fund; no national share,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-08-31,0,civil-status software unfunded; no rural office pilot on record,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-08-31,0,Only radar training held; nothing on police station systems,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,Only regulation conferences and a strategy in drafting; no AI system in administration,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-08-31,0,No sectoral AI tool on record,
tech.ai--development-of-national-regional-ai-systems,2,COG-tech.ai-african-artificial-intelligence-research|COG-geopol.china-joint-artificial-intelligence-laboratory,,,,,,,2026-08-31,0,Research centre and AI lab named; no model or dataset or compute in service on record,
tech.ai--control-of-ai-abuse,2,COG-tech.ai-digital-ai-regulation-conferences,,,,,,,2026-08-31,0,Conferences produced recommendations only; no rule with legal effect,
tech.industry--national-capacity-in-dt-related-production,2,,0.0884,% of GDP,2021,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,,,,,,,,,2026-08-31,0,Only a startup labelling regime held; no hub or park on record,
tech.innovate--tech-startup-ecosystem,3,COG-tech.innovate-startup-labelling-regime,,,,,,,2026-08-31,0,Labelling regime decrees adopted 2025; no label awarded or commission sitting on record,
capacity.training--dt-related-university-facilities-and-qualifications,2,,15.1306,% of tertiary graduates,2017,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,COG-capacity.research-ai-in-research-rules,,,,,,,2026-08-31,0,researchers' workshop only; no funded programme or centre on record,2026-08-24-cog-ai-and-research-brazzaville-sets-the-rules
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,civil-society sessions only; no public consultation on an instrument on record,
include.access--inclusion-of-persons-with-disabilities,2,COG-include.access-disability-rights,,,,,,,2026-08-31,0,Loi 18-2025 in force; ICT or accessible-format provisions not shown,
include.access--inclusion-of-refugees-and-idps,3,COG-include.access-refugee-documentation,,,,,,,2026-08-31,0,Asylum law 2021 and biometric passports issued to refugees; digital access not provided for,
data.statistics--national-strategy-for-development-of-statistics,3,COG-data.statistics-loi-36-2018,,,,,,,2026-08-31,0,2022-2026 NSDS adopted; no funding or evaluation on record,
data.statistics--censuses-and-surveys,2,COG-data.statistics-quarterly-labour-market-informal,,,,,,,2026-08-31,0,labour survey in preparation; no enumeration on record,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-08-31,0,Balance-of-payments collection and an insurance data platform; no admin-register statistical product,
data.open--use-of-open-data,2,COG-data.open-open-data-portal-or,,,,,,,2026-08-31,0,portal loading data; no open licence stated,
data.satellite--agricultural-use-of-satellite-data,2,COG-data.satellite-agricultural-monitoring,,,,,,,2026-08-31,0,one-off land-cover map and external brief; no national service,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,regional agency's aerodrome service; no national satellite product on record,
