recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
SEN,2025,Not stated — project duration 42 months,Global Environment Facility (GEF),National statistics,"Grant (GEF Project Grant; Medium-Sized Project, 1-step approval)",1,commitment,verified — read from the gef project document itself,Active — approved for implementation 2025-08-11; launched in Dakar 2026-07-22,"Global Environment Facility — Senegal, climate transparency data platform (CBIT-Sénégal), 2025","From the project document, verbatim:

> Senegal has insufficient capacity to comply with the Enhanced Transparency Framework (ETF) of
> Article 13 of the Paris Agreement (PA) due to restricted exposure to previous transparency
> initiatives.

> This project objective is to enhance the National Framework for Climate Transparency for
> Senegal to meet the requirements of the ETF under the Paris Agreement on Climate Change. The
> project aims to fill critical information gaps, align with sustainable development goals,
> including gender equality and foster transparency and good governance, enabling Senegal to
> manage climate-related data and more effectively prepare fully transparent reports to the
> United Nations Framework Convention on Climate Change (UNFCCC).

> By improving the climate data management cycle—from planning and data collection to analysis
> and information sharing— Senegal will produce high-quality climate information for
> international reporting and national decision-making.

Three technical components: an **Integrated National Transparency Platform (NTP)** with the
governance frameworks, data flows, expertise and tools around it; **NTP modules** for the GHG
inventory, adaptation/vulnerability, NDC tracking, support needed and received, and
capacity-building needs; and **incorporation of the NTP into UNFCCC reporting and national
planning processes** via a roadmap, protocols and tools. Expected to benefit **120 individuals,
40% of them women**.",Government,Republic of Senegal,"US$1,452,550 — GEF's own figure, stated in USD",GEF Project ID 11961; GEF Agency Project ID 161311,Not stated,https://www.thegef.org/projects-operations/projects/11961,global-environment-facility,2025-08-11-global-environment-facility-sen-2025-record
SEN,2025,,British International Investment,Digital Payments and Fintech,Commercial loan,32,commitment,exact,Active,Wave Mobile Money \u2014 Debt Investment (Mobile Money Platform West Africa),"BII debt investment in Wave Mobile Money S.A., an interoperable mobile money platform operating across Francophone West Africa (Senegal, Côte d'Ivoire, Burkina Faso, Gambia, Mali, Niger, Uganda). Wave became Francophone Africa's first unicorn ($1.7B valuation) in 2021 after a $200M Series A. IATI records $31.7M commitment by BII in June 2025 as part of a €117M ($137M) debt round led by Rand Merchant Bank, with Finnfund and Norfund as co-investors. BII also made an initial investment in 2022 (not separately published in IATI at time of data collection).",Private sector,Wave Mobile Money S.A.,,F370401,GB-COH-03877777-F370401-01,https://www.bii.co.uk/en/our-impact/investment/wave-mobile-money-sa-investment-01/,british-international-investment,2025-01-01-bii-sen-001-wave-mobile-money-debt-investment-mobile
SEN,2025,,Gates Foundation,Digital Identity and CRVS,Grant,10,commitment,reported,Approved,"Gates Foundation — Senegal New Deal Technologique digital ID / AI, 2025","""The Gates Foundation committed $10m to Senegal's New Deal Technologique, announced when President Bassirou Diomaye Faye met Bill Gates on the margins of UNGA80 (New York, Sep 2025). Per the presidency, the partnership funds a universal digital identity, an AI hub (health and agriculture) and a Delivery Unit for transparency and efficiency.""",Government programme,New Deal Technologique,,,,https://www.biometricupdate.com/202509/gates-foundation-fuels-senegals-digital-transformation-with-10m,gates-foundation,2025-01-01-gates-foundation-sen-2025-new-deal-technologique-bw05
SEN,2025,,Rand Merchant Bank,Digital Payments and Fintech,Debt,137,commitment,reported,,"Rand Merchant Bank — Wave, US$137m debt round, 2025","""Wave, one of Africa's most valuable startups, has raised a $137 million debt round to bolster its working capital and drive expansion across existing and new markets. The funding will help scale its mobile money operations and broaden financial access for underserved communities across the continent.""

""Rand Merchant Bank (RMB) led the funding round alongside a consortium of global development finance institutions, including British International Investment (BII), Finnfund, and Norfund.""",Private company,Wave,,,,https://techcabal.com/2025/06/30/wave-raises-137-milion/,rand-merchant-bank,2025-01-01-rand-merchant-bank-wave-2025-wave-137m-debt-mobile-money-bw04
SEN,2024,,British International Investment,Connectivity,Commercial loan,27,commitment,exact,Active,Sonatel \u2014 Sustainability-Linked Loan (Telecoms Infrastructure Senegal),"BII provided €25M (~$26.7M) as part of an €87M sustainability-linked loan to Sonatel, the leading telecoms operator across West Africa (Senegal, Mali, Guinea, Guinea Bissau, Sierra Leone). Total package: €32M IFC + €25M BII + €30M Proparco, arranged May 2024. The investment supports improvements to essential telecommunications infrastructure and expansion of reliable, affordable mobile and fixed broadband services in Senegal, directly advancing digital transformation. Sonatel subsidiary of Orange Group.",Private sector,Sonatel SA,"EUR 25,000,000",F355201,GB-COH-03877777-F355201-01,https://www.proparco.fr/en/actualites/ifc-british-international-investment-and-proparco-partner-support-sonatels-telecoms,british-international-investment,2024-01-01-bii-sen-002-sonatel-sustainability-linked-loan-telecoms-infrastructure-senegal
SEN,2024,2027,BMZ,"Strategies, plans and policies",Grant,17,commitment,exact,Active,Promoting digital transformation processes in Senegal Goin`Digital - F\u00f6rderung von digitalen Transformationsprozessen in Senegal,"Context:   The Senegalese Government has developed various strategies to kick-start digital transformation in the public sector. In doing so, its aim is to extend the benefits of digitalisation to rural and disadvantaged population groups.  Overall, however, the pace of digitalisation in Senegal is slow despite the significant social and economic advantages this could offer the population. The government has an important role to play in coordinating this process. Senegal’s digital strategy also",Government,,"EUR 15,500,000",DE-1-202322444,DE-1-202322444,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22DE-1-202322444%22,bmz,2024-01-01-bmz-sen-001-promoting-digital-transformation-processes-in-senegal
SEN,2024,,US International Development Finance Corporation (DFC),ICT Industry,Commercial loan,5,commitment,exact,Active,QuantumID Technologies Senegal \u2014 E-Commerce Platform Loan,"DFC direct loan of $5 million to QuantumID Technologies SASU, a Cambridge, Massachusetts-based company expanding its SmartKargo e-commerce, logistics and cargo tracking platform in Senegal. The platform uses RFID and digital tracking technology to enable last-mile e-commerce and cargo services across Senegal and throughout Africa. Investment supports expansion of proprietary technology, management systems, and last-mile services for e-commerce.",Private sector,QuantumID Technologies SASU,,DFC-2024-QUANTUMID,,https://www.dfc.gov/investment-story/helping-american-it-business-expand-sub-saharan-africa,us-dfc,2024-01-01-dfc-sen-quantumid-2024-quantumid-technologies-senegal-e-commerce-platform-loan
SEN,2024,2027,European Union,"Strategies, plans and policies",Grant,4,commitment,rounded,Active,Projet d\u00bfAppui \u00e0 la transformation num\u00e9rique pour un d\u00e9veloppement durable au S\u00e9n\u00e9gal (Goin' Digital),"Contract related to: Projet d¿Appui à la transformation numérique pour un développement durable au Sénégal (Goin' Digital) - L¿action proposée vise à contribuer à la gouvernance du secteur digital au Sénégal. Elle sur principalement sur : i) l'amélioration de la gouvernance, le renforcement du pilotage et la coordination et la mise à niveau du cadre juridique du secteur ; ii) la conduite d'études",Government,,"EUR 3,637,500",,XI-IATI-EC_INTPA-2024-PC-41337,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2024-PC-41337,european-union,2024-01-01-ec-sen-002-projet-dappui-a-la-transformation-numerique
SEN,2024,2034,International Finance Corporation (IFC),Connectivity,Commercial loan,40,commitment,rounded,Active,Sonatel Sustainability-Linked Loan \u2014 IFC A-Loan,"IFC provided a senior unsecured A-loan of up to €37 million (local currency equivalent) to Sonatel SA, Senegal's leading telecoms operator with operations across Senegal, Mali, Guinea, Guinea-Bissau, and Sierra Leone. IFC also mobilised B1 and B2 loans from co-lenders. The total package — including BII (€25M) and Proparco (€30M) — amounts to approximately €87 million in a sustainability-linked structure linking pricing to telecoms infrastructure expansion KPIs. Proceeds support modernisation and expansion of mobile and broadband networks, improving affordable digital access across West Africa.",Private sector,Sonatel SA (Orange Group subsidiary),"EUR 37,000,000",SII-46485,XM-DAC-903-SII-46485,https://www.proparco.fr/en/actualites/ifc-british-international-investment-and-proparco-partner-support-sonatels-telecoms,ifc,2024-01-01-ifc-sen-001-sonatel-sustainability-linked-loan-ifc-a-loan
SEN,2024,,International Finance Corporation (IFC),Digital Payments and Fintech,Technical assistance / advisory,0,commitment,reported,Approved,"IFC — Senegal agricultural payments digitization advisory, 2024","""Senegal's government is partnering with the International Finance Corporation (IFC), the World Bank's private sector arm, to digitize agricultural subsidies… The project, approved July 29 with a budget of $500,000, will leverage IFC's technical assistance to design and implement a digitization plan, working alongside the ministry and its partners."" The initiative, led by the Ministry of Agriculture, aims to improve transparency and efficiency in distributing aid for peanuts, maize, cowpeas and rice.",,Senegal,,,,https://www.wearetech.africa/en/fils-uk/news/tech/senegal-to-digitize-agricultural-payments-with-ifc-support,ifc,2024-01-01-ifc-sen-2024-senegal-agricultural-payments-digitization-bw02
