indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,2,TGO-gov.policy-togo-digital-2025-2030-national,,,,,,,2026-08-31,0,Togo Digital 2025-2030 still in development; the August roadmap sources carry no digital chapter,
gov.policy--ict-strategy,,,,,,,,,2026-08-31,0,only the regulator's row is mapped; no ICT sector policy on record; Togo Digital 2025 sits on the data-governance row,
gov.policy--broadband-strategy,,,,,,,,,2026-08-31,0,frequency allocation plan only; no broadband plan on record,
gov.policy--data-storage-cloud-strategy,2,TGO-infra.store-sovereign-private-cloud-at-the,,,,,,,2026-08-31,0,sovereign cloud at the national data centre agreed by protocol; no hosting policy adopted,
gov.policy--data-interoperability-framework-roadmap,,,,,,,,,2026-08-31,0,draft framework rests on sources after the as-at; listed source is the social-registry access order only,
gov.policy--ai-strategy,,,,,,,,,2026-08-31,0,July 2026 report cites a strategy with no adopting act; minister said in 2024 one was needed; neither places a rung,
gov.policy--data-localisation-policies,2,TGO-gov.protect-data-localisation-requirement,,,,,,,2026-08-31,0,authority states storage in Togo as an objective; no rule drafted or in force,
gov.policy--data-governance-policy,,,,,,,,,2026-08-31,0,Togo Digital 2025 is a digital strategy and IGN a mapping body; no national data policy on record,
gov.policy--open-data-policy,2,TGO-data.open-open-government-data-portal-or,,,,,,,2026-08-31,0,"portal publishing with no adopted open-data policy, charter or licence on record",
gov.legislate--data-protection-legislation,3,TGO-gov.protect-loi-n-2019-014-on,,,,,,,2026-08-31,0,law in force; the compliance act on this row is dated after the as-at,
gov.legislate--cybersecurity-legislation,3,TGO-gov.legislate-cybersecurity-and-cybercrime-statute-and,,,,,,,2026-08-31,0,2018 law in force as amended 2022; regulations and prosecutions not on this row,
gov.legislate--legislation-covering-digital-id,3,TGO-gov.legislate-biometric-identification-law,,,,,,,2026-08-31,0,biometric identification law enacted; law text not held and regulations and oversight in practice not on record,
gov.legislate--digital-payments-legislation,,,,,,,,,2026-08-31,0,anti-money-laundering law only; no payment-systems or e-money instrument on this indicator's rows,
gov.legislate--legislation-enabling-data-interoperability,3,TGO-dpi.exchange-guichet-unique-formalites-commerce-international|TGO-dpi.exchange-arrete-007-on-social-registry-data,,,,,,,2026-08-31,0,"sharing permitted by decree and order; no general obligation, standards or custodian on record",
gov.legislate--ai-legislation-regulations,,,,,,,,,2026-08-31,0,"no AI rule, guidance or gap analysis on record; data-protection decree powers are general",
gov.legislate--e-commerce-legislation,,,,,,,,,2026-08-31,0,mobile billing rules only; no electronic-transactions law on record,
gov.legislate--statistics-legislation,3,TGO-gov.legislate-loi-n-2011-014-on-national-statistics,,,,,,,2026-08-31,0,act in force; text not held so Charter principles unverified,
gov.legislate--access-to-information-legislation,3,TGO-gov.legislate-access-to-information-statute,,,,,,,2026-08-31,0,law and decree in force with Mediateur oversight; no requests or decisions on record,
gov.protect--data-protection-authority,3,TGO-gov.protect-instance-de-protection-des-donnees,,,,,,,2026-08-31,0,"authority operating (correspondents certified, forums held); no enforcement decision on record",
gov.protect--national-data-protection-readiness,3,TGO-gov.protect-decree-fixing-the-data-protection|TGO-gov.protect-online-declaration-of-video-surveillance,,,,,,,2026-08-31,0,"law in force and authority operating; no impact-assessment, breach-notification or code-of-conduct practice on record",
gov.regional--regional-policy-collaboration,3,TGO-tech.ai-pan-african-african-language-artificial,,,,,,,2026-08-31,0,founding government of a continental AI coalition; no regional guidelines carried in domestic instruments,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,consumer-directive workshop only; no draft or domesticated REC instrument on record,
gov.regional--shared-regional-infrastructure,3,TGO-infra.connect-ecowas-free-roaming-arrangement-with,,,,,,,2026-08-31,0,ECOWAS free roaming in force with Senegal and Benin; no traffic or usage reported,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,unplaced: corridor dialogue only; no transfer rule or data-protection arrangement on record,
gov.standards--national-interoperability-standards,,,,,,,,,2026-08-31,0,sectoral health-insurance standards work only; no national standards catalogue on record,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,unplaced: conformity-assessment decree and an accounting council; no ICT or data quality standard or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,unplaced: ISO member body but 46 national standards not homologated and no international source texts named,
gov.discourse--non-governmental-contribution-to-national-policy,2,TGO-gov.discourse-togo-internet-governance-forum,,,,,,,2026-08-31,0,annual national IGF with state bodies and civil society; no required consultation or traceable input on record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,2026-08-31,0,only external partner commitments mapped; no domestic budget line read or on record,
finance.new--mobilisation-of-non-state-finance,4,,0.1514,per cent of GDP,2026,outputs/non-state-finance/TGO-nonstate.csv@2024-01-01,,,2026-08-31,0,"1 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,2,,59.3,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,2,,39.5,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--mobile-affordability,1,,9.46,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,3,TGO-infra.connect-national-fibre-backbone-and-terrestrial,,,,,,,2026-08-31,0,backbone in service on government figures dated 2023; regional reach and open-access terms not on record,
infra.connect--internet-exchange-points,3,TGO-infra.connect-internet-exchange-point,,,,,,,2026-08-31,0,"one exchange, nine members and 18 Gbps self-reported to PeeringDB",
infra.connect--satellite-broadband-licensing-and-availability,2,TGO-digital.rural-spectrum-royalties-for-satellite-and,,,,,,,2026-08-31,0,satellite spectrum fees adopted with text unpublished; no licence granted on record,
infra.store--local-data-centre-capacity-all-providers,4,,2,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-06-02,,,2026-08-31,0,"2 of 2 multi-tenant facilities in service at Tier III or above, 1 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,4,,100,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-06-02,,,2026-08-31,0,2 of 2 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,TGO-infra.store-regulator-s-off-site-backup-link,,,,,,,2026-08-31,0,regulator tendered a backup link to the national data centre; no government recovery site on record,
infra.energy--grid-reliability,3,,2.7367,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,2,,33.9,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,TGO-capacity.literacy-national-digital-skills-or-digital,,,,,,,2026-08-31,0,civil-service digital training run; in-house system maintenance not on record,
infra.cybersec--national-cybersecurity-readiness,3,TGO-infra.cybersec-agence-nationale-de-la-cybersecurite|TGO-infra.cybersec-national-cybersecurity-strategy-2024-2028,,,,,,,2026-08-31,0,"CERT alert issued; no enforcement, critical-infrastructure regime or published reporting on record",
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-08-31,0,e-government software licences signed with no deployment; no exchange platform named on record,
