indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,2,MOZ-gov.policy-digital-transformation-strategy,,,,,,,2026-07-31,0,drafting launched February 2026 with regional consultations; no strategy adopted at the as-at,
gov.policy--ict-strategy,,,,,,,,,2026-07-31,0,"only the national digital strategy in drafting is mapped; no ICT or telecoms sector policy, adopted or drafted, is on record",
gov.policy--broadband-strategy,3,MOZ-infra.connect-internet-para-todos,,,,,"Internet Para Todos 2030 targets: 80% mobile penetration, 95% territory coverage",2030-12-31,2026-07-31,0,Internet Para Todos with 2030 targets on the regulator's account; no funding source or progress report on record,
gov.policy--data-storage-cloud-strategy,2,MOZ-infra.store-five-year-domestic-data-centre,,,,,,,2026-07-31,0,five-year domestic data-centre plan announced by the minister; no government hosting policy adopted,
gov.policy--data-interoperability-framework-roadmap,3,MOZ-gov.standards-electronic-government-systems-interoperability-regulation,,,,,,,2026-07-31,0,interoperability regulation in place on a single secondary account; no custodian catalogue or conformance act on record,
gov.policy--ai-strategy,2,MOZ-tech.ai-artificial-intelligence-strategy,,,,,,,2026-07-31,0,draft 1 held and consultations under way; no adoption on record,
gov.policy--data-localisation-policies,2,MOZ-gov.protect-notice-4-ggbm-2003-data-residency,,,,,,,2026-07-31,0,blanket central-bank residency rule via secondary report; category-based rules in the 2025 decrees not established from text,
gov.policy--data-governance-policy,2,MOZ-gov.policy-data-governance-policy-strategy-action,,,,,,,2026-07-31,0,Zero Draft 2 validated December 2025; not approved at the as-at,
gov.policy--open-data-policy,,,,,,,,,2026-07-31,0,"data governance draft and RTI law mapped; neither shows an open data policy, portal or pilot",
gov.legislate--data-protection-legislation,2,MOZ-gov.protect-personal-data-protection-law-draft,,,,,,,2026-07-31,0,draft law under public discussion; not enacted,
gov.legislate--cybersecurity-legislation,3,MOZ-gov.legislate-cyber-security-law-law-13|MOZ-gov.legislate-cybercrime-law-law-14-2026,,,,,Implementing regulations due under Law 13/2026,2026-12-28,2026-07-31,0,"Laws 13 and 14/2026 published 2026-07-01, in force after the as-at; regulations pending",
gov.legislate--legislation-covering-digital-id,,,,,,,,,2026-07-31,0,only a mobile ID tender is mapped; no identity law or bill on record,
gov.legislate--digital-payments-legislation,3,MOZ-dpi.pay-payments-system-law-law-15,,,,,,,2026-07-31,0,Law 15/2026 enacted on secondary accounts; no licences or consumer provisions on record,
gov.legislate--legislation-enabling-data-interoperability,3,MOZ-gov.legislate-egif-interoperability-regulation,,,,,,,2026-07-31,0,Decree 67/2017 in force; revision in consultation; no sharing obligations or common integration standards,
gov.legislate--ai-legislation-regulations,2,MOZ-tech.ai-intellectual-property-policy-strategy-2026,,,,,,,2026-07-31,0,IP strategy mandates a study of AI patentability; no AI rule with legal effect,
gov.legislate--e-commerce-legislation,3,MOZ-gov.legislate-electronic-transactions-law-licensing-regime,,,,,,,2026-07-31,0,Electronic Transactions Law in force with first licences; no online consumer-protection provisions on record,
