indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,3,BDI-gov.policy-pddsp,,,,,,,2026-07-31,0,"Plan adopted 2023 with a roadmap; no costed plan, implementing body or published M&E report of the plan itself on record",
gov.policy--ict-strategy,2,BDI-gov.policy-pndtic|BDI-gov.policy-vision-2040-2060,,,,,,,2026-07-31,0,"ICT policy expired 2025; Vision 2040-2060 sector documents in preparation, none adopted",
gov.policy--broadband-strategy,2,BDI-gov.policy-large-bande-2025,,,,,,,2026-07-31,0,Validated by stakeholders 2017 and still awaiting government adoption,
gov.policy--data-storage-cloud-strategy,2,BDI-tech.ai-cloud,,,,,,,2026-07-31,0,Sovereign cloud announced as an AI-strategy pillar; no hosting policy or instrument,
gov.policy--data-interoperability-framework-roadmap,2,BDI-gov.standards-concept-type-si,,,,,,,2026-07-31,0,Presented for validation December 2024; no formal adoption on record,
gov.policy--ai-strategy,3,BDI-tech.ai-strategy,,,,,,,2026-07-31,0,"Validated April 2026; no governance body, implementation plan or funding on record",
gov.policy--data-localisation-policies,1,BDI-gov.policy-data-localisation,,,,,,,2026-07-31,0,Absence stated in UNECA profile; underlying survey runs to December 2021,
gov.policy--data-governance-policy,3,BDI-gov.policy-sngd,,,,,,,2026-07-31,0,Strategy validated and reported adopted; no institutional owner or implementing instruments on record,
gov.policy--open-data-policy,2,BDI-gov.policy-acces-information,,,,,,,2026-07-31,0,Access-to-information bill adopted in Council June 2026; not enacted; no open data policy,
gov.legislate--data-protection-legislation,3,BDI-gov.protect-law,,,,,,,2026-07-31,0,Law adopted 2026; authority not constituted and no enforcement act on record,
gov.legislate--cybersecurity-legislation,3,BDI-gov.legislate-cybercriminalite,,,,,,,2026-07-31,0,"Cybercrime law in force since 2022; no agency, CERT or regulations on record",
gov.legislate--legislation-covering-digital-id,2,BDI-gov.legislate-fichier-national-texts|BDI-gov.legislate-sim-ordonnance,,,,,,,2026-07-31,0,ID file runs on executive texts; instituting texts still to be adopted,
gov.legislate--digital-payments-legislation,3,BDI-gov.legislate-loi-paiement,,,,,,,2026-07-31,0,2018 law in force with oversight framework; non-bank licensing and interoperability rules not on record,
gov.legislate--legislation-enabling-data-interoperability,3,BDI-gov.legislate-cadre-national-donnees,,,,,,,2026-07-31,0,2018 decree permits electronic data availability in general terms; no sharing obligations or custodian,
gov.legislate--ai-legislation-regulations,1,BDI-gov.legislate-ai-instrument,,,,,,,2026-07-31,0,"Searched absence of any binding AI instrument, November 2025",
gov.legislate--e-commerce-legislation,3,BDI-gov.legislate-code-communications|BDI-gov.legislate-ecommerce-regime,,,,,,,2026-07-31,0,2024 code treated as e-commerce basis; e-signature regulations and accredited providers not on record,
gov.legislate--statistics-legislation,3,BDI-gov.legislate-loi-statistique,,,,,,,2026-07-31,0,"2021 act in force; independence, confidentiality and funding provisions not shown in the rows",
gov.protect--data-protection-authority,2,BDI-gov.protect-authority,,,,,,,2026-07-31,0,"Provided for by the 2026 law; no appointment, budget or decision on file",
gov.protect--national-data-protection-readiness,3,BDI-gov.protect-loi-protection-donnees,,,,,,,2026-07-31,0,Law promulgated March 2026; authority not operating,
gov.regional--regional-policy-collaboration,3,BDI-gov.regional-ona,,,,,,,2026-07-31,0,EAC One Network Area joined and protocol ratified; one area only,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,Only row is an EAC statistics bureau bill; no cyberlaw harmonisation or cited absence on record,
gov.regional--shared-regional-infrastructure,3,BDI-gov.regional-shared-infrastructure,,,,,,,2026-07-31,0,Cross-border fibre and regional roaming in service; no traffic or usage reported,
gov.regional--cross-border-data-transfers,2,BDI-dpi.exchange-eac,,,,,,,2026-07-31,0,EAC data-sharing framework validated; no national transfer mechanism on file,
gov.standards--national-interoperability-standards,2,BDI-gov.standards-concept-type-si|BDI-gov.standards-health-interop,,,,,,,2026-07-31,0,Standards defined at workshops and presented for validation; none published or adopted,
gov.standards--national-quality-standards,3,BDI-gov.standards-politique-qualite,,,,,,,2026-07-31,0,Quality policy adopted 2022; no ICT accreditation or certification on record,
gov.standards--adoption-of-international-standards,2,BDI-gov.standards-eac-harmonised|BDI-gov.standards-iso-20022,,,,,,,2026-07-31,0,ISO membership not on record; ISO 20022 adopted and EAC standards widely adopted,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-07-31,0,Only a consumer association's unanswered proposal; no consultation or cited absence on record,
gov.discourse--open-discussion-of-government-policy,2,BDI-gov.discourse-internet-controls|BDI-gov.discourse-igf-afrique-centrale,,,,,,,2026-07-31,0,Controls documented to 2019; regional IGF hosted 2026; no recent restriction-free record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,4,BDI-infra.connect-fsu,,,,,,,2026-07-31,0,Universal service fund on an own-source levy appropriated FY2026/27; execution discipline weak,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/BDI-nonstate.csv@2026-03-03,,,2026-07-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,1,,27.8,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,1,,8.6,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--mobile-affordability,1,,25.18,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-07-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,3,BDI-infra.connect-backbone-fibre,,,,,,,2026-07-31,0,On the regulator's figures: 1750 km covering all provinces; no open-access terms published,
infra.connect--international-internet-bandwidth,4,BDI-infra.connect-international-capacity,3,routes,2020,2021-07-01-arct-rapport-indicateurs-tic-burundi-edition-2020,,,2026-07-31,0,"On the regulator's report: links via Rwanda, DRC and Tanzania; no bandwidth-per-user figure",
infra.connect--internet-exchange-points,2,BDI-infra.connect-bdixp,,,,,,,2026-07-31,0,Established by 2014 decree; membership and capacity figures come from a post-as-at source,
infra.connect--satellite-broadband-licensing-and-availability,3,BDI-infra.connect-starlink,,,,,,,2026-07-31,0,Single operator licensed and selling; no blanket terminal licensing on record,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-31,,,2026-07-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
