indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2025-12-01-madagascar-digital-readiness-assessment-undp.md,baseline,1,"Official PSN 2023-2028 PDF (mndpt.gov.mg) unreachable after repeated attempts; this UNDP Digital Readiness Assessment is the most authoritative available dated statement of the strategy's current standing, adoption and implementation status."
gov.policy--ict-strategy,progress/2026-06-19-madagascar-reviews-progress-decim-prodigy.md,progress,1,"Government-World Bank monitoring session reviewing implementation of DECIM and PRODIGY, the flagship programmes under the PSN 2023-2028; most substantial implementation stocktake in window."
gov.policy--ict-strategy,progress/2025-12-16-madagascar-launches-drafting-national-cybersecurity-strategy.md,progress,2,"New national cybersecurity strategy drafting process launched Dec 2025, a distinct policy-track movement within the ICT/digital strategy portfolio."
gov.policy--broadband-strategy,baseline/2026-03-01-rapport-audit-mndpt-cour-des-comptes.md,baseline,1,"Dated primary-government Cour des comptes audit (Mar 2026) of MNDPT, examining connectivity/digital-inclusion projects (e-poketra, e-fokontany, Smart Villages) run under the PSN 2023-2028; most authoritative dated statement of current implementation status found."
gov.policy--broadband-strategy,progress/2026-07-07-madagascar-parliament-network-rollout-underserved-areas.md,progress,1,"Minister quantifies national telecom-coverage expansion program scope (108 districts, 935 communes, 3,844 fokontany; 562 legislator requests, 146 already served) in response to parliamentary pressure; clearest in-window articulation of broadband rollout scope and priorities."
gov.policy--data-storage-cloud-strategy,baseline/2026-02-12-appel-offres-datacenters-ugd-prodigy.md,baseline,1,"No standalone national cloud/data-storage strategy located; this official UGD/PRODIGY tender for the national data-centre infrastructure (Site A, Site A extension, Site B) is the most authoritative dated statement of current standing of the physical storage layer."
gov.policy--data-storage-cloud-strategy,progress/2025-08-28-prodigy-iavoloha-datacenter-aircon-tender.md,progress,1,Distinct earlier procurement event (cooling equipment for the Iavoloha data centre) showing enabling-works progress ahead of the Feb 2026 core IT-equipment tender; only clearly distinct in-window event found besides the baseline tender itself.
gov.policy--data-interoperability-framework-roadmap,baseline/2022-11-01-ugd-cadre-interoperabilite-v1.0.2.md,baseline,1,"The official 'première version officielle' national interoperability framework itself, published by UGD; no newer official replacement/roadmap document located."
gov.policy--data-interoperability-framework-roadmap,progress/2025-12-01-decret-2025-1959-cadre-institutionnel-interoperabilite.md,progress,1,"Décret n°2025-1959 gives the framework its institutional/legal footing (per secondary reporting), adopted Dec 2025; most significant in-window legal movement, though full decree text could not be located online."
gov.policy--data-interoperability-framework-roadmap,progress/2026-04-28-instat-rahaka-national-interoperability-launch.md,progress,2,"Official launch ceremony of RAHAKA, the national interoperability system, with first usage convention signed between UGD, ministries and private-sector actors; marks shift from framework to national operational rollout."
gov.policy--ai-strategy,baseline/2026-07-01-compte-rendu-table-ronde-ia-madagascar-zama.md,baseline,1,"No national AI strategy exists (confirmed by PSN 2023-2028 and UNDP DRA); this dated civil-society round-table report is the clearest available statement of that absence and of the case for a sovereign national AI policy, standing in as best-available baseline."
gov.policy--ai-strategy,progress/2026-06-19-ai-ethics-charter-judiciary.md,progress,1,"Adoption of an AI ethics charter for the judiciary (85 magistrates, UNESCO/ENMG/Conseil d'Etat/CMIL/PRODIGY), the clearest concrete sectoral AI-governance adoption in the window, even if not a whole-of-government strategy."
