indicator_id,file,brief,rank,why
gov.policy--data-interoperability-framework-roadmap,2023-01-01-kenya-gea-gif-interoperability-framework.md,baseline,1,"The GEA/GIF 2nd Edition is the operative whole-of-government interoperability instrument itself, published by ICTA."
gov.policy--data-interoperability-framework-roadmap,2026-02-06-kenya-national-data-governance-policy-validation.md,progress,1,"Ministry stakeholder-validation of the National Data Governance Policy, the most significant in-window movement toward a national interoperability policy layer."
gov.policy--data-interoperability-framework-roadmap,2025-11-07-kenya-gea-interoperability-workshop-kicc.md,progress,2,"Dated ICTA/KDEAP workshop record showing GEA/GIF standards finalisation and pilot planning underway, a distinct implementation-stage event."
gov.policy--data-localisation-policies,2022-01-14-kenya-data-protection-general-regulations-2021.md,baseline,1,Regulation 26 is the operative instrument specifying which strategic-interest processing must be localised in Kenya.
gov.policy--data-localisation-policies,2026-04-01-kenya-odpc-guidance-cross-border-data-transfer.md,progress,1,"Broadest in-window operational guidance, applying the localisation/cross-border regime to all entities and clarifying cloud-storage treatment."
gov.policy--data-localisation-policies,2025-11-01-kenya-odpc-guidance-public-sector.md,progress,2,"Distinct earlier event: translates the localisation requirement into concrete compliance duties for ministries, counties and state corporations."
gov.legislate--legislation-enabling-data-interoperability,2023-11-24-kenya-digital-health-act-2023.md,baseline,1,"The founding Act itself establishing a sectoral (digital-health) data-interoperability regime, the strongest enacted instrument found."
gov.legislate--legislation-enabling-data-interoperability,2026-03-04-kenya-digital-agricultural-information-bill-2026.md,progress,1,"Draft sectoral bill proposing a second, agriculture-sector data-governance and interoperability framework, the most significant legislative proposal in the window."
gov.legislate--legislation-enabling-data-interoperability,2026-02-06-kenya-national-data-governance-policy-validation.md,progress,2,"Distinct event: national data-governance policy validation, the cross-government legislative/policy track complementing the sectoral bill; same file as gov.policy's progress rank 1."
gov.legislate--statistics-legislation,2006-09-08-kenya-statistics-act-2006.md,baseline,1,"Founding statute establishing KNBS, still in force and the operative statistics law."
gov.legislate--statistics-legislation,2026-04-28-kenya-statistics-bill-2026.md,progress,1,"Proposed comprehensive replacement of the 2006 Act, the most significant in-window legislative movement even though still a Bill."
gov.legislate--statistics-legislation,2025-11-14-kenya-petroleum-information-statistics-no2-regulations-2025.md,progress,2,Distinct event: sector-specific statistics reporting regime re-enacted and tightened for petroleum information.
gov.regional--regional-policy-collaboration,1999-11-30-eac-treaty-establishment.md,baseline,1,"Founding treaty establishing the EAC, the operative regional-collaboration framework Kenya belongs to."
gov.regional--regional-policy-collaboration,2026-05-04-kenya-tanzania-eight-cooperation-agreements.md,progress,1,"Eight bilateral MoUs and a non-tariff-barrier removal deadline, the most concrete in-window regional-collaboration package."
gov.regional--regional-policy-collaboration,2025-09-23-au-igad-border-governance-coordination-mechanism.md,progress,2,Distinct event: Kenya-hosted AU/IGAD mechanism coordinating cross-border governance policy across six states.
infra.store--off-site-backup-capacity,2025-12-31-kenya-auditor-general-report-national-government-2024-25.md,baseline,1,"Latest dated authoritative statement on the flagship National Disaster Recovery Site's unresolved standing (Finding 8, court award dispute)."
infra.store--off-site-backup-capacity,2025-09-12-kenya-paratus-cloud-launch-ixafrica.md,progress,1,"New locally-hosted cloud/backup storage service at iXAfrica, an immediately usable off-site capacity gain."
infra.store--off-site-backup-capacity,2025-09-10-kenya-tatu-city-airtel-nxtra-data-centre.md,progress,2,Distinct event: groundbreaking of a 44MW hyperscale data centre adding future storage/replication capacity.
infra.energy--grid-reliability,2025-09-01-kenya-epra-energy-petroleum-statistics-report-fy2024-25.md,baseline,1,Latest regulator-published CAIDI/SAIDI/SAIFI figures against EPRA's prescribed reliability targets.
infra.energy--grid-reliability,2026-05-25-kenya-ketraco-mariakani-substation-commissioning.md,progress,1,"Major transmission reinforcement commissioned, materially improving Coast-region reliability and cutting thermal reliance."
infra.energy--grid-reliability,2026-08-11-kenya-power-vre-grid-stability-statement.md,progress,2,Distinct event: Kenya Power flags variable-renewable penetration above the 15% grid-stability benchmark as a new reliability risk.
infra.energy--rural-electrification,2019-03-29-kenya-energy-act-2019.md,baseline,1,Founding Act establishing REREC (s.43) and the Rural Electrification Programme Fund (s.143).
infra.energy--rural-electrification,2026-08-04-kenya-senate-committee-kosap-review.md,progress,1,Primary parliamentary record of REREC's USD31m KOSAP off-grid solar mini-grid rollout across 14 counties.
infra.energy--rural-electrification,2026-05-12-kenya-rerec-bungoma-last-mile-connectivity.md,progress,2,Distinct event: KSh1.8bn REREC last-mile connection funding announced for nine Bungoma constituencies.
dpi.exchange--interoperability-of-education-systems,2025-05-15-kemis-team-unveiled.md,baseline,1,"Founding press statement unveiling the multi-agency team building KEMIS to replace NEMIS, with planned CRVS/UPI integration"
dpi.exchange--interoperability-of-education-systems,2025-08-28-kemis-schools-data-validation-circular.md,progress,1,Ministry circular making validated school data a prerequisite for KEMIS onboarding
dpi.exchange--interoperability-of-education-systems,2026-08-17-kemis-learner-validation-guidance.md,progress,2,"KEMIS Learner Validation Engine goes live, cross-checking records against KNEC exam databases"
dpi.exchange--interoperability-of-social-protection-systems,2025-08-05-social-protection-act-2025.md,baseline,1,Act No. 12 of 2025 establishes the Social Protection Registry and mandates data-sharing interoperability
dpi.exchange--interoperability-of-social-protection-systems,2025-08-01-kseip2-esmp.md,progress,1,KSEIP 2 project framework scales up ESR/CCTP-MIS interoperability nationwide
dpi.exchange--interoperability-of-social-protection-systems,2025-10-01-kseip2-egcm-guidelines.md,progress,2,Harmonised EGCM guidelines link component MISs and the ESR into one case-management platform
dpi.id--robustness-of-system,2024-08-12-haki-na-sheria-v-ag-maisha-ruling.md,baseline,1,Latest dated High Court statement of the Maisha ecosystem's implementation status and DPIA compliance
dpi.id--robustness-of-system,2025-09-01-npdm-formerly-iprs.md,progress,1,NPDM official mandate page shows centralised-register access controls and single-point-of-truth risk concentration
dpi.id--national-maintenance-of-id-and-credentials-systems,1947-12-26-registration-of-persons-act.md,baseline,1,Founding statute for national ID registration; s.9A establishes NIIMS maintenance mandate
dpi.id--national-maintenance-of-id-and-credentials-systems,2026-06-26-govt-enhances-registration-new-technology.md,progress,1,600 new live-capture devices cut ID processing to 10 days; 800+ orgs connected to IPRS
dpi.id--national-maintenance-of-id-and-credentials-systems,2025-08-11-eacc-iprs-integration.md,progress,2,EACC agrees six-month plan to integrate its ICT systems with IPRS
dpi.id--interoperability-of-birth-registration-and-digital-id,2024-10-11-births-deaths-registration-amendment-rules-2024.md,baseline,1,Enacted instrument for UPI-at-birth: requires a unique personal identification number on every birth/death entry
dpi.id--interoperability-of-birth-registration-and-digital-id,2026-06-26-ngao-trained-revised-id-registration.md,progress,1,NGAO training confirms electronic birth notification lets parents generate birth certificates via UPI
dpi.id--interoperability-of-birth-registration-and-digital-id,2026-07-18-kenya-crvs-national-id-integration-egmrg.md,progress,2,Official Kenya CRS presentation states CRVS-National ID interoperability established
dpi.registry--population-register,2025-09-01-npdm-formerly-iprs.md,baseline,1,"Official mandate page for the Maisha Integrated Population Register (NPDM, formerly IPRS)"
dpi.registry--population-register,2026-06-26-govt-enhances-registration-new-technology.md,progress,1,800+ organisations now integrated with IPRS for identity verification
dpi.registry--population-register,2026-02-16-iebc-iprs-collaboration.md,progress,2,IEBC confirms it is establishing a secure API link with IPRS for voter-register verification
dpi.registry--address-register,2026-06-12-national-addressing-bill-gains-momentum.md,baseline,1,"Parliament's own report on the National Addressing Bill's current standing: still at green-paper stage, no register yet enacted"
dpi.registry--address-register,2025-10-10-postal-corporation-reforms-national-addressing.md,progress,1,Ministry says it is finalising the National Addressing System policy framework for presentation to Parliament
dpi.registry--address-register,2026-04-29-ca-urges-amend-national-addressing-bill.md,progress,2,"CA urges deletion of the proposed National Addressing Council, disputing the register's governance model"
dpi.registry--social-protection-register,2025-08-05-social-protection-act-2025.md,baseline,1,Act No. 12 of 2025 s.40 establishes the statutory Social Protection Registry
dpi.registry--social-protection-register,2026-06-29-world-bank-dpo-social-protection.md,progress,1,World Bank $750m DPO supports Social Protection Regulations 2026 and ESR as the main beneficiary-identification platform
dpi.registry--social-protection-register,2026-02-01-social-protection-general-regulations-public-notice.md,progress,2,Public participation opened on the draft Social Protection (General) Regulations implementing the Registry
dpi.registry--tax-register,2015-12-24-tax-procedures-act.md,baseline,1,Controlling statute for the KRA PIN/taxpayer register (ss.8-14)
dpi.registry--tax-register,2025-11-10-kra-income-expense-validation-notice.md,progress,1,"iTax begins cross-checking income/expenses against eTIMS, withholding and Customs data"
dpi.registry--tax-register,2025-12-01-itax-enhancements-nov-dec-2025.md,progress,2,New API lets foreign investors apply for a KRA PIN via the Kenya Investment Single Window
dpi.mis--tax,2024-03-28-tax-procedures-electronic-tax-invoice-regulations.md,baseline,1,"Operative instrument establishing eTIMS/TIMS, Kenya's tax-sector electronic-invoicing MIS"
dpi.mis--tax,2025-09-26-erits-rental-properties-onboarding.md,progress,1,eRITS rolled out as a dedicated digital channel for rental-income tax
dpi.mis--tax,2026-04-23-icms-vat-return-integration.md,progress,2,"Customs export data (iCMS) integrated with iTax VAT returns, auto-prefilling zero-rated supplies"
dpi.mis--land,2020-07-24-land-registration-electronic-transactions-regulations.md,baseline,1,Operative instrument establishing electronic land-registry transactions within NLIS/Ardhisasa
dpi.mis--land,2026-02-16-nsdm-countrywide-rollout-land-registries.md,progress,1,"National Stamp Duty Module rolled out countrywide within Ardhisasa, ending manual stamp-duty processing"
dpi.mis--land,2026-07-17-mombasa-ardhisasa-expansion.md,progress,2,"Additional Mombasa registration blocks onboarded onto live Ardhisasa, manual processing ceases"
digital.rural--digitalisation-of-rural-registry-offices,2024-10-11-births-deaths-registration-amendment-rules-2024.md,baseline,1,Mandates loose-leaf and electronic birth/death registers at registry offices - operative primary instrument for e-registration
digital.rural--digitalisation-of-rural-registry-offices,2025-10-03-cs-murkomen-nrb-usajili-mashinani-rollout.md,progress,1,"Usajili Mashinani mobile live-capture rollout to West Pokot, Turkana, Elgeyo Marakwet, Baringo - most rural-specific registry digitisation event in window"
