indicator_id,url,title,publisher,published,brief,why_not
gov.policy--open-data-policy,https://eiti.org/news/republic-congo-achieves-moderate-score-eiti-implementation,Republic of the Congo achieves moderate score in EITI implementation,Extractive Industries Transparency Initiative,2023-03-01,baseline,"Fetched. The article body covers extractive-sector transparency and citizen access to oil-revenue information; the finding that Congo agreed a sectoral open data policy sits in the validation scorecard, not in this text. The baseline place is a duplicate-in-run - the UNECA statement of 9 June 2026 on the national data-governance strategy is already staged in this batch."
gov.policy--open-data-policy,https://eiti.org/documents/republic-congo-2022-validation-report,Republic of the Congo 2022 Validation Report,Extractive Industries Transparency Initiative,2023-03-01,baseline,"Fetched. Landing page of 1,296 characters listing supporting templates; the assessment of requirement 7.2 on data accessibility and open data is not in the page body. Not a usable capture."
infra.connect--internet-exchange-points,https://cgix.cg/index.php/index.php/,Site web du CGIX,CGIX / ARPCE,,baseline,Second URL for the same CGIX portal page; the canonical https://www.cgix.cg/ was staged instead
infra.store--off-site-backup-capacity,https://www.afdb.org/fr/documents/aao-congo-travaux-de-construction-et-doperationnalisation-dun-datacenter-national-principal-et-secondaire-cab-congo,AAO - Congo - Travaux de construction et d’opérationnalisation d’un Datacenter national (principal et secondaire) - CAB Congo,African Development Bank Group,2021-11-18,baseline,Fetched body is almost entirely site navigation chrome with no substantive tender text; the MPTEN Data Center National page was preferred as the baseline
dpi.exchange--use-of-digital-id-in-other-systems,https://www.finances.gouv.cg/fr/articles/num%C3%A9ro-didentification-unique-niu,Numero d'Identification Unique (NIU),"Ministere des Finances, du Budget et du Portefeuille public",2023-06-20,baseline,Ministry programme landing page rather than the instrument; the JO publication of decret 2024-132 states the same reuse in operative terms
dpi.exchange--interoperability-of-health-systems,https://sgg.cg/JO/2026/congo-jo-2026-29.pdf,Journal officiel n 29-2026 (loi n 5-2026 creant l'institut national de biologie et de veille sanitaire),Journal officiel de la Republique du Congo,2026-07-16,progress,"Institutional strengthening of the laboratory and surveillance network; the text sets no interoperability standard or data-exchange obligation, and the e-LMIS/DHIS2 item is the closer movement"
dpi.pay--population-uptake,https://www.beac.int/wp-content/uploads/2016/11/SRIF-CEMAC-_-Calcul-indicateurs_pour-diffusion-Congo.pdf,Indicateurs d'Inclusion Financiere - Congo (Annee 2021),Banque des Etats de l'Afrique centrale (BEAC),2021-01-01,baseline,Carries Congo-specific figures but is a spreadsheet-style indicator grid whose text layer extracts with columns interleaved; superseded as a series publication by the Findex 2025 country dataset
dpi.registry--business-register,https://acpce.cg/wp-content/uploads/2024/09/Centralisation-D_n_2018_154_du_23_avril_2018.pdf,Décret n° 2018-154 du 23 avril 2018 portant centralisation des formalités de création de modifications diverses et de radiation d'entreprises,Agence congolaise pour la création des entreprises (ACPCE),2018-04-23,baseline,"Scanned PDF whose OCR text layer is badly corrupted (PRE5IDENCE, cr,iolion); no verbatim body recoverable. The Journal officiel carriage of the ACPCE's own founding decree was taken as baseline instead."
dpi.registry--electoral-register,https://www.sgg.cg/JO/2025/congo-jo-2025-52.pdf,"Journal officiel de la République du Congo — 67e année, n° 52, jeudi 25 décembre 2025 (Arrêtés n° 5367 et n° 5368 du 3 décembre 2025 sur la révision des listes électorales spéciales et la période de réclamations)",Journal officiel de la République du Congo,2025-12-25,progress,Cap: a third distinct in-window event. The Constitutional Court's proclamation of the register's size and the amending electoral law rank above a procedural claims-period arrêté.
dpi.registry--tax-register,https://www.finances.gouv.cg/sites/default/files/documents/D%C3%A9cret%20SFEC.pdf,Décret n° 2026-101 du 31 mars 2026 réglementant le système de facturation électronique certifié en sigle SFEC,Ministère des finances du budget et du portefeuille public,2026-03-31,progress,"Scanned image PDF with no text layer (11 pages, 10 extractable characters); the ministry's own SFEC page was taken instead and the Journal officiel carriage is already held in raw."
