indicator_id,url,title,publisher,published,brief,why_not
capacity.literacy--digital-literacy-general-population,https://www.gov.za/sites/default/files/gcis_document/201711/41233gon1227.pdf,"iKamva National e-Skills Institute Bill: Invitation for public comment (Government Notice 1227, Government Gazette 41233)",Department of Telecommunications and Postal Services / Government Gazette,2017-11-08,baseline,bill later withdrawn
capacity.literacy--digital-literacy-general-population,https://www.gov.za/sites/default/files/gcis_document/201811/b10b-2018a.pdf,"iKamva National e-Skills Institute Bill, B10B-2018",Parliament of South Africa / Ministry of Telecommunications and Postal Services,2018-11-01,baseline,bill later withdrawn
capacity.literacy--digital-literacy-general-population,https://www.parliament.gov.za/storage/app/media/Links/2020/November/4-11-2020/ATC_111_2019_11_28_ENG.pdf,"Announcements, Tablings and Committee Reports, 28 November 2019 (including withdrawal of the iKamva Digital Institute Bill)",Parliament of South Africa,2019-11-28,baseline,procedural record out of window
capacity.literacy--digital-literacy-general-population,https://www.gov.za/sites/default/files/gcis_document/202009/43730gen513.pdf,"National Integrated ICT Policy White Paper: National Digital and Future Skills Strategy South Africa (General Notice 513 of 2020, Government Gazette 43730)",Department of Communications and Digital Technologies / Government Gazette,2020-09-01,baseline,policy instrument rather than the population measure the indicator asks for
capacity.literacy--digital-literacy-general-population,https://www.gov.za/news/speeches/minster-mondli-gungubele-launch-national-digital-skills-forum-01-mar-2024,Minister Mondli Gungubele: Launch of National Digital Skills Forum,South African Government / Department of Communications and Digital Technologies,2024-03-01,baseline,out of window
capacity.literacy--digital-literacy-general-population,https://nemisa.co.za/,National Electronic Media Institute of South Africa,NEMISA / Department of Communications and Digital Technologies,2025-05-22,baseline,entity landing page
capacity.literacy--digital-literacy-general-population,https://www.education.gov.za/ArchivedDocuments/ArchivedArticles/SaferInternetDay2026.aspx,Safer Internet Day 2026,"Department of Basic Education, with the Department of Communications and Digital Technologies and Mahikeng Local Municipality",2026-03-25,progress,commemoration not a delivery step
capacity.literacy--digital-literacy-general-population,https://joburg.org.za/media_/Newsroom/Pages/2026-News-Articles/Eldorado-Park-Library-empowers-adults-with-computer-skills-for-employment.aspx,Eldorado Park Library empowers adults with computer skills for employment,City of Johannesburg Library and Information Services,2026-05-14,progress,single library activity
capacity.literacy--digital-literacy-general-population,https://www.knysna.gov.za/latest-news/58003/,Rheenendal celebrates dual milestone with new eCentre and dedicated Fire Engine,Knysna Municipality,2026-06-11,progress,same opening - kept the provincial account carrying the network count
capacity.literacy--digital-literacy-general-population,https://joburg.org.za/media_/Newsroom/Pages/2026-News-Articles/City-launches-UNESCO-Media-and-Information-Literacy-City-Network-Pilot.aspx,City launches UNESCO Media and Information Literacy City Network Pilot,"City of Johannesburg, Community Development Department: Library and Information Services",2026-06-26,progress,city pilot narrower than the indicator
data.satellite--agricultural-use-of-satellite-data,https://www.gov.za/documents/south-african-national-space-agency-act,South African National Space Agency Act 36 of 2008,South African Government (GCIS),2008-01-01,baseline,landing page stub not the statute text and not agriculture specific
data.satellite--agricultural-use-of-satellite-data,https://www.gov.za/news/media-statements/minister-blade-nzimande-welcomes-successful-launch-eos-sat-1-satellite-09-jan,Minister Blade Nzimande welcomes successful launch of EOS SAT-1 satellite,Department of Science and Innovation / South African Government (GCIS),2023-01-09,baseline,out of window launch announcement
data.satellite--agricultural-use-of-satellite-data,https://www.sansa.org.za/programmes/earth-observation/,Earth Observation,South African National Space Agency,2023-11-21,baseline,general programme page weaker than the agricultural function kept
data.satellite--agricultural-use-of-satellite-data,https://www.sansa.org.za/wp-content/uploads/2024/10/SANSA-Annual-Report_2023-24.pdf,SANSA Annual Report 2023/24,South African National Space Agency,2024-10-01,baseline,superseded by the 2026/27 plan
data.satellite--agricultural-use-of-satellite-data,https://www.parliament.gov.za/storage/app/media/Acts/2024/Act_39_of_2024_Preservation_and_Development_of_Agricultural_Land.pdf,Preservation and Development of Agricultural Land Act 39 of 2024,Government Gazette / Parliament of the Republic of South Africa,2025-01-29,baseline,land information system statute not satellite use
data.satellite--agricultural-use-of-satellite-data,https://www.csir.co.za/sites/default/files/2025-09/CSIR%20C3_Fact%20Sheet%2015_Precision_agriculture_info_system.pdf,Precision Agriculture Information System (CSIR Fact Sheet 15),Council for Scientific and Industrial Research,2025-09-01,progress,capability fact sheet not a dated event
data.satellite--agricultural-use-of-satellite-data,https://www.gov.za/news/speeches/minister-maropene-ramokgopa-launch-geospatial-information-management-strategy-gims-19,Minister Maropene Ramokgopa: Launch of the Geospatial Information Management Strategy (GIMS),"Department of Planning, Monitoring and Evaluation / South African Government (GCIS)",2025-09-19,progress,general geospatial strategy not agricultural satellite use
data.satellite--agricultural-use-of-satellite-data,https://www.gov.za/news/media-advisories/government-activities/science-technology-and-innovation-demonstrates-south,"Science, Technology and Innovation demonstrates South African System of Systems for Agricultural Modernisation in Mthatha, 26 Feb","Department of Science, Technology and Innovation / South African Government (GCIS)",2026-02-26,progress,small pilot demonstration weaker than the operating services kept
data.satellite--agricultural-use-of-satellite-data,https://www.gov.za/news/media-statements/agriculture-strongest-export-performance-covid-19-period-05-mar-2026,Agriculture on strongest export performance since Covid-19 period,Department of Agriculture / South African Government (GCIS),2026-03-05,progress,export release mentioning satellite use in passing
data.satellite--agricultural-use-of-satellite-data,https://www.sansa.org.za/wp-content/uploads/2026/04/SANSA-Annual-Performance-Plan-2026-2027.pdf,SANSA Annual Performance Plan 2026/27,South African National Space Agency,2026-04-01,progress,agency plan not agricultural use
data.satellite--agricultural-use-of-satellite-data,https://www.nature.com/articles/s41597-026-07295-z,National 10-m soybean maps for South Africa from 2018 to 2025,Scientific Data (Springer Nature),2026-04-28,progress,journal dataset paper not a national programme step
data.satellite--agricultural-use-of-satellite-data,https://www.gov.za/news/speeches/minister-blade-nzimande-launch-natural-resources-management-programme-08-may-2026,Minister Blade Nzimande: Launch of the Natural Resources Management Programme,"Department of Science, Technology and Innovation / South African Government (GCIS)",2026-05-08,progress,land degradation and water not agriculture
data.satellite--meteorological-use-of-satellite-data,https://www.gov.za/documents/south-african-weather-service-act,South African Weather Service Act 8 of 2001,South African Government (GCIS),2001-07-13,baseline,founding statute of the institution and silent on satellite data
data.satellite--meteorological-use-of-satellite-data,https://www.gov.za/science-and-technology-group-earth-observations-geonetcast,Science and Technology on Group on Earth Observations' GEONETCast,Department of Science and Technology / South African Government (GCIS),2006-11-28,baseline,superseded reception arrangement
data.satellite--meteorological-use-of-satellite-data,https://hess.copernicus.org/articles/15/1131/2011/hess-15-1131-2011.html,South African Weather Service operational satellite based precipitation estimation technique: applications and improvements,Hydrology and Earth System Sciences (Copernicus),2011-04-06,baseline,one product rather than the standing configuration
data.satellite--meteorological-use-of-satellite-data,https://www.gov.za/sites/default/files/gcis_document/201409/3723916-1act48of2013gon17.pdf,South African Weather Service Amendment Act 48 of 2013,Government Gazette 37239 (Government Notice 17) / The Presidency,2014-01-16,baseline,amending statute silent on satellite data
data.satellite--meteorological-use-of-satellite-data,https://scielo.org.za/scielo.php?pid=S0038-23532015000400011&script=sci_arttext,Using satellite data to identify and track intense thunderstorms in South and southern Africa,South African Journal of Science,2015-01-01,baseline,one product rather than the standing configuration
data.satellite--meteorological-use-of-satellite-data,https://knowledgehub.health.gov.za/system/files/2024-11/SAWS_Early%20Warning%20Systems_Nov%202024-FV%20%28wecompress.com%29.pdf,Early Warning Systems (Climate Change and Health Webinar),South African Weather Service / National Department of Health Knowledge Hub,2024-11-05,baseline,satellite appears as a single bullet in a health webinar deck
data.satellite--meteorological-use-of-satellite-data,https://community.wmo.int/site/knowledge-hub/programmes-and-initiatives/severe-weather-forecasting-programme-swfp/swfp-southern-africa,SWFP-Southern Africa,World Meteorological Organization,2025-11-05,progress,regional programme portal listing not a dated movement
data.satellite--meteorological-use-of-satellite-data,https://www.sansa.org.za/2026/01/sansa-leverages-earth-observation-satellite-imagery-to-support-flood-response-in-limpopo-and-mpumalanga-provinces/,SANSA leverages Earth Observation Satellite imagery to support flood response in Limpopo and Mpumalanga provinces,South African National Space Agency,2026-01-17,progress,Earth observation flood response not meteorological satellite use
data.satellite--meteorological-use-of-satellite-data,https://www.sansa.org.za/2026/02/sansa-earth-observation-advancing-environmental-intelligence-through-new-decision-support-tools/,SANSA Earth Observation: Advancing Environmental Intelligence Through New Decision Support Tools,South African National Space Agency,2026-02-24,progress,stated April 2026 target rather than entry into service
data.satellite--meteorological-use-of-satellite-data,https://www.sansa.org.za/2026/03/building-resilient-communities-through-earth-observation-sansa-mapping-of-air-pollution-priority-areas/,Building resilient communities through Earth observation: SANSA mapping of air pollution priority areas,South African National Space Agency,2026-03-25,progress,Earth observation air quality not meteorological satellite use
data.satellite--meteorological-use-of-satellite-data,https://www.sansa.org.za/2026/03/image-of-the-week-2/,Image of the Week: Satellite-based Dam Calculator,South African National Space Agency,2026-03-31,progress,short image post on dam volumes
data.satellite--meteorological-use-of-satellite-data,https://www.sansa.org.za/2026/05/from-space-to-response-sansas-earth-observation-intelligence-analysis-on-the-cape-town-flood-disaster/,From Space to Response: SANSA's Earth Observation Intelligence Analysis on the Cape Town Flood Disaster,South African National Space Agency,2026-05-14,progress,Earth observation flood mapping not meteorological satellite use
data.satellite--meteorological-use-of-satellite-data,https://au.int/en/newsevents/20260518/african-union-commissions-strengthening-early-warning-africa-sewa,The African Union Commissions' Strengthening Early Warning in Africa (SEWA) project: Kick-off event for the African Meteorological Satellite Applications Facility (AMSAF),African Union Commission,2026-05-18,progress,duplicate event kept the inauguration record
data.satellite--meteorological-use-of-satellite-data,https://www.sansa.org.za/2026/05/from-space-to-response-sansas-kouga-eastern-cape-flood-risk-analysis-may-2026/,From Space to Response: SANSA's Kouga (Eastern Cape) Flood Risk Analysis - May 2026,South African National Space Agency,2026-05-19,progress,Earth observation flood mapping not meteorological satellite use
data.satellite--meteorological-use-of-satellite-data,https://www.eumetsat.int/work-us/support-africa,Supporting African countries,EUMETSAT,2026-08-26,progress,undated standing portal page
data.statistics--censuses-and-surveys,https://www.gov.za/documents/acts/statistics-act-6-1999-21-apr-1999,Statistics Act 6 of 1999,South African Government (GCIS),1999-04-21,baseline,landing page stub not the statute text
data.statistics--censuses-and-surveys,https://www.statssa.gov.za/publications/P03015/P030152022.pdf,Post-enumeration Survey (PES) 2022 (P0301.5),Statistics South Africa,2023-10-10,baseline,quality assessment of the census already taken as baseline
data.statistics--censuses-and-surveys,https://www.statssa.gov.za/?p=17580,Clarity on Census 2022 Phase 2 release,Statistics South Africa,2024-08-22,baseline,media clarification not the release
data.statistics--censuses-and-surveys,https://www.parliament.gov.za/press-releases/media-statement-statistician-general-assures-committee-census-2022-credible-and-fit-use-planning-and-budgeting,Media Statement: Statistician-General Assures Committee that Census 2022 is Credible and Fit for Use for Planning and Budgeting,Parliament of the Republic of South Africa,2024-09-06,baseline,parliamentary assurance not the release
data.statistics--censuses-and-surveys,"https://www.statssa.gov.za/publications/P0340/P0340%20-%20Governance,%20Public%20Safety%20and%20Justice%20Release%202024_25%20Final_30102025.pdf","Governance, Public Safety and Justice Survey (GPSJS) 2024/25 (P0340)",Statistics South Africa,2025-10-30,progress,routine survey release
data.statistics--censuses-and-surveys,https://www.statssa.gov.za/?p=19059,Poverty Trends in South Africa: An examination of absolute poverty between 2006 and 2023 (media advisory),Statistics South Africa,2025-12-08,progress,advisory not the report
data.statistics--censuses-and-surveys,https://www.statssa.gov.za/publications/P0277/P0277December2025.pdf,"Quarterly employment statistics (QES), December 2025 (P0277)",Statistics South Africa,2026-03-31,progress,routine survey release
