indicator_id,file,brief,rank,why
gov.policy--data-storage-cloud-strategy,2012-03-12-rwanda-ict-procurement-ministerial-instructions-2012.md,baseline,1,"Founding ministerial instruction requiring public institutions to host critical systems at the National Data Center; the operative legal basis for Rwanda's data-storage/hosting regime, still cited by current RISA guidance."
gov.policy--data-storage-cloud-strategy,2025-11-21-risa-shared-government-data-hub-early-market-engagement-2025.md,progress,1,"RISA's 21 Nov 2025 Early Market Engagement for the Shared Government Data Hub specifies a hybrid on-premise/cloud hosting model, the clearest in-window movement on storage/cloud strategy."
gov.policy--data-storage-cloud-strategy,2026-06-16-rwanda-france-digital-services-financing-deal-2026.md,progress,2,"MINECOFIN/AFD financing (EUR37m loan + EUR1.2m grant) for a centralised Geospatial Hub and network infrastructure, a distinct funded-infrastructure event."
gov.policy--data-interoperability-framework-roadmap,2025-05-01-rwanda-national-data-sharing-policy.md,baseline,1,"Cabinet-approved (26 May 2025) national policy establishing Rwanda's data-sharing governance model, Data Governance Unit and planned Data Sharing Platform; the operative interoperability-framework instrument."
gov.policy--data-interoperability-framework-roadmap,2025-11-21-risa-shared-government-data-hub-early-market-engagement-2025.md,progress,1,RISA's EME for the Shared Government Data Hub and Data Interoperability Platform moves the policy from design into procurement.
gov.policy--data-interoperability-framework-roadmap,2026-03-09-rwanda-national-dpi-strategy-launch-2026.md,progress,2,"RISA's national DPI strategy launch (DPI Day, 9 Mar 2026) sets a shared architecture for interoperable digital identity, payments and data exchange."
gov.policy--data-localisation-policies,2021-10-15-rwanda-law-058-2021-data-protection-privacy.md,baseline,1,"Articles 48-50 set Rwanda's operative conditional data-localisation rule (in-country storage by default, authorised external storage/transfer)."
gov.policy--data-localisation-policies,2025-11-21-risa-shared-government-data-hub-early-market-engagement-2025.md,progress,1,"The EME specifies a hybrid hosting model (on-premise National Data Centre core, cloud for scalable/GPU workloads), a practical refinement of localisation practice."
gov.policy--open-data-policy,2017-04-26-rwanda-cabinet-communique-data-revolution-policy-2017.md,baseline,1,"Cabinet's 26 Apr 2017 communique approving the National Data Revolution Policy, the founding act for Rwanda's open-data programme (since expired; no current replacement open-data policy was found)."
gov.policy--open-data-policy,2025-11-28-rwanda-national-data-governance-framework-2025.md,progress,1,"NISR's National Data Governance Framework (28 Nov 2025) introduces a 'Public' access classification and governance rules relevant to open data, part of a wider governance-package rollout."
