indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2024-08-02-hcn-sntn-2025-2030-strategie-numerique-s1.md,1,1,the SNTN 2025-2030 (Digital Algeria 2030) strategy document itself
gov.policy--ict-strategy,progress/2026-05-04-pnud-hcn-appui-sntn-s1.md,2,1,"PNUD-HCN implementation-support agreement for the SNTN, in-window and dated"
gov.policy--broadband-strategy,baseline/2025-07-09-mpt-generalisation-internet-fixe-s1.md,1,1,MPT's own dated statement of current broadband/FTTH policy and targets; no standalone strategy document exists
gov.policy--broadband-strategy,progress/2026-04-19-joradp-jo29-decret-26-144-licence-at-s1.md,2,1,"license renewal decree with binding coverage/speed obligations, primary and dated"
gov.policy--broadband-strategy,progress/2025-11-18-itu-wtdc25-algerie-declaration-s1.md,2,2,"ministerial confirmation of the 2027 full-coverage target at ITU WTDC-25, distinct event"
gov.policy--data-storage-cloud-strategy,baseline/2022-02-07-arpce-decision-4-autorisation-generale-cloud-s1.md,1,1,current operative cloud-hosting general-authorisation regime; no standalone strategy document exists
gov.policy--data-storage-cloud-strategy,progress/2026-07-05-elwatan-inauguration-centre-numerique-mohammadia-s1.md,2,1,inauguration of Algeria's first national sovereign data centre (Mohammadia)
gov.policy--data-interoperability-framework-roadmap,progress/2026-02-09-radioalgerienne-lancement-dispositif-gouvernance-donnees-s1.md,2,1,"official launch ceremony of the national data-governance/interoperability system; baseline decree already in OSINT raw/, not restaged"
gov.policy--data-interoperability-framework-roadmap,progress/2026-05-04-pnud-hcn-appui-sntn-s1.md,2,2,PNUD-HCN support for the digital-governance/interoperability roadmap's implementation plan; file shared with gov.policy--ict-strategy
gov.legislate--cybersecurity-legislation,baseline/2026-02-17-joradp-loi-26-02-identification-electronique-s3.md,2,1,"Loi n 26-02 (trust services/e-ID); baseline decree 26-07 already in OSINT raw/, not restaged; this file was already staged by sibling slice 3 under the same URL, referenced here rather than duplicated"
gov.legislate--cybersecurity-legislation,progress/2025-11-16-dza-jo-2025-077-decrets-25-301-302-303-licences-5g.md,2,2,"5G-license cahiers des charges impose binding cybersecurity obligations; file already staged by a sibling slice under the same URL, referenced here rather than duplicated"
