indicator_id,url,title,publisher,published,brief,why_not
infra.connect--internet-usage,https://mict.gov.na/documents/869282/1009181/MICT+Strategic+Plan+2025-2030.pdf,MICT Strategic Plan 2025-2030,Ministry of Information and Communication Technology,2025,baseline,"cap: rank 2, budget speech is more current and dated"
infra.connect--internet-usage,https://nsa.org.na/document/2023-population-and-housing-census-main-report/,2023 Population and Housing Census Main Report,Namibia Statistics Agency,2024-10-30,baseline,"cap: rank 3, ICT-use measure conceptually different from penetration"
infra.connect--internet-usage,https://www.cran.na/download/media-release-cran-unveils-2023-ict-sector-report/,CRAN 2023 ICT Sector Report,CRAN,2024-12-16,baseline,cap: rank 4
infra.connect--internet-usage,https://nsa.org.na/client/scan-ict/,SCAN ICT,Namibia Statistics Agency,2021-06-18,baseline,"cap: rank 5, page dated older"
infra.connect--internet-usage,https://nsa.org.na/wp-content/uploads/2024/07/SDG_Baseline_Report_2019.pdf,SDG Baseline Report for Namibia,Namibia Statistics Agency,2019,baseline,"cap: rank 6, superseded baseline"
infra.connect--internet-usage,https://www.npc.gov.na/wp-content/uploads/2022/06/NamibiaBroadband-Policy-2018.pdf,National Broadband Policy 2018,MICT/Government of Namibia,2018,baseline,"cap: rank 7, under review not settled position"
infra.connect--internet-usage,https://www.lac.org.na/laws/2013/5169.pdf,General Policy Guidelines on Universal Access and Service in Communications,Government of Namibia/MICT,2013-04-08,baseline,"cap: rank 8, superseded by later review"
infra.connect--internet-usage,https://www.cran.na/cran-paves-the-way-for-a-future-ready-telecommunications-sector-in-namibia/,CRAN paves the way for a future-ready telecommunications sector in Namibia,CRAN,2026-02-19,progress,"cap: rank 3, network-technology roadmap not a usage movement"
infra.connect--national-fibre-backbone,https://op.gov.na/documents/1697384/1871751/4IRTF-Final-Report.pdf,4IR as an Enabler of Green and Inclusive Industrialisation Final Report,Task Force on the Fourth Industrial Revolution,2022-08,baseline,"cap: rank 2, older figure (24856km Aug 2022)"
infra.connect--national-fibre-backbone,https://www.telecom.na/who-we-are,Who We Are,Telecom Namibia,undated,baseline,"cap: rank 3, undated webpage snapshot"
infra.connect--national-fibre-backbone,https://www.telecom.na/downloads/reports/2020-2021/Annual-Report-2020-21.pdf,Annual Report 2020/21,Telecom Namibia,2021,baseline,"cap: rank 4, superseded figure"
infra.connect--national-fibre-backbone,https://www.telecom.na/downloads/reports/2017-2018/Annual%20Report%202017_18-min.pdf,Annual Report 2017/18,Telecom Namibia,2018,baseline,"cap: rank 5, superseded figure"
infra.connect--national-fibre-backbone,https://www.npc.gov.na/wp-content/uploads/2022/06/Posts-and-Telecommunications-Companies-Establishment-Act-No-17-of-1992.pdf,Posts and Telecommunications Companies Establishment Act No. 17 of 1992,Republic of Namibia,1992,baseline,"cap: rank 6, founding act not a current-state document"
infra.connect--national-fibre-backbone,https://www.telecom.na/media-centre/906-telecom-namibia-accelerates-network-improvement-programme-to-enhance-customer-experience,Telecom Namibia accelerates network improvement programme to enhance customer experience,Telecom Namibia,2026-06-04,baseline,"cap: rank 8, restates the 20 May modernisation announcement"
infra.connect--national-fibre-backbone,https://www.telecom.na/media-centre/910-telecom-namibia-angola-telecom-and-satcab-sign-landmark-sarssy-and-equiano-submarine-cable-systems-master-service-agreement-in-angola,SARSSy and Equiano Submarine Cable Systems Master Service Agreement,Telecom Namibia,2026-06-13,progress,"assigned to infra.connect--international-internet-bandwidth instead, avoids double-counting one event across two indicators"
infra.connect--international-internet-bandwidth,https://telecom.na/media-centre/289-namibiaalcatel-lucent-to-help-ensure-continuity-of-broadband-services-in-africa-by-signing-maintenance-services-for-west-africa-cable-system-marks-international-girls-in-ict-day-2013,Namibia/Alcatel-Lucent WACS maintenance signing,Telecom Namibia,2013-04-24,baseline,"cap: rank 4, older design-capacity statement"
infra.connect--international-internet-bandwidth,https://www.telecom.na/media-centre/261-telecom-namibia-successfully-lands-the-wacs,Telecom Namibia successfully lands the WACS,Telecom Namibia,2011-02-08,baseline,"cap: rank 5, historical landing record"
infra.connect--international-internet-bandwidth,https://www.cran.na/download/media-release-cran-unveils-2023-ict-sector-report/,CRAN 2023 ICT Sector Report release,CRAN,2024-12-16,baseline,cap: rank 6
infra.connect--international-internet-bandwidth,https://economy.com.na/wp-content/uploads/CRAN-Telecommunication-Sector-Market-Report-Oct-2021.pdf,Telecommunication Sector Market Report,CRAN,2021-10,baseline,"cap: rank 7, secondary mirror not CRAN's own host"
infra.connect--international-internet-bandwidth,https://africapractice.com/wp-content/uploads/2022/06/EIA-Namibia-22June2022.pdf,Equiano Namibia Economic Impact Assessment,Africa Practice,2022-06,baseline,"cap: rank 8, historical usage figure (2020)"
infra.connect--international-internet-bandwidth,https://www.telecom.na/media-centre/909-telecom-namibia-signs-pilot-commercial-agreement-with-angola%E2%80%99s-ggpen-for-angosat-2-satellite-services,Telecom Namibia Signs Pilot Commercial Agreement with Angola's GGPEN for Angosat-2 Satellite Services,Telecom Namibia,2026-06-12,progress,"cap: rank 3, still at pilot/proof-of-concept stage"
infra.connect--internet-exchange-points,https://www.cran.na/telecommunications-licensees/,Telecommunications Licensees,CRAN,undated,baseline,"cap: rank 2, undated current register page"
infra.connect--internet-exchange-points,https://www.pch.net/ixp/details/1784,WHKIX Windhoek IXP,Packet Clearing House,2014-03-07,baseline,"cap: rank 3, directory record not narrative standing statement"
infra.connect--internet-exchange-points,https://www.internetsociety.org/news/press-releases/2014/internet-exchange-point-launched-on-7-march-2014-in-windhoek-namibia/,Internet Exchange Point Launched on 7 March 2014 in Windhoek Namibia,Internet Society,2014-03-07,baseline,"cap: rank 4, historical launch record"
infra.connect--internet-exchange-points,https://telecom.na/media-centre/212-internet-exchange-point-launched-in-windhoek,Internet Exchange Point Launched in Windhoek,Telecom Namibia,2014-03-07,baseline,"cap: rank 5, historical launch record"
infra.connect--internet-exchange-points,https://www.peeringdb.com/ix/922,IXP Namibia,PeeringDB,2023-10-26,baseline,"cap: rank 6, technical snapshot dated 2023"
infra.connect--internet-exchange-points,https://mict.gov.na/documents/869282/1009181/MICT+Strategic+Plan+2025-2030.pdf,MICT Strategic Plan 2025-2030,Ministry of Information and Communication Technology,2025,progress,"no NAMIX/NIXP-specific action; policy continuity only, not a distinct IXP event"
infra.connect--internet-exchange-points,https://www.cran.na/cran-paves-the-way-for-a-future-ready-telecommunications-sector-in-namibia/,CRAN paves the way for a future-ready telecommunications sector in Namibia,CRAN,2026-02-19,progress,no NAMIX/NIXP-specific action
infra.connect--internet-exchange-points,https://www.telecom.na/media-centre/898-telecom-namibia-and-angola-telecom-sign-strategic-mou-and-commercial-terms-agreement-to-strengthen-regional-connectivity,Telecom Namibia and Angola Telecom Sign Strategic MOU,Telecom Namibia,2026-04-23,progress,"international carrier connectivity, not a domestic IXP development"
infra.store--off-site-backup-capacity,https://mict.gov.na/documents/869282/6089169/MICT_2025_2026_Budget_Speech.pdf,MICT Budget Motivation 2025/2026,Ministry of Information and Communication Technology,2025-05-07,baseline,"cap: rank 2; already staged under infra.connect indicators, not selected as this indicator's baseline (4IR report more directly on-point)"
infra.store--off-site-backup-capacity,https://mict.gov.na/documents/869282/1009181/MICT+Strategic+Plan+2025-2030.pdf,MICT Strategic Plan 2025-2030,Ministry of Information and Communication Technology,2025,baseline,cap: rank 3
