indicator_id,url,title,publisher,published,brief,why_not
gov.policy--broadband-strategy,https://www.ager.st/index.php/pt/actualidades/19-annonces/124-workshop-para-a-arctel-sobre-promocao-e-medicao-da-conectividade-universal-e-significativa,Workshop para a ARCTEL sobre Promocao e Medicao da Conectividade Universal e Significativa,AGER,,2,"fetched but excluded: the page carries no date at all, giving no honest basis for placing it in the window, and the substance is an ITU and ARCTEL-CPLP regional cooperation workshop rather than national broadband policy movement"
gov.legislate--cybersecurity-legislation,https://natlex.ilo.org/dyn/natlex2/natlex2/files/download/112806/D%2015%2017.pdf,"Diario da Republica n. 147, 06 de Outubro de 2017",Diario da Republica de Sao Tome e Principe via ILO NATLEX,2017-10-06,1,"fetched but excluded by the cap: this capture of the same gazette issue carries pages 1933 to 1935 and not the articles of Lei n. 15/2017, and is superseded by the fuller capture staged as the baseline"
gov.legislate--e-commerce-legislation,https://dtri.uneca.org/v1/uploads/country-profile/stp-country-profile-en.pdf,SAO TOME AND PRINCIPE - Digital Trade Regulatory Integration Country Profile,UNECA African Trade Policy Centre,2024,1,"fetched but excluded by the cap: states plainly that the country has no e-commerce law and has adopted neither UNCITRAL model law, but the brief prefers the national primary and Resolucao 35/2020 records digital signature legislation as still pending"
gov.legislate--access-to-information-legislation,https://www.unesco.org/sites/default/files/medias/fichiers/2026/04/SAO%20TOME%20AND%20PRINCIPE_SDG16102_2025.pdf,SAO TOME AND PRINCIPE - 2025 Survey on Public Access to Information (SDG Indicator 16.10.2),UNESCO,2026-04,1,"fetched but excluded: the PDF extracted as font-shifted mojibake rather than readable text, so no verbatim body could be staged; a bad capture rather than a truncation"
gov.protect--national-data-protection-readiness,https://www.redipd.org/legislacion/ley-7-2017,"Ley 7/2017, de 6 de abril, de Organizacion y Funcionamiento de la Agencia Nacional de Proteccion de Datos Personales",Red Iberoamericana de Proteccion de Datos (RIPD),2017-04-06,1,"Fetched body is a navigation stub carrying only the title and a country menu, with no text of the law, so it is a headline-only capture rather than the instrument"
gov.protect--national-data-protection-readiness,https://unesdoc.unesco.org/ark:/48223/pf0000394953,Sao Tome e Principe: Inteligencia Artificial : relatorio de avaliacao de prontidao,UNESCO,2025,2,"Already staged as a baseline by a sibling slice, and its own page gives only a year of publication, so it cannot be placed inside the 2025-09-01 to 2026-09-04 window"
gov.regional--regional-legal-harmonisation,https://arctel-cplp.org/xviii-assembleia-geral-arctel/,"XVIII Assembleia Geral da ARCTEL-CPLP: Renovacao, Homenagens e um Marco Historico em Cabo Verde",ARCTEL-CPLP,2026-06-24,2,"The document is about the association and about Cabo Verde as host; the Sao Tomean regulator appears only as one name in a list, so it is not a document about Sao Tome"
gov.standards--national-quality-standards,https://www.wipo.int/wipolex/en/legislation/details/18554,"Decree No. 15/2018 on the Creation of By-laws Establishing the National Intellectual Property and Quality Service (SENAPIQ-STP), Sao Tome and Principe",WIPO Lex,2018-09-26,1,"The only available text is an English translation of a Portuguese original, which the staging rule excludes in favour of the source own language"
gov.standards--national-quality-standards,https://www.telanon.info/economia/2026/06/05/53189/workshop-tecnico-dos-representantes-de-qualidade-do-programa-competitividade-comercial-e-acesso-ao-mercados-de-africa-atcma-ceeac/,Workshop tecnico dos representantes de qualidade do programa Competitividade Comercial e Acesso ao Mercados de Africa (ATCMA - CEEAC),Tela Non,2026-06-05,2,"Regional workshop in Yaounde; Sao Tome and Principe is named only inside a list of the eleven ECCAS member states, with no Sao Tomean action recorded"
infra.connect--mobile-affordability,https://www.itu.int/dms_pub/itu-d/opb/ind/D-IND-ICT_MDD-2024-3-PDF-E.pdf,The ICT Development Index 2024,International Telecommunication Union,2024,1,"capture truncated at 50,000 characters before the price-basket table, so the body carries no Sao Tome and Principe affordability figure and only the IDI score, which does not answer the indicator"
infra.energy--rural-electrification,https://saotomeeprincipe.un.org/pt/stories,Nossas Historias | As Nacoes Unidas em Sao Tome e Principe,United Nations in Sao Tome and Principe,2026-05-11,2,"the 11 May 2026 solar delivery story is reachable only through a rolling stories listing URL rather than a stable per-article URL, so the citation would not hold"
dpi.exchange--interoperability-of-education-systems,https://natlex.ilo.org/dyn/natlex2/natlex2/files/download/113411/L%204%2018.pdf,Lei n.o 4/2018 - Lei de Bases do Sistema Educativo,"Assembleia Nacional / Diario da Republica de Sao Tome e Principe, copy held in ILO NATLEX",2019-02-18,1,"The enacting act of the SIGE, but the 50000-character capture ended at Article 49 and so does not reach Article 70, the article that creates the Sistema Integrado de Gestao Escolar; the held body therefore says nothing about the indicator, and the GPE sector compact was taken as baseline instead"
dpi.exchange--interoperability-of-education-systems,https://afap.st/concursos/a-t-especializada-em-infraestruturas-tecnologicas-gestao-de-recursos-e-capacitacao-para-implementacao-do-sistema-integrado-de-gestao-escolar-sige/,"A.T Especializada em Infraestruturas tecnologicas, gestao de recursos e capacitacao para implementacao do sistema integrado de gestao escolar (SIGE)",Agencia Fiduciaria de Administracao de Projetos (AFAP),2026-04-03,2,"Fetch returned navigation chrome and a repeated title only, with no tender text; dropped as a headline-only stub, and the Tela Non republication of the same notice was staged in its place"
dpi.exchange--interoperability-of-social-protection-systems,https://rstp.st/2026/06/26/dpssf-conclui-recertificacao-do-cadastro-social-unico-com-atualizacao-de-dados-de-mais-de-12-mil-familias/,DPSSF conclui Recertificacao do Cadastro Social Unico com atualizacao de dados de mais de 12 mil familias,Radio Somos Todos Primos (RSTP),2026-06-26,2,"Excluded by the cap: a substantial completed in-window event updating 12,560 households and expanding coverage from 8,000 to 12,000 families, but it is registry expansion and data quality rather than exchange with another government system, so the two World Bank documents were preferred on the indicator own terms"
dpi.id--use-by-other-systems,https://mne.gov.st/en/news/actualities/government-launches-document-issuance-system-embassy-sao-tome-principe-portugal,Government launches document issuance system at the Embassy of Sao Tome and Principe in Portugal,"Ministry of Foreign Affairs, Cooperation and Communities",2026-02-11,2,"Strong on the indicator, recording a DGRN digital portal letting the diaspora request birth certificates and the polycarbonate national identity card from data held in SIGA, but this is the English page and its body carries a visible machine-translation artefact; the Portuguese original under mne.gov.st/noticias/atualidades/ returned CRAWL_UNKNOWN_ERROR on fetch, so nothing was staged"
dpi.pay--p2p-p2g-and-p2b-functionality,https://www.bcstp.st/Instituicoes_financeiras_mais.aspx?cod=PSP,Prestadores de Serviços de Pagamento,Banco Central de São Tomé e Príncipe (BCSTP),,1,"Register listing naming Golfintech SA as a payment institution and electronic money issuer and Mbulutransfer SA as a funds transfer institution, but the substantive content is two lines and the only date on the page is that day's exchange rate table, so it is weaker than the instruments page taken as the baseline"
