indicator_id,file,brief,rank,why
gov.policy--broadband-strategy,progress/2026-02-27-mayotte-hebdo-comores-qualite-services-operateurs-mobiles.md,2,1,ANRTIC's biennial quality-of-service control results distinct regulatory movement on network quality/4G coverage
gov.policy--data-interoperability-framework-roadmap,progress/2026-05-04-beit-salam-president-lance-nouveaux-moyens-paiement.md,2,1,Presidential launch of Komor Switch an interoperable cross-institution payments platform
gov.policy--ai-strategy,baseline/2024-06-11-com-anaden-ia-encore-balbutiements-comores.md,1,1,ANADEN's own dated statement that AI is in its infancy in Comoros baseline evidence of no adopted strategy
gov.policy--ai-strategy,progress/2026-01-27-gazette-comores-webinaire-uoni-ia-comores.md,2,2,Diaspora researchers webinar explicitly calling for a national AI strategy distinct civil-society event
gov.policy--data-localisation-policies,baseline/2014-06-26-comores-loi-14-protection-donnees-caractere-personnel.md,1,1,2014 law Art 9/43(h)/45(f) conditional cross-border-transfer regime the operative localisation-adjacent instrument
gov.policy--data-governance-policy,progress/2026-03-19-alwatwan-conseil-ministres-strategie-gouvernance-donnees.md,2,1,Council of Ministers working-group proposal formal government sponsorship precursor to the already-held Aug 2026 strategy validation
gov.policy--open-data-policy,baseline/2011-03-26-com-loi-11-003-au-organisation-reglementation-activites-statistiques.md,1,1,2011 statistics law Art 5 public-access/transparency rule closest instrument to an open-data legal foundation
gov.policy--open-data-policy,progress/2026-05-20-inseed-rga2-2025-agricultural-census-microdata.md,2,1,New agricultural-census microdata release on INSEED's NADA open-data portal 21 years after the first census
gov.protect--national-data-protection-readiness,baseline/2014-06-26-comores-loi-14-protection-donnees-caractere-personnel.md,1,1,Same 2014 law CNIL establishment (Art 19-40) primary data-protection-readiness instrument
gov.protect--national-data-protection-readiness,progress/2026-03-19-alwatwan-conseil-ministres-strategie-gouvernance-donnees.md,2,1,Same Council of Ministers note bears on protection readiness too
gov.standards--national-interoperability-standards,baseline/2026-08-31-puc-gouv-km-portail-unique-citoyen-note-conceptuelle.md,1,1,Government's own statement that the Plan National e-Gouv includes a Government Enterprise Architecture and Interoperability Framework
gov.legislate--legislation-covering-digital-id,baseline/2024-08-28-decret-14-137-pr-carte-identite-comorienne-numerique.md,1,1,promulgation decree of the 2014 digital-ID law
gov.legislate--digital-payments-legislation,baseline/2017-01-01-com-bcc-reglement-01-2017-monnaie-electronique.md,1,1,BCC e-money implementing regulation
gov.legislate--digital-payments-legislation,progress/2026-02-24-com-axian-bcc-digital-finance-institution-license.md,2,1,BCC-licensed digital finance institution
gov.legislate--digital-payments-legislation,progress/2026-04-15-com-dgi-atelier-teleprocedures-fiscales-cadre-juridique.md,2,2,DGI teleprocedures legal-framework workshop
gov.legislate--ai-legislation-regulations,baseline/2024-06-11-com-anaden-ia-encore-balbutiements-comores.md,1,1,ANADEN dated statement AI legislation absent
gov.legislate--ai-legislation-regulations,progress/2026-03-12-com-conseil-ministres-evaluation-preparation-ia.md,2,1,Council of Ministers AI-readiness evaluation
gov.legislate--statistics-legislation,baseline/2011-03-26-com-loi-11-003-au-organisation-reglementation-activites-statistiques.md,1,1,the statistics act itself
gov.legislate--access-to-information-legislation,baseline/2026-01-01-com-unesco-upr46-no-ati-law.md,1,1,UNESCO dated statement no ATI law adopted
gov.regional--regional-legal-harmonisation,baseline/2024-07-08-com-au-malabo-convention-status-signed-not-ratified.md,1,1,AU treaty status signed not ratified
gov.regional--regional-legal-harmonisation,progress/2025-10-09-com-comesa-summit-24-communique-digital-integration.md,2,1,COMESA Summit digital-integration commitment
gov.regional--shared-regional-infrastructure,baseline/2023-03-23-com-worldbank-rcip4-icr-submarine-cables.md,1,1,World Bank RCIP4 completion report (cables)
gov.regional--shared-regional-infrastructure,progress/2025-11-11-com-comores-cables-angola-cables-mou-africacom.md,2,1,Comores Cables-Angola Cables MoU
gov.regional--shared-regional-infrastructure,progress/2025-09-08-com-comores-cables-angola-cables-atelier-retaj.md,2,2,precursor technical workshop
gov.regional--cross-border-data-transfers,baseline/2014-06-26-comores-loi-14-protection-donnees-caractere-personnel.md,1,1,data-protection law Art 9 transfer rule
gov.regional--cross-border-data-transfers,baseline/2026-08-26-com-ria-national-data-strategy-validated.md,2,1,National Data Strategy validated
gov.regional--cross-border-data-transfers,progress/2026-06-02-com-bahrain-comoros-digital-cooperation-mou.md,2,2,Bahrain-Comoros digital-cooperation MoU
dpi.exchange--use-of-digital-id-in-other-systems,baseline/2023-03-08-comores-code-electoral-2023.md,1,1,the only document establishing CNI use in another government system electoral registration
dpi.exchange--interoperability-of-health-systems,baseline/2021-07-01-comores-strategie-nationale-sante-numerique-2022-2026.md,1,1,national digital-health strategy standing interoperability picture
dpi.exchange--interoperability-of-health-systems,progress/2026-07-01-dhis2-comores-climate-health-country-profile.md,2,1,MoH-ANACM MOU
dpi.exchange--interoperability-of-health-systems,progress/2025-12-01-openimis-comores-amg-digital-pilot.md,2,2,distinct AMG/openIMIS pilot
dpi.exchange--interoperability-of-education-systems,progress/2025-11-25-alwatwan-e-msomo-bulletin-unique-strategie-modernisation.md,2,1,e-Msomo bulletin unique launch
dpi.exchange--interoperability-of-education-systems,progress/2026-02-02-alwatwan-bulletin-unique-taux-adhesion-e-msomo.md,2,2,University-admission use of bulletin unique
dpi.exchange--interoperability-of-social-protection-systems,baseline/2025-12-05-pfss-rrc-aide-memoire-mission-decembre-2025.md,1,1,PFSS RRC aide-memoire
