indicator_id,url,title,publisher,published,brief,why_not
gov.policy--data-storage-cloud-strategy,https://pm.gov.tn/fr/node/2237,منشور عدد 16 لسنة 2024,Présidence du Gouvernement,2024-07-29,1,"headline-only-stub: page carries only the circular's title and site navigation, no body text of the circular itself"
gov.policy--data-storage-cloud-strategy,http://pm.gov.tn/fr/article/zenzri-lors-dun-conseil-ministeriel-la-digitalisation-nest-pas-un-choix-mais-une-necessite,Zenzri lors d'un conseil ministériel : La digitalisation n'est pas un choix mais une nécessité,Portail de la Présidence du Gouvernement,2025-09-16,2,on-topic but not cloud/storage-specific; the richer Arabic edition of the same 16 Sept 2025 council was staged instead for the interoperability/governance/open-data indicators
gov.policy--data-storage-cloud-strategy,https://lake.jort.tn/journal-officiel/fr/2023/026.pdf,JORT n° 26 (11 mars 2023) - full issue,Journal Officiel de la République Tunisienne,2023-03-11,1,fetch-blocked: the JORT issue bundles dozens of unrelated decree-laws exceeding practical single-fetch capture size; target decree-law 2023-17 captured instead via legislation-securite.tn
gov.policy--data-localisation-policies,https://www.arp.tn/blog/1/post/9441,لجنة الحقوق والحريات تواصل النظر في مقترح القانون الاساسي المتعلق بحماية المعطيات الشخصية,ARP,2026-02-18,2,"fetched but off-point: covers general data-protection principles (consent, minors, access rights); no localisation/cross-border content in the body captured"
gov.policy--data-localisation-policies,https://intt.tn/upload/files/Consultation publique sur l'évolution des SVA en Tunisie.pdf,Consultation publique sur le développement des Services à Valeur Ajoutée de télécommunications en Tunisie,Instance Nationale des Télécommunications (INT),2025-09,2,fetched but tangential: telecom VAS market-regulation consultation; cloud/national-hosting only a minor conditional discussion point in the portion captured
gov.regional--regional-legal-harmonisation,https://www.au.int/en/pressreleases/20251106/au-aimec-unlocks-strategic-planning-workshop-solidify-operational-framework,African Union's AIMEC Unlocks Strategic Planning Workshop to Solidify Operational Framework,African Union Commission,2025-11-06,2,cap: follow-on operational/strategic-planning workshop for the same institution already covered by the October 2025 launch selection; not a distinct legal-harmonisation event
gov.standards--national-quality-standards,https://www.wipo.int/wipolex/fr/legislation/details/8185,Loi n° 2009-38 du 30 juin 2009 — WIPO Lex (landing page),WIPO Lex,,1,"Fetch returned only site navigation chrome, not the JORT text; superseded by faolex.fao.org's copy of the same law, used as the staged baseline"
gov.standards--national-quality-standards,http://innorpi.tn/sites/default/files/2026-01/Officiel%20EP%20439_0.pdf,Officiel de la normalisation n° 439 — décembre 2025,INNORPI,2025-12-10,2,"Cap - two stronger, more distinct progress events already selected (SIQO Rev08 procedural revision; Officiel n 441 metrology/quality-management enquiry); this document was instead selected as progress for gov.standards--adoption-of-international-standards"
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,"http://www.cni.tn/index.php/fr/repository/Textes-Juridiques/D%C3%A9cret-n%C2%B0-2007-1359-du-4-juin-2007/lang,fr-fr/",Décret n° 2007-1359 du 4 juin 2007,Centre National de l'Informatique (CNI),,1,"Fetch returned only a file-download stub (metadata and a Download link, no legal text extracted); no verbatim body available, treated as headline-only-stub and replaced by the CNI Historique page, which restates the same 2007 decree's missions in prose"
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,http://www.cni.tn/index.php/fr/layout-3/presentation-du-cni-2,Présentation du CNI,Centre National de l'Informatique (CNI),,1,"Redundant with the selected Historique page, which covers the same institutional mandate more directly and includes the founding-law dates; not needed to fill the one-baseline cap"
dpi.id--registration-of-entire-population,https://www.webmanagercenter.com/2025/09/29/552538/tunisie-le-prochain-recensement-base-sur-les-registres-administratifs-annonce-lins/,Tunisie : le prochain recensement basé sur les registres administratifs, annonce l'INS,Webmanagercenter (with TAP),2025-09-29,2
dpi.registry--population-register,https://lake.jort.tn/journal-officiel/fr/2020/043.pdf,JORT n 43 (sommaire),Journal Officiel de la Republique Tunisienne,2020-05-15,1,"Whole-issue JORT PDF; decree text found in a cleaner dedicated legal-database page, used only for verification"
dpi.registry--population-register,https://lake.jort.tn/journal-officiel/fr/2020/041.pdf,JORT n 41,Journal Officiel de la Republique Tunisienne,2020-05-12,1,Whole-issue JORT PDF fetched to verify the founding decree; cleaner implementing-decree text selected as baseline instead
dpi.registry--population-register,https://www.ins.tn/sites/default/files-ftp3/files/publication/pdf/Flash_Projection_de%20la%20Population.pdf,Flash Projection de la population (PDF),Institut National de la Statistique,2026-05-15,2,PDF text layer has corrupted/unrecoverable accented-character encoding (confirmed with both Exa fetch and local pdftotext); clean HTML landing page used as the body instead
dpi.registry--population-register,https://www.ins.tn/publication/estimation-de-la-population-1er-janvier-2026,Estimation de la population 1er Janvier 2026,Institut National de la Statistique,2026-07-24,2,Landing page is a metadata stub repeating only the title with no substantive body; dropped headline-only-stub
dpi.registry--population-register,https://www.ins.tn/sites/default/files-ftp3/files/publication/pdf/Estimation%20de%20la%20population%20Janvier%202026.pdf,Estimation de la population 1er Janvier 2026 (PDF),Institut National de la Statistique,2026-07-24,2,"40-page Arabic-language report; RTL PDF text extraction unreliable within time budget, second progress slot left unfilled rather than stage a garbled body"
dpi.registry--electoral-register,https://www.isie.tn/ar/%D8%A8%D9%84%D8%A7%D8%BA-%D8%AD%D9%88%D9%84-%D9%88%D8%B6%D8%B9-%D9%82%D8%A7%D8%A6%D9%85%D8%A9-%D8%A7%D9%84%D9%86%D8%A7%D8%AE%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%B0%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D9%85%D9%88%D9%85-%D8%A8%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B4%D8%B1%D9%8A%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A6%D9%8A%D8%A9-%D8%B9%D9%86-%D8%A7%D9%84%D8%AF%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%83%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D9%85%D9%86-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%AA%D9%88%D9%86%D8%B3/,ISIE bulletin: liste electorale preliminaire El Kabaria,Instance Superieure Independante pour les Elections,2026-04-24,2,"404 to curl, CRAWL_NOT_FOUND to Exa; genuinely dead page, not a client-specific block. url-dead"
dpi.registry--tax-register,https://tl.finances.gov.tn/pls/webdeclar/DIVERS_PROC.identification1?app=&fin=&lang=fr,Identification du contribuable (plateforme TEJ),Ministere des Finances / DGI,,2,Live service portal carries no visible publication date; the dated Tunisie Numerique report of the same DGI notice was used instead
dpi.registry--land-register,https://www.cpf.gov.tn/CPFWebSite/Arabe/NewsIndex.php?index=108,Archivage electronique du registre foncier (extrait),Office National de la Propriete Fonciere (CPF),2025-12-19,2,"News-index page only carries a truncated snippet cut by a read-more link; full article page not located, Tuniscope and Webdo accounts used instead which had complete verbatim text"
digital.rural--digitalisation-of-rural-police-stations,https://www.arp.tn/document/download/116061,تقرير موحد حول مهمة الداخلية من مشروع ميزانية الدولة لسنة 2026 (ARP unified report on Interior Ministry's 2026 budget mission),Assemblee des representants du peuple (ARP),2025-11-10,2,"fetched but the 50k-char capture of a ~100-page transcript only reached the session-opening pages, never the security-centre budget figures; superseded by two clearer distinct-event progress items already at cap"
tech.ai--control-of-ai-abuse,https://lake.jort.tn/journal-officiel/fr/2023/026.pdf,JORT n 26 (2023) full issue PDF,Journal Officiel de la Republique Tunisienne,2023-03-11,1,"official JORT issue bundles many unrelated decree-laws in one PDF; 50k-char fetch captured only the table of contents before reaching decret-loi 2023-17's text; superseded by legislation-securite.tn's single-decree mirror, already staged"
tech.industry--national-capacity-in-dt-related-production,https://ins.tn/sites/default/files-ftp3/files/publication/pdf/Rapport_CNAT_2020_2024.pdf,LES COMPTES DE LA NATION 2020-2024,Institut National de la Statistique (INS),2025,1,"192-page PDF; 50k-char fetch only reached front matter/methodology, not the value-added tables (~p.48); superseded by INS's shorter statistiques/75 web table giving the same 'Information et communication' series"
capacity.literacy--digital-literacy-civil-service,https://pm.gov.tn/sites/default/files/2024-06/%D8%A7%D9%84%D8%AF%D9%84%D9%8A%D9%84%20%D8%A7%D9%84%D9%85%D8%B4%D8%AA%D8%B1%D9%83%20%D9%84%D9%85%D9%87%D9%86%20%D8%A7%D9%84%D9%88%D8%B8%D9%8A%D9%81%D8%A9%20%D8%A7%D9%84%D8%B9%D9%85%D9%88%D9%85%D9%8A%D8%A9.pdf,الدليل المشترك لمهن الوظيفة العمومية (Common Guide for Civil Service Professions),Presidence du Gouvernement / Instance generale de la fonction publique,2023,1,"178-job-card reference guide; 50k-char fetch reached only job card 3, far short of the digitalisation/IT job-card entry; superseded by ENA's continuing-training regulatory page"
capacity.training--dt-related-training-in-secondary-education,http://www.edunet.tn/ressources/pedagogie/programmes/nouveaux_programme2011/secondaire/info.pdf,Programmes d'informatique : Enseignement secondaire,Ministere de l'Education,2008-09,1,"fetched but PDF text extraction returned byte-reversed/garbled text (a mechanical decode fault), not a usable verbatim body; superseded by the Ministry's clean official-programmes index page"
include.access--inclusion-of-refugees-and-idps,https://data.unhcr.org/en/documents/details/91250,UNHCR Tunisia's Comprehensive Refugee Protection and Solutions Response,UNHCR,2022-03-11,1,landing/metadata page only; the 1.09MB PDF body was not extracted by the fetch tool; superseded by the January 2020 UNHCR factsheet PDF fetched directly with full text
include.access--inclusion-of-refugees-and-idps,https://data.unhcr.org/en/documents/details/120661,UNHCR Tunisia Monthly Operational Update (December 2025),UNHCR,2025-12-31,2,"landing/metadata page only, no body text extracted; superseded by the reliefweb.int direct PDF mirror of the same document"
include.divides--bridging-of-digital-divides,http://www.femmes.gov.tn/ar/2026/08/12/%d9%88%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d8%a3%d8%b3%d8%b1%d8%a9-%d8%aa%d8%b9%d9%84%d9%86-%d8%b9%d9%86-%d8%a5%d8%b7%d9%84%d8%a7%d9%82-%d8%a7%d9%84%d9%85%d9%86%d8%b5%d9%91%d8%a9-%d8%a7%d9%84%d9%88%d8%b7%d9%86%d9%8a%d9%91%d8%A9-%d9%84%d8%aa%d8%b3%d9%88%d9%8A%d9%82-%d8%a7%d9%84%d9%85%d9%86%d8%aa%d9%88%d8%ac%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d8%b3%d8%a7%d8%a6%d9%8a%d9%91%d8%a9,وزيرة الأسرة تعلن عن إطلاق المنصّة الوطنيّة لتسويق المنتوجات النسائيّة,Ministère de la Famille de la Femme de l'Enfance et des Personnes âgées,2026-08-12,2,"fetch failed: 404 to curl, CRAWL_LIVECRAWL_TIMEOUT to Exa on both percent-encoded and raw UTF-8 URL forms; host resolves and serves 200 on its homepage, so this specific article path is dead, not the host"
include.divides--bridging-of-digital-divides,https://www.intt.tn/fr/index.php?actu=1041&typeactu=92,Résultat de l'appel d'offres n°03/2025,Instance Nationale des Télécommunications (INT),2025-10-01,2,"fetched in full; page is a general tender-archive listing (procurement result for a 4G coverage survey), not a substantive dated statement of movement; weaker than the fibre-sharing consultation already selected"
