indicator_id,url,title,publisher,published,brief,why_not
gov.policy--broadband-strategy,https://documentos.bancomundial.org/es/publication/documents-reports/documentdetail/099051724134515970,Diagnostico de la economia digital de Guinea Ecuatorial,Banco Mundial,2024-05-17,baseline,Already in the compiled base as the 2024 Digital Economy Country Diagnostic and already staged in this batch by a sibling slice; adds nothing the ledger does not hold
gov.policy--broadband-strategy,https://www.guineaecuatorialpress.com/noticias/la_adige_esta_en_concordancia_con_la_uit_y_las_ods_de_la_onu,La ADIGE esta en concordancia con la UIT y las ODS de la ONU,Oficina de Informacion y Prensa de Guinea Ecuatorial,2022-03-27,baseline,Held: the ledger row GNQ-gov.policy-adige already cites this document
gov.policy--broadband-strategy,https://staging.itu.int/web/pp-18/cn/speech/160,"Discurso del Ministro de Transportes, Correos y Telecomunicaciones en la Conferencia de Plenipotenciarios de la UIT (PP-18)",ITU / Gobierno de Guinea Ecuatorial,2018-10-30,baseline,"Over cap; describes a general ICT plan, not a broadband strategy, and is superseded by the 2026 position"
gov.policy--broadband-strategy,https://ortelge.com/legislacion/reglamentos/,Reglamentos - ORTEL GE,ORTEL,2026-02-13,baseline,DUP-EXACT against raw/2026/2026-08-10-guinea-ecuatorial-ortel-reglamentos-index.md; not refetched
gov.policy--data-interoperability-framework-roadmap,https://guineaecuatorial.un.org/sites/default/files/2022-07/Informe%20Nacional%20Voluntario%20sobre%20ODS%202022_0.pdf,Informe Nacional Voluntario Guinea Ecuatorial 2022,Gobierno de Guinea Ecuatorial / Sistema de las Naciones Unidas,2022-01-01,baseline,"Over cap; a statement of absence ranked below the instrument itself, which the CNIAPGE phase-two document supplies"
gov.policy--data-interoperability-framework-roadmap,https://www.guineaecuatorialpress.com/noticias/estudio_sobre_el_proyecto_de_ley_de_acceso_a_los_servicios_publicos_por_medios_electronicos_,Estudio sobre el proyecto de ley de acceso a los servicios publicos por medios electronicos,Senado de Guinea Ecuatorial,2015-03-04,baseline,"Over cap; the bill it reports was enacted as Ley 3/2015, whose full text is staged in this batch inside the Leyes Electronicas compendium"
gov.policy--data-interoperability-framework-roadmap,https://www.guineaecuatorialpress.com/noticias/cniapge_presenta_al_primer_ministro_el_producto_%E2%80%9Cexperta%E2%80%9D,CNIAPGE presenta al Primer Ministro el producto Experta,Oficina de Informacion y Prensa de Guinea Ecuatorial,2024-12-18,baseline,"Over cap; a vendor product under government analysis, not an adopted framework"
gov.policy--data-interoperability-framework-roadmap,https://www.guineaecuatorialpress.com/noticias/orden_de_la_presidencia_del_gobierno_relativa_a_la_recaudacion_o_cobro_en_efectivo_de_impuestos_tasas_y_demas_ingresos_de_la_administracion,"Orden de la Presidencia del Gobierno relativa a la recaudacion o cobro en efectivo de impuestos, tasas y demas ingresos de la administracion",Oficina de Informacion y Prensa de Guinea Ecuatorial,2025-09-10,progress,"Third-ranked progress item, over the two-item cap; selected instead for gov.legislate--digital-payments-legislation"
gov.policy--ai-strategy,https://www.guineaecuatorialpress.com/noticias/pacto_digital_africano_para_impulsar_el_desarrollo_y_el_crecimiento_inclusivo_del_continente,Pacto Digital Africano para impulsar el desarrollo y el crecimiento inclusivo del continente,Oficina de Informacion y Prensa de Guinea Ecuatorial,2024-06-20,baseline,"Fetched and rejected as baseline: the body is wholly about the African Union Continental AI Strategy and states no Equatorial Guinea position, so it cannot establish a national AI strategy. This is why the indicator stages no baseline"
gov.policy--ai-strategy,https://realequatorialguinea.com/tecnologia/guinea-ecuatorial-da-los-primeros-pasos-para-disponer-de-una-ley-de-inteligencia-artificial/,Guinea Ecuatorial da los primeros pasos para disponer de una ley de Inteligencia Artificial,Revista Real Equatorial Guinea,2025-08-27,baseline,DUP-EXACT against raw/2025/2025-08-27-guinea-ecuatorial-ley-inteligencia-artificial-aniad.md; already the ledger ANIAD row
gov.policy--ai-strategy,https://www.guineaecuatorialpress.com/noticias/decreto_presidencial_de_nombramiento_de_los_secretarios_de_estado,Decreto Presidencial de nombramiento de los Secretarios de Estado,Oficina de Informacion y Prensa de Guinea Ecuatorial,2026-06-25,progress,DUP-EXACT against raw/2026/2026-06-25-decreto-61-2026-secretarios-estado-guinea-ecuatorial.md
