indicator_id,file,brief,rank,why
gov.policy--broadband-strategy,baseline/2021-08-09-sao-tome-resolucao-35-2020-estrategia-governacao-digital.md,1,1,STP has no standalone broadband strategy; Resolucao 35/2020 in Diario da Republica I Serie n. 60 is the approved national digital strategy that frames connectivity
gov.policy--broadband-strategy,progress/2025-10-20-world-bank-isr-digital-sao-tome-and-principe-seq7.md,2,1,World Bank ISR of 19 September 2025 records the Law on Electronic Communications and Law on Regulatory Authorities approved by the Council of Ministers and awaiting the National Assembly
gov.policy--broadband-strategy,progress/2026-01-01-ager-autoriza-provisoriamente-cst-iptv-plataforma-cst-on.md,2,2,"AGER provisionally authorised CST to run IPTV over CST ON by Resolucao n. 003/CA/AGER/2026, a distinct national regulatory decision diversifying electronic communications services"
gov.policy--data-storage-cloud-strategy,baseline/2021-08-09-sao-tome-resolucao-35-2020-estrategia-governacao-digital.md,1,1,No standalone cloud policy exists; the approved national digital strategy annexed to Resolucao 35/2020 names a Centro de Dados Governamental to consolidate fragmented computing resources
gov.policy--data-interoperability-framework-roadmap,baseline/2021-11-01-inic-sao-tome-quadro-nacional-interoperabilidade-qni-v01.md,1,1,"The National Interoperability Framework document itself, QNI v0.1 of November 2021, published by INIC with UNDP and UNU-EGOV"
gov.policy--data-interoperability-framework-roadmap,progress/2025-09-01-prese-nota-imprensa-recenseamento-eleitoral-automatico-interoperabilidade.md,2,1,"Interoperability platform linking the civil registry SIGA and Bilhete de Identidade databases to the electoral roll, presented on 4 September 2025"
gov.policy--data-interoperability-framework-roadmap,progress/2025-10-20-world-bank-isr-digital-sao-tome-and-principe-seq7.md,2,2,"World Bank ISR records government systems connected to the interoperability platform at 0.00 on 19 September 2025 against a target of 5 by May 2027, and the solution as not operational"
gov.policy--ai-strategy,baseline/2025-01-01-unesco-sao-tome-principe-ai-readiness-assessment.md,1,1,"UNESCO AI Readiness Assessment for STP, produced with the Government, states there is no national AI strategy and no AI-specific law and sets a roadmap action to approve one"
gov.policy--ai-strategy,baseline/2026-01-22-unesco-sao-tome-ai-ethics-governance-country-profile.md,2,1,"UNESCO published the STP AI country profile on 2026-01-22, the most recent dated authoritative statement that no national AI strategy or governance structure exists"
gov.policy--ai-strategy,progress/2026-04-22-rstp-pnud-capacitacao-digitalizacao-inteligencia-artificial.md,2,2,"UNDP began a two-day AI and digitalisation training for the public administration on 2026-04-21, financed by KOICA; a distinct preparatory step short of adopting a strategy"
gov.policy--data-localisation-policies,baseline/2026-01-01-inic-sao-tome-alojamento-web-soberania-territorio-nacional.md,1,1,INIC states that it is an imperative for security and sovereignty that the vital information and systems of the country be hosted in national territory; the clearest localisation position found
gov.policy--data-localisation-policies,progress/2025-09-02-anpdp-primeiro-encontro-rede-lusofona-protecao-dados.md,2,1,ANPDP records that international data transfer was named a priority working-group theme at the first Rede Lusofona de Protecao de Dados meeting of 26 August 2025
gov.policy--open-data-policy,baseline/2025-07-01-inic-sao-tome-estrategia-politica-governanca-de-dados.md,1,1,"The INIC data strategy and roadmap of July 2025 carries an open data portal as roadmap action 3.1.2, that is as still to be delivered rather than in place"
gov.policy--open-data-policy,progress/2025-12-01-cipstp-orcamento-do-cidadao-stp-2026.md,2,1,CIPSTP published a citizen budget for 2026 built from Lei n. 3/2026 as published in Diario da Republica n. 18; civil-society reuse of official budget data inside the window
gov.legislate--cybersecurity-legislation,baseline/2017-10-06-sao-tome-lei-15-2017-lei-sobre-cibercrime.md,1,1,"Full text of Lei n. 15/2017 Lei sobre Cibercrime as published in Diario da Republica n. 147 of 6 October 2017; the statute itself, not a summary of it"
gov.legislate--cybersecurity-legislation,progress/2025-09-01-ager-sao-tome-consulta-publica-estrategia-nacional-ciberseguranca.md,2,1,"AGER put the Estrategia Nacional de Ciberseguranca and its action plan out to 30-day public consultation; already staged by a sibling slice, cited not restaged"
