indicator_id,url,title,publisher,published,brief,why_not
infra.connect--internet-usage,https://datahub.itu.int/data/?e=COM,ITU DataHub — Comoros,International Telecommunication Union (ITU),,1,JS-rendered data-explorer shell — fetch returned no capturable body text
infra.connect--internet-usage,https://data.worldbank.org/indicator/IT.NET.USER.ZS?locations=KM,Individuals using the Internet (% of population) - Comoros | Data,World Bank,,1,JS-rendered indicator page — fetch returned no capturable body text (table is client-rendered)
infra.connect--internet-exchange-points,https://mail.lagazettedescomores.com/assets/images2025/pdf/lagazette-4981.pdf,La Gazette des Comores no. 4981,La Gazette des Comores,2025-10-20,2,"Fetched twice (up to 15,000 characters); captured pages 1-3 of the paper, never reached the cited Comores Cables/AFRINAP interview — content unverifiable"
infra.cybersec--national-cybersecurity-readiness,https://ancs.gouv.km/strategie-nationale-de-cybersecurite/,Stratégie nationale de cybersécurité,Direction Nationale de Cyber Sécurité (ANADEN),2024-01-19,1,"Single-paragraph content, thinner than the ANCS 'About' page (same publisher) selected as baseline instead"
infra.cybersec--national-cybersecurity-readiness,https://fr.linkedin.com/posts/anadenkmcomores_modernisation-et-securisation-du-cctld-km-activity-7450838320923901952-vBBy,Modernisation et sécurisation du ccTLD.km,ANADEN KM (LinkedIn),2026-04-17,2,Fetch failed: CRAWL_NOT_FOUND — no content retrieved
gov.legislate--digital-payments-legislation,https://finances.gouv.km/,Finance Law 2026 decree PDF,Ministere des Finances,2026,2,garbled OCR of a large budget document; claimed telepayment provisions not visible in captured excerpt; cap already filled
gov.regional--regional-legal-harmonisation,,AU 39th Summit Assembly Decisions,African Union,2026-02,2,"not fetched; generic continental commitment, Comoros only participated"
gov.regional--cross-border-data-transfers,,AU continental Cross-Border Data Flow Framework workshop,African Union,2025-12,2,official release doesn't confirm Comoros as a participant
dpi.exchange--use-of-digital-id-in-other-systems,https://justice.gouv.km/texte/decret-n14-137-pr-portant-promulgation-de-la-loi-n14-023-au-instituant-la-carte-didentite-comorienne-numerique/,Décret n°14-137/PR portant promulgation de la loi n°14-023/AU instituant la carte d'identité comorienne numérique,Ministère de la Justice des Comores,2024-08-28,1,"legal basis for the CNI itself, not evidence of use in another system; cap filled by Code électoral 2023 which directly evidences electoral use"
dpi.exchange--use-of-digital-id-in-other-systems,https://banque-comores.km/uploads/Loi et textes reglementaire/LOIS/Loi bancaire 13-003-AU.pdf,Loi bancaire n°13-003/AU,Banque Centrale des Comores,2013-06-12,1,"banking-register consultation right is a weaker, narrower interoperability instance than the electoral code's direct CNI use; cap filled"
