indicator_id,file,brief,rank,why
gov.policy--data-interoperability-framework-roadmap,baseline/2024-06-11-strategie-nationale-digitalisation-guinee-digitale-2023-2027.md,1,1,"The roadmap itself: Guinee Digitale 2023-2027 v1.2, dated 11 June 2024, programmes interoperability as initiatives 4.3.1 to 4.3.5 including a national interoperability platform, plus 4.9.1 government enterprise architecture"
gov.policy--data-interoperability-framework-roadmap,progress/2026-04-07-atelier-govstack-guinee-administration-numerique.md,2,2,7-9 April 2026 ANDE GovStack workshop under WARDIP on e-services and interoperability of public information systems
gov.policy--data-interoperability-framework-roadmap,progress/2026-06-19-guinee-strategie-nationale-gouvernance-donnees.md,2,1,"19 June 2026 MCENI opens drafting of a Strategie Nationale de Gouvernance des Donnees covering interoperability, led by DNTIEN"
gov.policy--data-localisation-policies,progress/2026-05-23-cloud-souverain-ande-roland-berger-conakry.md,2,1,"23 May 2026 ANDE restitution of the World Bank-backed study on hosting public data and a sovereign cloud, with ANSSI, ARPT, SOGEB, GUILAB, EDG, BCRG and DGI present"
gov.policy--open-data-policy,baseline/2017-01-01-itie-guinee-politique-gmp-donnees-ouvertes.md,1,1,"The only adopted open data policy instrument located for Guinea: the ITIE-Guinee multi-stakeholder open data policy, sectoral but operative, with open-by-default orientation, reuse and interoperability commitments"
gov.policy--open-data-policy,progress/2026-05-12-eiti-guinea-2026-validation-report.md,2,1,"12 May 2026 EITI Board decision scoring Guinea 90/100 on Requirement 7.2 data accessibility and open data, within an overall 73.5"
gov.policy--open-data-policy,progress/2026-07-01-ins-atelier-sdmx-migration-odp-2-0.md,2,2,20-25 July 2026 INS workshop with AfDB support on SDMX modelling and migration to Open Data Platform 2.0 across eleven statistical domains
gov.legislate--legislation-covering-digital-id,baseline/2025-04-14-decrets-npi-rnpp-protection-donnees-personnelles.md,1,1,"The operative implementing instruments: decrees D/2025/051 creating the 18-character NPI, D/2025/052 constituting the Registre National des Personnes Physiques under Loi L/2023/019/CNT, and D/2025/053 on personal data security, all 14 April 2025"
gov.legislate--legislation-covering-digital-id,baseline/2026-06-22-decret-2026-0161-plateforme-certification-identite-sim.md,2,1,Decret D/2026/0161/PRG/SGG of 22 June 2026 deploying a national platform for certifying the identity of SIM holders and telecom users
gov.legislate--legislation-covering-digital-id,progress/2026-03-24-reforme-delivrance-documents-administratifs-oneci-dge.md,2,2,23-24 March 2026 ONECI-DGE convention giving commune secretaries-general exclusive free issue of residence certificates under laws 019 and 020
gov.legislate--legislation-enabling-data-interoperability,baseline/2023-11-01-decret-d-2023-0232-amendement-ande.md,1,1,"The enacted legal basis: the decree amending the 2022 ANDE decree, whose Article 6 charges ANDE with unified intra- and inter-administration communication, collaboration and exchange tools and with harmonising state norms and standards"
gov.legislate--legislation-enabling-data-interoperability,progress/2026-08-20-guinee-etat-interconnexion-x-road-e-service.md,2,1,"20 August 2026 Prime Minister briefed on X-Road, the ANDE-run national interoperability platform, and on the e-service portal; announces a forthcoming interministerial digitalisation committee"
gov.legislate--ai-legislation-regulations,progress/2025-11-13-sommet-transform-africa-tas-2025-conakry.md,2,2,12-13 November 2025 Transform Africa Summit in Conakry names a regulatory environment for ethical and responsible AI as one of three stated priorities
gov.legislate--ai-legislation-regulations,progress/2025-12-20-guinee-validation-rapport-national-ia-feuille-de-route.md,2,1,19 December 2025 MPTEN validation of the UNDP AILA national AI landscape assessment and a 2026-2035 roadmap whose first phase is institutional and regulatory foundations
gov.legislate--statistics-legislation,baseline/2016-01-01-ins-loi-statistique-et-textes-application.md,1,1,"The statute and its implementing texts: LOI/L/2014/019/AN with decrees D/2015-151 and D/2015-152 and arretes A/2015/4027, 4028 and 4029, in the INS consolidated compendium"
gov.legislate--statistics-legislation,baseline/2026-03-06-decret-publication-resultats-rgph-4.md,2,1,"6 March 2026 presidential decree giving official status to RGPH-4 preliminary results at 17,521,167 residents with administrative and sex breakdowns"
gov.protect--data-protection-authority,baseline/2024-06-21-cnt-autorite-protection-donnees-apdp-en-debat.md,1,1,"The most recent dated authoritative statement of the authority's standing state: on 20 June 2024 the APDP bill was still under CNT inter-commission examination, with member designation and mandates unresolved; no organising or appointment decree located since"
