indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2025-02-24-new-deal-technologique-horizon-2034.md,1,1,"The national digital strategy document itself - four axes, Digital Master Plan of 12 programmes and 50 projects, 2034 targets and 1105bn FCFA costing; also carries the SN2025 execution rates it supersedes"
gov.policy--ict-strategy,progress/2026-06-17-conseil-des-ministres-du-17-juin-2026.md,2,1,Presidential instruction of 17 June 2026 to evaluate progress of all New Deal programmes and reforms and to convene the CNN regularly - a dated authoritative statement of the strategy's standing
gov.policy--ict-strategy,progress/2025-10-02-primature-installation-conseil-national-du-numerique.md,2,2,"Distinct event: installation of the 20-member Conseil national du Numerique on 2 October 2025, the advisory organ steering the strategy [parent dedup: repointed at the surviving capture of the same URL]"
gov.policy--broadband-strategy,baseline/2026-09-03-fdsut-programme-acces-numerique-universel-panu.md,1,1,"The operative universal broadband-access programme with its own published targets (1550 localities in 4G, horizon 2028); no standalone Plan national haut et tres haut debit is published"
gov.policy--broadband-strategy,progress/2026-02-07-aps-connectivite-universelle-lancee-kedougou.md,2,1,"Official launch of the connectivite universelle initiative on 7 February 2026, one million Senegalese to be connected free of charge with priority to unserved areas"
gov.policy--broadband-strategy,progress/2026-06-04-artp-cloture-poc-ran-sharing-degroupage-ftth.md,2,2,"Distinct event: ARTP closed the RAN-sharing and FTTH unbundling PoCs on 4 June 2026, confirming feasibility and framing a regulatory change to accelerate coverage"
gov.policy--data-storage-cloud-strategy,baseline/2026-09-03-senum-sa-smart-senegal-datacenter-national-diamniadio.md,1,1,"State operator's own account of the national Tier 3 datacentre at Diamniadio, the sovereign hosting and storage infrastructure the cloud policy rests on; inaugurated 22 June 2021"
gov.policy--data-storage-cloud-strategy,progress/2026-03-24-mctn-reception-officielle-cloud-national-joj-dakar-2026.md,2,1,"Formal delivery on 24 March 2026 of the national cloud infrastructure on Apsara Stack, stated by the ministry as the foundation of a national public cloud with local hosting of sensitive data"
gov.policy--data-storage-cloud-strategy,progress/2026-06-17-conseil-des-ministres-du-17-juin-2026.md,2,2,"Distinct event: presidential instruction of 17 June 2026 to intensify global and sovereign securing of data and critical information systems, alongside adoption of the critical information infrastructure bill"
gov.policy--data-interoperability-framework-roadmap,baseline/2026-09-03-pins-plateforme-interoperabilite-senegal-jokkoo.md,1,1,"The national interoperability platform's own portal - the system itself, on X-Road, with API Gateway, Identite Numerique and Data Exchange services"
gov.policy--data-interoperability-framework-roadmap,progress/2026-03-26-mctn-interoperabilite-mvp-1-0-copil-validation.md,2,1,"24-26 March 2026: official launch of the platform, 2026 use-case roadmap workshop, and COPIL validation of MVP 1.0 delivering a national interoperability framework, a draft decree and two production use cases"
gov.policy--data-interoperability-framework-roadmap,progress/2025-11-21-worldbank-isr06012-senegal-digital-economy-acceleration-project.md,2,2,"Distinct event: World Bank ISR archived 21 November 2025 recording both the enterprise-architecture and interoperability-platform indicators still at No, target May 2028 - the independent before-state"
gov.policy--data-localisation-policies,baseline/2021-06-24-adie-datacenter-diamniadio-hebergement-donnees-de-letat.md,1,1,The dated presidential instruction of 22 June 2021 that all state data and platforms be hosted at the Diamniadio national datacentre and data held abroad repatriated - the operative public-sector localisation rule
gov.policy--data-localisation-policies,progress/2026-03-24-mctn-reception-officielle-cloud-national-joj-dakar-2026.md,2,1,"Operational application of the localisation objective: national cloud received 24 March 2026 guaranteeing local hosting of sensitive data, presented as the base of a national public cloud"
gov.policy--data-localisation-policies,progress/2026-06-17-conseil-des-ministres-du-17-juin-2026.md,2,2,"Distinct event: 17 June 2026 presidential instruction to intensify sovereign securing of data, and Council adoption of the bill whose national-storage principle carries the localisation obligation"
gov.policy--open-data-policy,baseline/2023-12-20-senegal-strategie-nationale-des-donnees-snd-2023-2028.md,1,1,The national framework carrying Senegal's open-data commitment (OS1 measure 2.1: legal framework for data opening plus a plateforme nationale d'ouverture des donnees); no standalone open-data law or charter exists
gov.policy--open-data-policy,progress/2025-11-13-geosenegal-lancement-geoportail-information-geospatiale.md,2,1,"Launch of the national Geoportail, ISO-conformant metadata and five thematic data poles opened to the public - the clearest open-data portal launch in the window"
gov.policy--open-data-policy,progress/2026-06-25-aps-ansd-open-data-platform-2-0-louga.md,2,2,"Distinct event: ANSD closed a four-day workshop at Louga on 24 June 2026 operationalising Open Data Platform 2.0 in the regions, training services in SDMX and dataset publication"
gov.legislate--digital-payments-legislation,progress/2025-10-02-jo-7853-loi-2025-18-rutel-fiscalite-telephonie.md,2,1,"Primary gazette text of Loi n 2025-17 of 27 September 2025 creating the Taxe sur les transferts d'argent at 0.5% capped at 2000 FCFA, expressly covering electronic, mobile and card payments, plus a 0.5% levy on merchant-code receipts [parent dedup: repointed at the surviving capture of the same URL]"
gov.legislate--legislation-enabling-data-interoperability,baseline/2024-06-15-decret-2024-953-attributions-ministre-communication-telecommunications-numerique.md,1,1,The published act closest to a legal basis: vests the minister with a gouvernance transversale des systemes d'information de l'Etat and a statut d'hebergement de donnees; no decree adopting the interoperability framework has been published
gov.legislate--legislation-enabling-data-interoperability,progress/2026-05-04-mctn-fondations-infrastructure-publique-numerique-projet-decret-interoperabilite.md,2,1,"4 May 2026 DPI foundations workshop, with the decree framing the interoperability platform still announced as a projet de decret for presentation the next day"
gov.legislate--legislation-enabling-data-interoperability,baseline/2025-09-25-jo-senegal-7851-loi-2025-15-acces-a-linformation.md,2,2,Distinct event: loi n 2025-15 article 15 obliges an assujetti not holding requested information to transfer the request to the one likely to hold it within five days - the nearest enacted inter-administration transfer duty. Staged under baseline as it is the access-to-information baseline
gov.legislate--access-to-information-legislation,baseline/2025-09-25-jo-senegal-7851-loi-2025-15-acces-a-linformation.md,1,1,"The law itself in the gazette: loi n 2025-15 adopted 26 August 2025, promulgated 4 September, published 25 September; 32 articles, creates the CONAI, sets sanctions, abrogates arts 23-25 of the 2006 archives law"
