indicator_id,file,brief,rank,why
gov.policy--ict-strategy,2019-10-16-plano-estrategico-sociedade-informacao-2019-2028.md,baseline,1,"Enacted 2019-2028 national ICT strategic plan (Resolucao 52/2019), the operative instrument itself"
gov.policy--ict-strategy,2026-02-12-mocambique-lanca-estrategia-transformacao-digital.md,progress,1,"Official launch of the successor National Digital Transformation Strategy drafting process, 12 Feb 2026"
gov.policy--ict-strategy,2026-02-05-regras-centros-dados-computacao-nuvem-decretos-71-72-2025.md,progress,2,"Data centre and cloud computing regulation (Decrees 71/72-2025), the period's most significant ICT regulatory movement; filed under baseline/ as it is also infra.store's baseline"
gov.policy--data-interoperability-framework-roadmap,2017-12-01-regulamento-quadro-interoperabilidade-governo-electronico-decreto-67-2017.md,baseline,1,"Decree 67/2017, the enacted e-Government interoperability framework regulation"
gov.policy--data-interoperability-framework-roadmap,2026-06-11-intic-egif4m2-regulation-review.md,progress,1,"Final consultation workshop on the revised eGIF4M2 interoperability regulation, 11 Jun 2026"
gov.policy--data-interoperability-framework-roadmap,2025-12-05-workshop-valida-politica-estrategia-nacional-governacao-dados.md,progress,2,"Validation workshop for the draft National Data Governance Policy and Strategy, 5 Dec 2025"
gov.legislate--legislation-covering-digital-id,2023-03-01-dnic-civil-identification-system.md,baseline,1,"DNIC's own official presentation of Lei 6/2022, the current civil-identification and national ID statute"
gov.legislate--legislation-covering-digital-id,2026-05-29-atdi-mobile-digital-id-tender.md,progress,1,"ATDI/World Bank tender for national mobile digital identity and electronic signature infrastructure, 29 May 2026"
gov.legislate--legislation-covering-digital-id,2026-02-13-intic-iti-brasil-memorando-certificacao-digital.md,progress,2,"INTIC-ITI Brazil MoU on digital certification cooperation, 13 Feb 2026"
gov.legislate--digital-payments-legislation,2026-06-16-banco-mocambique-aviso-2-gbm-2026-rede-unica-pagamentos.md,progress,1,"Aviso 2/GBM/2026 mandatory Rede Unica Nacional connection and incident-reporting rules, 2 Jun 2026"
gov.legislate--digital-payments-legislation,2026-07-28-banco-mocambique-aviso-4-gbm-2026-limites-pagamentos-exterior.md,progress,2,"Aviso 4/GBM/2026 primary gazette text, new external card-payment limits, 28 Jul 2026"
gov.legislate--legislation-enabling-data-interoperability,2017-12-01-regulamento-quadro-interoperabilidade-governo-electronico-decreto-67-2017.md,baseline,1,"Decree 67/2017, the enacted interoperability-enabling regulation under Law 3/2017"
gov.legislate--legislation-enabling-data-interoperability,2026-06-11-intic-egif4m2-regulation-review.md,progress,1,"Final consultation workshop on the revised eGIF4M2 interoperability regulation, 11 Jun 2026"
gov.legislate--legislation-enabling-data-interoperability,2025-12-05-workshop-valida-politica-estrategia-nacional-governacao-dados.md,progress,2,"Validation workshop for the draft National Data Governance Policy and Strategy, 5 Dec 2025"
gov.legislate--statistics-legislation,1996-07-05-lei-7-96-sistema-estatistico-nacional.md,baseline,1,"Lei 7/96, the founding still-operative National Statistical System statute"
gov.legislate--statistics-legislation,2025-08-18-diploma-ministerial-81-2025-regulamento-interno-ministerio-financas.md,progress,1,"Ministry of Finance internal regulation embedding public-finance-statistics mandate, 18 Aug 2025"
gov.legislate--statistics-legislation,2026-03-05-proposta-lei-proteccao-dados-pessoais-assembleia.md,progress,2,"Council of Ministers approval of the Personal Data Protection Bill for submission to Parliament, 3 Mar 2026"
gov.legislate--access-to-information-legislation,2014-12-31-lei-34-2014-direito-informacao.md,baseline,1,"Lei 34/2014, the founding still-operative access-to-information statute"
gov.legislate--access-to-information-legislation,2026-07-31-cc-anula-regulamento-controlo-trafego-telecomunicacoes.md,progress,1,"Constitutional Council nullifies 18 provisions of the telecoms traffic-control decree, 29 Jul 2026"
gov.legislate--access-to-information-legislation,2026-05-27-pr-promulga-pacote-legislativo-comunicacao-social.md,progress,2,"President promulgates the Social Communication, Broadcasting and CSCS laws package, 27 May 2026"
gov.standards--national-quality-standards,2022-03-14-decreto-8-2022-regulamento-normalizacao-avaliacao-conformidade.md,baseline,1,"Decree 8/2022, the operative Standardization and Conformity Assessment Regulation"
gov.standards--national-quality-standards,2026-05-07-importacao-arroz-alimentos-veiculos-novas-regras-conformidade.md,progress,1,"Ministry of Economy/INNOQ expand mandatory Certificate of Conformity to more imports, 7 May 2026"
gov.standards--national-quality-standards,2026-03-18-ins-certificacao-iso-9001-innoq.md,progress,2,"INNOQ awards ISO 9001:2015 certification to INS financial area, 16 Mar 2026"
gov.discourse--non-governmental-contribution-to-national-policy,2026-08-07-prodea-entrega-propostas-cote-dialogo-nacional.md,progress,1,"PRODEA/Rede Cidada submits civil-society reform proposals to COTE, 6 Aug 2026"
gov.discourse--non-governmental-contribution-to-national-policy,2026-04-01-undp-inclusive-national-dialogue-youth-recommendations.md,progress,2,"Coalition of 50+ youth organisations submits consolidated recommendations report to COTE, 13 Mar 2026"
finance.mou--strategic-relationships,2026-01-22-world-bank-country-partnership-framework-mozambique-fy26-31.md,baseline,1,"World Bank Group Country Partnership Framework FY26-31, Board-endorsed 22 Jan 2026"
finance.mou--strategic-relationships,2026-06-10-mozambique-finance-world-bank-sign-financing-agreements.md,progress,1,Five World Bank financing MoUs (~US$455m) signed 9 Jun 2026
finance.mou--strategic-relationships,2026-03-19-bndes-supports-structuring-mozambique-development-bank.md,progress,2,"Mozambique-Brazil BNDES MoU to structure the Mozambique Development Bank, 17 Mar 2026"
infra.store--off-site-backup-capacity,2026-02-05-regras-centros-dados-computacao-nuvem-decretos-71-72-2025.md,baseline,1,"Data centre and cloud computing regulation (Decrees 71/72-2025), establishing redundancy and continuity requirements"
infra.store--off-site-backup-capacity,2026-07-24-bubble-cloud-two-availability-zones-mozambique.md,progress,1,"Bubble Cloud launches two geographically separate in-country Availability Zones, 24 Jul 2026"
infra.store--off-site-backup-capacity,2026-07-24-cedsif-tender-ups-batteries-secondary-data-center.md,progress,2,"Cedsif, IP tender for UPS-battery facility at its Secondary Data Center, 24 Jul 2026"
dpi.exchange--interoperability-of-health-systems,2026-08-28-sisma-interoperability-platform.md,baseline,1,"MISAU's own live technical description of the SIS-MA interoperability layer and its named integrations (CMAM, SIRCEV) is the operative system itself, not commentary."
dpi.exchange--interoperability-of-health-systems,2025-10-29-csaude-disa-sesp-hiv-interoperability.md,progress,1,"Most concrete operational movement in window: DISA-SESP HL7 interoperability expanded to 500+ facilities nationwide, over a million lab results transmitted electronically."
dpi.exchange--interoperability-of-health-systems,2026-04-16-atdi-misau-mou-digital-health.md,progress,2,Distinct institutional event: ATDI-MISAU MoU committing to health-sector system integration and interoperability standards under the Government Interoperability Platform.
dpi.exchange--interoperability-of-education-systems,2017-12-01-regulamento-quadro-interoperabilidade-governo-electronico-decreto-67-2017.md,baseline,1,"Only enacted instrument found addressing education-sector data exchange, since no operative education-specific interoperability system exists yet; file shared with batch A's gov.legislate/gov.policy indicators."
dpi.exchange--interoperability-of-education-systems,2026-06-11-intic-egif4m2-regulation-review.md,progress,1,"Cross-cutting national interoperability-framework revision reaching final consultation, the enabling governance layer education interoperability sits under; file shared across three of this batch's indicators."
dpi.exchange--interoperability-of-social-protection-systems,2021-11-01-ilo-social-protection-interoperability-diagnostic.md,baseline,1,"Only identified authoritative publication devoted specifically to interoperability of Mozambique's social-protection information systems, commissioned by the government's own GTII working group."
dpi.exchange--interoperability-of-social-protection-systems,2026-08-10-ingd-sgbah-digital-registration.md,progress,1,Most sector-concrete social-protection interoperability movement in window: INGD's new biometric beneficiary registry designed to interoperate with INAS's database.
dpi.exchange--interoperability-of-social-protection-systems,2026-06-11-intic-egif4m2-regulation-review.md,progress,2,Cross-cutting national interoperability-framework revision; distinct governance-layer event from the sector-specific INGD movement.
dpi.id--national-maintenance-of-id-and-credentials-systems,2023-03-01-dnic-civil-identification-system.md,baseline,1,"DNIC's own official presentation of the civil-identification/BI system: coverage figures, institutional structure and its own stated interoperability challenges."
dpi.id--national-maintenance-of-id-and-credentials-systems,2026-05-29-atdi-mobile-digital-id-tender.md,progress,1,Clearest concrete design/procurement step toward a maintained national identity-and-credentials layer (mobile ID/e-signature integrated with the population registry and PKI).
dpi.id--digital-id-from-birth,2026-08-28-crvs-portal-sircev.md,baseline,1,Official e-RCEV/CRVS portal's own description of the system that assigns the lifecycle citizen identifier from birth registration; file shared with dpi.id--interoperability-of-birth-registration-and-digital-id.
dpi.id--digital-id-from-birth,2026-03-22-mass-civil-registration-campaign.md,progress,1,"Most direct movement: mass World Bank-funded campaign jointly issuing birth certificates and first national ID cards on the spot, targeting 7 million citizens by December 2026."
dpi.id--digital-id-from-birth,2026-04-28-ethiopia-mozambique-digital-id-cooperation.md,progress,2,Distinct event: cooperation agreement bringing Ethiopia's Fayda digital-ID experience into Mozambique's identity-system build-out.
dpi.id--interoperability-of-birth-registration-and-digital-id,2026-08-28-crvs-portal-sircev.md,baseline,1,Same CRVS-portal system description also states the objective of linking civil registration with civil identification via a single citizen number; file shared with dpi.id--digital-id-from-birth.
