indicator_id,url,title,publisher,published,brief,why_not
gov.policy--digital-transformation-strategy,https://www.spm.gov.cm/site/sites/default/files/Posts%2C%20Telecommunications%20and%20ICT%20_%20Precious%20assets%20of%20the%20seven-year%20mandate.pdf,"Posts, Telecommunications and ICT: Precious assets of the seven-year mandate",Services of the Prime Minister,2019,baseline,superseded historical status report; PATNuC 2025 statement is more current
gov.policy--digital-transformation-strategy,https://www.spm.gov.cm/site/sites/default/files/DISCOURS%20%202019%20ENG%20read.pdf,Government's Economic Financial Social and Cultural Programme for 2019,Services of the Prime Minister,2018-11-21,baseline,superseded; references an unlocated Digital Cameroon 2025 strategy not independently verifiable
gov.policy--digital-transformation-strategy,https://minepat.gov.cm/snd30/,Stratégie Nationale de Développement 2020-2030,MINEPAT,2020,baseline,overarching framework not digital-transformation-specific; below cap priority
gov.policy--digital-transformation-strategy,https://prc.cm/en/news/8124-message-to-the-nation-31-12-2025,Message to the Nation,Presidency of Cameroon,2025-12-31,progress,broad political statement not a concrete instrument/event; below cap priority
gov.policy--ict-strategy,https://www.minpostel.gov.cm/index.php/fr/les-grands-chantiers/136-les-strategies-sectorielles,Stratégie sectorielle des Postes Télécommunications et TIC,MINPOSTEL,2005 (rev. 2015),baseline,superseded predecessor strategy; horizon expired
gov.policy--ict-strategy,https://www.antic.cm/index.php/fr/info-tic/referentiel-tic.html,Référentiel TIC,ANTIC,2007,baseline,superseded; horizon 2008-2015 expired
gov.policy--ict-strategy,https://www.art.cm/fr/reglementation/arretes,Arrêté n°209/CAB/PM,Prime Minister's Office,2009-08-21,baseline,superseded implementing act for the expired 2007 strategy
gov.policy--ict-strategy,https://www.minpostel.gov.cm/index.php/fr/actualites/503-postes-et-telecommunications,2025 sector consultations for a new roadmap,MINPOSTEL,2025-01-21,baseline,outside progress window; process step not an instrument
gov.policy--ict-strategy,https://cameroon-tribune.cm/articles/11573/en/artificial-intelligence-pm-instructs-completion-of-national-strategy,PM Instructs Completion of National Strategy,Cameroon Tribune,2026-07-31,progress,AI-specific; already cited on gov.policy--ai-strategy indicator row
gov.policy--broadband-strategy,https://art.cm/fr/article/inspection-chez-mtn-cameroon-l%E2%80%99art-passe-au-crible-les-investissements-et-les-projections,ART inspection of MTN investment plan,ART,2026-04-13,progress,regulatory review of one operator's capex; not a broadband-strategy event; below cap priority
gov.legislate--digital-payments-legislation,(cited only),Règlement n°03/16/CEMAC/UMAC/CM,BEAC/CEMAC,2016-12-21,baseline,superseded by/subordinate to Règlement 04/18 chosen as baseline; below cap
gov.legislate--digital-payments-legislation,(cited only),COBAC R-2019/01 and R-2019/02,COBAC,2019,baseline,implementing regulations subordinate to chosen baseline; below cap
gov.legislate--legislation-enabling-data-interoperability,https://www.spm.gov.cm/site/sites/default/files/Decret%20N_2018_9704.pdf,"Décret 2018/9704/PM (one-stop shop, land use)",Prime Minister's Office,2018-12-10,baseline,narrower sectoral instrument; below cap against the broader 2022/8001 baseline
gov.legislate--legislation-enabling-data-interoperability,https://www.cameroon-tribune.cm/articles/11661/en/gouvernance-de-linternet-reflexion-ouverte,Gouvernance de l'Internet: réflexion ouverte (IGF 2026),Cameroon Tribune,2026-08-19,progress,overlaps national-interoperability-standards' progress pick; third distinct-event item beyond cap
gov.legislate--e-commerce-legislation,https://www.mincommerce.gov.cm/sites/default/files/documents/strategie-nationale-du-commerce-electronique-cameroun.pdf,National E-Commerce Strategy Horizon 2024,MINCOMMERCE,2019-09,baseline,policy strategy document not legislation; below cap against the statute baseline
gov.regional--cross-border-data-transfers,https://eur-lex.europa.eu,EU-Central Africa Interim Economic Partnership Agreement,EU/Central Africa,2009/2014,baseline,duplicate legal architecture to the UK-Cameroon EPA chosen as baseline; below cap
gov.regional--cross-border-data-transfers,(cited only),CEMAC Directive 07/08-UEAC-133-CM-18 (user-rights),CEMAC,2008-12-19,baseline,general communications-privacy directive not cross-border-transfer-specific; below cap
gov.standards--national-interoperability-standards,https://www.minpostel.gov.cm/index.php/fr/les-grands-chantiers/147-presentation-du-projet-e-government,Présentation du projet e-government,MINPOSTEL,2017-05-19,baseline,superseded 2015-2017 Korea-supported e-gov masterplan project; below cap
infra.connect--mobile-penetration,https://www.mtn.com/wp-content/uploads/2026/03/MTN-Group-FY-25-results-JSE-SENS.pdf,MTN Group FY 2025 Results,MTN Group,2026-03,progress,superseded by EcoMatin's fuller Cameroon-specific reporting of the same results; truncated group-wide PDF
infra.connect--mobile-penetration,https://www.art.cm/fr/article/l%27art-et-les-op%C3%A9rateurs-t%C3%A9l%C3%A9coms-%C3%A9valuent-les-investissements-et-annoncent-une-campagne,L'ART et les opérateurs télécoms évaluent les investissements,ART,2025-10-04,progress,procedural/regulatory signal only; no new penetration figures; cap reached
infra.connect--mobile-affordability,https://www.gsma.com/,Mobile Money Taxes and Affordability in Sub-Saharan Africa,GSMA,2026-03-12,progress,Cameroon-specific deep-dive fell outside the captured excerpt (truncated); shorter complete item staged instead
infra.energy--rural-electrification,https://www.prc.cm/en/news/the-acts/decrees/8075-decree-no-2025-539,Decree No.2025/539 of 03 December 2025,Presidency of the Republic of Cameroon,2025-12-03,progress,headline-only-stub; no substantive body captured
infra.energy--rural-electrification,https://www.facebook.com/ministeredeleauetdelenergie.officiel/,Mini-réseau solaire de Voundou,MINEE (official Facebook page),2026-04-22,progress,Facebook served only a login wall; no body text retrievable
infra.capacity--robustness-of-government-hardware-and-software,https://www.minfopra.gov.cm/index.php/fr/communiques-ge/2357-new-matricules-2026-03-13,11 673 nouveaux matricules générés par le progiciel AIGLES,MINFOPRA,2026-03-13,progress,headline-only-stub; no substantive body
dpi.exchange--interoperability-of-education-systems,https://sige-sectoriel.cm/a-propos/,SIGE portal about page,Government of Cameroon,undated,baseline,undated; not a distinct citable event vs the UNESCO launch article
dpi.exchange--interoperability-of-education-systems,https://core.unesco.org/en/project/700CMR1002,Opérationnalisation SIGE project record,UNESCO Core,2022 (ongoing),baseline,project-record duplicate of the platform already established as baseline
