indicator_id,file,brief,rank,why
gov.policy--digital-transformation-strategy,baseline/2024-01-01-eswatini-mict-annual-performance-report-2024-25.md,baseline,1,"MICT's own annual report to Parliament FY2024/25, the primary dated official statement of the Government in Your Hand digitalisation programme's current standing; no standalone published strategy text was located."
gov.policy--digital-transformation-strategy,progress/2025-09-24-digital-eswatini-procurement-plan.md,progress,1,"World Bank procurement plan (Bank approval 2025-09-24) converting the GIYH agenda into funded consultancy work, including the Digital Eswatini roadmap/implementation-plan contract -- sole surviving progress candidate after a sibling file collision on the second pick (Budget Speech 2026)."
gov.policy--ict-strategy,baseline/2006-08-01-swaziland-nici-policy-and-implementation-plan.md,baseline,1,"The National ICT Policy (NICI Policy), adopted by Cabinet August 2006, still cited by MICT's 2024/25 report as the governing framework; no standalone replacement located."
gov.policy--ict-strategy,progress/2025-09-24-digital-eswatini-procurement-plan.md,progress,1,"Same World Bank procurement plan; here significant as the funded vehicle for the digital-government roadmap consultancy, the closest thing to ICT-strategy renewal work."
gov.policy--ict-strategy,progress/2026-02-26-eswatini-senate-order-paper-1-2026.md,progress,2,"Senate resumes the Critical Infrastructure Protection Bill, Bill No. 16 of 2025 (sponsored by the ICT Minister) -- a distinct ICT-sector legislative movement from the financing track."
gov.policy--broadband-strategy,baseline/2018-01-01-esccom-uas-regulatory-strategy-broadband-broadcasting.md,baseline,1,ESCCOM's own Universal Access and Service Regulatory Strategy for Broadband and Broadcasting 2018-2021 -- the most substantive broadband-specific strategy instrument located.
gov.policy--broadband-strategy,progress/2026-07-16-esccom-notice-08-2026-minimum-data-speed.md,progress,1,"ESCCOM's proposed decision, dated 2026-07-16, to raise the minimum guaranteed internet speed from 2 Mbps to 10 Mbps."
gov.policy--broadband-strategy,progress/2026-06-01-esccom-notice-5-2026-eptc-jenny-decision.md,progress,2,ESCCOM's ruling enforcing the national backbone/open-access model against a self-provisioning ISP -- a distinct broadband-infrastructure-governance event from the minimum-speed review.
gov.policy--data-storage-cloud-strategy,progress/2026-07-22-mchumanisi-data-exchange-platform.md,progress,1,Validation of the draft National Data Governance Policy (2027-2031) proposing the Mchumanisi National Data Exchange Platform -- the clearest in-window movement on government data storage/hosting governance.
gov.policy--data-storage-cloud-strategy,progress/2025-09-24-digital-eswatini-procurement-plan.md,progress,2,World Bank procurement plan funding a digital-government roadmap consultancy whose Terms of Reference explicitly require cloud-solutions expertise and a data-migration operational model.
gov.policy--data-interoperability-framework-roadmap,baseline/2024-11-01-undp-digital-readiness-assessment-eswatini.md,baseline,1,Joint MICT/UNDP Digital Readiness Assessment (launched November 2024) scoring the Digital Public Infrastructure/data-exchange pillar and documenting the interoperability framework's absence/immaturity -- the clearest dated authoritative statement on this indicator.
gov.policy--data-interoperability-framework-roadmap,progress/2026-07-22-mchumanisi-data-exchange-platform.md,progress,1,"The Mchumanisi National Data Exchange Platform validation is the clearest in-window interoperability movement, unifying data currently fragmented across 70+ government systems."
gov.policy--data-interoperability-framework-roadmap,progress/2025-09-24-digital-eswatini-procurement-plan.md,progress,2,World Bank-funded roadmap consultancy explicitly scoped to include data interoperability/exchange as a Digital Public Infrastructure building block.
gov.policy--data-localisation-policies,baseline/2022-03-04-eswatini-data-protection-act-2022.md,baseline,1,"The operative Data Protection Act 2022, Part V (sections 32-33) governing trans-border flow of personal information -- the closest instrument to a data-localisation policy; no standalone localisation policy was found."
