indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2007-01-01-seychelles-national-ict-policy.md,1,1,primary NICTP instrument
gov.policy--ict-strategy,progress/2026-06-23-nation-sc-revamped-govsc-portal.md,2,1,digital-gov portal relaunch implementation milestone
gov.policy--broadband-strategy,baseline/2025-01-22-seychelles-fbwa-policy-revised.md,1,1,closest operative broadband-specific instrument
gov.policy--broadband-strategy,progress/2026-02-19-cabinet-health-care-agency-repeal.md,2,1,Starlink ISP licence approval - market-entry regulatory milestone (shared cabinet-bulletin file)
gov.policy--data-storage-cloud-strategy,baseline/2020-01-01-seychelles-spatial-data-sharing-policy.md,1,1,closest official hosting/data-centre policy
gov.policy--data-storage-cloud-strategy,progress/2026-03-20-cable-wireless-seychelles-linkedin-tier-iv-data-centre.md,2,1,first Tier IV data centre - domestic cloud/hosting infrastructure milestone
gov.policy--data-interoperability-framework-roadmap,baseline/2020-01-01-seychelles-spatial-data-sharing-policy.md,1,1,closest official interoperability/data-sharing policy
gov.policy--data-localisation-policies,baseline/2026-02-06-infocom-seychelles-data-protection-page.md,1,1,dated regulator status statement (Act itself already held in raw/)
gov.policy--data-localisation-policies,progress/2026-06-10-european-commission-eu-esa-epa-chapter-summary.md,2,1,EU-ESA EPA digital trade chapter - anti-localisation commitment
gov.policy--data-localisation-policies,progress/2026-01-01-infocom-seychelles-strategic-plan-2026-2028.md,2,2,InfoCom 2026-28 plan operationalising cross-border transfer regime
gov.policy--data-governance-policy,baseline/2010-07-09-seychelles-national-bureau-of-statistics-act-2010.md,1,1,founding statute for NBS/National Statistical System
gov.policy--data-governance-policy,baseline/2025-10-17-statafric-seychelles-peer-review-report.md,2,1,AU/STATAFRIC formal peer review with recommendations
gov.policy--open-data-policy,baseline/2020-09-10-eiti-seychelles-board-decision-2020-67.md,1,1,dated EITI Board finding on open-data-policy absence
gov.policy--open-data-policy,progress/2025-12-18-fiti-seychelles-2025-annual-report.md,2,1,FiTI Compliant status reached - 13 new disclosure recommendations
gov.policy--open-data-policy,progress/2025-12-05-nation-sc-nbs-website-modernisation-eois.md,2,2,NBS website modernisation EOIs - open-data-portal procurement stage
gov.legislate--cybersecurity-legislation,baseline/2021-12-15-seychelles-cybercrimes-and-other-related-crimes-act-2021.md,1,1,founding cybercrime statute
gov.legislate--cybersecurity-legislation,progress/2025-12-22-seychelles-cybercrimes-amendment-act-2025.md,2,1,enacted amendment - identity-theft/subscriber-info provisions
gov.legislate--cybersecurity-legislation,progress/2026-05-14-statehouse-seychelles-cabinet-business-13-may-judiciary-digitalization.md,2,2,Judiciary Digitalization Programme - cybersecurity/data-management institutional milestone
gov.legislate--legislation-covering-digital-id,baseline/2023-11-08-seychelles-miscellaneous-amendments-act-2023.md,1,1,amends National Identity Cards Act - national ID number requirements
gov.legislate--legislation-covering-digital-id,progress/2025-12-22-seychelles-cybercrimes-amendment-act-2025.md,2,1,defines subscriber information/identity-related evidence provisions
gov.legislate--digital-payments-legislation,baseline/2022-12-02-seychelles-national-payment-system-electronic-money-regulations-2022.md,1,1,operative electronic-money regulation (founding 2014 Act unfetchable)
gov.legislate--digital-payments-legislation,progress/2025-12-15-seychelles-nps-licensing-authorisation-amendment-regs-2025.md,2,1,enacted licensing/authorisation amendment regulations
gov.legislate--digital-payments-legislation,progress/2026-07-24-nation-sc-cabinet-clears-major-reforms.md,2,2,Cabinet approval of Foreign Exchange Act amendments expanding authorised PSP dealers
gov.legislate--legislation-enabling-data-interoperability,baseline/2022-12-02-seychelles-national-payment-system-electronic-money-regulations-2022.md,1,1,express interoperability requirement (reg. 14)
gov.legislate--legislation-enabling-data-interoperability,progress/2025-12-15-seychelles-nps-licensing-authorisation-amendment-regs-2025.md,2,1,IT-systems/straight-through-processing interoperability licensing condition
gov.legislate--ai-legislation-regulations,baseline/2026-03-01-statehouse-national-ai-education-framework.md,1,1,primary AI-in-education framework document
gov.legislate--ai-legislation-regulations,progress/2026-07-13-seychelles-broadcasting-corporation-act-2026.md,2,1,"statutory AI content-governance obligation, distinct enacted event"
gov.legislate--e-commerce-legislation,baseline/2001-01-01-seychelles-electronic-transactions-act-2001.md,1,1,founding e-commerce/electronic-transactions statute
gov.legislate--e-commerce-legislation,progress/2025-11-24-nationalassembly-si-65-2025-electronic-filing.md,2,1,"enacted electronic-filing regulation, most direct in-window movement"
gov.legislate--e-commerce-legislation,progress/2026-04-23-seychelles-cabinet-business-22-april-2026.md,2,2,"Customs Management Amendment Regulations 2026, electronic payment threshold"
gov.legislate--statistics-legislation,baseline/2010-07-09-seychelles-national-bureau-of-statistics-act-2010.md,1,1,founding statistics statute
gov.legislate--statistics-legislation,baseline/2025-10-17-statafric-seychelles-peer-review-report.md,2,1,AU/PAS-II peer review recommending new Statistics Bill (sits in baseline/ under baseline-wins rule)
gov.legislate--statistics-legislation,progress/2026-03-05-uneca-nsps-seychelles-mid-term-evaluation-mission.md,2,2,UNECA mid-term evaluation mission of NSPS 2023-2027
gov.protect--national-data-protection-readiness,baseline/2026-02-06-infocom-seychelles-data-protection-page.md,1,1,Information Commission's current statement of DPA 2023 implementation
gov.protect--national-data-protection-readiness,progress/2026-04-13-nationalassembly-infocom-annual-report-2025.md,2,1,"Information Commission Annual Report 2025, official readiness assessment"
gov.protect--national-data-protection-readiness,progress/2026-02-24-infocom-eurojust-eu-engagement.md,2,2,"EUROJUST/EU capacity-building engagement, distinct dated event"
gov.regional--regional-legal-harmonisation,baseline/2026-08-01-sadc-consolidated-treaty-2025.md,1,1,"founding regional treaty, confirms Seychelles' SADC membership"
