indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2024-01-01-ghana-digital-economy-policy-and-strategy.md,1,1,Cabinet-approved national ICT/digital-economy strategy itself succeeding ICT4AD Policy
gov.policy--ict-strategy,progress/2025-12-12-ghana-and-the-world-bank-chart-a-sharper-digital-transformation-path.md,2,1,GDAP mid-term review roadmap sharpening focus and aligning with national digital transformation strategy
gov.policy--ict-strategy,progress/2025-09-03-ghana-showcases-commitment-to-digital-transformation-at-digital-africa-summit.md,2,2,Launch of a national digitalisation study/roadmap and restatement of the four-pillar digital economy strategy
gov.policy--data-interoperability-framework-roadmap,baseline/2022-01-01-ghana-egovernment-interoperability-framework-egif.md,1,1,"NITA's whole-of-government interoperability instrument itself, strongest candidate despite draft status"
gov.policy--data-interoperability-framework-roadmap,progress/2025-11-19-nita-invitation-for-comments-data-harmonisation-bill-2025.md,2,1,Public consultation opened on draft legal framework for a National Data Exchange Platform
gov.policy--data-interoperability-framework-roadmap,progress/2026-03-12-joint-mou-signing-between-ghana-statistical-service-and-mdas.md,2,2,25 MDAs signed MOUs with GSS for administrative data-system and statistical coordination
gov.policy--open-data-policy,baseline/2026-08-29-about-ghana-open-data-initiative.md,1,1,Official current description of GODI programme and its still-draft data-sharing/open-data policy; PDF of the draft policy itself failed to fetch twice
gov.policy--open-data-policy,progress/2025-11-19-nita-invitation-for-comments-data-harmonisation-bill-2025.md,2,1,Same Data Harmonisation Bill consultation also bears on the open-data/data-sharing framework
gov.policy--open-data-policy,progress/2026-03-01-statsbank-2-0-release.md,2,2,GSS announced an enhanced public statistics data-catalogue platform (StatsBank 2.0)
gov.legislate--statistics-legislation,baseline/2019-09-27-statistical-service-act-2019.md,1,1,"Founding statute establishing the Statistical Service, current governing law"
gov.legislate--statistics-legislation,progress/2026-07-26-gss-engages-key-stakeholders-on-statistics-ghana-bill-2026.md,2,1,GSS stakeholder consultation on a proposed Statistics Ghana Bill 2026 - only progress item found
gov.standards--national-quality-standards,baseline/2022-06-30-ghana-standards-authority-act-2022.md,1,1,Founding statute establishing the Ghana Standards Authority
gov.standards--national-quality-standards,progress/2026-03-24-gsa-hosts-steering-committee-meeting-on-national-metrology-institute-ii-project.md,2,1,GSA-PTB steering committee on Phase II of the National Metrology Institute project
gov.standards--national-quality-standards,progress/2025-12-04-gsa-ghana-gold-board-announce-strategy-partnership-for-national-gold-scales-calibration.md,2,2,National gold-scales calibration programme across all 16 regions
gov.standards--adoption-of-international-standards,baseline/2026-08-29-gsa-standards-catalogue.md,1,1,GSA's live register of adopted Ghana Standards including GS ISO/GS IEC designations
gov.standards--adoption-of-international-standards,progress/2025-12-22-ghana-standards-authority-becomes-an-observer.md,2,1,"GSA granted Observer status under the Hallmarking Convention, first African authority so recognised"
gov.standards--adoption-of-international-standards,progress/2026-06-19-gsa-giz-launch-organic-certification-logo.md,2,2,Launch of ISO/IEC 17065-based national Organic Certification Scheme
infra.connect--mobile-affordability,baseline/2026-01-01-nca-quarterly-statistical-bulletin-q3-2025.md,1,1,NCA's own latest quarterly statistical bulletin with mobile subscription/tariff data series
infra.connect--mobile-affordability,progress/2026-02-28-ramp-index-insights-quarter-4-2025.md,2,1,Research ICT Africa places Ghana among Africa's ten cheapest 1GB mobile-data markets
infra.connect--mobile-affordability,progress/2026-03-12-public-consultation-national-roaming-wholesale-rates.md,2,2,NCA consultation on regulator-led national roaming wholesale rate ceilings
infra.store--off-site-backup-capacity,baseline/2024-12-23-gh-etransform-ghana-implementation-completion-and-results-report.md,1,1,World Bank ICR states 1289TB cloud storage capacity split 703TB Accra / 586TB Kumasi for disaster recovery
infra.store--off-site-backup-capacity,progress/2025-10-31-digital-realty-opens-state-of-the-art-acr2-data-centre-in-accra.md,2,1,"Digital Realty commissioned its ACR2 data centre in Accra, 1.7MW/500 racks"
infra.store--off-site-backup-capacity,progress/2026-02-24-ghana-link-secures-iso-iec-27001-2022-certification-for-tier-iv-data-centre.md,2,2,Ghana Link's Kumasi Tier IV data centre supporting ICUMS achieved ISO/IEC 27001:2022 certification
infra.energy--grid-reliability,baseline/2025-11-01-2025-electricity-supply-plan-for-ghana.md,1,1,PPTC/GRIDCo national grid planning report with 2024 NITS performance and congestion findings
infra.energy--grid-reliability,progress/2026-07-29-gridco-attributes-nationwide-power-outage-to-system-disturbance.md,2,1,"Nationwide power system disturbance and blackout, 29 Jul 2026"
infra.energy--grid-reliability,progress/2026-08-20-gridco-on-second-nationwide-electric-power-outage.md,2,2,"Second nationwide blackout in three weeks, Akosombo-Volta line fault, 20 Aug 2026"
infra.energy--rural-electrification,baseline/2025-04-01-2025-national-energy-statistical-bulletin.md,1,1,Energy Commission's latest statistical bulletin with 2024 national electricity access rates
infra.energy--rural-electrification,progress/2025-10-09-expansion-of-electricity-to-13-communities-in-central-gonja.md,2,1,Completed commissioning of rural electrification in 13 named Central Gonja communities
infra.energy--rural-electrification,progress/2026-08-28-government-launches-ghs598m-electrification-project-for-206-volta-communities.md,2,2,GHS598m REIP launch to connect 206 Volta Region communities
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,baseline/2025-01-01-ghana-mocdti-2025-programme-based-budget-ict-capacity-development.md,1,1,"most authoritative current instrument: official MTEF PBB reporting 35,516 public-sector workers trained in 2024 against a 60,000 target for 2025, GI-KACE/NITA as delivery vehicles"
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,progress/2026-04-16-ghana-public-sector-ai-capacity-programme-japan-undp.md,2,1,highest-ranked distinct movement: launches AI capacity programme building a local trainer cadre for sustained in-government capability
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,progress/2026-07-17-ohlgs-dlrev-software-municipal-assemblies-training.md,2,2,second distinct movement: about 150 MMDA/RCC officers trained on dLRev revenue-management software under World Bank-supported GSCSP
dpi.exchange--interoperability-of-health-systems,baseline/2022-06-01-ghana-health-information-system-strategic-plan-2022-2025.md,1,1,MoH's sector-wide instrument establishing interoperability as an explicit objective and DHIMS2 as the national data repository
dpi.exchange--interoperability-of-health-systems,progress/2025-10-29-ghana-ghims-replaces-lhims-health-data-system.md,2,1,architecture-level movement: state-owned GHIMS replaces the failing foreign-hosted LHIMS platform
dpi.exchange--interoperability-of-health-systems,progress/2026-08-23-ghs-launches-pheoc-strategic-documents.md,2,2,distinct movement: national PHEOC framework connecting health agencies emergency services labs and animal-health agencies via shared dashboards
dpi.exchange--interoperability-of-education-systems,baseline/2024-01-01-ghana-moe-pmdv-dashboard-api-documentation.md,1,1,the live interoperability instrument itself: PMDV dashboard/API consolidating EMIS MSRC NaCCA-NST and NaSIA-SLIMS data via structured endpoints
dpi.exchange--interoperability-of-education-systems,progress/2026-06-16-world-bank-300-million-ghana-starr-j-secondary-education.md,2,1,funded architecture-level movement: STARR-J consolidates GES/TVET MIS into a central sector EMIS and completes the unique learner-ID system
dpi.exchange--interoperability-of-education-systems,progress/2026-07-22-ghana-register-based-education-statistics-pilot.md,2,2,distinct movement: GSS/MoE/GES/NIA pilot to replace periodic surveys with continuous register-based education statistics
dpi.exchange--interoperability-of-social-protection-systems,baseline/2026-08-29-ghana-gispis-tor-integrated-social-protection-information-system.md,1,1,most specific formal instrument: MoGCSP's TOR for a unified GNHR/LEAP/SWCES/SWIMS/NHIA/GhIPSS/NIA data-exchange platform
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-01-29-ndpc-mogcsp-giz-twg-social-protection-data-coordination.md,2,1,formal convening of a technical working group to build an integrated data coordination and sharing framework
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-07-22-ghana-nia-mandatory-biometric-verification-li-2523.md,2,3,adjacent identity-verification development affecting social-protection beneficiary authentication (L.I. 2523 biometric mandate)
dpi.id--robustness-of-system,baseline/2018-05-29-ghana-nia-synopsis-national-identification-system-project.md,1,1,"NIA's own technical synopsis: decentralised real-time architecture, PKI, ~4-second biometric verification, stated capacity for 40M facial/80M iris/400M fingerprint templates"
dpi.id--robustness-of-system,progress/2026-07-22-ghana-nia-mandatory-biometric-verification-li-2523.md,2,1,largest robustness movement: L.I. 2523 makes NIA biometric/match-on-card verification mandatory ending photocopy-based checks
dpi.id--robustness-of-system,progress/2026-04-23-nia-nationwide-service-disruption-pki-system-updates.md,2,2,distinct security-hardening event: nationwide PKI system update by NIA's security team
dpi.id--national-maintenance-of-id-and-credentials-systems,baseline/2021-10-05-nia-about-us-mandate-act-707.md,1,2,"NIA's own operative statement of its Act 707 mandate to create, MAINTAIN, provide and promote the Ghana Card/NIR (rank-1 candidate, the Act text itself, was unusable in full - see unselected register)"
dpi.id--national-maintenance-of-id-and-credentials-systems,progress/2025-09-21-nia-threatens-service-cut-gra-nhia-passport-debt.md,2,1,"distinct financing/continuity event: $457m inter-agency debt threatens disconnection of GRA, NHIS and Passport Office from NIA verification"
dpi.id--national-maintenance-of-id-and-credentials-systems,progress/2026-01-25-nia-approved-fees-and-charges-2026.md,2,3,distinct operational event: revised 2026 fee schedule formalising the cost-recovery framework for card replacement/update maintenance services
dpi.id--digital-id-from-birth,baseline/2024-03-14-ghana-card-number-at-birth-system-launch.md,1,1,"the launch document itself: integrates MoH/GHS DHIS e-tracker/Lightwave, BDR and NIA so newborns receive a Ghana PIN from birth"
dpi.id--digital-id-from-birth,progress/2026-08-12-nia-tests-registration-system-children-0-5.md,2,1,closest in-window movement to true digital-id-from-birth: successful test of the resumed 0-5 health-facility registration pathway
dpi.id--digital-id-from-birth,progress/2026-05-07-ghana-nia-child-registration-volta-oti.md,2,2,"distinct nationwide school-based rollout for ages 6-14 (Volta/Oti start), with NHIS-Ghana Card integration"
dpi.id--interoperability-of-birth-registration-and-digital-id,baseline/2024-03-14-ghana-card-number-at-birth-system-launch.md,1,1,same launch document: describes the concrete BDR-to-NIA data flow (DHIS e-tracker to BDR birth-registration number to NIA Ghana Card number)
dpi.id--interoperability-of-birth-registration-and-digital-id,progress/2026-08-12-nia-tests-registration-system-children-0-5.md,2,1,strongest in-window BDR-NIA-GHS interoperability event: tested resumption of the 0-5 birth-facility registration pathway
dpi.id--interoperability-of-birth-registration-and-digital-id,progress/2026-06-26-nita-gedw-stakeholder-engagement.md,2,3,distinct enabling movement: NITA's proposed Electronic Document Wallet a future interoperable channel intended to cover birth certificates among other credentials
dpi.pay--revenue-collection,baseline/2023-08-08-gra-electronic-transfer-levy-administrative-guidelines.md,1,1,"the operative digital revenue-collection instrument: ELMAS links mobile-money issuers, PSPs and banks to GRA for real-time levy calculation, capture and remittance"
dpi.pay--revenue-collection,progress/2026-04-01-gra-launches-itas-digital-tax-era.md,2,2,distinct architecture-level movement: GRA launches the Integrated Tax Administration System pilot replacing GITMIS
dpi.pay--revenue-collection,progress/2026-01-01-gra-e-vat-electronic-invoicing-act-1151.md,2,3,distinct movement: e-invoicing rollout implementing VAT Act 2025 (Act 1151) effective 1 January 2026
dpi.registry--population-register,baseline/2026-05-19-ghana-nia-registration-statistics.md,1,1,"NIA's own live registration statistics page, the current authoritative statement of Ghana Card enrolment/issuance figures"
dpi.registry--population-register,progress/2026-07-22-ghana-nia-mandatory-biometric-verification-li-2523.md,2,1,National Identity Register (Amendment) Regulations 2026 (L.I. 2523) makes biometric verification mandatory -- distinct legal/policy event in-window
dpi.registry--population-register,progress/2026-05-07-ghana-nia-child-registration-volta-oti.md,2,2,"NIA's nationwide expansion of registration to children aged 6-14, begun 5 May 2026 -- distinct operational event from the biometric-verification regulation"
dpi.registry--address-register,baseline/2026-08-29-ghanapostgps-official-site.md,1,1,GhanaPostGPS's own official system page -- the instrument/system itself
dpi.registry--address-register,progress/2025-10-15-ghanapostgps-mijo-ride-delivery-integration.md,2,1,"App Store version-history entry documenting the Mijo ride/delivery integration keyed to a GhanaPostGPS digital address, dated 15 Oct 2025"
dpi.registry--social-protection-register,baseline/2026-05-01-ghana-gnhr-regional-dissemination-infographics.md,1,1,GNHR's own current (May 2026) regional coverage statement -- the registry's current-state document
dpi.registry--social-protection-register,progress/2026-04-01-ghana-leap-reassessment-400000-new-households.md,2,1,"GNHR-based nationwide reassessment and enrolment of 400,000 newly eligible households, dated April 2026 on LEAP's own timeline"
dpi.registry--social-protection-register,progress/2025-10-09-ghana-leap-98th-cycle-payments.md,2,2,9 Oct 2025 announcement of the Social Protection Act coming into force and LEAP payment-system reform -- distinct legal/policy event from the April 2026 reassessment
dpi.registry--electoral-register,baseline/2024-11-12-ghana-ec-summary-2024-certified-voter-register.md,1,1,"EC's own dated publication of the certified 2024 voters register, the most current register figures"
dpi.registry--electoral-register,progress/2026-08-12-ghana-ec-outlines-sweeping-electoral-reforms.md,2,1,"EC's Director of Electoral Services unveils a medium-term reform programme including biometric equipment upgrades and continuous-registration procedures, 12 Aug 2026"
dpi.registry--electoral-register,progress/2025-11-12-ghana-ec-2026-budget-estimates.md,2,2,FY2026 Programme-Based Budget funds register compilation/continuous registration and reports the register's own outcome indicator rising from 17.03m to 18.77m -- distinct funded-target event from the Aug 2026 reform announcement
dpi.registry--tax-register,baseline/2026-08-29-ghana-gra-tin-taxpayer-identification-number.md,1,1,"GRA's own current operative description of the TIN system (Ghana Card PIN as individual TIN since 2021, Act 915 legal basis) -- richer and more current than the Act 915 statute stub"
dpi.registry--tax-register,progress/2025-11-05-ghana-mts-sustained-tax-education-launch.md,2,1,"Launch of the Modified Taxation Scheme and Sustained Tax Education Programme, 5 Nov 2025, aimed at bringing the informal sector into the tax register"
dpi.registry--tax-register,progress/2026-06-01-ghana-gra-itas-400-taxpayers-onboarded.md,2,2,"GRA's phased ITAS onboarding milestone (400+ taxpayers), 1 June 2026, with named phase-two integration plans -- distinct operational event from the Nov 2025 MTS launch"
dpi.mis--education,baseline/2025-09-01-ghana-education-sector-medium-term-development-plan.md,1,1,"Ministry of Education's own Sept 2025 medium-term plan situating EMIS within its Statistics, Research and Information Management directorate"
dpi.mis--education,progress/2025-12-20-education-ministry-updates-emis-indicators-to-strengthen-ict-integration-in-schools.md,2,1,"Ministry of Education workshop, 17-18 Dec 2025, revising EMIS indicators to capture ICT infrastructure and digital competency"
dpi.mis--education,progress/2026-02-22-ghana-sei-dashboard-secondary-education-reform.md,2,2,"Secondary Education Institutions (SEI) Dashboard, a Ministry of Education/GES-led MIS covering 720+ schools -- distinct system-level development from the Dec 2025 EMIS indicator revision"
dpi.mis--social-protection,baseline/2026-05-01-ghana-gnhr-regional-dissemination-infographics.md,1,1,Same document as dpi.registry--social-protection-register's baseline: GNHR is simultaneously the registry and its own MIS system-of-record; baseline wins and stages once
dpi.mis--social-protection,progress/2025-10-20-ghana-gpsnp2-implementation-support-mission.md,2,1,World Bank GPSNP-2 Technical Implementation Support Mission (20-24 Oct 2025) reviewing the Ministry's progress toward full MIS integration -- distinct MIS-system event from the household-enrolment events used for dpi.registry
dpi.mis--land,baseline/2024-05-02-ghana-auditor-general-land-registration-performance-audit.md,1,1,Auditor-General's performance audit directly documenting GELIS/ELIS deployment by the Lands Commission
dpi.mis--land,progress/2026-07-15-ghana-land-minister-accountability-series-presentation.md,2,1,"Minister for Lands and Natural Resources' own H1-2026 accountability presentation, 15 July 2026"
dpi.mis--land,progress/2026-06-03-ghana-elis-volta-digital-client-service-access-unit.md,2,2,"Live regional ELIS deployment via a new digital Client Service Access Unit in Volta Region, 3 June 2026 -- distinct concrete rollout from the ministerial presentation"
digital.localgov--digitalisation-of-local-government-records,baseline/2025-08-29-ghana-mofep-2026-2029-budget-preparation-guidelines.md,1,1,Ministry of Finance's own Budget Preparation Guidelines mandating GIFMIS use by RCCs/MMDAs under the PFM Act -- the legal instrument for sub-national financial-record digitalisation
digital.localgov--digitalisation-of-local-government-records,progress/2026-02-23-ghana-ohlgs-dlrev-350-assembly-staff-trained.md,2,1,"OHLGS training of 350 staff from 35 Municipal Assemblies on the dL-Rev digital revenue software, 16-23 Feb 2026"
digital.localgov--digitalisation-of-local-government-records,progress/2026-04-10-ghana-ga-west-digital-payment-rollout.md,2,2,"Ga West Municipal Assembly's live cashless-payment and records data-capture rollout, 10 Apr 2026 -- distinct concrete MMDA-level implementation from the Feb 2026 training programme"
digital.rural--digitalisation-of-rural-health-clinics,baseline/2022-06-01-ghana-health-information-system-strategic-plan-2022-2025.md,1,1,primary founding instrument (HISSP 2022-2025) establishing DHIMS2 and stating rural facilities without connectivity still submit manually
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-09-01-nhia-reviews-progress-on-telehealth-project-expansion.md,2,1,distinct event -- telehealth Phase 3 scale-up to 300 health centres/CHPS compounds across seven regions
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-03-16-nhia-builds-staff-capacity-on-digital-innovations-and-me-framework-for-free-primary-healthcare-rollout.md,2,2,distinct event -- NeHFAMS/OTAC digital rollout training for Ghana's most rural regions ahead of FPHC, offline-capable design
digital.rural--digitalisation-of-rural-primary-schools,baseline/2024-10-01-ghana-emis-system-capacity-grant-ii-program-proposal.md,1,1,dated authoritative statement of EMIS's current standing (digitalised since 2022 but weak on coverage/completeness)
digital.rural--digitalisation-of-rural-primary-schools,progress/2025-09-13-starlink-partners-connects-30-volta-schools-to-high-speed-internet.md,2,1,distinct event -- Starlink connectivity rollout to 30 underserved Volta schools, phased, rural-priority
digital.rural--digitalisation-of-rural-primary-schools,progress/2025-12-20-education-ministry-updates-emis-indicators-to-strengthen-ict-integration-in-schools.md,2,2,distinct event -- EMIS ICT-indicator redesign workshop widening what the census captures on school ICT
digital.rural--digitalisation-of-rural-registry-offices,baseline/2024-01-01-ghana-births-and-deaths-registry-2022-statistical-report.md,1,1,BDR's own inaugural statistical report; describes CAPI-based registration methodology and 65 new registries created for accessibility
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-08-25-ghana-strengthens-the-systems-behind-birth-registration-and-refugee-protection.md,2,1,distinct event -- EARLY action training 200+ BDR/GHS staff across six underserved regions
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-01-20-ekumfi-district-assembly-launches-major-business-registration-drive.md,2,2,distinct event -- district-wide business registration into centralised digital database across all 55 rural communities
digital.rural--digitalisation-of-rural-police-stations,baseline/2026-08-29-ghana-police-service-criminal-data-service-bureau-cdsb.md,1,1,Ghana Police Service's own page on the CDSB describing how stations (including rural) feed fingerprints/crime records into the centralised AFIS/criminal records database
digital.rural--digitalisation-of-rural-police-stations,progress/2026-03-27-cid-records-decline-in-violent-crimes-as-interior-minister-commends-police-efforts.md,2,1,distinct event -- Interior Minister announces fingerprint-system upgrade and AI investment for criminal intelligence at WASSA 2025
digital.rural--digitalisation-of-rural-police-stations,progress/2025-10-01-ministry-of-the-interior-sector-medium-term-development-plan-2026-2029.md,2,2,distinct event -- 2026-2029 sector plan sets digitisation as MINTER's overarching goal while naming rural ICT/logistics gaps as the specific constraint
include.access--citizen-feedback-portals,baseline/2026-05-30-ghana-gov-revamp-to-make-public-services-faster-simpler-and-more-trusted.md,1,1,dated ministerial statement establishing Ghana.gov's current standing and its citizen-feedback function, and the revamp underway
include.access--citizen-feedback-portals,progress/2026-03-16-minister-for-transport-launches-passenger-complaints-portal.md,2,1,distinct event -- GCAA Passenger Complaints Portal launch, a new sectoral feedback channel
include.access--citizen-feedback-portals,progress/2026-08-17-purc-resolves-over-97-per-cent-of-complaints-lodged-during-first-half-of-2026.md,2,2,distinct event -- PURC quantified usage/resolution data for an existing utility complaint mechanism
include.access--citizen-participation-in-policy,baseline/2016-12-20-ghana-local-governance-act-2016-act-936.md,1,1,statutory instrument -- Local Governance Act 2016 Part One ss.40-48 mandate District Assembly citizen participation, petition rights and reporting
include.access--citizen-participation-in-policy,progress/2025-10-23-ministry-of-finance-holds-two-day-stakeholder-consultations-on-2026-budget.md,2,1,distinct event -- national 2026 Budget stakeholder consultation under PFM Act s.21
include.access--citizen-participation-in-policy,progress/2026-02-12-ndpc-to-undertake-nationwide-consultations-on-ghanas-future-in-the-changing-global-economy.md,2,2,distinct event -- NDPC nationwide regional consultations on long-term development strategy
include.access--inclusion-of-refugees-and-idps,baseline/2016-04-01-ghana-national-migration-policy.md,1,1,National Migration Policy for Ghana covers both refugees/asylum-seekers (s.6) and IDPs (s.4.1.2, Action Area 9) in one instrument, confirmed still in force by the 2025-2027 GCM Implementation Plan
include.access--inclusion-of-refugees-and-idps,progress/2025-09-16-launch-of-the-ecowas-ghana-joint-support-project-for-people-of-concern.md,2,1,distinct event -- ECOWAS-Ghana PoC project launch targeting IDPs returnees and asylum seekers together across four locations
include.access--inclusion-of-refugees-and-idps,progress/2026-08-22-ablakwa-calls-for-more-support-for-refugee-board-as-ministry-donates-equipment.md,2,2,distinct event -- Foreign Affairs Ministry equipment transfer to Ghana Refugee Board to sustain documentation/registration services
data.statistics--national-strategy-for-development-of-statistics,baseline/2026-08-29-ghana-statistical-service-statistical-service-act.md,1,1,live GSS page reproducing the operative text of the Statistical Service Act 2019 (Act 1003), the currently governing legal framework for the NSS
data.statistics--national-strategy-for-development-of-statistics,progress/2025-12-09-gss-opens-first-national-data-producers-forum.md,2,1,distinct event -- inaugural National Data Producers Forum with GH209m budget commitment and administrative-data integration roadmap
data.statistics--national-strategy-for-development-of-statistics,progress/2025-11-13-ghana-to-reset-economic-compass-in-2026.md,2,2,distinct event -- 2026 Budget Statement GDP/CPI rebasing allocation explicitly tied to the NSDS III framework
data.statistics--statistics-from-administrative-data,baseline/2026-08-29-ghana-statistical-service-statistical-service-act.md,1,1,same instrument as the NSDS baseline -- Statistical Service Act ss.24 (partner-produced statistics deemed official) and 27 (data-sharing agreements) directly govern administrative-data-to-statistics production
data.statistics--statistics-from-administrative-data,progress/2025-11-19-nita-invitation-for-comments-data-harmonisation-bill-2025.md,2,1,distinct event -- NITA opens consultation on a proposed National Data Exchange Platform / Data Harmonisation Bill
data.statistics--statistics-from-administrative-data,progress/2026-03-12-gss-25-mdas-sign-data-sharing-agreements.md,2,2,distinct event -- GSS signs administrative-data-sharing MoUs with 25 MDAs, operationalising Act 1003
geopol.china--chinese-mous-engagements-and-commitments,baseline/2024-09-05-xi-jinping-meets-with-ghanaian-president-akufo-addo.md,1,1,dated official statement establishing the China-Ghana strategic partnership -- the overall-relationship baseline
geopol.china--chinese-mous-engagements-and-commitments,progress/2025-10-14-xi-jinping-meets-with-ghanaian-president-mahama.md,2,1,distinct event -- Xi-Mahama summit, economic partnership early-harvest consensus, sectoral cooperation commitments
geopol.china--chinese-mous-engagements-and-commitments,progress/2026-01-20-ghana-china-sign-us30-million-grant-agreement-to-build-university-in-damongo.md,2,2,distinct event -- USD30m grant agreement for Damongo university
geopol.gulf--gulf-mous-engagements-and-commitments,baseline/2025-10-20-political-consultations-between-ghana-and-saudi-arabia.md,1,1,dated official statement of the Saudi-Ghana General Cooperation Agreement -- the overall Gulf-relationship framework baseline
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-04-22-ministry-of-transport-and-etihad-rail-on-proposed-development-of-ghanas-railway-system.md,2,1,distinct event -- UAE/Etihad Rail engagement on Ghana's Railway Master Plan
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-07-13-phdc-signs-mou-with-qatari-firm-al-kaabi-holding-group.md,2,2,distinct event -- Qatar's Al Kaabi Holding Group MoU with PHDC on the Jomoro Petroleum Hub
geopol.india--india-mous-engagements-and-commitments,baseline/2025-07-02-list-of-outcomes-state-visit-of-pm-to-ghana.md,1,1,official outcomes record of PM Modi's July 2025 state visit -- elevation to Comprehensive Partnership plus four MoUs, the overall-relationship baseline
geopol.india--india-mous-engagements-and-commitments,progress/2026-03-07-24-hour-economy-secretariat-targets-160000-jobs-under-new-energy-transition-mou.md,2,1,distinct event -- ATRI Energy Transition MoU targeting 2000MW renewable power and 160000 jobs
geopol.india--india-mous-engagements-and-commitments,progress/2026-03-30-ghana-signs-11th-bilateral-debt-restructuring-agreement-with-exim-india.md,2,2,distinct event -- 11th bilateral debt restructuring agreement with EXIM India
