indicator_id,file,brief,rank,why
gov.policy--ict-strategy,2024-12-05-livro-branco-das-tic-2023-2027.md,baseline,1,"the national ICT strategy instrument itself, in force for 2023-2027"
gov.policy--ict-strategy,2026-05-06-ima-consulta-publica-anteprojecto-lei-do-governo-digital.md,progress,1,"a whole new Digital Government bill (13 chapters, 107 articles) reached public consultation"
gov.policy--ict-strategy,2026-03-18-minttics-nota-de-imprensa-iv-conselho-consultivo-malanje.md,progress,2,the ministry's own dated statement that sector programmes are being reviewed against the PDN 2023-2027
gov.policy--broadband-strategy,2024-12-05-decreto-presidencial-272-24-aprova-livro-branco-das-tic.md,baseline,1,the enacting act for the instrument that carries Angola's broadband strategy and the Rede Nacional de Banda Larga
gov.policy--broadband-strategy,2025-12-17-inacom-minttics-versao-comercial-do-conecta-angola.md,progress,2,a distinct delivery event: satellite broadband for remote areas moved to commercial service
gov.policy--data-storage-cloud-strategy,2026-03-09-tdr-politica-nacional-de-gestao-e-hospedagem-de-dados-publicos.md,baseline,1,"the government's own statement that no national data-hosting/cloud policy is yet enacted, and the terms on which one is being made"
gov.policy--data-storage-cloud-strategy,2026-04-28-inacom-primeiro-data-center-e-cloud-nacional-entra-em-servico.md,progress,1,the government cloud moved from project to operation: 208 racks hosting 80+ public services
gov.policy--data-interoperability-framework-roadmap,2026-06-17-ima-tis-tech-contrato-projecto-de-infra-estruturas-digitais-publicas.md,progress,1,the USD 150m contract that puts the interoperability backbone into execution
gov.policy--data-interoperability-framework-roadmap,2026-02-09-tdr-implementacao-da-interoperabilidade-da-administracao-publica.md,progress,2,"a distinct event: the Quadro e Roteiro de Interoperabilidade moving to operational rollout of the PIAP, with the 27% integration diagnosis on record"
gov.policy--data-localisation-policies,2020-04-02-aviso-8-20-bna-seguranca-cibernetica-e-computacao-em-nuvem.md,baseline,1,the operative Angolan instrument that conditions where regulated data may be hosted
gov.policy--data-localisation-policies,2025-08-29-decreto-executivo-691-25-regulamento-tecnico-de-entrega-de-dados.md,progress,1,a new sectoral rule centralising petroleum data with the ANPG and controlling samples and analyses held abroad
gov.policy--data-governance-policy,2024-07-31-decreto-presidencial-178-24-agenda-de-transicao-digital-governo-ao-27.md,baseline,1,the approved whole-of-government instrument that carries Angola's data-governance commitments
gov.policy--data-governance-policy,2026-04-21-tdr-consultoria-lei-organica-da-agencia-de-proteccao-de-dados.md,progress,1,"the data-protection authority's legal nature, independence and enforcement powers put out for redrafting"
gov.policy--data-governance-policy,2026-03-01-tdr-quadro-de-governanca-do-governo-digital-e-ia-para-o-sector-publico.md,progress,2,"a distinct instrument: the digital-government and public-sector AI governance framework, action plan and maturity model commissioned"
gov.policy--open-data-policy,2021-01-01-plano-estrategico-do-instituto-de-modernizacao-administrativa-peima-27.md,baseline,1,"the standing institutional commitment to build a government open-data platform, in the absence of any enacted open-data policy"
gov.policy--open-data-policy,2025-10-23-pada-plano-eas-as-portal-de-dados-abertos.md,progress,1,the World Bank-financed project document that commits Component 2 to a shared-data governance framework and an open-data portal
gov.policy--open-data-policy,2025-11-20-ine-resultados-definitivos-do-rgph-2024.md,progress,2,a distinct event: the statistics office publishes definitive census results and commits to releasing 10% of the microdata
gov.legislate--digital-payments-legislation,2022-02-02-aviso-2-22-bna-prestacao-de-servicos-de-pagamento.md,baseline,1,the operative regulation governing who may provide payment services in Angola and on what terms
