indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2011-11-15-sudan-national-information-society-profile.md,1,1,Most recent/comprehensive ESCWA national profile documenting the 2007-2011 Knowledge Society strategy as the current-standing instrument; no later superseding strategy located
gov.policy--ict-strategy,baseline/2025-11-05-sudan-nic-three-national-authorities-data-governance.md,2,1,PM decree establishing Digital Transformation Authority plus two sibling bodies - distinct institutional-reform event inside window
gov.policy--ict-strategy,progress/2025-11-17-sudan-wtdc-ministerial-statement.md,2,2,"Ministerial statement at WTDC describing the national digital-governance program and war-recovery telecom agenda - distinct dated event, different forum from the Nov 5 decree"
gov.policy--broadband-strategy,progress/2025-11-26-tpra-sudan-resolution-wtdc25.md,2,1,ITU WTDC resolution adopted by consensus seeking support to rebuild war-damaged telecom infrastructure - distinct international-framework event
gov.policy--broadband-strategy,progress/2026-04-13-sudan-ascent-isr-seq2-worldbank.md,2,2,"World Bank ASCENT-Sudan implementation status report showing concrete connectivity-rollout procurement progress - distinct project-implementation event, different actor/mechanism from the WTDC resolution"
gov.policy--data-storage-cloud-strategy,baseline/2025-01-01-sudan-tpra-data-center-cloud-computing-regulations.md,1,1,TPRA official regulatory catalogue lists Data Center and Cloud Computing Services Regulations 2025 as the current operative instrument; no standalone national cloud/data-storage strategy located
gov.policy--data-storage-cloud-strategy,progress/2025-10-09-sudan-khartoum-state-data-center-restored.md,2,1,Khartoum state data center restored and equipped with cloud computing/AI-application support - distinct operational-capability event
gov.policy--data-storage-cloud-strategy,baseline/2025-11-05-sudan-nic-three-national-authorities-data-governance.md,2,2,"PM decree establishing the Sudanese Data and AI Authority (national data governance) - distinct institutional event, same file already staged under gov.policy--ict-strategy (baseline-wins rule not applicable here since this file is a progress item there too; reused per no-duplicate-file rule)"
gov.policy--data-interoperability-framework-roadmap,baseline/2016-01-01-sudan-nic-egovernment-smart-transition-plan.md,1,1,"Closest located instrument to a national e-government/interoperability roadmap (NIC 2016-2020 plan); body fetch failed twice (timeout, then unknown error), staged as failure stub per capture-rule for manual clip"
gov.policy--data-interoperability-framework-roadmap,baseline/2026-04-07-sudan-cbos-nips-rfp-v5.md,2,1,CBOS National Instant Payment System RFP mandating ISO 20022 and API-based interoperability with RTGS/interbank settlement - most explicit technical interoperability specification found in window
gov.policy--data-interoperability-framework-roadmap,baseline/2025-11-05-sudan-nic-three-national-authorities-data-governance.md,2,2,"PM decree creating Digital Transformation Authority (unified technical infrastructure mandate) and Data/AI Authority (national data governance) - institutional basis for future interoperability standards; file already staged under gov.policy--ict-strategy, reused"
gov.policy--data-localisation-policies,baseline/2026-08-29-sudan-tpra-telecom-licensees-hosting-location.md,1,1,TPRA licensing catalogue requiring hosting-location disclosure and a Sudan-established-data-center licence category - closest current sectoral localisation-related instrument; no comprehensive data-localisation law found
gov.policy--data-localisation-policies,progress/2025-12-31-sudan-cbos-five-year-strategic-plan-2026-2030.md,2,1,"CBOS 2026-2030 strategic plan commits to national disaster-recovery centre, expanded domestic data-centre network and hybrid-cloud project - distinct financial-sector domestic-infrastructure event"
gov.policy--data-localisation-policies,baseline/2025-01-01-sudan-tpra-data-center-cloud-computing-regulations.md,2,2,"TPRA Data Center and Cloud Computing Services Regulations 2025 catalogue entry - distinct regulatory-framework event; file already staged as baseline under gov.policy--data-storage-cloud-strategy, reused (baseline wins)"
gov.policy--data-governance-policy,baseline/2025-11-05-sudan-nic-three-national-authorities-data-governance.md,1,1,"PM decree establishing the Sudanese Data and AI Authority, mandated for national data management and governance - no separate published data-governance policy/framework exists; this founding institutional act is the baseline record. File already staged as baseline under gov.policy--ict-strategy (moved from progress/ there per baseline-wins rule); reused"
