indicator_id,file,brief,rank,why
gov.policy--ict-strategy,2007-08-01-bwa-maitlamo-national-ict-policy.md,baseline,1,"Foundational National ICT Policy (Maitlamo), approved August 2007; only named ICT-strategy instrument found, still referenced as of 2026"
gov.policy--ict-strategy,2025-08-17-bwa-digital-services-cybersecurity-bills-passed.md,progress,1,"Parliament passed the Digital Services Bill and Cybersecurity Bill under certificate of urgency, 14 Aug 2025 (reported 17 Aug), the legislative core of the current digital-transformation agenda"
gov.policy--ict-strategy,2026-02-09-botswana-2026-budget-speech.md,progress,2,"2026/27 Budget Speech (9 Feb 2026) names the National Digital-ID programme among BETP-analysed strategic projects requiring correct, PFM-compliant execution"
gov.policy--broadband-strategy,2018-06-01-bwa-national-broadband-strategy.md,baseline,1,"National Broadband Strategy, approved June 2018 by the Ministry of Transport and Communications; still the operative broadband instrument"
gov.policy--broadband-strategy,2026-04-01-bwa-bocra-qos-qoe-guidelines.md,progress,1,"BOCRA's QoS/QoE Guidelines, in effect 1 April 2026, the first enforceable nationwide broadband/telecom service-quality regime with mandatory KPI reporting"
gov.policy--broadband-strategy,2025-09-01-bwa-uasf-framework.md,progress,2,"BOCRA's Universal Access and Service Fund Framework, September 2025, formalising the 1% levy and governance of the Strategy's universal-access funding mechanism"
gov.policy--data-storage-cloud-strategy,2025-11-25-bwa-digital-delta-data-centre-launch.md,baseline,1,"Launch of the Tier III-certified Digital Delta Data Centre (25 Nov 2025), the closest existing instrument to a national cloud/data-storage strategy; no standalone strategy document exists"
gov.policy--data-storage-cloud-strategy,2025-10-17-bwa-digital-services-act-2025.md,progress,1,"Digital Services Act 2025, the accompanying legal architecture (data centre/hosting, information security) for the Digital Delta build-out"
gov.policy--data-interoperability-framework-roadmap,2025-10-17-bwa-digital-services-act-2025.md,baseline,1,Digital Services Act 2025 s.12 (Framework for Secure Exchange of Information) and s.22 (Information Gateway); no standalone interoperability framework/roadmap document is published
gov.policy--ai-strategy,2025-08-13-bwa-ai-policy-final-stage.md,baseline,1,13 Aug 2025 statement that the National AI Policy is being finalised following a UNESCO AI Readiness exercise; the clearest dated statement of the strategy's standing state since no AI strategy is yet adopted
gov.policy--ai-strategy,2025-01-01-bwa-unesco-ai-readiness-assessment-report.md,progress,1,"UNESCO's Botswana AI Readiness Assessment Report (2025), the evidence base for the still-unadopted National AI Policy"
gov.policy--ai-strategy,2025-12-22-bwa-unesco-ai-ethics-country-profile.md,progress,2,"UNESCO country profile, 22 Dec 2025, a later-dated status update confirming the policy remains at an 'advanced stage'"
gov.policy--data-governance-policy,2025-10-17-bwa-digital-services-act-2025.md,baseline,1,"Digital Services Act 2025 -- establishes the Digital Services Authority, enterprise data inventories, information resource management and information-security provisions; no standalone data governance policy is published"
gov.policy--data-governance-policy,2026-02-09-botswana-2026-budget-speech.md,progress,1,"2026/27 Budget Speech anchors NDP12/BETP to improved data management and digital systems, incl. the National e-Procurement System approved June 2025"
gov.policy--data-governance-policy,2026-02-02-bwa-dpsm-harmonise-privacy-notices.md,progress,2,"DPSM's first standardised government data-subject-rights form and harmonised employee privacy notices, reported 2 Feb 2026, an operational data-governance step"
gov.policy--open-data-policy,2025-10-17-bwa-digital-services-act-2025.md,baseline,1,Digital Services Act 2025 Part V s.24 mandates a national Open Data Policy; the standalone policy itself remains unadopted
gov.policy--open-data-policy,2026-03-14-bwa-haus-open-data-hackathon-tor-phase2.md,progress,1,"HAUS's Phase 2 Terms of Reference (14 Mar 2026) for further Open Data Hackathons/Forum, explicitly tied to the anticipated parliamentary adoption of the Open Data Policy"
gov.legislate--legislation-covering-digital-id,2025-10-17-bwa-digital-services-act-2025.md,baseline,1,"Digital Services Act 2025 s.14 (online unique identification); the enacted digital-ID-enabling statute, though not yet commenced per its own text"
gov.legislate--legislation-covering-digital-id,2026-02-24-mlha-committee-of-supply-speech-2026-27.md,progress,1,"Ministry of Labour and Home Affairs 2026/27 budget speech confirms the National Registration (Amendment) Act No. 7 of 2025 commenced November 2025, and reports the Digital ID initiative's AfDB-facilitated roadmap due end March 2026"
gov.legislate--legislation-enabling-data-interoperability,2025-10-17-bwa-digital-services-act-2025.md,baseline,1,"Digital Services Act 2025 s.12/s.22 (Framework for Secure Exchange of Information, Information Gateway); the enacted interoperability-enabling statute"
gov.legislate--ai-legislation-regulations,2025-12-22-bwa-unesco-ai-ethics-country-profile.md,baseline,1,"UNESCO country profile, 22 Dec 2025: no AI-specific Act or regulation exists; National AI Policy at an 'advanced stage', Data Protection Act 2024 the closest enacted adjacent instrument"
gov.legislate--ai-legislation-regulations,2025-08-13-bwa-ai-policy-final-stage.md,progress,1,"13 Aug 2025 ministerial statement, the earliest in-window movement toward a national AI policy"
gov.legislate--ai-legislation-regulations,2025-01-01-bwa-unesco-ai-readiness-assessment-report.md,progress,2,UNESCO AI Readiness Assessment Report feeding the still-unenacted National AI Policy
gov.legislate--e-commerce-legislation,2014-05-14-bwa-electronic-communications-transactions-act.md,baseline,1,"Electronic Communications and Transactions Act 2014 (Act 14 of 2014), Botswana's principal e-commerce/e-signature statute, in force since 1 April 2016"
gov.legislate--e-commerce-legislation,2026-07-01-bwa-vat-act-2026.md,progress,1,"VAT Act 2026 (gazetted 1 Jul 2026), introducing VAT registration and taxation of remote/digital services and electronic marketplaces supplied into Botswana"
gov.legislate--e-commerce-legislation,2026-05-29-bwa-vat-remote-services-regulations.md,progress,2,"VAT (Remote Services) Regulations 2026, S.I. 74 of 2026 (made 29 May 2026), the operational registration/compliance machinery for foreign digital suppliers"
gov.legislate--statistics-legislation,2010-12-01-bwa-statistics-act-2009.md,baseline,1,"Statistics Act, Cap. 17:01 (Act 15 of 2009), commenced 1 Dec 2010, establishing Statistics Botswana and the National Statistical System"
gov.legislate--statistics-legislation,2025-11-24-bwa-paris21-bsds-ii-launch.md,progress,1,"Launch of the Second Botswana Strategy for the Development of Statistics (BSDS II), October 2025; a policy rather than legislative movement, but the most significant in-window statistics-governance development found"
gov.legislate--access-to-information-legislation,2024-01-01-bwa-access-to-information-act-2024.md,baseline,1,"Access to Information Act (Act 16 of 2024), commencement 'on notice'; the operative instrument itself"
gov.legislate--access-to-information-legislation,2025-11-11-bwa-sona-2025-access-to-information-act-passed.md,progress,1,"President Boko's State of the Nation Address, 11 Nov 2025, confirming Parliament had passed the Access to Information Act"
gov.legislate--access-to-information-legislation,2025-10-17-bwa-digital-services-act-2025.md,progress,2,Digital Services Act 2025 s.4(2) subordinates itself to the Access to Information Act; s.27 ties Enterprise Data Inventories to disclosure obligations under that Act
gov.protect--national-data-protection-readiness,2024-10-29-botswana-data-protection-act-2024.md,baseline,1,"Founding/operative Data Protection Act, 2024 (Act No. 18 of 2024), Gazetted 29 Oct 2024, repealing the 2018 Act and continuing the Information and Data Protection Commission; commenced 14 Jan 2025 under SI No. 4 of 2025."
gov.protect--national-data-protection-readiness,2026-02-02-bwa-dpsm-harmonise-privacy-notices.md,progress,1,DPSM harmonising employee privacy notices and standard data-subject-rights form; IDPC Commissioner confirms the Commission is receiving and empowered to investigate complaints of unlawful processing -- clearest in-window evidence of the readiness system moving into operation.
gov.regional--regional-legal-harmonisation,2000-08-07-sadc-protocol-on-legal-affairs.md,baseline,1,"Founding SADC Protocol on Legal Affairs (signed 7 Aug 2000, Botswana a state party), constituting the SADC Legal Sector and Legal Affairs Unit through which regional legal-instrument harmonisation is coordinated."
gov.regional--regional-legal-harmonisation,2026-03-31-bwa-signs-sadc-development-agreement.md,progress,1,Botswana signs the Agreement on the Operationalisation of the SADC Regional Development Fund and the Agreement Amending the SADC Protocol on Finance and Investment -- the clearest Botswana-specific legal step in the window.
gov.regional--regional-legal-harmonisation,2026-08-17-sadc-46th-summit-communique.md,progress,2,"46th SADC Summit (17 Aug 2026, Durban), attended by Botswana's President Boko, approved the agreement establishing a regional Tourism UNIVISA -- a distinct regional legal-harmonisation instrument."
gov.standards--national-interoperability-standards,2025-10-17-bwa-digital-services-act-2025.md,baseline,1,"Digital Services Act, 2025 (Act No. 22 of 2025, assent 17 Oct 2025), founding instrument establishing the Digital Services Authority and requiring a standardised Framework for Secure Exchange of Information, an information gateway and interoperability standards."
gov.standards--national-interoperability-standards,2026-02-17-eu-support-digital-transformation-botswana.md,progress,1,"EU/Expertise France-ESTDEV-HAUS programme actively improving and aligning Botswana's National Interoperability Framework, standards, guidelines and tools -- only progress item selected, since the brief's other two candidates were already held in raw/."
gov.standards--national-quality-standards,1995-01-01-botswana-standards-act.md,baseline,1,"Standards Act, 1995 (Act 16 of 1995, commenced 1 Aug 1996), founding statute establishing the Botswana Bureau of Standards and the Standards Council."
gov.standards--national-quality-standards,2026-04-16-bobs-standards-annual-work-programme-2026-27.md,progress,1,"BOBS's Standardisation Annual Work Programme for 1 Apr 2026-31 Mar 2027 (Issue 341, updated 16 Apr 2026) -- the operative pipeline of national standards-development projects."
gov.standards--national-quality-standards,2025-11-21-bobs-school-uniform-quality-standards.md,progress,2,"BOBS developed and published a national quality standard for school uniforms, per the Minister's dated parliamentary answer -- a distinct, concrete standard from the Annual Work Programme's pipeline listing."
gov.discourse--non-governmental-contribution-to-national-policy,2024-01-30-botswana-national-planning-act-2024.md,baseline,1,"National Planning Act, 2024 (No. 5 of 2024), founding instrument establishing the National Planning Commission, the Commissioner General's duty to liaise with civil society, and the Minister's power to establish Thematic Working Groups -- the operative mechanism for non-governmental contribution to national policy."
gov.discourse--non-governmental-contribution-to-national-policy,2025-08-20-hivos-lack-of-cso-inclusion-constitution-review.md,progress,1,"Civil-society monitoring account of BOCONGO's mobilisation and formal rejection of the Constitution (Amendment) Bill No. 14 of 2025, with BOCONGO's demands for a people-driven Constitutional Review Act -- the clearest coordinated non-governmental policy intervention in the window."
gov.discourse--non-governmental-contribution-to-national-policy,2026-02-10-mohwasa-concourt-civil-society-engagement.md,progress,2,"Direct government-civil society dialogue (10 Feb 2026) on the proposed Constitutional Court, in which BOCONGO's board chairperson pressed for meaningful, structured, inclusive public participation -- distinct event showing the engagement moving from rejection to structured dialogue."
gov.discourse--open-discussion-of-government-policy,2026-01-01-botswana-speaks-committee-of-supply-speech-2026.md,baseline,1,"Committee of Supply speech for Organization 0100-Parliament, 2026/2027 -- the operative current statement of Botswana Speaks, the citizen-Parliament digital participation platform (transitioned into a Parliamentary Services Division April 2025, released web/mobile apps)."
gov.discourse--open-discussion-of-government-policy,2026-04-13-batlokwa-kgosi-open-dialogue-concourt.md,progress,1,"Nationwide-consultation-process public panel discussion in Tlokweng (9 Apr 2026) on the proposed Constitutional Court, bringing together legal experts, traditional leadership, political representatives and the public in open debate."
gov.discourse--open-discussion-of-government-policy,2025-10-13-govt-courts-private-sector-health-reforms.md,progress,2,"Ministry of Health's dated stakeholder-engagement session explicitly inviting private hospitals, clinics, pharmacies, labs, specialists and medical-aid societies to help shape the proposed National Health Insurance scheme -- a distinct policy-consultation event."
finance.new--development-partner-project-financing,2026-02-09-botswana-2026-budget-speech.md,baseline,1,"2026/2027 Budget Speech (delivered 9 Feb 2026), the current dated authoritative statement of Botswana's investment-financing model -- places development-partner and private financing within NDP12/BETP delivery and describes the shift from public financing to a private-sector-led model."
finance.new--development-partner-project-financing,2026-07-15-bwa-badea-p1-713-billion-deal.md,progress,1,"BADEA loan/grant package (EUR110m mixed credit facility to BDC plus EUR500,000 grant to BUAN) signed at the second meeting of BADEA's Board of Directors in Gaborone -- the largest single newly reported development-partner financing package in the window."
finance.new--development-partner-project-financing,2026-02-17-worldbank-resa-implementation-support-mission.md,progress,2,"World Bank Aide Memoire for the Renewable Energy Support and Access Accelerator (RESA) project, effective 3 Dec 2025 (first disbursement 23 Dec 2025) -- an IBRD/GCF-financed project-financing event distinct from the July 2026 BADEA package."
infra.connect--mobile-penetration,2026-03-01-bocra-state-of-icts-2026.md,baseline,1,"BOCRA's State of ICTs report (published March 2026, ref. period ending Sept 2025) -- the operative regulator publication of Botswana's mobile-telephony and mobile-broadband subscription figures."
