indicator_id,url,title,publisher,published,brief,why_not
gov.policy--ict-strategy,https://www.mmsp.gov.ma/sites/default/files/2024-09/PlaquetteInstitutionnel_18092024_Fra.pdf,"Stratégie nationale ""Digital Morocco 2030"" (plaquette institutionnelle)",Ministère de la Transition Numérique et de la Réforme de l'Administration,2024-09-18,1,fetch failed: image-heavy PDF returned only garbled OCR text with no substantive verbatim body obtainable; substituted with the ministry's own launch page
gov.legislate--e-commerce-legislation,https://www.douane.gov.ma/dms/loadDocument?application=circulaire&documentId=97273,CIRCULAIRE N° 6702/210 - Dispositions douanières de la loi de finances pour l'année budgétaire 2026,Administration des Douanes et Impôts Indirects (ADII),2025-12-26,2,fetched in full but excluded from cap: a broad general customs/tax circular in which only Article 76 ter (electronic commercial-document platform) relates to e-commerce; the CNDP cookie deliberation was selected as the stronger second progress item
gov.legislate--statistics-legislation,https://adala.justice.gov.ma/api/uploads/2026/08/28/dahir-1-26-70-loi-047-26.pdf,Loi n° 047.26 relative au Haut-Commissariat au Plan,Ministère de la Justice (portail Adala),2026-08-28,1,fetch failed: HTTP 404 to both Exa and curl (verified with a direct curl retry)
dpi.exchange--interoperability-of-education-systems,https://www.courdescomptes.ma/wp-content/uploads/2026/01/Rapport-annuel-Cour-des-comptes_2024_2025-1.pdf,Rapport annuel de la Cour des comptes au titre de 2024-2025,Cour des comptes du Royaume du Maroc,2026-01-28,2,fetch capped at 120000 characters landed inside the table of contents of a 600+ page report; no substantive text on the education-system finding was retrieved
dpi.exchange--interoperability-of-education-systems,https://www.mmsp.gov.ma/ar/%D9%85%D8%B3%D8%AA%D8%AC%D8%AF%D8%A7%D8%AA/%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-%D9%8A%D8%B9%D8%B2%D8%B2-%D8%B1%D9%8A%D8%A7%D8%AF%D8%AA%D9%87,Le Maroc renforce son leadership numerique en Afrique,Ministere de la Transition Numerique et de la Reforme de l'Administration,,2,fetch failed (CRAWL_NOT_FOUND)
dpi.id--digital-id-from-birth,https://www.sgg.gov.ma/portals/0/loi/2021/loi_36.21_fr.pdf,Loi n 36.21 relative a l'etat civil,Secretariat General du Gouvernement,,1,fetch failed (CRAWL_UNKNOWN_ERROR to Exa
dpi.id--digital-id-from-birth,https://connect.mosip.io/program_partner/Agenda-Designed-MOSIP-Connect-v5.pdf,MOSIP Connect Agenda,MOSIP,2024,2,agent misdated this as the Feb 2026 edition; the fetched PDF's own body and footer (Roadmap for MOSIP Technology in 2024; END OF MOSIP CONNECT 2024) place it outside the progress window
dpi.id--digital-id-from-birth,https://www.worldbank.org/en/news/press-release/2026/06/12/two-new-programs-to-advance-morocco-s-digital-transformation-and-climate-resilience,Two New Programs to Advance Morocco's Digital Transformation and Climate Resilience,World Bank,2026-06-12,2,DUP-EXACT per raw-url-index.py check; already held in raw/
dpi.pay--revenue-collection,https://www.tax.gov.ma/wps/portal/DGI/Presse/Communiques-de-presse,Communiques de presse,Direction Generale des Impots,,2,listing page only; the item title (Obligation de communiquer une adresse electronique) has no reachable article body
dpi.pay--b2b-and-b2g-functionality,https://www.bkam.ma/Publications-et-recherche/Publications-institutionnelles/Rapport-annuel-sur-les-infrastructures-des-marches-financiers-et-les-moyens-de-paiement-et-leur-surveillance/Rapport-annuel-sur-les-infrastructures-des-marches-financiers-et-les-moyens-de-paiement-et-leur-surveillance-exercice-2024,Rapport annuel sur les infrastructures des marches financiers et les moyens de paiement et leur surveillance - Exercice 2024,Bank Al-Maghrib,2025-11-25,1,fetch returned only a JavaScript-rendered navigation shell with no report text
dpi.pay--consumer-protection,https://www.bkam.ma/Communiques/Communique/2026/Baisse-du-plafond-general-des-frais-d-interchange-monetique-domestique,Baisse du plafond general des frais d'interchange monetique domestique,Bank Al-Maghrib,2026-07-06,2,fetch returned only a JavaScript-rendered navigation shell with no article text; the same measure is covered by the joint BAM/Conseil de la concurrence communique staged instead
dpi.registry--address-register,https://collectivites-territoriales.gov.ma/sites/default/files/inline-files/مرسوم_بتحديد_مضمون_نظام_العنونة_المتعلق_بالجماعة_0.pdf,Decret n 2.17.307 relatif au systeme d'adressage,Portail national des collectivites territoriales,2017-07-03,1,fetch failed on repeated attempts (Exa CRAWL_UNKNOWN_ERROR twice; curl connection failure)
dpi.registry--address-register,https://www.collectivites-territoriales.gov.ma/sites/default/files/pnct/2021-06/guide%20systeme%20adressage%20communal%20FR.pdf,Guide du systeme d'adressage communal,Ministere de l'Interieur,2020,1,fetch failed (Exa CRAWL_UNKNOWN_ERROR; curl connection failure)
dpi.registry--address-register,https://www.hcp.ma/Cartographie-des-Etablissements-Economiques-CEE-2023-2024--principaux-resultats-par-commune-RGPH-2024_a4023.html,"Cartographie des Etablissements Economiques (CEE 2023/2024), principaux resultats par commune, RGPH 2024",Haut-Commissariat au Plan,2024-12-17,2,fetched page's own byline dates it 17 December 2024 before the progress window; the briefing agent had misdated it as November 2025
dpi.registry--tax-register,https://tax.gov.ma/wps/wcm/connect/2558129d-4a94-416b-9219-8aea4a9ceb4c/CGI+2022+FR+act.pdf,Code General des Impots,Direction Generale des Impots,2022-03-31,1,fetch failed (CRAWL_UNKNOWN_ERROR)
dpi.registry--tax-register,https://www.tax.gov.ma/wps/portal/DGI/Nous-connaitre/Rapports-d_activite,Rapports d'activite,Direction Generale des Impots,,2,listing/index page only; individual annual-report PDFs (2024 2025) carry no recoverable direct download URL in the fetched markup
dpi.mis--land,https://www.ancfcc.gov.ma/ChiffreCles/,ANCFCC — Chiffres Clés,ANCFCC,,1,superseded: the dated founding decree (via the ANCFCC textes-juridiques listing page) was preferred as baseline over this undated statistics page
digital.localgov--digitalisation-of-local-government-records,https://www.mmsp.gov.ma/sites/default/files/publications/GuideConduiteChangement_04062026_0.pdf,Guide de la conduite du changement pour accompagner la transformation digitale dans l'administration publique marocaine,GIZ / Ministère de la Transition Numérique et de la Réforme de l'Administration,2026-05-01,2,"captured excerpt (methodology-toolkit front matter, capped) does not reach the cited Bla-warqa / Aït El Farha case study; not usable as evidence of a distinct dated event"
digital.rural--digitalisation-of-rural-police-stations,https://ar.hibapress.com/details-685719.html,المديرية العامة للأمن الوطني تقدم حصيلتها السنوية برسم 2025,Hiba Press (reproducing the DGSN annual bilan),2025-12-17,1,"covers general police digitalisation (Qadaya rollout, mobile ID-enrolment units for rural/remote areas) but does not evidence digitisation specific to rural police stations"
digital.rural--digitalisation-of-rural-police-stations,https://fr.alyaoum24.com/accueil/59457.html,Maroc : le ministère public accélère la modernisation des enquêtes pénales,Alyaoum24 Français,2026-07-04,2,"describes a roadmap/recommendation from a national judicial-police coordination meeting, not a confirmed deployment reaching rural police stations"
digital.rural--digitalisation-of-rural-police-stations,https://albalad.ma/83641.html,الدرك الملكي: قاطرة التحول نحو الأمن الشامل لمواجهة المخاطر المتعددة الأبعاد,Albalad.ma,2026-01-16,2,editorial/feature piece on Gendarmerie Royale digital-transformation philosophy tied to major sporting events; no confirmed rural-station deployment specifics or dates
capacity.training--dt-related-training-in-secondary-education,https://www.men.gov.ma/sites/default/files/2026-02/FRouteAr.pdf,خارطة الطريق 2022-2026,Ministère de l'Éducation Nationale (MENPS),2026-02-01,1,"PDF-to-text extraction was heavily corrupted (about 8% of characters replaced with U+FFFD across ~35,000 characters fetched), unusable as a verbatim capture; the UNESCO GENIE-evolution article was substituted as baseline instead"
include.access--inclusion-of-persons-with-disabilities,http://www.sgg.gov.ma/Portals/0/lois/Dahir_1.16.52_fr.pdf,Loi-cadre n° 97-13 relative à la protection et à la promotion des droits des personnes en situation de handicap,SGG,,1,fetch failed (CRAWL_LIVECRAWL_TIMEOUT
data.statistics--national-strategy-for-development-of-statistics,https://adala.justice.gov.ma/api/uploads/2026/08/28/dahir-1.26.70-loi-047.26.pdf,Dahir chérifien n° 1.26.70 portant promulgation de la loi n° 047.26 relative au Haut-Commissariat au Plan,Ministère de la Justice (adala.justice.gov.ma),,1,fetch failed (CRAWL_NOT_FOUND)
data.statistics--national-strategy-for-development-of-statistics,https://www.paris21.org/sites/default/files/media/document/2026-02/nsds_summary_table_2026.pdf,NSDS Status of Countries (January 2026),PARIS21,2026-01-01,2,DUP-EXACT already held (raw/2026/2026-01-01-nsds-status-of-countries-2026.md) - never fetched
data.statistics--statistics-from-administrative-data,https://omtpme.ma/wp-content/uploads/2026/01/OMTPME_RA-Edition-2025.pdf,"Rapport Annuel, Édition 2025",Observatoire Marocain de la TPME (OMTPME),2026-01-01,1,"capture truncated at the 120,000-character fetch cap with garbled/mojibake character encoding throughout later sections; superseded by a cleaner primary source"
data.statistics--statistics-from-administrative-data,https://www.hcp.ma/file/237698/,"Compte satellite de l'emploi, 2014",Haut-Commissariat au Plan (HCP),2014-01-01,1,"capture truncated at the 60,000-character fetch cap with garbled/mojibake character encoding in later sections; superseded by a cleaner, shorter primary source"
data.satellite--meteorological-use-of-satellite-data,https://doi.org/10.1007/s41748-025-00948-w,Development and Validation of a New Remotely Sensed Combined Drought Anomaly Index (CDAI) for Monitoring Agriculture Drought Over Morocco,Springer Nature (Earth Systems and Environment),2025-12-01,2,"fetch returned only author list, topics and reference list - no article body or abstract (paywalled), no substantive text"
