indicator_id,file,brief,rank,why
gov.policy--data-interoperability-framework-roadmap,baseline/2024-07-22-lesotho-glea-e-gif-terms-of-reference.md,baseline,1,"Primary Terms of Reference commissioning the Government of Lesotho Enterprise Architecture (GLEA) and e-Government Interoperability (e-GIF) Framework, the instrument itself."
gov.policy--data-interoperability-framework-roadmap,progress/2025-08-26-lesotho-dpi-framework-workshop-lena.md,progress,1,"MICSTI opens a two-day workshop to develop Lesotho's DPI Framework -- the sole surviving in-window progress candidate, the other two the brief surfaced were already held in raw/ (DUP-EXACT)."
gov.policy--data-localisation-policies,baseline/2012-02-22-lesotho-data-protection-act-2012.md,baseline,1,Act 5 of 2012 is the operative statute whose section 52 governs cross-border transfer of personal information -- the closest enacted instrument to a localisation/residency rule.
gov.policy--data-localisation-policies,progress/2025-10-14-lesotho-data-governance-workshop-follow-up.md,progress,1,MICSTI/AUDA-NEPAD/GIZ/CIPESA validation workshop aligning Lesotho's draft Data Management Policy with the AU Data Policy Framework.
gov.policy--data-localisation-policies,progress/2026-02-20-lesotho-infrastructure-development-remains-key-masiu.md,progress,2,MICSTI ICT Director states the Ministry is 'on the verge' of finalising the Data Management Policy -- a distinct dated movement from the October 2025 validation workshop.
gov.policy--open-data-policy,baseline/2024-12-30-lesotho-national-digital-policy-2024-2035.md,baseline,1,National Digital Policy 2024-2035 states Lesotho has yet to promulgate legislation on open government data -- the most authoritative current statement of standing.
gov.policy--open-data-policy,progress/2025-09-24-lesotho-pm-matekane-africa-leaders-symposium.md,progress,1,"PM Matekane's keynote states Lesotho has adopted a National Digital Framework and is piloting DPI including data systems, working with AU/EU/GIZ to validate the Data Governance Policy."
gov.policy--open-data-policy,progress/2025-10-14-lesotho-data-governance-workshop-follow-up.md,progress,2,Data Management Policy validation workshop against the AU Data Policy Framework -- a distinct dated event bearing on Lesotho's broader data-governance/open-data policy track.
gov.legislate--legislation-covering-digital-id,baseline/2011-03-21-lesotho-national-identity-cards-act-2011.md,baseline,1,"Act 9 of 2011, commenced 2013, is the founding statute establishing Lesotho's National Identity Register and identity-card regime."
gov.legislate--legislation-covering-digital-id,progress/2026-06-04-lesotho-senate-hansard-electoral-amendment-bill.md,progress,1,"Senate adopts the Legislation Committee report on the National Assembly Electoral (Amendment) Bill, 2026, which ties voter registration/verification to use of the national ID."
gov.legislate--legislation-covering-digital-id,progress/2026-06-29-lesotho-home-affairs-digital-id-modernization.md,progress,2,"Ministry of Home Affairs opens a five-day workshop on a Systems Architecture/Modernization Framework for the National Identity ecosystem, outlining legal and institutional implications of proposed reforms."
gov.legislate--digital-payments-legislation,baseline/2014-09-12-lesotho-payment-systems-act-2014.md,baseline,1,Act No. 11 of 2014 is the operative statute governing interbank payment systems and payment instruments including electronic money and cards.
gov.legislate--digital-payments-legislation,progress/2026-05-05-lesotho-finance-minister-payment-system-bill.md,progress,1,"Finance Minister moves the Payment System Bill, 2025 to second reading, intended to repeal and replace the 2014 Act and license FinTech payment providers."
gov.legislate--digital-payments-legislation,baseline/2025-11-17-lesotho-financial-sector-development-strategy-ii.md,progress,2,Financial Sector Development Strategy II (2025-2030) formally sets 'Strengthening the National Payments System' and 'Enhancing Access to Digital Financial Services' as cross-cutting priorities underpinning the Bill.
gov.legislate--legislation-enabling-data-interoperability,baseline/2012-02-22-lesotho-data-protection-act-2012.md,baseline,1,Data Protection Act 2012 is the closest enacted instrument bearing on lawful sharing/interoperability of personal government data; no dedicated interoperability-enabling statute was found.
gov.legislate--legislation-enabling-data-interoperability,progress/2025-08-26-lesotho-dpi-framework-workshop-lena.md,progress,1,"MICSTI opens the DPI Framework development workshop, the clearest in-window step toward an interoperability-enabling legal/technical framework."
gov.legislate--legislation-enabling-data-interoperability,progress/2026-03-27-lesotho-vat-e-invoicing-regulations-2026.md,progress,2,Legal Notice 25 of 2026 establishes mandatory system-to-system electronic transmission of VAT transaction data -- a distinct binding data-interoperability regulation.
gov.legislate--ai-legislation-regulations,baseline/2026-07-07-lesotho-country-statement-un-global-dialogue-ai-governance.md,baseline,1,Lesotho's Deputy PM statement to the UN Global Dialogue on AI Governance confirms the Artificial Intelligence Policy of 2025 as the country's AI-governance foundation; no enacted AI Act identified.
gov.legislate--ai-legislation-regulations,progress/2026-02-20-lesotho-infrastructure-development-remains-key-masiu.md,progress,1,MICSTI ICT Director reports the National Artificial Intelligence Policy has been 'successfully approved'.
gov.legislate--ai-legislation-regulations,progress/2026-07-20-lesotho-joins-waico.md,progress,2,Lesotho signs the founding agreement of the World Artificial Intelligence Cooperation Organization (WAICO) in Shanghai -- a distinct international AI-governance commitment.
gov.legislate--e-commerce-legislation,baseline/2024-12-30-lesotho-national-digital-policy-2024-2035.md,baseline,1,National Digital Policy 2024-2035 states the Electronic Transactions and Electronic Communications Bill 2022 remains pending promulgation -- the current standing statement.
gov.legislate--e-commerce-legislation,progress/2026-05-05-lesotho-finance-minister-payment-system-bill.md,progress,1,"Payment System Bill, 2025 second reading -- adjacent digital-commerce legal infrastructure movement while the dedicated e-commerce bill remains pending."
gov.legislate--e-commerce-legislation,progress/2026-03-27-lesotho-vat-e-invoicing-regulations-2026.md,progress,2,Legal Notice 25 of 2026 formalises mandatory electronic invoicing for VAT transactions -- a distinct direct digital-commerce compliance regulation.
gov.legislate--statistics-legislation,baseline/2001-01-01-lesotho-bureau-of-statistics-act-2001.md,baseline,1,"Act No. 8 of 2001 establishes the Bureau of Statistics and the National Statistical System, the operative statistics statute."
gov.legislate--statistics-legislation,progress/2025-12-12-lesotho-nss-peer-review-report.md,progress,1,AU/STATAFRIC peer review records a 4th Statistics Bill in drafting and recommends modernising the 2001 Act.
gov.legislate--statistics-legislation,progress/2026-06-27-lesotho-eu-backs-new-statistics-bill-sundayexpress.md,progress,2,EU-funded media workshop reports BOS officials describing the proposed Statistics Bill's content and expecting enactment before end of 2026 -- a distinct later-dated milestone.
gov.regional--shared-regional-infrastructure,baseline/2023-11-08-sadc-rtgs-10-year-anniversary-press-release.md,baseline,1,SADC Secretariat press release names Lesotho as one of the four founding pilot countries of the SADC-RTGS shared regional payment system.
gov.regional--shared-regional-infrastructure,progress/2025-08-25-codevelop-sadc-cross-border-digital-identity-framework.md,progress,1,"FinMark Trust/Co-Develop partnership to build a federated SADC eKYC ecosystem, built on a validated Lesotho-South Africa cross-border identity-verification pilot."
gov.regional--shared-regional-infrastructure,progress/2025-11-04-lesotho-ramashamole-sadc-cyber-drill.md,progress,2,Lesotho hosts the sixth SADC cyber drill and Africa-CERT meeting; MICSTI also announces Lesotho joined the Smart Africa Alliance.
gov.standards--adoption-of-international-standards,baseline/2020-09-16-lesotho-lsi-operationalisation-address.md,baseline,1,"Minister of Trade and Industry announces the Lesotho Standards Institution (LSI) operational, citing the LSI Act published 2014 and LSI's standards-development/testing/certification mandate."
gov.standards--adoption-of-international-standards,progress/2025-10-14-lesotho-data-governance-workshop-follow-up.md,progress,1,Validation workshop aligning Lesotho's Data Management Policy with the African Union Data Policy Framework -- an international-standards-alignment event.
gov.standards--adoption-of-international-standards,progress/2026-02-26-lesotho-micsti-unicef-digital-id-work-plan.md,progress,2,MICSTI/UNICEF work plan continues deployment of the internationally developed MOSIP digital-identity standard.
infra.connect--mobile-affordability,baseline/2020-02-01-lesotho-digital-economy-diagnostic-worldbank.md,baseline,1,"World Bank's own diagnostic of Lesotho's digital infrastructure and affordability, the strongest dated single document establishing the indicator's standing state"
infra.connect--mobile-affordability,progress/2025-12-05-groundup-vodacom-airtime-ruling.md,progress,1,"LCA finding against Vodacom over unnotified airtime restrictions, ordered reversed - a distinct regulatory enforcement event"
infra.connect--mobile-affordability,progress/2025-10-01-econet-hoa-khonahala-terms.md,progress,2,"Econet's own promotional-bundle terms, a distinct operator-pricing event in the window"
infra.connect--international-internet-bandwidth,baseline/2018-02-13-lca-state-of-ict-lesotho-2016.md,baseline,1,LCA/ITU-commissioned sector review describing Lesotho's international gateways and bandwidth pricing structure (substitute baseline; the top-ranked ITU webinar deck is already held in raw/)
infra.connect--international-internet-bandwidth,progress/2026-08-26-thereporter-vodacom-satellite-broadband.md,progress,1,"Vodacom's launch of managed Starlink enterprise satellite connectivity, a new international-connectivity path"
infra.connect--international-internet-bandwidth,baseline/2026-07-01-lca-strategic-plan-2026-2029.md,progress,2,"LCA's current strategic plan, published within the window, setting connectivity/universal-access priorities (substitute; the T-Connect Starlink hotspot article is already held in raw/)"
infra.connect--internet-exchange-points,baseline/2011-01-01-lca-annual-report-2010-11.md,baseline,1,"LCA's own annual report from the LIXP's founding period, covering EASSy completion and UAF operations"
infra.connect--internet-exchange-points,progress/2026-02-02-thereporter-lixp-revamp.md,progress,1,"Internet Society Lesotho Chapter's official relaunch of the revamped LIXP, a distinct modernisation event"
infra.connect--internet-exchange-points,progress/2026-05-13-peeringdb-lixp-record.md,progress,2,"PeeringDB's refreshed registry record, a later externally-visible snapshot distinct from the February relaunch"
infra.store--local-data-centre-capacity-national-providers,baseline/2026-08-29-vodacom-fixed-solutions.md,baseline,1,"Vodacom Lesotho's own current service page naming its two data centres (Maseru West, Lekokoaneng) - the strongest current-state self-description found (substitute; the National Digital Transformation Strategy is already held in raw/)"
infra.store--local-data-centre-capacity-national-providers,progress/2026-05-07-lena-moorosi-un-data-centre.md,progress,1,"Minister's UN meeting on the UN-India HPC upgrade and Lesotho's data-centre investment pitch, a distinct capacity/investment-agenda event"
infra.store--local-data-centre-capacity-national-providers,progress/2025-08-01-lca-rfp-dr-site-it-equipment.md,progress,2,"LCA's own procurement RFP for disaster-recovery IT equipment, a concrete dated national-provider capacity step (substitute; Convalt Energy press release and the UN Data Centre Blueprint article are already held in raw/)"
infra.energy--grid-reliability,baseline/2026-08-29-lec-transmission-distribution.md,baseline,1,"LEC's own current statement of transmission/distribution reliability (>99% transmission, ~95% distribution availability)"
infra.energy--grid-reliability,progress/2026-05-27-worldbank-ascent-lesotho-press-release.md,progress,1,"World Bank's $50m ASCENT-Lesotho project announcement, financing grid expansion and utility-reform technical assistance"
infra.energy--grid-reliability,progress/2026-03-01-mission300-lesotho-compact-progress-report-q1-2026.md,progress,2,"Lesotho's Q1 2026 Mission 300 reform-implementation status report, a distinct governance/tracking movement (substitute; the LEC substation tender notice and LEWA grid code page proved to be headline-only stubs with no accessible body)"
infra.energy--rural-electrification,baseline/2025-07-01-national-energy-compact-lesotho.md,baseline,1,"Government of Lesotho's National Energy Compact, the authoritative consolidated statement of current electrification rate (53% national, 11.4% rural) and 2030 targets"
infra.energy--rural-electrification,progress/2026-05-27-worldbank-ascent-lesotho-press-release.md,progress,1,"World Bank's $50m ASCENT-Lesotho project, also serving grid-reliability - shared selection, one file two indicators"
infra.energy--rural-electrification,progress/2025-08-04-lec-mantsonyane-rural-electrification.md,progress,2,"REU's M19m grid-extension launch electrifying four remote Thaba-Tseka villages, a distinct on-the-ground rural electrification event"
infra.capacity--robustness-of-government-hardware-and-software,baseline/2023-03-06-worldbank-lesotho-public-sector-foundations-pid.md,baseline,1,World Bank project appraisal assessing government ICT as fragmented with low cybersecurity preparedness - the strongest dated authoritative assessment
infra.capacity--robustness-of-government-hardware-and-software,progress/2026-02-26-lesotho-micsti-unicef-digital-id-work-plan.md,progress,1,"MICSTI-UNICEF 2026 work plan continuing MOSIP-based digital identity infrastructure, a distinct government-software movement (a fetched procurement-plan candidate for the hosting-replacement contract was excluded: its own publish date, 2024-05-30, predates the progress window; recorded in the unselected register)"
digital.localgov--ict-infrastructure-for-local-government,baseline/2018-01-04-govls-internet-connection-community-councils.md,baseline,1,"Ministry's own founding statement of the community-council internet-connection programme (Tenesolo Community Council), with an explicit plan to connect all councils"
digital.localgov--ict-infrastructure-for-local-government,progress/2025-11-05-lena-nissa-five-community-councils.md,progress,1,"World Bank/UNICEF-funded NISSA update across five Leribe community councils, a distinct local-government data-system movement"
digital.localgov--ict-infrastructure-for-local-government,progress/2026-04-01-lena-un-rc-digital-ambassadors.md,progress,2,"Minister's report of digital ambassadors deployed across local councils for internet access and computer-literacy training, a distinct rural local-government digital-access movement"
digital.rural--digitalisation-of-rural-health-clinics,baseline/2026-04-09-who-lesotho-2025-annual-report.md,baseline,1,"WHO Lesotho's most recent annual report, naming DHIS2 and digital-transformation as a health priority area - the most current authoritative status statement"
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-02-12-nature-medicine-combacal-trial.md,progress,1,"ComBaCaL cluster-randomized trial across 103 rural villages showing CHW-led, mobile-decision-support hypertension care outperformed facility referral - outcome evidence distinct from the WHO report's strategy narrative (second progress slot left unfilled: the only other in-window candidates duplicated the WHO baseline's own source document)"
digital.rural--digitalisation-of-rural-registry-offices,baseline/2022-05-01-worldbank-lesotho-nid-service-delivery.md,baseline,1,"World Bank's assessment of Lesotho's National ID (NICR) system's use cases and standing state, with quantified coverage figures"
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-08-05-unicef-lesotho-sms-birth-registration.md,progress,1,"UNICEF Lesotho's own account of 30 SMS-based birth-registration stations established across three districts' health facilities, a distinct last-mile digital-capture event"
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-02-26-lesotho-micsti-unicef-digital-id-work-plan.md,progress,2,"MICSTI-UNICEF 2026 work plan, also serving infra.capacity's robustness indicator - shared selection, one file two indicators"
digital.rural--digitalisation-of-rural-police-stations,baseline/2026-04-20-undp-lehokela-seven-years.md,baseline,1,UNDP's own full development history of the Lehokela community-policing platform (2019 origin through the April 2026 national launch) - the fullest primary account of the system itself
digital.rural--digitalisation-of-rural-police-stations,progress/2026-07-31-lca-rfp-police-stations-wifi.md,progress,1,"LCA Universal Service Fund RFP for Wi-Fi/network equipment at thirteen police stations across all ten districts, a distinct rural-station connectivity procurement action"
