indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,3,TZA-tech.industry-digital-economy-strategic-framework,,,,,,,2026-08-31,0,framework 2024-2034 adopted with targets; no progress or M&E report on record,
gov.policy--ict-strategy,3,TZA-gov.policy-national-ict-policy,,,,,,,2026-08-31,0,2016 policy adopted; no implementation plan or reporting against it on record,
gov.policy--broadband-strategy,3,TZA-gov.policy-broadband-strategy,,,,,,,2026-08-31,0,"strategy adopted; the funded 758-tower project is cited against Vision 2050 and the digital economy strategy, not this plan",
gov.policy--data-storage-cloud-strategy,3,TZA-gov.policy-data-centre-standard,,,,,,,2026-08-31,0,hosting standard in force; no data classification or published list of approved environments,
gov.policy--data-interoperability-framework-roadmap,3,TZA-gov.standards-data-or-interoperability-standards,,,,,,,2026-08-31,0,framework and standards published; no conformance regime or compliance count on record,
gov.policy--ai-strategy,2,TZA-tech.ai-ai-strategy-or-guidelines,,,,,,,2026-08-31,0,government says complete; independent assessments find no adopted instrument and no text is published,
gov.policy--data-localisation-policies,3,TZA-gov.policy-data-centre-standard|TZA-gov.policy-financial-data-localisation,,,,,,,2026-08-31,0,public-sector and financial categories localised; no application decision or transfer mechanism on record,
gov.policy--data-governance-policy,2,TZA-gov.policy-data-management-framework,,,,,,,2026-08-31,0,framework in development; no completion or publication on record,
gov.policy--open-data-policy,2,TZA-data.open-open-data-policy-or,,,,,,,2026-08-31,0,statistical portal and sectoral release policies only; no general open data policy adopted,
gov.legislate--data-protection-legislation,3,TZA-gov.protect-personal-data-protection-act,,,,,,,2026-08-31,0,law and regulations in force; no enforcement act on this indicator's rows,
gov.legislate--cybersecurity-legislation,3,TZA-gov.legislate-cybercrimes-act,,,,,,,2026-08-31,0,Cybercrimes Act in force and critical-infrastructure registration opened; no CERT under the law or prosecutions on record,
gov.legislate--legislation-covering-digital-id,3,TZA-gov.legislate-registration-of-persons-act,,,,,,,2026-08-31,0,1986 Act in force; no regulations or data-protection linkage for the digital layer on record,
gov.legislate--digital-payments-legislation,3,TZA-gov.legislate-payment-systems-act,,,,,,,2026-08-31,0,act and consumer rules in force; non-bank licensing and interoperability rules not on this row,
gov.legislate--legislation-enabling-data-interoperability,3,TZA-gov.legislate-e-government-act,,,,,,,2026-08-31,0,e-government act with standards; no sharing obligation or conformance on record,
gov.legislate--ai-legislation-regulations,3,TZA-tech.ai-online-content-ai-rules,,,,,,,2026-08-31,0,online content rules cover AI-generated material; no enabling AI framework or regulator,
gov.legislate--e-commerce-legislation,3,TZA-gov.legislate-electronic-transactions-act-amendment,,,,,,,2026-08-31,0,Electronic Transactions Act amended; no trust-service regulations or accredited providers on record,
gov.legislate--statistics-legislation,3,TZA-gov.legislate-statistics-act|TZA-data.statistics-statistical-system-objects,,,,,,,2026-08-31,0,act establishes an autonomous bureau; confidentiality and funding basis not on record,
gov.legislate--access-to-information-legislation,3,TZA-gov.legislate-access-to-information-act,,,,,,,2026-08-31,0,act in force; no request or appeal statistics published,
gov.protect--data-protection-authority,3,TZA-gov.protect-registration-data-protection-officer|TZA-gov.protect-certified-data-protection-officer,,,,,,,2026-08-31,0,commission registering and inspecting from 31 August; no enforcement decision on record,
gov.protect--national-data-protection-readiness,,,,,,,,,2026-08-31,0,only SIM-fraud enforcement rows mapped here; the law and commission sit under the authority indicator,
gov.regional--regional-policy-collaboration,3,TZA-gov.regional-eac-regional-ai-strategy,,,,,,,2026-08-31,0,active in EAC processes; no regional guidelines implemented domestically in more than one area,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,regional commitment reaffirmed only; no REC instrument referenced or domesticated on these rows,
gov.regional--shared-regional-infrastructure,,,,,,,,,2026-08-31,0,rows are domestic Zanzibar broadband deals; cross-border links sit on backbone and bandwidth rows,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,data protection act in force but its row states no transfer provision,
gov.standards--national-interoperability-standards,3,TZA-gov.standards-data-or-interoperability-standards|TZA-dpi.exchange-government-enterprise-service-bus,,,,,,,2026-08-31,0,standards published and service-bus joining directed; no conformance testing or certification on record,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,only a private-sector-founded digital trust body is held; no standards body or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,international electrotechnical adoptions on record; no ISO membership and no ICT standard shown,
gov.discourse--open-discussion-of-government-policy,2,TZA-gov.policy-election-period-internet-shutdowns,,,,,,,2026-08-31,0,October 2025 election shutdown within the 12 months; third-party monitoring only,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,TZA-finance.budget-domestic-state-appropriation-digital,,,,,,,2026-08-31,0,recurring ministry vote in the read budget; no dedicated fund or levy on these rows,
finance.new--mobilisation-of-non-state-finance,2,,0.03809,per cent of GDP,2026,outputs/non-state-finance/TZA-nonstate.csv@2026-09-01,,,2026-08-31,0,"7 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,4,,82.5,% of people 10+,2022,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,on a survey figure via itu-sdg-5b1-mobile-ownership-10plus,
infra.connect--internet-usage,2,,31.2,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,2,,4.79,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,TZA-infra.connect-ict-broadband-backbone|TZA-infra.connect-kenya-border-terrestrial-fibre,,,,,,,2026-08-31,0,all mainland regional headquarters reached; no open-access or wholesale terms published,
infra.connect--international-internet-bandwidth,3,TZA-infra.store-international-submarine-cables-landing,3,routes,2025,2026-04-10-communications-sector-surges-400pc,,,2026-08-31,0,regulator counts three cables; independence of landing stations not established,
