indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,3,DZA-gov.policy-digital-algeria-2030,,,,,,,2026-07-31,0,"Digital Algeria 2030 published 2025-05; no costed plan, budget or M&E report on record",
gov.policy--ict-strategy,3,DZA-gov.policy-digital-algeria-2030,,,,,,,2026-07-31,0,national digital strategy stands for the sector; no implementation plan or reported implementation,
gov.policy--broadband-strategy,3,DZA-infra.connect-fixed-broadband-programme,,,,,,,2026-07-31,0,ministry programme with a dated 7m-household target for 2027; no funding source on record,
gov.policy--data-storage-cloud-strategy,2,DZA-infra.store-ndsc|DZA-infra.store-sovereign-cloud,,,,,,,2026-07-31,0,national data centres and sovereign cloud in service; no hosting policy or classification instrument held,
gov.policy--data-interoperability-framework-roadmap,3,DZA-dpi.exchange-interop-system,,,,,,,2026-07-31,0,Decree 25-320 art. 10 sets the interoperability system; its referentiels and standards catalogue not traced,
gov.policy--ai-strategy,2,DZA-tech.ai-national-strategy|DZA-tech.ai-cstd-ai-submission,,,,,,,2026-07-31,0,adopted by the AI council December 2024 on the state's own account; text not published,
gov.policy--data-localisation-policies,2,DZA-gov.protect-localisation,,,,,,,2026-07-31,0,localisation in force on a secondary guide; instrument not held so no categorisation shown,
gov.policy--data-governance-policy,3,DZA-gov.legislate-decree-25-320,,,,,,,2026-07-31,0,Decree 25-320 in force; art. 19 classification and cataloguing not shown to have commenced,
gov.policy--open-data-policy,1,DZA-data.open-open-data,,,,,,,2026-07-31,0,press account of expert critique that the data decree omits open data; no instrument held,
gov.legislate--data-protection-legislation,3,DZA-gov.protect-law-18-07,,,,,,,2026-07-31,0,Law 18-07 in force as amended; secondary surveys only; no enforcement act on record,
gov.legislate--cybersecurity-legislation,2,DZA-infra.cybersec-decret-20-05,,,,,,,2026-07-31,0,security apparatus set by presidential decree; no cybercrime or cybersecurity law among the rows,
gov.legislate--legislation-covering-digital-id,3,DZA-dpi.id-trust-law,,,,,,,2026-07-31,0,Law 26-02 gazetted 2026-02-17; regulations and application not on record,
gov.legislate--digital-payments-legislation,3,DZA-gov.legislate-payment-service-provider-regime|DZA-dpi.pay-psp-instruction-06-2025,,,,,,,2026-07-31,0,PSP licensing regime in force; no provider authorised and no interoperability rule on record,
gov.legislate--legislation-enabling-data-interoperability,3,DZA-gov.legislate-data-governance-system,,,,,,,2026-07-31,0,"decree-based system launched; no operating rule, custodian act or sharing agreement published",
gov.legislate--ai-legislation-regulations,2,DZA-tech.ai-ethics-law,,,,,,,2026-07-31,0,ethical-AI law reported in preparation; no draft text held,
gov.legislate--statistics-legislation,3,DZA-gov.legislate-statistics-framework,,,,,,,2026-07-31,0,1994 legislative decree governs the office; Charter principles not shown in it,
gov.legislate--access-to-information-legislation,,,,,,,,,2026-07-31,0,only journalists' access provisions in the media organic law; no cited absence of a general law,
gov.protect--data-protection-authority,3,DZA-gov.protect-anpdp|DZA-gov.protect-image-deliberation,,,,,,,2026-07-31,0,ANPDP constituted and issuing deliberations; no enforcement decision or sanction on record,
gov.protect--national-data-protection-readiness,,,,,,,,,2026-07-31,0,only Decree 26-07 mapped here with operative text not held; no row showing the law in force,
gov.regional--regional-policy-collaboration,3,DZA-gov.regional-algiers-platforms-declaration|DZA-gov.regional-50in5,,,,,,,2026-07-31,0,hosted the ATU ministerial declaration; no regional guideline domesticated on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,only the dormant Maghreb Union treaty; no domesticated REC instrument or cited absence,
gov.regional--cross-border-data-transfers,3,DZA-gov.regional-cross-border-data-transfers,,,,,,,2026-07-31,0,transfer authorisation required by law and authority guide; no authorisation or adequacy decision on record,
gov.standards--national-interoperability-standards,2,DZA-dpi.exchange-interop-system,,,,,,,2026-07-31,0,art. 8 referentiels provided for but not traced; security referential is not an interoperability standard,
gov.standards--national-quality-standards,2,DZA-gov.standards-national-standardisation-body,,,,,,,2026-07-31,0,standards body active with a draft work programme; no ICT or data standards adopted on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-07-31,0,eSIM uptake and an announced accreditation platform only; no ISO membership or adoption on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-07-31,0,expert committee and a stated budget aim; no consultation on a digital instrument on record,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-07-31,0,draft platform and fact-checking measures only; neither restrictions nor free discussion on record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,2026-07-31,0,startup funds and a data centre only; no budget document or digital line read,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/DZA-nonstate.csv@2025-01-01,,,2026-07-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,92.7,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,3,,77.4,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-07-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,4,,0.49,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-07-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,2,DZA-infra.connect-backbone-400g|DZA-infra.connect-all-fiber,,,,,,,2026-07-31,0,400G backbone launched and FTTH programme running; backbone reach not stated,
infra.connect--internet-exchange-points,,,,,,,,,2026-07-31,0,measurement shows traffic served from Europe; no cited statement that no IXP operates,
infra.connect--satellite-broadband-licensing-and-availability,2,DZA-infra.connect-satellite-isp,,,,,,,2026-07-31,0,ARPCE tender for two NGSO licences open; no award by the as-at,
infra.store--local-data-centre-capacity-all-providers,2,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-05,,,2026-07-31,0,0 of 7 multi-tenant facilities in service at Tier III or above,
infra.store--local-data-centre-capacity-national-providers,4,,100,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-05,,,2026-07-31,0,7 of 7 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,3,DZA-infra.store-ndsc,,,,,,,2026-07-31,0,two active-active Tier III design sites in service; no continuity plan or failover test on record,
infra.energy--rural-electrification,5,,100,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-07-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,2,DZA-infra.store-ndsc,,,,,,,2026-07-31,0,administrations ordered onto the new national centre; core systems' platforms not described,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,DZA-capacity.literacy-civil-service-digital-training|DZA-capacity.training-rssi,,,,,,,2026-07-31,0,training exercises on record; no in-house system maintenance record,
infra.cybersec--national-cybersecurity-readiness,2,DZA-infra.cybersec-strategy|DZA-infra.cybersec-assi|DZA-infra.cybersec-mpt-cert,,,,,,,2026-07-31,0,strategy approved and agency and sectoral CERT operating; no law in force among the rows,
dpi.exchange--national-data-exchange-system,2,DZA-dpi.exchange-interop-system,,,,,,,2026-07-31,0,provided for by Decree 25-320; no platform or connected system reported running,
dpi.exchange--use-of-digital-id-in-other-systems,2,DZA-dpi.id-trust-law,,,,,,,2026-07-31,0,electronic identification provided for in Law 26-02; no consuming system on record,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,2026-07-31,0,health platforms exist but no interoperability statement or exchange on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-07-31,0,education platforms only; no exchange between systems on record,
dpi.exchange--interoperability-of-social-protection-systems,2,DZA-dpi.mis-solidarity-services-platform,,,,,,,2026-07-31,0,database integration piloted in two Algiers communes to March 2026,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-07-31,0,only a biometrics training MoU; operation and supplier terms not on record,
dpi.id--authentication,3,DZA-dpi.id-ecertification,,,,,,,2026-07-31,0,regulator's authentication and signature service launched 2025-09; usage across consumers not on record,
dpi.id--digital-id-from-birth,,,,,,,,,2026-07-31,0,civil register and NIN decree held; assignment of a number at birth not stated,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-07-31,0,no link between civil register and ID planned or in service on record,
dpi.id--use-by-other-systems,,,,,,,,,2026-07-31,0,passport renewal only; no public register keyed on the national ID on record,
dpi.pay--governance-role-of-central-bank,3,DZA-dpi.pay-bank-licensing,,,,,,,2026-07-31,0,central bank licensing and KYC instructions in force; no switch or published oversight,
dpi.pay--g2p-functionality,3,DZA-dpi.pay-pension-and-social-payments,,,,,,,2026-07-31,0,pensions credited to accounts for 3.5m beneficiaries; other streams not on record,
dpi.pay--revenue-collection,3,DZA-dpi.mis-tax-integration|DZA-dpi.pay-tabioucom,,,,,,,2026-07-31,0,e-payment mandatory for large enterprises and stamp duty; electronic share not published,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-07-31,0,only tax payment mapped; no e-procurement or business payment service on record,
dpi.pay--p2p-p2g-and-p2b-functionality,,,,,,,,,2026-07-31,0,instant switch and QR payment announced only; nothing licensed or piloted on record,
dpi.pay--population-uptake,2,,35.2901,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,DZA-dpi.pay-papss,,,,,,,2026-07-31,0,PAPSS member since 2025-08; no corridor in service or volume on record,
dpi.pay--consumer-protection,,,,,,,,,2026-07-31,0,payment instructions held carry no consumer-protection dimension on record,
dpi.registry--population-register,,,,,,,,,2026-07-31,0,NIN decree and civil register only; no population register provided for or in service on record,
dpi.registry--civil-register,3,DZA-dpi.registry-civil-status-register,,,,,,,2026-07-31,0,national automated civil status register in service; no coverage figure published,
dpi.registry--address-register,2,DZA-dpi.registry-national-address-register,,,,,,,2026-07-31,0,rollout province by province; no coverage figure,
dpi.registry--business-register,3,DZA-dpi.registry-commercial,,,,,,,2026-07-31,0,electronic commercial register with 2025 volumes; public search and shared identifier not on record,
dpi.registry--social-protection-register,2,DZA-dpi.mis-solidarity-services-platform|DZA-include.access-social-card,,,,,,,2026-07-31,0,solidarity portal piloted and social-card database being built,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,revision total only; digital form and public access to the roll not on record,
dpi.registry--tax-register,3,DZA-dpi.mis-tax-integration,,,,,,,2026-07-31,0,tax platforms integrated on the tax identifier; centralisation and integrity not assessed,
dpi.registry--land-register,3,DZA-dpi.registry-amlak|DZA-dpi.registry-land-registration-coverage,,,,,,,2026-07-31,0,AMLAK rollout begun; about 60% of private land unregistered,
dpi.mis--health,,,,,,,,,2026-07-31,0,a patient-transfer platform only; no national HMIS on record,
dpi.mis--education,,,,,,,,,2026-07-31,0,higher-education platforms and a qualifications pilot; no EMIS on record,
dpi.mis--social-protection,3,DZA-dpi.govtech-social-security-portal|DZA-dpi.registry-cnas-card,,,,,,,2026-07-31,0,ministry-reported services online; no link to registry or ID stated,
dpi.mis--justice,3,DZA-dpi.mis-lawyers-portal,,,,,,,2026-07-31,0,certified decisions issued to lawyers online; case-management scope and public access not stated,
dpi.mis--tax,3,DZA-gov.legislate-jibayatic-generalisation|DZA-dpi.mis-tax-integration,,,,,,,2026-07-31,0,e-filing mandatory for main regimes; e-payment optional outside large enterprises; no uptake figure,
dpi.mis--land,3,DZA-dpi.registry-amlak,,,,,,,2026-07-31,0,electronic land titles rolling out; valuation and tax linkage not on record,
dpi.govtech--e-government-services,3,DZA-dpi.govtech-dzair-services|DZA-dpi.govtech-bawabatak|DZA-dpi.govtech-apostille,,,,,,,2026-07-31,0,single-window portal live alongside other portals; no shared ID authentication or usage published,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-07-31,0,one academic account of electronic municipalities; no rollout record,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,2026-07-31,0,only a national police platform mapped; no local government records on record,
digital.rural--digitalisation-of-rural-health-clinics,2,DZA-dpi.mis-health-transfer,,,,,,,2026-07-31,0,transfer platform prioritising the South and Highlands; facility coverage not stated,
digital.rural--digitalisation-of-rural-primary-schools,2,DZA-dpi.mis-school-digitalisation,,,,,,,2026-07-31,0,operator convention to connect primary schools; no connected-school count,
digital.rural--digitalisation-of-rural-registry-offices,3,DZA-dpi.registry-civil-status-register,,,,,,,2026-07-31,0,national automated civil register in service; rural office coverage not published,
digital.rural--digitalisation-of-rural-police-stations,2,DZA-dpi.govtech-lost-document-declaration-platform|DZA-dpi.registry-driving-licence-fines-convention,,,,,,,2026-07-31,0,central police platform and fine terminals; no provincial station recording on record,
tech.ai--use-of-ai-in-government-administration,2,DZA-tech.ai-parliamentary-transcription,,,,,,,2026-07-31,0,AI transcription presented in parliament; no adoption on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-07-31,0,higher-education AI assistant announced only; no pilot or system in service,
tech.ai--development-of-national-regional-ai-systems,3,DZA-tech.ai-aventurecloudz,,,,,,,2026-07-31,0,operator's sovereign AI cloud live; no funded programme or usage reported,
tech.ai--control-of-ai-abuse,2,DZA-gov.protect-data-protection-and-artificial-intelligence|DZA-tech.ai-ethics-law,,,,,,,2026-07-31,0,authority study day and an AI law in preparation; no rule in force,
tech.industry--national-capacity-in-dt-related-production,1,,0.027,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,2,DZA-tech.innovate-startup-cluster,,,,,,,2026-07-31,0,startup cluster opened 2026-04; no cohorts or programme outputs on record,
tech.innovate--tech-startup-ecosystem,2,DZA-tech.innovate-ipo-waiver,,,,,,,2026-07-31,0,IPO-fee waiver in force; no startup law or strategy among the rows,
capacity.training--dt-related-training-in-secondary-education,4,,61.1949,% of secondary schools,2025,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--dt-related-university-facilities-and-qualifications,3,,30.8965,% of tertiary graduates,2024,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,on the country's reported figure via uis-stem-graduates,
capacity.training--graduates-entering-dt-ecosystem,4,,0.7919,% of employment,2017,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,2026-07-31,0,presidential science council being created; no research activity on digital policy on record,
include.access--citizen-participation-in-policy,,,,,,,,,2026-07-31,0,participation named as an aim only; no consultation on record,
include.access--gender-equity,3,,22.1416,"% gap, men over women",2018,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-07-31,0,on a survey figure via itu-internet-use-gender-gap,
include.access--inclusion-of-persons-with-disabilities,3,DZA-include.access-disability-inclusion-statute,,,,,,,2026-07-31,0,Law 25-01 requires accessible information; no digital accessibility standard or compliance measure,
include.access--inclusion-of-refugees-and-idps,1,DZA-include.access-unhcr-refugee-strategy,,,,,,,2026-07-31,0,UNHCR records no refugee law and registration outside state systems,
data.statistics--national-strategy-for-development-of-statistics,3,DZA-data.statistics-national-statistics-strategy,,,,,,,2026-07-31,0,2024-2028 strategy stated by the statistics office; text and progress reporting not held,
data.statistics--censuses-and-surveys,,,,,,,,,2026-07-31,0,no census or survey programme among the rows,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-07-31,0,sector information systems only; no statistical product from registers on record,
data.open--use-of-open-data,2,DZA-data.open-linked-open-data-portal,,,,,,,2026-07-31,0,"research centre portal; no licence, dataset count or reuse",
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-07-31,0,Earth-observation satellites in orbit; no agricultural use on record,
data.satellite--meteorological-use-of-satellite-data,2,DZA-data.satellite-satellite-precipitation-estimation,,,,,,,2026-07-31,0,met office research evaluates satellite estimates; forecasting use not on record,
