indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.policy--digital-transformation-strategy,,,,,,,,,2026-08-31,0,Unplaced: a restated 2030 e-government target only; no strategy drafted or adopted and no cited absence,
gov.policy--ict-strategy,3,SYC-gov.policy-nictp,,,,,,,2026-08-31,0,"Policy adopted 2007 (date from a third-party portal); no implementation plan, reporting or successor on record",
gov.policy--broadband-strategy,,,,,,,,,2026-08-31,0,No broadband plan held and no cited absence; the 2025 FBWA spectrum policy is not a broadband plan,
gov.policy--data-storage-cloud-strategy,,,,,,,,,2026-08-31,0,No government hosting or cloud policy held; only a sectoral spatial-data policy and an operator-run Tier IV data centre,
gov.policy--data-interoperability-framework-roadmap,,,,,,,,,2026-08-31,0,Only a sectoral spatial-data sharing policy (2020) on OGC/ISO standards; no whole-of-government framework or roadmap on record,
gov.policy--ai-strategy,,,,,,,,,2026-08-31,0,Unplaced: NISTI reinstated for digitalisation; its AI-strategy mandate sits in an uncommenced Act; no strategy work on record,
gov.policy--data-localisation-policies,,,,,,,,,2026-08-31,0,DPA 2023 carries a transfer regime but no localisation rule or data categorisation is on record,
gov.policy--data-governance-policy,,,,,,,,,2026-08-31,0,"No national data policy held; the NBS Act 2010 is a statistics statute, not a data governance policy",
gov.policy--open-data-policy,2,SYC-data.open-policy,,,,,,,2026-08-31,0,Prior stage held; no new source in the window,
gov.legislate--data-protection-legislation,3,SYC-gov.protect-dpa-2023,,,,,,,2026-08-31,0,Act in force in full; no implementing regulations or enforcement act on record,
gov.legislate--cybersecurity-legislation,3,SYC-gov.legislate-cybercrimes-act,,,,,,,2026-08-31,0,Act in force since 2022 and amended 2025; no prosecution or institutional mechanism under it on record,
gov.legislate--legislation-covering-digital-id,3,SYC-gov.legislate-id-cards-act,,,,,,,2026-08-31,0,Identity Cards Act in force and amended 2023; SeyID credential rests on administrative practice with no statute,
gov.legislate--digital-payments-legislation,3,SYC-gov.legislate-nps-act-2014,,,,,,,2026-08-31,0,NPS Act and licensing regulations in force; no licences or enforcement acts on record for stage 4,
gov.legislate--legislation-enabling-data-interoperability,,,,,,,,,2026-08-31,0,No data-sharing instrument held; addressing bill is a reference-data layer and the NPS Act is payments only,
gov.legislate--ai-legislation-regulations,3,SYC-gov.legislate-sbc-act-2026,,,,,,,2026-08-31,0,Sectoral statute only: SBC Act 2026 obliges the broadcaster to adopt an AI policy; no general AI law,
gov.legislate--e-commerce-legislation,3,SYC-gov.legislate-eta-2001,,,,,,,2026-08-31,0,Electronic Transactions Act 2001 in force; no trust-service accreditation or online consumer enforcement on record,
gov.legislate--statistics-legislation,3,SYC-gov.legislate-nbs-act-2010,,,,,,,2026-08-31,0,"NBS Act 2010 in force; AU peer review notes independence but coordination, confidentiality and funding provisions not shown",
gov.legislate--access-to-information-legislation,3,SYC-gov.legislate-atia-reform,,,,,,,2026-08-31,0,ATIA 2018 held only through the reform whitepaper; no requests or decisions on record,
gov.protect--data-protection-authority,3,SYC-gov.protect-infocom,,,,,,,2026-08-31,0,"Information Commission operating since 2023; no audit, investigation or sanction on record",
gov.protect--national-data-protection-readiness,3,SYC-gov.protect-dpa-2023,,,,,,,2026-08-31,0,"Law in force; no privacy-by-design guidance, impact assessments or breach notification practice on record",
gov.regional--regional-policy-collaboration,2,SYC-gov.regional-auda-nepad-islands,,,,,,,2026-08-31,0,Programme membership only; the August corridor venture is AfCFTA and Ghana with the Seychelles MoU still under review,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Unplaced: SADC membership on record; no REC model law in a draft or bill and no cited absence,
gov.regional--shared-regional-infrastructure,,,,,,,,,2026-08-31,0,Unplaced: trade-hub MoU still under review; no signed regional infrastructure project or cited absence,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,Unplaced: EU trade and fisheries data terms only; no domestic transfer rule or cited absence in the rows,
gov.standards--national-quality-standards,2,SYC-gov.standards-sbs,,,,,,,2026-08-31,0,Bureau of Standards constituted; no ICT or data standards adopted and no quality policy on record,
gov.standards--adoption-of-international-standards,2,SYC-dpi.pay-iso20022,,,,,,,2026-08-31,0,Sporadic adoption: ISO 20022 by central bank notice; ISO membership status not on record,
gov.discourse--non-governmental-contribution-to-national-policy,2,SYC-dpi.pay-vasp,,,,,,,2026-08-31,0,Ad hoc industry consultation on the VASP framework in 2024; no standing requirement or mechanism,
gov.discourse--open-discussion-of-government-policy,3,SYC-gov.policy-ogp-nap,,,,,,,2026-08-31,0,Prior stage held; June 2026 SBC board amendment is secondary-reported and not a speech restriction under the anchor,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,SYC-finance.budget-none,,,,,,,2026-08-31,0,Annual ICT department appropriation in the 2026 Act; no dedicated fund or levy on record,
