row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
STP-infra.connect-cst-network,STP,infra.connect,Infrastructure,instrument,CST national network (antennas/schools expansion),"Implemented, ongoing expansion",2026-03-27,"35th antenna inaugurated, Agua Ize, Cantagalo",,Advanced,"Expansion plan to more communities/schools announced, larger schools first","35th antenna live at Agua Ize, ending prolonged local network instability",2025-01-25-cst-35-anos-expansao-rede-conectividade-escolas|2026-03-27-cst-inaugura-antena-agua-ize,,
STP-infra.connect-starlink,STP,infra.connect,Infrastructure,instrument,Starlink satellite internet service,Implemented,2025-12-11,Service activated in STP,,Advanced,"US-backed intent announced, no service","Live: Standard kit STN 5,500 (~US$257); Residential STN 1,700/mo (~US$79.5)",2025-02-24-starlink-pretende-investir-stp-eua|2025-12-11-starlink-begins-service-stp,,
STP-infra.connect-submarine-cable-principe,STP,infra.connect,Infrastructure,instrument,Submarine cable to Principe (STP Digital project component),"In development, monitored",2025-09-17,World Bank mission lists cable progress as an active project objective,,Baseline not held,,Progress tracked as a mission objective; no completion status or timeline given,2025-09-17-world-bank-ajuda-memoria-stp-digital-setembro-2025,,No source held states current build status or a completion date
STP-infra.store-datacentre-modernisation,STP,infra.store,Infrastructure,instrument,GoSTP data-centre modernisation (incl. digital-ID data centre/DR tender),"Planned, tender issued, decision not confirmed",2026-05-14,AFAP tenders servers + disaster recovery for the digital-ID data centre,,Advanced,"Three options costed, decision pending, high risk flagged at current sea-level site","AFAP tender issued for servers + DR, implementing the TIER III/cloud recommendation",2025-09-17-world-bank-ajuda-memoria-stp-digital-setembro-2025|2026-05-14-afap-tender-data-center-servidores-identidade-digital,,"Tender's own body is an attached PDF, not read; manual clip advised per the dpi-id intersection"
STP-infra.energy-none,STP,infra.energy,Infrastructure,instrument,National policy linking digital infrastructure to energy supply,Not held,,,,Baseline not held,Not held,Not held,,,No source on file
STP-infra.capacity-none,STP,infra.capacity,Infrastructure,instrument,Compute or high-performance computing capacity,Not held,,,,Baseline not held,Not held,Not held,,,No source on file
STP-infra.cybersec-csirt,STP,infra.cybersec,Infrastructure,instrument,CSIRT (Computer Security Incident Response Team),"In development, materialisation launch flagged",2025-09-17,World Bank mission lists 'launch materialisation of the CSIRT' as a mission objective,,Advanced,Did not exist,Materialisation launch identified as active mission objective; no operational date or further detail,2025-09-17-world-bank-ajuda-memoria-stp-digital-setembro-2025,,Single line in one mission report; no later source found
STP-dpi.id-bi-para-todos,STP,dpi.id,Digital public infrastructure,instrument,'BI para Todos' free national-ID campaign,"Implemented, phased rollout",2026-06-25,Diaspora arm — BIs collectable at STP embassy in Portugal,,Advanced,Did not exist,"Free-BI campaign covering remote localities (Ilheu das Rolas, Porto Alegre, via Starlink-linked mobile brigade) and diaspora collection in Portugal",2026-01-22-campanha-bi-gratuito-ilheu-das-rolas|2026-06-25-bi-disponiveis-levantamento-campanha-diaspora-portugal|2025-04-07-governo-lanca-sistema-emissao-documentos-embaixada-portugal,,
STP-dpi.id-foundational-id,STP,dpi.id,Digital public infrastructure,instrument,"Foundational digital ID (STP Digital/MOSIP, System Integrator Ooru)","In development, roadmap not confirmed delivered",2025-09-17,System Integrator Ooru engaged with INIC/DGRN; VCI/DEX/Portal/e-Signature prototypes live; roadmap Jan-May 2026,,Advanced,"Pilot ongoing since 2024, no fixed timeline",Ooru contracted; live prototypes; roadmap Jan 2026 (ID+Portal) to May 2026 (e-Signature),2025-06-05 São Tomé and Principe pilots MOSIP-based national digital ID system|2025-09-17-world-bank-ajuda-memoria-stp-digital-setembro-2025,,No source held confirms the foundational digital-ID card itself has launched
STP-dpi.id-passport-sep2,STP,dpi.id,Digital public infrastructure,instrument,Passport issuance system SEP 2.0,Implemented,2026-04-15,STP launches SEP 2.0 under a 4-year contract with Portugal's Imprensa Nacional-Casa da Moeda,,Baseline not held,,"SEP 2.0 launched; STP one of four countries (with Cabo Verde, Portugal, Hungary) using this biographic-page technique",2026-04-15-stp-lanca-sistema-emissao-passaportes-sep-2-0,,Predecessor system's status is not established in sources held
