row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
LSO-infra.connect-econet5g,LSO,infra.connect,Infrastructure,instrument,Econet Telecom Lesotho 5G network,Implemented,2025-06-20,5G sites grown from 54 to 149 on 700MHz,,No change,149 5G sites on 700MHz (2025-06),149 5G sites on 700MHz; no later figure held,2025-06-20-econet-5g-network-upgrade-techafricanews|2025-05-21-econet-ran-network-upgrade-lestimes,,
LSO-infra.connect-wifiplus,LSO,infra.connect,Infrastructure,instrument,Econet Wi-Fi Plus fixed-mobile convergence service,Implemented,2025-07-11,Launched 2025-07-11,,No change,In service,In service; nothing later on record,2025-07-11-econet-wifi-plus-fmc-lestimes,,
LSO-infra.connect-lemofi,LSO,infra.connect,Infrastructure,instrument,Lesotho Metropolitan Fibre Distribution Network (LEMOFI),In development,2025-02-19,"Feasibility study completed, per the 2025/26 budget speech, 2025-02-19",,Advanced,Did not exist,"Feasibility study completed, laying groundwork for expanding high-speed broadband connectivity across major towns; construction not reported",2025-02-19-lesotho-budget-speech-2025-26,,
LSO-infra.connect-starlinklicence,LSO,infra.connect,Infrastructure,instrument,Starlink operating licence,Implemented,2025-04-22,"Ten-year satellite internet licence granted by the LCA, 2025-04-14",,No change,"Granted, and contested over 100% foreign ownership",Granted; nothing later on record resolves the local-shareholding objection,2025-04-22-starlink-licence-mixed-reactions-publiceye|2025-03-11-starlink-opposition-section2-connectingafrica,,Vodacom appealed for local shareholding; the rights group Section 2 objected to full foreign ownership
LSO-infra.connect-starlink,LSO,infra.connect,Infrastructure,instrument,Starlink satellite internet service,Implemented,2026-01-01,"Launched through T-Connect as exclusive reseller, 2025-06-30",,Advanced,"Live through T-Connect, the sole reseller","Live through T-Connect, and reported also carried over Vodacom low-earth-orbit backhaul (2026-01)",2025-06-30-starlink-launch-tconnect-lestimes|2025-07-01-starlink-launch-publiceye|2026-01-01 Starlink Partners with Airtel & Vodacom From Rival to Ally,,
LSO-infra.connect-vodacomnetwork,LSO,infra.connect,Infrastructure,instrument,Vodacom Lesotho mobile network,Implemented,2026-06-17,"Thirtieth-anniversary account of the network, 2026-06-17",,Advanced,A network upgrade pledged at the group chief executive's visit (2025-08),"1.21m customers and 85% market share, 422 base stations of which 101 are solar, and 2G 97%, 3G 98% and 4G 96% coverage (2026-06)",2026-06-17-vodacom-lesotho-30-years-publiceye|2025-08-25-vodacom-network-upgrade-joosub-techafricanews|2026-03-13-vodacom-40m-investment-vcl-financial-itweb,,a US$40m (M700m) phased upgrade was announced 2026-03-13
LSO-infra.store-datacentreroadmap,LSO,infra.store,Infrastructure,instrument,National data-centre implementation roadmap,In development,2026-08-18,Drafting workshop opened in Maseru 2026-08-17,,Baseline not held,Not held,"In drafting at a five-day, six-ministry workshop that opened in Maseru on 17 August 2026 and runs to 21 August, organised by the communications ministry with the United Nations in Lesotho and coordinated by the UN Office for Digital and Emerging Technologies, alongside a National AI Strategy drafted in the same room; it covers data governance, skills, compute, energy, cooling, financing and implementation choices, and builds on the artificial-intelligence, data-management and broadband policies the government validated in draft in January 2025",2026-08-18-lesotho-national-ai-strategy-data-centre|2026-08-14-lesotho-odet-ai-data-strategy-workshop,,"a workshop output rather than an adopted instrument; no publication date, custodian or cost is stated, and its relationship to the separately recorded Project Kobong data centre is not stated"
LSO-infra.store-kobong,LSO,infra.store,Infrastructure,instrument,Project Kobong hydropower and AI data centre,Planned,2026-08-03,"Approved and launched at a ceremony hosted by the US Embassy, 2026-07-31",,Advanced,Did not exist,"Approved, on a binding Memorandum of Agreement of 4 June 2026 covering at least 1,200MW of pumped storage and a green-powered AI data centre at Mokhotlong, conditional on feasibility, financing, permitting and definitive agreements, with construction targeted for 2029",2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre|2026-06-04-convalt-energy-lso-2026-ai-data-centre-mou-bw14|2026-06-08-convalt-energy-lesotho-partnership-press-release|2026-06-09-convalt-kobong-hydropower-ai-datacenter-techafricanews|2026-06-14-lesotho-tribune-m98bn-kobong-hydropower-ai-data-centre|2026-06-30-lesotho-first-ai-data-center-connectingafrica,,"the government figure was M98bn in June and M100bn in August; Convalt's chief executive states about US$6.2bn of capital investment, and Convalt's own release of 8 June 2026 states no value"
LSO-infra.energy-generation,LSO,infra.energy,Infrastructure,measure,Electricity generation against domestic demand,,2026-06-14,,,,,"About 72MW installed against about 209MW of domestic demand, with 438 of the 970 GWh consumed in 2024 imported",2026-06-14-lesotho-tribune-m98bn-kobong-hydropower-ai-data-centre,,
LSO-infra.capacity-hosting,LSO,infra.capacity,Infrastructure,instrument,Mohale's Hoek government data centre,In development,2018-05-24,Toured near-complete by the Communications Minister; power station awaited (~2018-07),,,,"Tier III facility under the e-Government Infrastructure Project, near-complete pending its power station, designed as 100km-separated backup to the Finance Ministry's Maseru data centre; no later source confirms completion or operational status",2018-05-24-lesotho-mohales-hoek-data-centre,,no source later than the 2018 tour confirms the power station's completion or the facility going live
