indicator_id,file,brief,rank,why
gov.legislate--legislation-enabling-data-interoperability,baseline/2022-01-01-mauritanie-decret-2022-009-echanges-electroniques-autorites-administratives.md,1,1,"The operative regulatory instrument for electronic exchange between administrative authorities, taken under loi 2018-022; it is the thing the indicator names rather than a description of it."
gov.legislate--legislation-enabling-data-interoperability,progress/2026-08-27-mauritanie-conseil-ministres-referentiel-cadastral-identifiant-parcellaire-casier-judiciaire.md,2,1,"Council approval of two decrees creating a national cadastral reference with a unique parcel identifier for use across administrations, and a judicial-record system expressly required to be interoperable."
gov.legislate--legislation-enabling-data-interoperability,progress/2025-09-02-mauritanie-conseil-ministres-decret-transactions-foncieres-electroniques-interoperabilite.md,2,2,"A distinct earlier Council session imposing an express interoperability obligation on every State body handling land transactions, with a dated two-stage timetable."
gov.legislate--ai-legislation-regulations,baseline/2024-04-01-mauritania-national-artificial-intelligence-strategy-2024-2029-draft.md,1,1,"The only Mauritanian instrument dedicated to AI, hosted by the responsible ministry; it settles both that a strategy exists and that no AI statute does."
gov.legislate--ai-legislation-regulations,progress/2026-01-20-mauritanie-cadre-national-intelligence-artificielle-ecole-republicaine.md,2,1,"A completed launch of the first sectoral AI governance framework, with ministers stating its ethical and institutional content; a completed step beats an announced intention."
gov.legislate--ai-legislation-regulations,progress/2026-02-25-mauritanie-conseil-ministres-decret-concours-numeriques-ia-recrutement-3000-agents.md,2,2,"A separate Council session and a different mechanism: a decree authorising digital techniques in public competitions, framing an operational state use of AI with an appeal right."
gov.legislate--statistics-legislation,baseline/2021-01-01-mauritanie-snds-strategie-nationale-decennale-developpement-statistique-2021-2030.md,1,1,Mauritania's own strategy is the nearest retrievable authoritative statement of the statistical legal framework; the text of loi 2005-017 is not available from any accessible official source.
gov.legislate--statistics-legislation,progress/2026-03-04-mauritanie-conseil-ministres-projet-loi-archives-nationales-nomination-conseil-orientation-ansade.md,2,1,The only movement documented in the window: Council adoption of a decree naming the President of the ANSADE Conseil d'Orientation.
gov.legislate--access-to-information-legislation,baseline/2026-01-01-unesco-contribution-universal-periodic-review-mauritania-51st-session.md,1,1,"The most recent authoritative statement of the position, and it settles the indicator: a right to information exists under the 2006 press ordinance but no specific freedom of information legislation has been adopted."
gov.legislate--access-to-information-legislation,progress/2026-06-23-rsf-mauritanie-projet-loi-acces-utilisation-information-publique.md,2,1,"Establishes that a government access to information bill has been under discussion since April 2026 and gives its operative provisions, including the 15-day deadline and the four-month implicit refusal."
gov.legislate--access-to-information-legislation,progress/2026-03-04-mauritanie-conseil-ministres-projet-loi-archives-nationales-nomination-conseil-orientation-ansade.md,2,2,"A distinct event: Council adoption of the national archives bill, which fixes communication delays reconciling the right of access with national security and privacy."
gov.protect--national-data-protection-readiness,baseline/2024-01-01-unctad-mauritanie-evaluation-etat-preparation-commerce-electronique.md,1,1,"A structured intergovernmental readiness assessment covering the data protection pillar; loi 2017-020 itself is already held in the base, so the assessment takes the baseline slot."
gov.protect--national-data-protection-readiness,progress/2025-11-19-mauritanie-apd-reunion-mensuelle-referentiel-controle-agents-assermentes.md,2,1,"Approval of the inspection framework and of the deliberation empowering sworn agents, the step that converts a supervisory power on paper into an inspection capability."
gov.protect--national-data-protection-readiness,progress/2026-04-29-mauritanie-apd-reunion-mensuelle-transferts-etranger-cloud-deliberations-2025-004-005.md,2,2,"A distinct later session amending the two standing deliberations on transfers abroad and foreign cloud, plus sectoral authorisations and complaints."
gov.regional--regional-legal-harmonisation,baseline/2023-09-19-african-union-african-charter-on-statistics-signature-ratification-status-list.md,1,1,"The AU depositary's own status list, settling Mauritania's position against the continent's principal statistical harmonisation instrument; the Malabo status list is already held in the base."
gov.regional--regional-legal-harmonisation,progress/2025-11-16-ecowas-mou-mauritania-harmonising-improving-statistics-hiswaca.md,2,1,"The most concrete regional data-harmonisation step in the window, from the regional body itself, and explicit about its limit: articles agreed, signature still to come."
gov.regional--regional-legal-harmonisation,progress/2026-05-05-mauritanie-assemblee-nationale-ratification-facilite-africaine-soutien-juridique.md,2,2,A distinct and completed act: parliamentary approval of the bill ratifying accession to the African legal support facility.
gov.regional--cross-border-data-transfers,baseline/2025-07-14-mauritanie-apd-deliberation-004-2025-transfert-donnees-etranger-liste-pays-adequats.md,1,1,"The operative instrument itself, carrying the prior-authorisation rule, the full 105-country adequacy list and the exceptional grounds for transfer to a non-adequate country."
gov.regional--cross-border-data-transfers,progress/2026-07-02-mauritanie-lancement-cloud-national-hebergement-donnees-assemblee-nationale.md,2,1,"A completed infrastructure change with a stated position, given to Parliament in answer to a question about where citizens' data are hosted."
gov.regional--cross-border-data-transfers,progress/2026-04-29-mauritanie-apd-reunion-mensuelle-transferts-etranger-cloud-deliberations-2025-004-005.md,2,2,The dated regulatory movement on transfers themselves: amendment of deliberations 2025/004 and 2025/005 on transfers abroad and foreign cloud outsourcing.
gov.standards--national-quality-standards,baseline/2023-10-15-mauritanie-decret-2023-113-conseil-national-normalisation-comite-accreditation-jo-1543.md,1,1,"The operative instrument establishing the national quality governance architecture and the accreditation regime, taken from the Journal Officiel."
gov.standards--national-quality-standards,progress/2026-08-12-onanor-liste-projets-normes-mauritaniennes-enquete-publique-02-eaux-minerales.md,2,1,"Direct evidence the standards machinery is producing work: 45 draft Mauritanian standards out for national public enquiry, with references and dates."
gov.standards--national-quality-standards,progress/2026-06-03-mauritanie-conseil-ministres-decret-agents-controle-metrologique-legal.md,2,2,A distinct event filling the legal metrology gap: a decree constituting the officers empowered to carry out legal metrological control under loi 2010-030.
gov.discourse--non-governmental-contribution-to-national-policy,baseline/2024-11-12-eiti-board-decision-mauritania-moderate-score-2019-eiti-standard.md,1,1,"The only scored, dated and independent assessment of non-governmental participation in a Mauritanian policy process, with 82.5 on stakeholder engagement and a named corrective on unfilled seats."
gov.discourse--non-governmental-contribution-to-national-policy,progress/2025-10-16-mauritanie-coordinateur-dialogue-national-consultations-90-organisations-societe-civile.md,2,1,"Gives the scale of non-governmental input to the national dialogue, 90 civil society organisations and about 1,500 people, and the agreed priority subjects."
gov.discourse--non-governmental-contribution-to-national-policy,progress/2025-11-11-mauritania-upr-fourth-cycle-national-report-a-hrc-wg6-51-mrt-1.md,2,2,A distinct event and a primary official record: the state's own report states on paper that civil society organisations were consulted in its preparation.
gov.discourse--open-discussion-of-government-policy,baseline/2026-01-01-freedom-house-mauritania-freedom-in-the-world-2026-country-report.md,1,1,"Carries the nearest thing to a measured value for the indicator: sub-question D4 at 1 of 4, with the decline attributed to intensified use of the national symbols law against online dissent."
