indicator_id,file,brief,rank,why
digital.localgov--ict-infrastructure-for-local-government,baseline/2024-11-25-togo-digital-acceleration-project-p179138-pad.md,1,1,"The financing instrument itself: Component 1 (US$60m) funds last-mile connectivity to 118 city halls, six geographic lots, vulnerable communes prioritised. Only document with quantified municipal ICT targets."
digital.localgov--ict-infrastructure-for-local-government,progress/2026-02-07-togo-pdima-digitalisation-mairies.md,2,1,"Distinct in-window event: KfW-funded PDiMa announced, 136 municipal buildings stated as all town halls in Togo, plus 1488 schools and 253 health centres."
digital.localgov--ict-infrastructure-for-local-government,progress/2026-04-10-togo-equipements-informatiques-communes-pilotes-etat-civil.md,2,2,"Distinct in-window completed step: hardware actually delivered to five pilot communes on 8 April 2026. Completed step beats announced intention."
digital.rural--digitalisation-of-rural-health-clinics,baseline/2022-04-01-togo-manuel-operationnel-procedures-snis-2e-edition.md,1,1,"The operative procedures manual of the Ministry of Health: sets the peripheral-level data chain (paper primary tools, RMA/RTA compiled locally, keyed into DHIS2 by the facility or ASC). Primary beats commentary."
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-06-14-togo-swedd-tele-echographie-assahoun-agou-kamina.md,2,1,"Distinct in-window completed step: tele-ultrasound in service at three rural health centres from 9 June 2026, first of twelve beneficiary facilities."
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-12-24-togo-essential-quality-health-services-uhc-additional-financing.md,2,2,"Distinct in-window instrument: IDA additional credit funding Electronic Health Record introduction with EHR availability as a results indicator; establishes EHR is still a reform, not a capability."
digital.rural--digitalisation-of-rural-police-stations,baseline/2022-05-03-togo-centre-information-policiere-cipt-sipao.md,1,1,"The system itself, in the ministry's own words: CIPT/SIPAO commissioned 29 April 2022, workstations deployed in Lome only. Settles both existence and the limit of rural coverage."
digital.rural--digitalisation-of-rural-police-stations,progress/2025-12-22-togo-maillage-securitaire-commissariats-mango-cinkasse.md,2,1,"Only in-window event placing computer hardware in non-Lome police stations: new commissariats at Mango and Cinkasse equipped under the IOM partnership."
digital.rural--digitalisation-of-rural-primary-schools,baseline/2024-11-05-togo-dhis2-stateduc-emis-implementation.md,1,1,"States the operative collection circuit: paper forms at schools forwarded to inspectorates for entry into StatEduc, DHIS2 piloted alongside since 2019 at national scale. English original captured; the /fr/ page is machine-translated."
digital.rural--digitalisation-of-rural-primary-schools,progress/2025-09-12-togo-classes-digitalisees-meps-epson-afrique.md,2,1,"Distinct in-window ministerial event: national classes digitalisees programme opened 12 September 2025 with a pilot across all seven education regions explicitly including rural schools."
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-02-07-togo-pdima-digitalisation-mairies.md,2,2,"Same file as the digital.localgov selection, chosen here for its distinct payload: 1488 public schools (22% of public schools) to be connected under PDiMa. One file, two selections."
digital.rural--digitalisation-of-rural-registry-offices,baseline/2009-06-11-togo-loi-2009-010-organisation-etat-civil.md,1,1,"The governing statute: Article 7 gives every rural commune a centre d'etat civil, Article 15 makes registration manuels et/ou informatises with equal legal value. Statute beats news-of-statute."
digital.rural--digitalisation-of-rural-registry-offices,progress/2025-12-19-togo-digitalisation-etat-civil-demande-en-ligne-copies-actes.md,2,1,"Distinct in-window completed step: online request service for civil-status act copies launched 19 December 2025 across five pilot communes. File authored by a sibling slice; my duplicate capture of the same URL was withdrawn."
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-04-10-togo-equipements-informatiques-communes-pilotes-etat-civil.md,2,2,"Distinct later event: hardware delivered 8 April 2026 to unblock the pilot. Same file as the digital.localgov selection; one file, two selections."
