indicator_id,file,brief,rank,why
include.access--citizen-participation-in-policy,baseline/2026-01-01-cabo-verde-eparticipa-plataforma-participacao-cidada.md,1,1,"The operating e-participation instrument itself: Casa do Cidadao's eParticipa / Participa Cidadao web and mobile platform, with its stated purpose, institutional response ranking and its own note that regulation is still pending"
include.access--citizen-participation-in-policy,progress/2026-01-22-cabo-verde-lancamento-portal-da-transparencia.md,2,1,"Completed launch on 21 January 2026 of the Portal da Transparencia, giving citizens real-time digital access to public revenue and spending explicitly to enable participation in budget-making"
include.access--gender-equity,baseline/2020-10-22-cabo-verde-world-bank-digital-cabo-verde-project-appraisal-document.md,1,1,"Carries Cabo Verde's own gender-digital figures - women 37 percent of ICT workers, 20 percent of engineering and technology researchers, 8 percent of tertiary STEM graduates - plus sex-disaggregated indicators and a 50 percent female-completion target for the NOSi WebLabs"
include.access--gender-equity,progress/2026-01-16-cabo-verde-morabeza-innovation-project-mou-banco-do-jovem-e-da-mulher.md,2,1,Signing on 15 January 2026 of the Morabeza Innovation Project MoUs bringing the Banco do Jovem e da Mulher into operation inside a digital-transition financing package
include.access--gender-equity,progress/2026-03-10-cabo-verde-semana-digital-2026-brava-skodji-digital.md,2,2,"Distinct event: installation and inauguration on 9 March 2026 of the Skodji Digital training container on Brava, stated by the minister to serve training for the island's young people and women"
include.access--inclusion-of-persons-with-disabilities,baseline/2024-11-11-cabo-verde-bo-resolucao-98-2024-estrategia-inclusao-pessoa-com-deficiencia.md,1,1,"The promulgated act approving the Estrategia para a Inclusao da Pessoa com Deficiencia 2024-2030, the operative national instrument, recording 10.9 percent disability prevalence from the 2021 census and carrying the accessibility axis under which digital-service accessibility sits"
include.access--inclusion-of-persons-with-disabilities,progress/2026-05-21-cabo-verde-decreto-lei-36-2026-portal-unico-servicos-digitais.md,2,1,Decreto-Lei 36/2026 of 21 May 2026 states accessibility among the governing principles for digital delivery of public services through the Portal Unico - the strongest in-window normative step on digital accessibility. File already staged by a sibling slice; not restaged
include.access--inclusion-of-refugees-and-idps,baseline/2021-07-29-cabo-verde-sniac-titulo-de-residencia-para-estrangeiros.md,1,1,"The operating system itself: the biometric electronic Titulo de Residencia de Estrangeiro under SNIAC, carrying a digital certificate with authentication and digital-signature applications, which is how a resident foreign national holds digital identity in Cabo Verde"
include.access--inclusion-of-refugees-and-idps,progress/2026-05-21-cabo-verde-decreto-lei-36-2026-portal-unico-servicos-digitais.md,2,1,"Decreto-Lei 36/2026 names the titulo de residencia de estrangeiro alongside the Chave Movel Digital and biometric verification as an authentication credential for the Portal Unico, making lawful residence an explicit route to digital public services. File already staged by a sibling slice; not restaged"
include.access--inclusion-of-refugees-and-idps,progress/2025-11-27-cabo-verde-bo-portaria-40-2025-taxas-direcao-estrangeiros-e-fronteiras.md,2,2,"Distinct event: the DEF fee regime of 27 November 2025, in force 1 February 2026, provides for electronic proof of payment where the request is made electronically, prices the online traveller pre-registration visa, and exempts refugees, stateless persons and trafficking and gender-based-violence victims from fees"
data.statistics--national-strategy-for-development-of-statistics,baseline/2022-01-01-cabo-verde-ine-estrategia-nacional-desenvolvimento-estatistica-2022-2026.md,1,1,"The instrument itself - INE's fourth national statistics strategy, with its four strategic objectives, diagnosis of the SEN, logical framework, action plan and financing plan; PARIS21 records Cabo Verde as Implementing under it"
data.statistics--national-strategy-for-development-of-statistics,progress/2025-12-01-cabo-verde-comunicado-grupo-de-apoio-orcamental-novembro-2025.md,2,1,"The most authoritative dated statement of the strategy's position inside the window: the Budget Support Group mission records progress on ENDE implementation, presses for a dedicated statistics fund and notes new IDRF methodologies"
data.statistics--national-strategy-for-development-of-statistics,progress/2026-07-07-cabo-verde-ugpe-reoi-modernizacao-sistema-estatistico-das-pescas.md,2,2,Distinct event: procurement launched on 7 July 2026 by the Ministry of Finance project unit to evaluate and modernise the fisheries statistical system and propose a new digital operational tool
data.satellite--agricultural-use-of-satellite-data,baseline/2022-05-11-cabo-verde-inida-itc-geospatial-lab-water-food-security-monitoring.md,1,1,"The operating facility itself: the INIDA geospatial lab on Santiago inaugurated by the Prime Minister and Minister of Agriculture, building national capacity to map rural space from medium to high-resolution satellite data and a Water and Food Security Monitoring system on near-real-time satellite observations"
data.satellite--meteorological-use-of-satellite-data,baseline/2021-01-11-cabo-verde-bo-portaria-3-2021-estrutura-organica-inmg.md,1,1,"The enacting act for the institution that does it: Portaria 3/2021 approving INMG's organic structure and vesting in it the national meteorological and climate watch, forecasting, warnings, aeronautical and marine meteorology and agrometeorology"
data.satellite--meteorological-use-of-satellite-data,progress/2025-12-16-cabo-verde-maa-lancamento-alertas-precoces-para-todos-ew4all.md,2,1,"National launch on 16 December 2025 of Early Warnings for All, whose detection-and-forecasting pillar INMG carries, setting a coordination framework over the SOFF implementation and a Green Climate Fund proposal for a multi-hazard early warning system"
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-02-03-qna-web-summit-qatar-2026-cabo-verde-digital-economy-cooperation.md,2,1,The only qualifying in-window Gulf engagement bearing on digital: Cabo Verde's Secretary of State for the Digital Economy at Web Summit Qatar on 3 February 2026 seeking government and private-sector partnerships with Qatar in advanced technology
geopol.india--india-mous-engagements-and-commitments,baseline/2010-07-29-cabo-verde-pan-african-e-network-inaugurado-na-praia.md,1,2,"Cabo Verde's own record of the founding Indian digital instrument in the country - the Pan-African e-Network inaugurated in Praia on 29 July 2010, implemented by TCIL with NOSi under 125 million dollars of Indian government financing"
geopol.india--india-mous-engagements-and-commitments,progress/2026-01-01-india-mea-india-cabo-verde-bilateral-relations-brief.md,2,1,"India's own standing bilateral brief, dated January 2026, records the in-window step: 17 ITEC slots offered to Cabo Verdean nationals for academic year 2025-26 and two ITEC defence slots allocated and utilised"
