indicator_id,file,brief,rank,why
digital.localgov--digitalisation-of-local-government-records,baseline/2020-03-01-nosi-plano-acao-global-estrategico-2019-2022.md,1,1,"NOSi own strategic plan is the operating institution dated statement of the Sistema de Informacao Municipal and its coverage: SIM 2.0 implemented nationally 2008-2012 and functioning in all municipalities with uneven functionality, with SIMple defined as the integrated paperless successor"
digital.localgov--digitalisation-of-local-government-records,progress/2025-11-11-governo-cabo-verde-projeto-simple-municipios.md,2,1,"Workshop of 11 November 2025 presenting the work developed on Projeto SIMple, the update of the municipal information system, with municipal staff training programmed alongside it"
digital.localgov--digitalisation-of-local-government-records,progress/2026-03-19-cabo-verde-mf-plataforma-eletronica-contratacao-publica.md,2,2,"Completed contract award of 19 March 2026 for the electronic procurement platform, redefined in 2025 to extend to the Administracao Local, at 70 million escudos over four years"
digital.rural--digitalisation-of-rural-health-clinics,baseline/2023-05-01-cabo-verde-tor-health-information-electronic-prescription-system.md,1,1,"The Ministry of Health terms of reference state the standing position: DHIS2 in production across all SNS structures, the M1 electronic patient record used only in Praia, and the roll-out scope named as three regional hospitals and 32 health centres across ten islands and 22 municipalities"
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-12-18-cabo-verde-minsaude-telemedicina-equipamentos-japao.md,2,1,"Handover on 18 December 2025 of 24 telemedicine units and 24 videoconference systems, with the Ministry stating all 22 municipalities will have at least one fully equipped facility and the programme integrated into the health information system"
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-12-30-cabo-verde-resolucao-149-2025-carta-sanitaria.md,2,2,"Resolucao 149/2025 adopting the Carta Sanitaria 2025 as a binding planning instrument whose section 8 integrates interoperable information systems, telemedicine and AI-assisted diagnosis into the SNS across the territorial network"
digital.rural--digitalisation-of-rural-primary-schools,baseline/2019-01-01-cabo-verde-minedu-sige-sistema-integrado-gestao-escolar.md,1,1,"The Ministry of Education own page for the school management system, giving the national coverage figure: SIGE completed in all 395 escolas do ensino basico in February 2019"
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-07-15-cabo-verde-radio-educativa-projeto-akelius-14-escolas.md,2,1,"Ministry broadcaster report of the 14 July 2026 review at which the Akelius digital education project met its targets in 14 schools across five islands, quoting the head of the rural Sao Martinho Grande school grouping"
digital.rural--digitalisation-of-rural-registry-offices,baseline/2007-12-05-cabo-verde-boletim-oficial-decreto-lei-43-2007-registo-electronico.md,1,1,"Decreto-Lei 43/2007 is the enacting act putting registration acts, their archiving and their means of proof on an electronic footing and allowing a certidao to be requested at any conservatoria or through the Casa do Cidadao"
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-05-21-cabo-verde-decreto-lei-36-2026-portal-unico-servicos-digitais.md,2,1,"Decreto-Lei 36/2026 of 21 May 2026 makes the Portal Unico the transactional channel for electronic public services and acts, including registo and notariado, with rules on fees and electronic consultation of state data"
