indicator_id,file,brief,rank,why
finance.mou--strategic-relationships,baseline/2024-12-03-primature-conseil-ministres-ratification-accord-financement-wardip.md,1,1,"The Mauritanian-side primary act: the Council of Ministers approving the bill ratifying the IDA financing agreement of 11 December 2023 for WARDIP, the core strategic financing relationship for digital transformation. The World Bank appraisal document that would otherwise be the instrument is already held in the base."
finance.mou--strategic-relationships,progress/2026-07-30-oman-mauritanie-forum-numerisation-cinq-mou.md,2,1,"Five MoUs signed at the Mauritanian-Omani Digitalisation Forum, itemised by the Omani foreign ministry, including one with the Mauritanian ministry's distance training centre. Largest distinct new bilateral instrument in the window and reported by a primary official source."
finance.mou--strategic-relationships,progress/2025-10-21-mauritanie-maroc-accord-justice-transformation-numerique.md,2,2,"A distinct intergovernmental agreement, signed 20 October 2025 with Morocco for 2026-2027 cooperation on digital transformation of the justice system, reported by the Mauritanian state news agency."
finance.new--mobilisation-of-non-state-finance,baseline/2025-02-19-mauritanie-code-des-investissements-loi-2025-006-apim.md,1,1,"The operative enacting instrument for mobilising non-state capital: Loi n 2025-006 with its 2025 implementing decree, defining Mauritanian, foreign and mixed capital, guaranteeing transfer of capital and dividends, and making digital industries eligible for the structuring-investment regime."
finance.new--mobilisation-of-non-state-finance,progress/2026-04-17-are-attribution-provisoire-licences-5g-offres-financieres.md,2,1,"The single largest dated mobilisation of private capital into Mauritanian digital infrastructure inside the window, with each operator's committed amount itemised and a 5 per cent revenue royalty on top."
finance.new--mobilisation-of-non-state-finance,progress/2026-05-13-mattel-signature-cahier-des-charges-licence-5g.md,2,2,"A distinct, later step in which the commitment becomes binding: signature of the licence specifications with the regulator, which triggers payment of the fixed consideration to the Treasury. A completed step beats an announced one."
infra.connect--internet-usage,baseline/2023-01-01-are-mauritanie-rapport-annuel-2023-observatoire-marches.md,1,1,"The regulator's statutory annual report is the national series: active internet subscribers and penetration from the ARE Observatoire, published under articles 13 and 14 of loi n 2001-18. It is the most recent national authoritative publication of the series located."
infra.connect--internet-usage,progress/2025-12-12-ami-lancement-couverture-zones-frontalieres-2g-4g-kiffa.md,2,1,"Gives a dated official count of new users brought onto the national network: over 233,000 subscribers in trial operation and about 230,000 inhabitants in 400-plus communities reaching national digital services for the first time."
infra.connect--mobile-affordability,baseline/2023-12-01-itu-digital-development-dashboard-mauritania-infrastructure-access.md,1,1,"The only located source that states affordability directly in the indicator's own terms, as a share of GNI per capita, with separate mobile broadband, mobile data-and-voice and mobile cellular baskets for Mauritania."
infra.connect--mobile-affordability,progress/2026-01-12-ansade-bulletin-decembre-2025-indice-prix-communication.md,2,1,"The only dated official price movement bearing on mobile affordability found inside the window: the ANSADE bulletin puts the telephone and internet connection sub-index up 0.5 per cent month on month. No ARE tariff decision or operator price cut was found in the window."
infra.connect--national-fibre-backbone,baseline/2022-08-26-world-bank-warcip-apl2-icr-mauritanie-backbone-national.md,1,1,"The completion report on the credit that actually built the backbone: what was delivered, ownership by the state vehicle SDIN, and the affermage under which IMT operates it on open access. A completion report beats the design documents whose route lengths are only planned."
infra.connect--national-fibre-backbone,progress/2026-05-04-ami-achevement-premiere-phase-cable-sous-marin-ellalink-nouadhibou.md,2,1,"The largest completed physical step in the window: the Mauritanian EllaLink branch landed at Nouadhibou, over 670 km at an initial 200 Gbit/s, and it is the capacity the planned terrestrial backbone extension is meant to distribute."
infra.connect--national-fibre-backbone,progress/2025-12-16-ami-inauguration-siege-sndin-reseau-fibre-1760-km.md,2,2,"A dated statement of the backbone's current position from the state company that owns it: more than 1,760 km on three axes, with universal digital access targeted by 2028."
infra.connect--internet-exchange-points,baseline/2014-06-16-mauritanie-warcip-rapport-faisabilite-point-echange-internet-ixp.md,1,1,"The only Mauritanian primary document devoted to the IXP: the WARCIP study that set the legal conditions, architecture options, hosting and institutional model for what became RIMIX. Nothing later and Mauritanian-primary describes the exchange itself."
infra.store--local-data-centre-capacity-all-providers,baseline/2025-05-08-ami-inauguration-data-center-nouakchott-1372m2-100-baies.md,1,1,"The only source giving Mauritania's published physical data-centre capacity, 1,372 m2 and 100 racks, alongside Tier III certification, redundant power and the services offered. It is the standing measure for the indicator."
infra.store--local-data-centre-capacity-all-providers,progress/2026-07-02-ami-assemblee-nationale-lancement-cloud-national-hebergement.md,2,1,"On-the-record ministerial statement to the National Assembly that all public administration servers have moved into the national data centre on a hyperconverged architecture and that the first national cloud has launched: built capacity becoming used capacity."
infra.store--local-data-centre-capacity-all-providers,progress/2026-03-13-mtnima-wardip-plan-passation-marches-2026-actualisation-1.md,2,2,"The signed procurement plan putting the migration analysis and the start of Nouakchott Data Hub operations out to market, with dates. A distinct, dated primary document rather than a second report of the cloud launch."
infra.store--off-site-backup-capacity,baseline/2021-02-09-mtnima-warcip-dao-station-specifications-datacenter-secours.md,1,1,"The only Mauritanian primary document located that distinguishes a Datacenter principal from a Datacenter de secours and specifies equipment for both. It is the strongest evidence on the question, and it shows the standby site as contracted for rather than verified operational."
infra.energy--sufficient-energy-and-water-for-data-centres,baseline/2025-05-01-mauritanie-nasmo-2024-scapp-chantier-3-infrastructures.md,1,1,"The single government document covering electricity, water and digital infrastructure together, with 2024 outturn: the only combined official basis for judging whether supply is adequate. Its Draft status and absence of reliability indicators are noted in the file."
infra.energy--sufficient-energy-and-water-for-data-centres,progress/2026-08-26-ami-incendies-postes-toujounine-tevragh-zeina-reseau-nouakchott.md,2,1,"The clearest dated evidence in the window of the gap between grid reliability and what a data centre needs: two substation fires cut distribution across Nouakchott and reached the Idini well fields, with equipment 30 to 40 years old and demand doubling every six or seven years."
