indicator_id,file,brief,rank,why
dpi.exchange--national-data-exchange-system,baseline/2019-04-30-journal-officiel-niger-loi-2019-01-tribunaux-commerce.md,1,1,"the founding statute itself; Article 35 institutes the Référentiel Général d'Interopérabilité, Niger's only identified cross-government interoperability instrument"
dpi.exchange--national-data-exchange-system,baseline/2026-05-18-niger-conseil-ministres-decret-rnec-rnp-interoperabilite.md,2,1,"dated Council of Ministers action specifying interoperability mechanisms between RNEC, RNP and other functional systems"
dpi.exchange--national-data-exchange-system,progress/2026-02-07-wuri-niger-mission-appui-decisions-majeures.md,2,2,distinct event: ANSI-coordinated interoperability Task Force and target architecture set at the February 2026 WURI mission
dpi.exchange--use-of-digital-id-in-other-systems,baseline/2026-08-29-niger-agadez-reformes-etat-civil-identification.md,1,1,"latest dated official statement of standing on cross-system use of the digital ID, from the Ministry's own sensitisation-tour record"
dpi.exchange--use-of-digital-id-in-other-systems,progress/2026-03-27-anp-lancement-carte-biometrique-aes.md,2,1,"distinct event: official launch and first enrolment of the AES biometric national ID card, designed to interoperate with the forthcoming AES passport"
dpi.exchange--use-of-digital-id-in-other-systems,progress/2025-09-25-wuri-niger-lancement-mission-restructuration.md,2,2,distinct event: government launch of the WURI restructuring mission reorienting the ID project toward cross-service usability
dpi.exchange--interoperability-of-health-systems,baseline/2026-07-08-anp-sante-numerique-schema-directeur-e-sante.md,1,1,"dated ministry workshop record stating the national health interoperability layer is already operational with several systems, demonstrated via the Estelab-DHIS2 connector"
dpi.exchange--interoperability-of-health-systems,progress/2026-08-13-datafi-linkedin-niger-dhis2-interoperabilite.md,2,1,distinct event/connector: Data.FI's own dated account of the OpenFn interoperability layer linking three digital health platforms to DHIS2
dpi.exchange--interoperability-of-education-systems,baseline/2025-12-04-men-niger-annuaire-statistique-2024-2025.md,1,1,"the Ministry of Education's own current statistical yearbook, the authoritative record of the national education data system that would need to become interoperable; no in-window movement specific to education-system interoperability survived screening"
dpi.exchange--interoperability-of-social-protection-systems,baseline/2018-07-27-rsu-niger-bibliotheque-textes-fondateurs.md,1,1,"the RSU's own founding and governance acts (already staged for dpi.registry--social-protection-register); establishes the instrument itself, reused rather than re-staging the companion presentation page"
dpi.exchange--interoperability-of-social-protection-systems,baseline/2026-05-18-niger-conseil-ministres-decret-rnec-rnp-interoperabilite.md,2,1,same document as dpi.exchange--national-data-exchange-system's progress item; the RNEC-RNP interoperability decree is an enabling brick for later RSU linkage
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-02-07-wuri-niger-mission-appui-decisions-majeures.md,2,2,same document as dpi.exchange--national-data-exchange-system's second progress item; distinct event from the 18 May decree
dpi.id--digital-id-from-birth,baseline/2026-08-12-niger-tahoua-campagne-identite-legale-rnp.md,1,1,"the Ministry's own dated launch record for the RNP enrolment campaign, the current standing statement of the birth-to-identity chain"
dpi.id--digital-id-from-birth,progress/2026-04-22-gouv-conseil-ministres-etat-civil-anei.md,2,1,"distinct event: draft ordonnance integrating biometric parameters, a unique identifier and birth declaration during child vaccinations"
dpi.id--digital-id-from-birth,progress/2026-02-25-wuri-niger-copil-valide-ptba-2026.md,2,2,distinct event: WURI steering-committee financing decision for the 2026 transition plan
dpi.id--interoperability-of-birth-registration-and-digital-id,baseline/2026-05-18-niger-conseil-ministres-decret-rnec-rnp-interoperabilite.md,1,1,the draft implementing decree specifying interoperability mechanisms between the RNEC and RNP is the instrument most directly on point for this indicator
dpi.id--interoperability-of-birth-registration-and-digital-id,progress/2026-02-07-wuri-niger-mission-appui-decisions-majeures.md,2,1,distinct event: the February 2026 mission's alignment of the RNP with the civil-status system
dpi.id--interoperability-of-birth-registration-and-digital-id,progress/2025-09-25-wuri-niger-lancement-mission-restructuration.md,2,2,distinct event: the September 2025 restructuring launch that the February mission reports progress against
dpi.id--use-by-other-systems,baseline/2026-05-18-niger-conseil-ministres-decret-rnec-rnp-interoperabilite.md,1,1,"the decree provides for an Identifiant Unique National attributed to every citizen and resident, the legal basis for use by other systems"
dpi.id--use-by-other-systems,progress/2026-04-22-gouv-conseil-ministres-etat-civil-anei.md,2,1,"distinct event: the ANEI-creating ordonnance and decrees, the institutional basis for cross-system identity use"
dpi.id--use-by-other-systems,progress/2025-09-25-wuri-niger-lancement-mission-restructuration.md,2,2,"distinct event: the WURI restructuring launch, aimed at a government-recognised identity usable to access public and private services"
dpi.pay--governance-role-of-central-bank,baseline/2024-01-23-bceao-instruction-001-01-2024-services-paiement.md,1,1,"the BCEAO Governor's own operative regional instruction fixing licensing and scope for payment-service providers, binding Niger"
dpi.pay--governance-role-of-central-bank,progress/2026-07-31-bceao-liste-participants-pispi.md,2,1,"BCEAO's own dated authorisation list naming the five Niger institutions licensed onto PI-SPI, a concrete exercise of governance; the PI-SPI launch/extension/connexion communiques were already held in the base (dropped already-seen) so this list was the surviving distinct evidence"
dpi.pay--b2b-and-b2g-functionality,baseline/2026-08-05-niger-dgi-e-sisic-declaration-paiement-electronique.md,1,1,"the DGI's own dated confirmation that its e-sisic B2G electronic tax-payment portal is operational, the instrument itself"
dpi.pay--b2b-and-b2g-functionality,progress/2026-08-05-niger-tresor-seminaire-epa-cut-star-sica.md,2,1,distinct event: the Treasury's own dated report that it is now connected to STAR and SICA-UEMOA under the Compte Unique du Trésor reform
dpi.pay--consumer-protection,baseline/2024-01-23-bceao-instruction-001-01-2024-services-paiement.md,1,1,same BCEAO instruction as dpi.pay--governance-role-of-central-bank's baseline; its user-protection chapter is the operative consumer-protection framework for payment services
dpi.pay--consumer-protection,progress/2026-08-05-niger-finances-transfert-argent-uemoa-autorisation.md,2,1,distinct event: the Finance Ministry's dated enforcement communiqué requiring prior authorisation for money-transfer activity
dpi.pay--consumer-protection,progress/2025-12-29-bceao-decision-19-taux-usure-umoa.md,2,2,"distinct event: the UMOA Council of Ministers' revised usury-rate ceiling, a borrower/consumer-protection measure on credit pricing"
