indicator_id,url,title,publisher,published,brief,why_not
dpi.registry--electoral-register,https://interieur.gouv.sn/gouvernance-electorale/l-organisation-des-elections,Organisation des élections,Ministère de l'Intérieur et de la Sécurité publique,,1,"Undated institutional mandate page; states the DGE holds the fichiers électoraux but carries no date, figure or position - weaker baseline than the AU mission report"
dpi.registry--electoral-register,https://www.vie-publique.sn/documents/8211/rapport-final-mission-observation-electorale-union-europeenne-presidentielle-senegal-2024,Rapport final sur l'élection présidentielle du 24 mars 2024 au Sénégal – Mission d'observation électorale de l'Union européenne,Vie-Publique.sn,2024-07-01,1,"Portal's own editorial summary of the EU report rather than the report's text; same 7371890 figure as the AU report already staged"
dpi.registry--tax-register,https://www.oecd.org/content/dam/oecd/fr/publications/reports/2016/07/global-forum-on-transparency-and-exchange-of-information-for-tax-purposes-peer-reviews-senegal-2016_g1g69af1/9789264258952-fr.pdf,Forum mondial sur la transparence et l'échange de renseignements à des fins fiscales : Rapport d'examen par les pairs : Sénégal 2016,OECD,2016-07-01,1,"Capture defective - the PDF text extraction returned replacement characters in place of every accented letter and truncated mid-sentence at 120000 characters; a mojibake body is not a verbatim one so it was not staged. Carries the only DGID taxpayer stock found (86200 files at 31 Dec 2015) if a clean copy is ever wanted"
dpi.registry--land-register,https://www.dri.gouv.sn/sites/default/files/an-documents/Loi%20n%C2%B0201107%20du%2030%20mars%202011.pdf,République du Sénégal — dossier du projet de loi portant régime de la propriété foncière,République du Sénégal / Direction des Relations avec les Institutions,2010-03-31,1,"Not the promulgated loi n° 2011-07 but the 2010 decree transmitting the bill plus the projet de loi text, captured from a noisy OCR scan with no reliable title or publication date; a weaker instrument-of-record than it appears"
dpi.mis--education,https://education.sn/posts/le-senegal-engage-une-nouvelle-ere-educative-lancement-officiel-de-la-strategie-du-numerique-pour-leducation-2025-2029,Le Sénégal engage une nouvelle ère éducative : lancement officiel de la Stratégie du Numérique pour l'Éducation 2025-2029,Ministère de l'Éducation nationale du Sénégal,2025-10-06,2,"Body is about teacher AI training and laptop distribution under the Mastercard Foundation and UNCHK FORCE-N programme; it names no management information system and does not move this indicator"
dpi.mis--social-protection,https://www.sentresor.org/app/uploads/De%CC%81cret-n%C2%B02021-1052-du-2-aout-2021-relatif-au-Registre-national-unique-RNU.pdf,Journal officiel n° 7457 — Décret n° 2021-1052 du 2 août 2021 relatif au Registre national unique (RNU),Journal Officiel de la République du Sénégal (copy hosted by the Trésor public du Sénégal),2021-09-18,1,"The right instrument and the natural baseline, but the PDF extraction returned replacement characters for every accented letter; a mojibake body is not a verbatim one. Worth reacquiring by another route - it institutes the RNU, names the social protection delegation as manager and prescribes the information and management system, security and interoperability"
dpi.mis--social-protection,https://lesoleil.sn/actualites/societe-fait-divers/le-senegal-accelere-la-transformation-numerique-avec-un-systeme-dinformation-interoperable/,Le Sénégal accélère la transformation numérique avec un système d'information interopérable,Le Soleil,2026-07-23,2,"DUP-EXACT against raw/2026/2026-07-23-lesoleil-systeme-information-interoperable.md - already held; dropped as already-seen rather than restaged"
dpi.mis--tax,https://www.imf.org/external/np/loi/2018/sen/061418.pdf,"Senegal: Letter of Intent, Memorandum of Economic and Financial Policies, and Technical Memorandum of Understanding",International Monetary Fund / Government of Senegal,2018-06-14,1,"Strong on the 2018 state of eTax and Mon Espace Perso but eight years stale against a platform suite that has since gained SEN-ETAFI, PCF, SENTAXE and SenTimbre; superseded as a statement of the current system"
dpi.mis--tax,https://aps.sn/le-new-deal-technologique-a-pose-les-bases-dune-infrastructure-numerique-robuste-et-souveraine-apres-un-an-dexistence-selon-alioune-sall/,Le New Deal technologique a posé les bases d'une infrastructure numérique robuste et souveraine après un an d'existence selon Alioune Sall,Agence de Presse Sénégalaise (APS),2026-03-16,2,"Its tax content is the e-Jokko DGID-Douanes interconnection, which is a data-exchange object rather than the tax MIS; the interoperability platform is already carried in this batch by the concurrent dpi.exchange slice"
dpi.mis--customs,https://www.douanes.sn/cooperation-douaniere-internationale-les-douanes-senegalaises-presentes-a-la-conference-exposition-de-lomd-a-abou-dhabi/,Coopération douanière internationale : Les Douanes sénégalaises présentes à la Conférence-Exposition de l'OMD à Abou Dhabi,Douanes sénégalaises,2026-02-04,2,"A stated intention to implement WCO recommendations progressively - smart scanners, digitised trade formalities - with no deployment behind it; loses to two dated operational steps"
dpi.mis--land,https://procasef.com/systeme-dinformation-fonciere-communale-sifcom-le-procasef-mise-sur-les-formateurs-pour-reussir-la-transformation-digitale-du-foncier/,Système d'Information Foncière Communale (SIFCOM) : Le PROCASEF mise sur les formateurs pour réussir la transformation digitale du foncier,PROCASEF,2026-04-17,2,"A training-of-trainers step inside the same SIFCOM rollout the steering-committee item already carries, and its dates are internally inconsistent - the page is dated 17 avril 2026 while the body puts both workshops in 2025"
digital.localgov--digitalisation-of-local-government-records,https://aps.sn/securisation-fonciere-le-procasef-plaide-pour-une-reforme-denvergure-nationale/,Sécurisation foncière : le PROCASEF plaide pour une réforme d'envergure nationale,Agence de Presse Sénégalaise (APS),2026-06-09,2,"Its records content is the same SIFCOM and communal deliberation figures already carried under dpi.mis--land by the PROCASEF steering-committee item; a third PROCASEF capture would spend the cap on one programme"
