indicator_id,file,brief,rank,why
infra.connect--mobile-affordability,progress/2025-11-03-sierra-leone-orange-withdraws-le60-kolat-weekly-data-bundle.md,2,1,"The tariff change itself rather than the political response to it: Orange withdrew the Le60 weekly 1Mbps Kolat bundle on 2 November 2025, raising the cheapest weekly option to Le100, with the operator confirming no cheaper weekly bundle remains. A distinct event from the held 21 November parliamentary hearing."
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,baseline/2024-04-17-sierra-leone-mocti-directorate-of-technology.md,1,1,"The standing in-house capability itself: MoCTI technical arm, its Software Development and Data Science units, and its mandate to support MDAs in deploying and maintaining government software and data infrastructure. Beats the World Bank diagnostic, which assesses the capability rather than being it."
infra.capacity--robustness-of-government-hardware-and-software,baseline/2021-01-01-sierra-leone-national-digital-development-policy-2021.md,1,1,"The operative national instrument governing the government ICT estate, setting the licensed-software, backup, disaster-recovery and redundancy standards the estate is held to. Chosen over the Auditor-General FY2024 report because that PDF ICT findings fell outside the 50000-character capture."
infra.capacity--robustness-of-government-hardware-and-software,progress/2026-04-18-sierra-leone-statehouse-natca-hq-national-data-centre-commissioning.md,2,1,"The largest completed change to the government hardware estate in the window: the National Data Centre and network operations facility commissioned on 17 April 2026, reported by State House as an opened facility rather than an announced intention."
infra.capacity--robustness-of-government-hardware-and-software,progress/2026-03-24-sierra-leone-nppa-egp-procurement-planning-price-norm-modules.md,2,2,"A distinct second event on the software side of the same estate: NPPA reports the Supplier Registration module operational, over 65 percent of e-GP modules customised, and pilot MDAs expanded from seven to fifteen."
tech.ai--development-of-national-regional-ai-systems,baseline/2019-11-01-sierra-leone-national-innovation-and-digital-strategy-2019-2029.md,1,1,"The only adopted national instrument setting an AI direction, through its Country-as-AI-Lab principle and its Applied AI for Governance activity. File already staged by a sibling slice for a governance indicator; adopted here rather than staged twice."
tech.ai--development-of-national-regional-ai-systems,progress/2026-05-20-sierra-leone-mocti-first-national-ai-strategy-in-development.md,2,1,"The furthest movement in the window: MoCTI states the first-ever National AI Strategy is under development with the World Bank Group and names a Draft AI Readiness Diagnostic Report, establishing that no AI strategy is yet adopted."
tech.ai--development-of-national-regional-ai-systems,progress/2025-11-23-sierra-leone-nigeria-digital-economy-bilateral-mission-joint-communique.md,2,2,"A distinct completed step: a signed partnership on AI research, talent development and model localisation between MoCTI, NITDA, Awarri and the Christex Foundation. File already staged by a sibling slice for a regional-cooperation indicator; adopted here rather than staged twice."
tech.ai--use-of-ai-in-sectoral-management-information-systems,baseline/2026-03-01-sierra-leone-mbsse-sqao-ai-support-tool-user-feedback-report.md,1,1,"The only document found describing AI actually running against a Sierra Leonean sectoral data system: a retrieval-augmented chatbot over Annual School Census data and MBSSE policy, tested with five School Quality Assurance Officers. It carries in-window movement but counts once, as the baseline."
tech.industry--national-capacity-in-dt-related-production,baseline/2024-06-01-sierra-leone-statistics-sl-rebased-gdp-2018-prices.md,1,1,"The most recent authoritative publication of the national accounts series and the only official measured figure for the sector: Information and Communication at 2.0 percent of GDP in 2023. Where the baseline is a number, this is the series that carries it."
tech.industry--national-capacity-in-dt-related-production,progress/2025-11-23-sierra-leone-nigeria-digital-economy-bilateral-mission-joint-communique.md,2,1,"Signed cooperation framework plus a fintech interoperability partnership naming Sierra Leonean firms, opening cross-border pathways for domestic digital production. Same file as the tech.ai selection and already staged by a sibling: one file, a second row."
tech.industry--national-capacity-in-dt-related-production,progress/2026-05-06-sierra-leone-mocti-sierratel-relaunch-as-mvno-africell-partnership.md,2,2,"A distinct completed event: the state operator Sierratel returned to market as an MVNO on 5 May 2026 under an Africell partnership, with a 2 million dollar upfront payment handed over. National ICT operating capacity restored rather than announced."
tech.innovate--tech-startup-ecosystem,baseline/2025-01-01-sierra-leone-itc-digital-ecosystem-roadmap-eso-mapping.md,1,1,"The ecosystem mapping itself and the most recent Sierra Leone-specific survey of the support layer, with measured service coverage across 29 entrepreneurship support organizations as of January 2025. Beats the 2021 UNCDF mapping on recency and the ministry statements on measurement."
tech.innovate--tech-startup-ecosystem,progress/2025-12-01-sierra-leone-mocti-redsalt-angel-investment-network-rain-launch.md,2,1,"Addresses the gap the baseline measures: an early-stage capital vehicle launched with a ministry co-funding framework and an Orange Digital Center partnership, in an ecosystem where only 24 percent of support organizations offer direct funding."
tech.innovate--tech-startup-ecosystem,progress/2025-11-18-sierra-leone-send-me-wins-startup-world-cup-regional-semi-finals.md,2,2,"A distinct venture-level event: Send Me won the Startup World Cup regional semi-final and advanced to the Silicon Valley grand finale. Chosen over the Startup Act consultancy terms of reference, which record a drafting step rather than an enacted instrument."
tech.innovate--technology-hubs,baseline/2024-04-17-sierra-leone-mocti-directorate-of-innovation.md,1,1,"The government body responsible for hubs, stating its own mandate to establish innovation clusters, co-working spaces and research hubs, and listing the national hub portfolio including the 16 World Bank-supported Digital Learning Hubs, one per district."
tech.innovate--technology-hubs,progress/2026-07-13-sierra-leone-unipod-innovation-hub-launch-fourah-bay-college.md,2,1,"A hub actually opened: UniPod launched at Fourah Bay College with design and fabrication labs, a media studio and, a first for the UniPod network, mobile e-waste circularity facilities. A completed step beats an announced intention."
tech.innovate--technology-hubs,progress/2026-03-03-sierra-leone-undp-youth-circularity-2030-circular-innovation-lab.md,2,2,"A distinct second event: the Youth Circularity 2030 initiative establishing a Circular Innovation Lab at Fourah Bay College and circular innovation clubs across tertiary institutions, with a national inception workshop held 5 February 2026."
