indicator_id,file,brief,rank,why
gov.standards--adoption-of-international-standards,baseline/2025-01-01-asn-catalogue-normes-senegalaises-2025.md,1,1,"The national standards catalogue itself: ASN as ISO national member body, 789 NS standards adopted, ISO mirror committees including ISO/IEC JTC1, the ECOWAS ECOSTAND adoption rule, priority domain 18 TIC"
gov.discourse--non-governmental-contribution-to-national-policy,baseline/2023-12-01-senegal-ogp-2nd-national-action-plan.md,1,1,"The formal co-creation instrument: national steering committee, regional citizen consultations with nearly 400 participants, administration and civil society on an equal basis, eight commitments and a monitoring system"
gov.discourse--non-governmental-contribution-to-national-policy,progress/2025-10-02-primature-installation-conseil-national-du-numerique.md,2,1,"Completed step in window: the Conseil national du Numerique formally installed 2 October 2025 with 20 members from the public sector, private sector and civil society under Primature coordination"
gov.discourse--non-governmental-contribution-to-national-policy,progress/2026-04-27-presidence-avant-projets-de-loi-jubbanti.md,2,2,Distinct event: four finalised avant-projets de loi placed on the Jubbanti public platform on 27 April 2026 with political actors and civil society invited to contribute
gov.discourse--open-discussion-of-government-policy,baseline/2026-01-01-rsf-world-press-freedom-index-senegal.md,1,1,"Most recent authoritative publication of the measurement series: Index 2026 rank 78 of 180, score 58.11, with five sub-indicators and the 2025 comparison"
gov.discourse--open-discussion-of-government-policy,progress/2025-08-26-loi-2025-15-relative-acces-a-l-information.md,2,1,"The statute itself: the first Senegalese law fixing how the right of access to information is exercised, creating the CONAI, with a sanctions regime and stated exclusions"
gov.discourse--open-discussion-of-government-policy,progress/2026-03-03-aps-conseil-national-regulation-des-medias-adopte.md,2,2,"Distinct event: the Assemblee nationale adopts projet de loi 04/2026 creating the CNRM, extending regulation from broadcasting to online press, content creators and named platforms"
infra.connect--mobile-affordability,baseline/2026-08-13-artp-note-ipsm-t2-2026.md,1,1,"The most recent publication of the national mobile price series: IPSM base 100 in 2023, T2-2026 flat quarter on quarter and down 15.6 per cent year on year, with method and per-operator detail"
infra.connect--mobile-affordability,progress/2025-10-02-jo-7853-loi-2025-18-rutel-fiscalite-telephonie.md,2,1,"Gazetted primary text ending the 2008 import-duty and VAT exemption on fixed and mobile handsets, moving affordability the other way from the falling service prices"
infra.connect--national-fibre-backbone,baseline/2025-01-01-senum-transformation-digitale-administration.md,1,1,"The system itself, from its operator: 4,500 km of state fibre, a 720 km Praia-Dakar submarine cable, 14 regions and 42 departments, more than 400 administrative buildings on fibre and 174 on closed PTP"
