indicator_id,file,brief,rank,why
dpi.exchange--interoperability-of-education-systems,baseline/2023-06-01-sao-tome-gpe-pacto-parceria-educacao-sige.md,1,1,"Sector compact signed under the Ministry of Education records that the Sistema Integrado de Gestao Escolar (SIGE/EMIS) has been introduced and is being developed with the World Bank to link central and district levels, and describes the education data layer as still being built rather than exchanging data with other systems"
dpi.exchange--interoperability-of-education-systems,progress/2026-04-01-sao-tome-afap-consultoria-implementacao-sige.md,2,1,"AFAP tender for specialist technical assistance for SIGE implementation, dating the system as still at implementation stage in April 2026"
dpi.exchange--interoperability-of-education-systems,progress/2026-05-07-sao-tome-unicef-dashboards-supervisao-educativa.md,2,2,"UNICEF tender for development of dashboards for national education supervision, a distinct commissioning of an education data and monitoring layer"
dpi.exchange--interoperability-of-health-systems,baseline/2020-01-01-sao-tome-ministerio-saude-sistema-informacao-saude-dhis2.md,1,1,"The Ministry of Health own page for the Sistema de Informacao da Saude, stating the SIS runs on DHIS2 with national data storage, and dating the DHIS2 launch to December 2019 and DHIS2 Tracker to October 2020"
dpi.exchange--interoperability-of-health-systems,progress/2026-04-29-sao-tome-pnud-avaliacao-sistema-informacao-saude.md,2,1,"UNDP tender UNDP-STP-00136 commissioning an independent evaluation of the health digitisation project covering DHIS2, mSupply and Instalacoes Inteligentes"
dpi.exchange--interoperability-of-social-protection-systems,baseline/2025-04-22-sao-tome-dpssf-sistema-kenon-informacao-protecao-social.md,1,1,"The DPSSF own page for Kenon, the Sistema Nacional de Informacao da Protecao Social, establishing the system exists and that its stated exchange function is internal to DPSSF departments and partners"
dpi.exchange--interoperability-of-social-protection-systems,progress/2025-09-12-sao-tome-banco-mundial-protecao-social-financiamento-adicional-kenon.md,2,1,"World Bank additional financing paper records Kenon adopted in 2024 on CORE-MIS and openIMIS, government-owned and operated, and integrated with the Unique Social Registry covering 8,740 families"
dpi.exchange--interoperability-of-social-protection-systems,progress/2025-09-17-sao-tome-banco-mundial-stp-digital-ajuda-memoria-dex-identidade.md,2,2,"World Bank mission aide-memoire proposes a joint DGRN and DPSSF campaign pairing the Cadastro Social Unico update with mass digital ID registration, supported by a shared database with differentiated access and a unified collection form"
dpi.exchange--national-data-exchange-system,baseline/2021-08-09-sao-tome-resolucao-35-2020-estrategia-governacao-digital.md,1,1,"Council of Ministers resolution published in the Diario da Republica approving the Estrategia Nacional para a Governacao Digital, whose annex mandates a Plataforma de Interoperabilidade as the structuring layer for integrating public services and validating citizen identities"
dpi.exchange--national-data-exchange-system,progress/2025-09-17-sao-tome-banco-mundial-stp-digital-ajuda-memoria-dex-identidade.md,2,1,"World Bank mission aide-memoire records live demonstration of functional prototypes of the interoperability and data exchange platform named DEX, and sets March 2026 for integrating the interoperability layer with the verifiable credentials infrastructure"
dpi.exchange--use-of-digital-id-in-other-systems,baseline/2023-01-01-sao-tome-dgrn-legi-non-troca-dados-registos.md,1,1,"The DGRN own entry page for legi non, stating it is the interface to the life-events database through which root identification of all Sao Tomeans is carried out, allowing electronic validation of paper documents and machine-to-machine exchange between accredited public administration systems"
dpi.exchange--use-of-digital-id-in-other-systems,progress/2025-09-17-sao-tome-banco-mundial-stp-digital-ajuda-memoria-dex-identidade.md,2,1,"World Bank mission aide-memoire records the System Integrator beginning work on a new foundational bilhete de identidade that will be a digital ID, with a MOSIP approach, and proposes pairing its mass registration with the Cadastro Social Unico update"
dpi.exchange--use-of-digital-id-in-other-systems,progress/2025-09-01-sao-tome-afap-kits-biometricos-identidade-digital.md,2,2,"AFAP tender for acquisition of biometric kits for digital identity registration under the World Bank Sao Tome e Principe Digital project, a distinct procurement of the enrolment hardware"
dpi.id--authentication,baseline/2021-08-09-sao-tome-resolucao-35-2020-estrategia-governacao-digital.md,1,1,"The same Council of Ministers resolution is the founding instrument for authentication: its annexed strategy mandates a Plataforma de Autenticacao based on single sign-on fully integrated with Identidade Digital management, and a state certification infrastructure providing qualified digital signature"
dpi.id--authentication,progress/2025-09-17-sao-tome-banco-mundial-stp-digital-ajuda-memoria-dex-identidade.md,2,1,"World Bank mission aide-memoire demonstrates prototypes of the verifiable credentials infrastructure and the electronic signature service, sets May 2026 for electronic signature conditional on the Lei de Assinatura Eletronica, and records that law as approved by the Council of Ministers and submitted to the Assembleia"
