indicator_id,file,brief,rank,why
gov.policy--data-localisation-policies,baseline/2020-11-06-sierra-leone-telecommunications-subscribers-registration-regulations-2020.md,1,1,"The only operative Sierra Leone instrument that actually restricts cross-border data transfer: reg 22(3) bars transfer of subscriber registration information outside Sierra Leone without the Commission prior approval, and reg 19 requires a central subscriber database. The gazetted statutory instrument itself, not a summary."
gov.policy--data-localisation-policies,progress/2025-11-10-sierra-leone-moice-final-validation-data-protection-rati-bill-2025.md,2,1,The furthest in-window step toward the general personal-data regime under which any economy-wide localisation or transfer rule would sit: final national validation concluded 7 November 2025 with Cabinet approval named as the next step. Only one progress item selected because no second distinct in-window localisation event survived screening.
gov.policy--data-storage-cloud-strategy,progress/2026-04-18-sierra-leone-statehouse-natca-hq-national-data-centre-commissioning.md,2,1,"Strongest in-window government hosting movement: the head of state commissions the NatCA headquarters housing a National Data Centre for secure storage of government information. File already staged by a sibling slice for another indicator; one file, second selected row, not restaged."
gov.policy--data-storage-cloud-strategy,progress/2025-12-01-sierra-leone-mocti-orange-bo-data-centre-commissioned.md,2,2,"Second distinct event: commissioning of the country second data centre, the Orange Sierra Leone national disaster recovery hub in Bo, working alongside the Freetown facility. Privately owned, so national storage capacity rather than government cloud. No baseline staged for this indicator because the National Data Strategy 2023, the national instrument that answers it, returned DUP-EXACT against OSINT raw."
gov.policy--digital-transformation-strategy,baseline/2019-11-01-sierra-leone-national-innovation-and-digital-strategy-2019-2029.md,1,1,"The strategy document itself rather than commentary or an announcement: the ten-year National Innovation and Digital Strategy 2019-2029, setting the Digitization for All philosophy across identity, economy and governance. Preferred to the later Digital Development Policy because that is a policy and is taken as the ICT strategy baseline."
gov.policy--digital-transformation-strategy,progress/2026-02-17-sierra-leone-sldtp-mid-term-review-mission-commences.md,2,1,"A dated, completed procedural step in the national digital transformation programme: the mid-term review of the Sierra Leone Digital Transformation Project against its Project Development Objective and Results Framework, setting priorities to September 2027."
gov.policy--digital-transformation-strategy,progress/2026-07-15-sierra-leone-cabinet-approves-national-open-source-software-first-policy.md,2,2,"A distinct completed event: Cabinet approval of the National Open Source Software First Policy, reported at the 14 July 2026 government press briefing. A decision taken, not an intention announced."
gov.policy--ict-strategy,baseline/2021-01-01-sierra-leone-national-digital-development-policy-2021.md,1,1,"The operative national ICT policy instrument itself. Section 1.3.1 states it is the successor to the National ICT Policy 2009 and the revision of the 2017 policy, which settles which instrument is operative and which superseded."
gov.policy--ict-strategy,progress/2026-07-15-sierra-leone-cabinet-approves-national-open-source-software-first-policy.md,2,1,"Cabinet approval of the National Open Source Software First Policy is the completed in-window addition to the national ICT policy framework. One file, second selected row; the same document also answers the digital transformation strategy indicator."
gov.policy--ict-strategy,progress/2025-11-17-sierra-leone-mocti-open-source-software-policy-validation-workshop.md,2,2,"A distinct earlier event in the same reform: the MoCTI national validation workshop on the first Open-Source Software Policy for the public sector, the Permanent Secretary stating the intent to make open source the default foundation for government digital systems. Validation and Cabinet approval are separate dated steps, not two reports of one event."
gov.policy--open-data-policy,baseline/2016-01-01-sierra-leone-sleiti-open-data-policy.md,1,1,"The only actual Sierra Leone open data policy instrument located. It is sectoral, covering SLEITI extractives data, and the note says so; it also records the September 2016 adoption of the Open Data Charter and the Open Data Council commitments, which is the nearest thing to a whole-of-government position. No Cabinet-approved national open data policy was found."
gov.policy--open-data-policy,progress/2025-11-28-sierra-leone-statsl-annual-agricultural-survey-2023-public-use-file.md,2,1,The one in-window release of official microdata under a stated public-access regime: version 2.3 of the Annual Agricultural Survey 2023 issued as a Public Use File on 28 November 2025. Only one progress item selected; the other fetched candidate was rejected as out of subject.
gov.legislate--access-to-information-legislation,baseline/2013-10-31-sierra-leone-right-to-access-information-act-2013.md,1,1,"The enacting statute itself, gazetted, not a summary or a commission page: Act No. 2 of 2013 creating the right of access, the proactive publication duties, the exemptions, and the Commission with High Court powers. No enacted amendment was found."
gov.legislate--access-to-information-legislation,progress/2025-11-10-sierra-leone-moice-final-validation-data-protection-rati-bill-2025.md,2,1,"The most significant in-window movement: final national validation of a Bill that would place data protection and access to information under a single independent authority, replacing the present commission arrangement. One file, second selected row; it also answers the data localisation indicator."
gov.legislate--access-to-information-legislation,progress/2025-10-18-sierra-leone-moice-pre-legislative-session-data-protection-rati-bill.md,2,2,"A distinct earlier dated step: the 16 October 2025 pre-legislative review session with MDA heads on the draft Data Protection and Right to Access Information Regulatory Commission Bill 2025. The strongest remaining candidate, Cabinet approval of April 2026, returned DUP-EXACT against OSINT raw."
gov.legislate--ai-legislation-regulations,baseline/2019-11-01-sierra-leone-national-innovation-and-digital-strategy-2019-2029.md,1,1,"No AI statute exists in Sierra Leone, so the baseline is the standing national strategy carrying the AI policy position: NIDS sets the Country-as-AI-Lab principle, Applied AI for Governance with a human-in-the-loop requirement, and commits the Ministry of Justice to develop frameworks for cyber security, data protection and data-sharing ethics. One file, second selected row; it is also the digital transformation baseline."
gov.legislate--ai-legislation-regulations,progress/2026-05-20-sierra-leone-mocti-first-national-ai-strategy-in-development.md,2,1,"The clearest in-window statement of AI governance standing: MoCTI with the World Bank developing the first National AI Strategy, which establishes that no adopted AI instrument yet exists. File already staged by a sibling slice; one file, second selected row, not restaged."
gov.legislate--ai-legislation-regulations,progress/2025-11-23-sierra-leone-nigeria-digital-economy-bilateral-mission-joint-communique.md,2,2,"A distinct completed event: a signed bilateral cooperation framework naming Artificial Intelligence among its workstreams alongside digital payments, infrastructure, cybersecurity and cross-border commerce. File already staged by a sibling slice; second selected row, not restaged. The MoCTI-Qhala AI MoU was fetched but returned a headline-only stub and was dropped."
gov.legislate--cybersecurity-legislation,baseline/2021-11-25-sierra-leone-cyber-security-and-crime-act-2021.md,1,1,"The enacting statute itself, Act No. 7 of 2021, gazetted 25 November 2021: it establishes the National Computer Security Incidence Response Coordination Center, the Advisory Council and the Cyber Security Fund, provides for designation of Critical National Information Infrastructure, and delegates regulation-making at section 58. Nil for progress: nothing in the window amended the Act, gazetted an instrument under it, or designated CII."
gov.legislate--legislation-enabling-data-interoperability,baseline/2016-08-04-sierra-leone-national-civil-registration-act-2016.md,1,1,"The nearest and strongest standing legal basis: Part VIII establishes the Integrated National Civil Registration System, provides for supplying its data to state authorities, and requires NCRA to give and receive personal data from other government information systems. No dedicated cross-government interoperability statute exists. File already staged by a sibling slice; one file, second selected row, not restaged. Nil for progress: the sole in-window candidate returned DUP-EXACT against OSINT raw."
