indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,11,3,1,2,0,0,,staged,1
dpi.pay--consumer-protection,dpi.pay,2,13,2,1,0,1,0,,staged,1
dpi.pay--cross-border-functionality,dpi.pay,2,11,2,1,1,0,0,,staged,1
dpi.pay--g2p-functionality,dpi.pay,2,9,2,1,1,0,0,,staged,1
dpi.pay--p2p-p2g-and-p2b-functionality,dpi.pay,2,13,4,1,2,1,0,,staged,1
dpi.pay--population-uptake,dpi.pay,2,8,2,1,1,0,0,,staged,1
dpi.pay--revenue-collection,dpi.pay,2,13,3,1,2,0,1,DUP-EXACT,staged,1
dpi.registry--address-register,dpi.registry,2,9,1,1,0,0,0,,staged,3
dpi.registry--civil-register,dpi.registry,2,11,2,1,1,0,0,,staged,3
dpi.registry--land-register,dpi.registry,2,8,2,1,1,0,0,,staged,3
dpi.registry--population-register,dpi.registry,2,11,3,1,2,0,0,,staged,3
dpi.registry--tax-register,dpi.registry,2,11,3,1,2,0,0,,staged,3
