indicator_id,file,brief,rank,why
include.access--citizen-feedback-portals,baseline/1997-05-08-sierra-leone-ombudsman-act-1997.md,1,1,Enacting statute for the national citizen-complaint mechanism; the instrument itself
include.access--citizen-feedback-portals,progress/2025-10-10-sierra-leone-mocti-wardip-sop2-stakeholder-engagement-plan.md,2,1,"WARDIP SOP2 stakeholder engagement plan, 10 Oct 2025, sets the feedback route"
include.access--citizen-feedback-portals,progress/2025-12-15-sierra-leone-land-administration-project-isr-grm.md,2,2,GRM moved from paper to operating toll-free lines in the window
gov.discourse--non-governmental-contribution-to-national-policy,baseline/2006-01-01-sierra-leone-parliament-standing-orders.md,1,1,Standing Orders carry the standing procedural route for outside bodies to petition Parliament
gov.discourse--non-governmental-contribution-to-national-policy,progress/2025-09-12-sierra-leone-nationwide-consultations-data-protection-bill.md,2,1,Launch of nationwide consultations on the RAI and Data Protection Commission Bill
gov.discourse--non-governmental-contribution-to-national-policy,progress/2026-02-05-sierra-leone-mocti-tieac-inaugural-meeting.md,2,2,"Inaugural meeting of the Technology, Innovation and Entrepreneurship Advisory Council"
gov.discourse--open-discussion-of-government-policy,baseline/2020-06-25-sierra-leone-public-order-amendment-act-2020.md,1,1,"The amending Act as gazetted; the instrument itself, repealing criminal libel"
gov.discourse--open-discussion-of-government-policy,progress/2025-11-19-sierra-leone-raic-sixth-annual-report-presented.md,2,1,RAIC sixth annual report presented 17 Nov 2025 under s.41 of the RAIC Act
gov.discourse--open-discussion-of-government-policy,progress/2026-08-11-sierra-leone-imc-ruling-salone-compass.md,2,2,IMC ruling of 11 Aug 2026 on a state commission complaint against a newspaper
capacity.literacy--digital-literacy-general-population,baseline/2017-01-01-sierra-leone-statistics-sl-mics6-statistical-snapshots.md,1,1,Stats SL MICS6 is the national published series on ICT ownership and use
capacity.literacy--digital-literacy-general-population,progress/2025-10-08-sierra-leone-uncdf-national-digital-financial-literacy-baseline-survey.md,2,1,"National digital and financial literacy baseline survey results, adult score 26/100"
capacity.literacy--digital-literacy-general-population,progress/2025-10-15-sierra-leone-itu-bdd-sl-basic-digital-skills-600-citizens.md,2,2,Completed Jul-Sep 2025 digital literacy training delivery across five locations
infra.connect--internet-usage,baseline/2019-01-01-sierra-leone-natcom-annual-report-2019.md,1,1,The regulator's own annual report carries the national data-penetration series
infra.connect--internet-usage,progress/2025-10-03-sierra-leone-moice-digital-leap-minister-bah-connectivity-update.md,2,1,30 Sep 2025 ministerial statement on backbone reach and mobile site counts
infra.connect--internet-usage,progress/2025-10-31-sierra-leone-mocti-orange-new-network-site-mathonkra-tonkolili.md,2,2,"Commissioning of a new Orange network site, a distinct dated event"
dpi.exchange--interoperability-of-education-systems,baseline/2020-01-01-sierra-leone-dsti-education-data-hub.md,1,1,"The operating Data Hub itself, joining school census and examination results"
dpi.exchange--interoperability-of-education-systems,progress/2025-10-15-sierra-leone-unicef-unique-learner-id-system-rfp.md,2,1,UNICEF RFP 9200546 for a Unique Learner ID system and data warehouse
dpi.exchange--interoperability-of-education-systems,progress/2026-04-07-sierra-leone-mbsse-dhis2-national-education-data-hub.md,2,2,MBSSE launch of a DHIS2 education data hub with an interoperability layer
dpi.exchange--interoperability-of-health-systems,baseline/2024-01-01-sierra-leone-national-digital-health-roadmap-2024-2026.md,1,1,The Ministry's own roadmap stating the standing architecture position
dpi.exchange--interoperability-of-health-systems,progress/2025-12-06-sierra-leone-national-health-compact.md,2,1,National Health Compact of 6 Dec 2025 committing to EMR-DHIS2 integration
dpi.exchange--interoperability-of-health-systems,progress/2026-01-20-sierra-leone-moh-launches-health-information-hub.md,2,2,Launch of the Health Information Hub integrating DHIS2 and other platforms
dpi.id--authentication,baseline/2023-01-30-sierra-leone-ncra-biometric-id-verification-platform-launch.md,1,1,NCRA's own account of the Identity Verification Platform launch; the system itself
dpi.id--authentication,progress/2025-09-05-sierra-leone-bsl-nin-deadline-for-banks.md,2,1,BSL directive of 2 Sep 2025 setting a NIN enforcement deadline for banks
dpi.id--authentication,progress/2026-01-01-sierra-leone-unified-permit-portal-ncra-nin-requirement.md,2,2,Operating permit portal gating a cross-government service on NCRA registration
gov.policy--data-interoperability-framework-roadmap,baseline/2025-03-01-sierra-leone-mof-pfm-reform-progress-report-2024.md,1,1,Government's own naming of G-SLIF and statement of its status
gov.policy--data-interoperability-framework-roadmap,progress/2025-09-12-sierra-leone-world-bank-ag4bsd-aide-memoire-government-service-bus.md,2,1,Aide-memoire recording the Government Service Bus design and its deadlines
gov.policy--data-interoperability-framework-roadmap,progress/2025-10-31-sierra-leone-mocti-enterprise-architecture-training.md,2,2,Government Enterprise Architecture Framework developed and 100+ officers trained
