indicator_id,url,title,publisher,published,brief,why_not
data.statistics--national-strategy-for-development-of-statistics,https://fr.readkong.com/page/version-definitive-4752227,"Rapport intérimaire sur la vision, les orientations stratégiques et le plan d'action de la SNDS 2016-2020 (Version définitive)",Office National de la Statistique (ONS),2016-12-19,1,"Superseded cycle, and the only accessible copy is a document-relay mirror rather than a primary ONS or ANSADE publication. Scope drop: not-primary."
data.statistics--national-strategy-for-development-of-statistics,https://www.afristat.org/lois-statistiques-des-etats-membres/,Textes régissant les systèmes statistiques nationaux,AFRISTAT,,1,"An index page listing loi n° 2005-017 and the CNS decrees rather than the texts themselves; the SNDDS baseline already carries the legal framework. Cap excluded."
data.statistics--national-strategy-for-development-of-statistics,https://ansade.mr/fr/decret-de-creation-de-lansade/,Décret de création de l'ANSADE,ANSADE,2021-02-25,1,"The founding act of the statistics agency, not of the strategy; the SNDDS baseline states the same institutional position. Cap excluded."
data.statistics--national-strategy-for-development-of-statistics,https://www.economie.gov.mr/sites/default/files/2025-05/Draft%20NASMO%202024%20CDS%209.pdf,Note Annuelle Sectorielle sur la Mise en Œuvre (NASMO) 2024,Ministère de l'Économie,2025-05-01,1,"A sectoral implementation note that restates SNDDS continuity; adds nothing the baseline does not settle, and predates the window. Cap excluded."
data.statistics--national-strategy-for-development-of-statistics,https://microdata.worldbank.org/catalog/8260,Mauritania - World Bank Enterprise Survey 2025,World Bank Group,2026-04-14,2,"A World Bank survey deposit rather than a movement of the Mauritanian statistical system; the two staged progress items are national operations. Cap excluded."
data.satellite--agricultural-use-of-satellite-data,https://agrhymet.cilss.int/2026/08/14/bulletin-de-suivi-de-la-campagne-agropastorale-au-sahel-et-en-afrique-de-louest-juillet-2026/,"Bulletin de Suivi de la campagne agropastorale au Sahel et en Afrique de l'Ouest, juillet 2026",AGRHYMET CCR-AOS / CILSS,2026-08-14,2,"Fetched. Regional bulletin whose only Mauritanian content is desert-locust breeding conditions; no Mauritania-specific satellite finding. Scope drop: out-of-scope."
data.satellite--agricultural-use-of-satellite-data,https://cb.apps.fao.org/country.jsp?code=MRT&lang=en,FAO GIEWS Country Brief on Mauritania,FAO GIEWS,,2,"A continuously regenerated country page with no fixed dated body to stage; the agent's 9 September 2025 reference could not be pinned to a stable document. Scope drop: headline-only-stub."
data.satellite--agricultural-use-of-satellite-data,https://www.oss-online.org/index.php/fr/gmes-at-mr,"Ateliers nationaux GMES, Mauritanie, 16-17-18 et 19 décembre 2024",Observatoire du Sahara et du Sahel,2024-12-16,1,"Earlier workshop in the same GMES series; the July 2025 page is the later and fuller statement of the same arrangement. Cap excluded."
data.satellite--agricultural-use-of-satellite-data,https://cnrada.org/wp-content/uploads/2024/12/Resumes-des-presentations.pdf,Résumés des présentations,CNRADA,2024-12-01,1,"Research capacity and stated intent on remote sensing, NDVI and drones rather than an operating national service. Cap excluded."
data.satellite--agricultural-use-of-satellite-data,https://faolex.fao.org/docs/pdf/mau61970.pdf,Décret n° 28-99/PM fixant les attributions du Ministre du Développement Rural et de l'Environnement,République Islamique de Mauritanie (via FAOLEX),1999-07-20,1,"Administrative attributions decree; it grounds agricultural statistics and cartography but says nothing about satellite data. Cap excluded."
data.satellite--meteorological-use-of-satellite-data,https://ami.mr/fr/archives/287234,Atelier sur le système d'alerte précoce agrométéorologique basé sur l'intelligence artificielle,Agence Mauritanienne d'Information (AMI),2026-01-14,2,"Fetched. ONM/UNDP AI early-warning training at Rosso; the body nowhere states a satellite data input, so it does not evidence this indicator. Scope drop: out-of-scope."
data.satellite--meteorological-use-of-satellite-data,https://meteomauritanie.mr/organisation/%C3%A0-propos/,À propos,Office National de la Météorologie (ONM),,1,"Names the PUMA and AMESD reception systems but carries no date; the Strategic Plan states the same position with a date and detail. Cap excluded."
data.satellite--meteorological-use-of-satellite-data,https://meteomauritanie.mr/publications/plan-daction/,Plan d'action détaillé 2024-2030,Office National de la Météorologie (ONM),,1,"The operational annex to the strategy already staged as baseline; planned radar and receivers, not installed capability. Cap excluded."
data.satellite--meteorological-use-of-satellite-data,https://alertingauthority.wmo.int/authorities.php?recId=252,WMO Register of Alerting Authorities — Mauritania,World Meteorological Organization,,1,"Establishes ONM as the WMO alerting authority with a CAP feed, but is a register entry about warnings rather than about satellite data use. Cap excluded."
