indicator_id,file,brief,rank,why
gov.policy--ict-strategy,baseline/2026-05-14-mcnti-gouvernance-numerique-donnees-statistiques-acces-tic.md,1,1,"No standalone ICT-strategy instrument text was retrievable; this is the ministry's own dated statement confirming the Politique nationale du numerique (2021-2030) remains the operative reference framework and that it is being actualised, the clearest current-position statement available."
gov.policy--ict-strategy,progress/2026-03-11-anp-pndn-2026-2035-validation.md,2,1,The most advanced in-window milestone toward a successor strategy: the 11 March 2026 national validation workshop for the PNDN 2026-2035 and its PSDN 2026-2030 sectoral plan.
gov.policy--ict-strategy,progress/2025-10-13-anp-remise-document-pndn-2026-2035-ministre.md,2,2,"A distinct, earlier event: the 13 October 2025 handover of the completed draft PNDN 2026-2035 to the minister, dating the point at which the successor's drafting phase closed."
gov.policy--broadband-strategy,baseline/2026-06-18-anp-niger-hub-regional-telecommunications.md,1,1,"No standalone national broadband strategy was located; this is the most recent authoritative ministerial statement of current position, covering backbone modernisation, the near-complete Tier III data centre and DTS phase 2."
gov.policy--broadband-strategy,progress/2025-11-14-mcnti-niger-receptionne-troncons-dts.md,2,1,"The ministry's own account of the 14 November 2025 provisional reception of DTS fibre-optic sections, the period's central completed infrastructure milestone."
gov.policy--broadband-strategy,progress/2026-03-17-lesahel-copil-dts-ptba-2026-2027.md,2,2,"A distinct governance event: the 13 March 2026 DTS steering-committee session that adopted the 2026-2027 work programme and budget, separate from the fibre reception itself."
gov.policy--data-storage-cloud-strategy,baseline/2025-11-14-anp-reception-provisoire-dts-datacenter-tiers-3.md,1,1,No separate cloud/data-storage strategy exists; this ministerial statement at the DTS fibre reception ceremony is the clearest dated confirmation of the national Tier III data centre's existence and then-current (under-construction) standing.
gov.policy--data-storage-cloud-strategy,progress/2026-06-08-sofrecom-etude-faisabilite-data-center-national.md,2,1,"Sofrecom's own account of completing the feasibility study (sizing, design, site selection, tender preparation, cloud business plan) that let government proceed to tender -- a distinct design-phase milestone."
gov.policy--data-storage-cloud-strategy,progress/2026-02-04-nigermarches-ansi-avis-appel-offres-data-center-pvi.md,2,2,"A distinct, later procurement step: ANSI's World Bank-financed tender for data-centre infrastructure equipment, issued 4 February 2026."
gov.policy--data-interoperability-framework-roadmap,baseline/2019-04-30-mcnti-loi-2019-03-transactions-electroniques.md,1,1,"The founding statute: Article 35 institutes Niger's Referentiel General d'Interoperabilite and Articles 29-33 enable inter-administration electronic exchange; the ministry's own official page for the law, captured in full."
