indicator_id,file,brief,rank,why
dpi.exchange--interoperability-of-social-protection-systems,baseline/2023-01-01-sierra-leone-world-bank-sprint-social-registry-technical-note.md,1,1,"The SPRINT registry's own technical note: API and csv data exchange with programme MIS, a referral API and an organisation portal"
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-05-08-sierra-leone-nacsa-statistics-sl-amended-mou-sprint.md,2,1,Amended NaCSA-Statistics Sierra Leone MoU signed 8 April 2026 to expand SPRINT to national coverage and formalise beneficiary data sharing
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-02-10-sierra-leone-mogca-nacsa-acc-gbv-grm-inter-agency-mou.md,2,2,Distinct event: MoGCA-NaCSA-ACC MoU of 10 February 2026 creating referral pathways and coordinated information sharing across social protection grievance mechanisms
dpi.exchange--use-of-digital-id-in-other-systems,baseline/2016-08-04-sierra-leone-national-civil-registration-act-2016.md,1,1,"The founding statute: Part VI duty to provide information and Part VIII Integrated National Civil Registration System, which set out which other systems consume civil registration data"
dpi.exchange--use-of-digital-id-in-other-systems,progress/2025-11-23-sierra-leone-nigeria-digital-economy-bilateral-mission-joint-communique.md,2,1,"Joint communique of 21-22 November 2025 placing NCRA in the bilateral Digital Cooperation Working Group and naming digital identity alignment in the NITDA-DSTI-Miden-Monime partnership; file already staged this run by a sibling slice, not restaged"
dpi.registry--address-register,baseline/2020-01-01-sierra-leone-freetown-city-council-property-reform-faq-plus-codes.md,1,1,The operating substitute for an address register: FCC states Freetown buildings do not always have a reliable street name or house number and that Plus Codes were adopted for building identification
dpi.registry--address-register,progress/2026-08-03-sierra-leone-dsti-national-base-map.md,2,1,"DSTI and the Ministry of Lands begin a JICA-supported high-resolution national base map, piloting in Western Area Urban District before nationwide rollout"
dpi.registry--business-register,baseline/2022-07-14-sierra-leone-national-investment-board-act-2022.md,1,1,"The operative instrument: sections 20, 23, 50 and 51 place the company register and the business register in the NIB Corporate Affairs and Business Facilitation Directorates"
dpi.registry--business-register,progress/2026-03-01-sierra-leone-companies-and-business-registration-bill-2026.md,2,1,"Draft Bill to repeal and replace the Companies Act 2009 and the Registration of Business Act 2007, with a Unified Business Board, one-stop shop and statutory timelines"
dpi.registry--business-register,progress/2025-10-06-sierra-leone-nib-budget-24-hour-business-registration.md,2,2,Distinct event: NIB budget proposal presented 22 September 2025 for a digital platform allowing registration within 24 hours and a restoration of registration fees
dpi.registry--electoral-register,baseline/2022-01-01-sierra-leone-public-elections-act-2022.md,1,1,The controlling statute: Part III provides for the Register of Voters and makes the register in force conclusive evidence of entitlement to vote
dpi.registry--electoral-register,progress/2025-12-05-sierra-leone-undp-feasibility-study-voter-registration.md,2,1,"Completed UNDP study dated 5 December 2025 setting out voter registration data extraction options including direct API integration, periodic transfer and database replication"
dpi.registry--electoral-register,progress/2026-02-13-sierra-leone-tscs-ecsl-tripartite-recommendations-voter-registration.md,2,2,Distinct event: ECSL status report of 13 February 2026 on independent monitoring of voter registration and the proposed use of national identity cards in place of ECSL voter identity cards
dpi.registry--land-register,baseline/2022-09-23-sierra-leone-national-land-commission-act-2022.md,1,1,"The enacting statute establishing the National Land Commission, its Title Registry and the National Land Register; file already staged this run by a sibling slice, not restaged"
dpi.registry--land-register,progress/2026-01-01-sierra-leone-sllap-customary-land-registration-bekeh-loko.md,2,1,"Official start of customary land registration field activities across four sections of Bekeh Loko Chiefdom, with the Chiefdom Consent Form signed"
dpi.registry--land-register,progress/2026-01-01-sierra-leone-sllap-rogbere-parcel-map-validation-maforki.md,2,2,"Distinct event: public validation of Rogbere Section 1 parcel maps in Maforki Chiefdom, the quality-control step before rights are registered"
dpi.registry--population-register,baseline/2016-08-04-sierra-leone-national-civil-registration-act-2016.md,1,1,"The founding statute for the population register: it establishes NCRA, compulsory registration, the personal registration file, the NIN and the Integrated National Civil Registration System"
dpi.registry--population-register,progress/2026-03-05-sierra-leone-mch-handbook-valid-for-birth-registration.md,2,1,"NCRA Director-General announced on 5 March 2026 that the Maternal and Child Health Handbook will be recognised as a valid document for birth registration; file already staged this run by a sibling slice, not restaged"
dpi.registry--social-protection-register,baseline/2023-01-01-sierra-leone-world-bank-sprint-social-registry-technical-note.md,1,1,"SPRINT is the national social protection registry; the note documents its household and person registry, PMT eligibility models, deduplication and the programme datasets available to it"
dpi.registry--social-protection-register,progress/2026-05-08-sierra-leone-nacsa-statistics-sl-amended-mou-sprint.md,2,1,The only in-window movement located on the registry itself: the amended MoU of 8 April 2026 to expand SPRINT to national coverage and formalise beneficiary data sharing
dpi.registry--tax-register,baseline/2020-01-02-sierra-leone-finance-act-2020-tax-register.md,1,1,"Section 20 amends section 173 of the Income Tax Act 2000 to require a register, called the tax register, of all persons assessable to tax, each assigned a unique automated system generated TIN"
dpi.registry--tax-register,progress/2026-01-07-sierra-leone-finance-act-2026.md,2,1,"Finance Act 2026, gazetted 7 January 2026, brings non-resident digital service suppliers within GST coverage, requires them to appoint a local representative, and puts electronic cash register replacement cost on the taxpayer"
dpi.registry--tax-register,baseline/2026-06-01-sierra-leone-mof-pfm-reform-progress-report-2025.md,2,2,"Distinct event: the Ministry of Finance records completion of the NRA enterprise data warehouse integrating ITAS, ASYCUDA World, the electronic cash register platform and the non-tax revenue system; file already staged this run by a sibling slice under baseline"
