indicator_id,url,title,publisher,published,brief,why_not
gov.policy--ict-strategy,https://mtnima.gov.mr/sites/default/files/piecesjointes/Agenda_Num%C3%A9rique_2022-2025.pdf,Agenda Numerique 2022-2025,MTNIMA,2022-06-01,1,Same document as the baseline at a second ministry URL; that URL also failed to crawl (CRAWL_UNKNOWN_ERROR).
gov.policy--ict-strategy,https://mtnima.gov.mr/fr/strategies-et-politiques/,Strategies et politiques,MTNIMA,,1,"Index page listing the ministry strategies, not an instrument; headline-only stub against this indicator."
gov.policy--ict-strategy,https://mtnima.gov.mr/sites/default/files/piecesjointes/Strat%C3%A9gie%20Nationale%20des%20TIC%201-%20Programme%20initial_2.pdf,Strategie Nationale de Modernisation de l Administration et des TICs,MESRSTIC / Ministere de la Fonction publique,2011-01-01,1,Superseded predecessor of the 2022-2025 agenda; the operative instrument beats it for the baseline slot.
gov.policy--ict-strategy,https://www.itu.int/en/ITU-D/Cybersecurity/Documents/National_Strategies_Repository/Mauritania_2011_Orig_FR_National%20Cyber%20Security%20Strategy%20-%202011%20-%20FR.pdf,Mauritania 2011 National Strategy (ITU repository copy),ITU,2011-01-01,1,Institutional mirror of the superseded 2011 strategy; primary ministry copy exists and the document is superseded anyway.
gov.policy--ict-strategy,https://mtnima.gov.mr/wp-content/uploads/2024/05/Strategie_nationale_securite_numerique.pdf,Strategie Nationale de Securite Numerique 2022-2025,MTNIMA,2022-02-28,1,"Sectoral cybersecurity strategy, not the general national ICT strategy; belongs to the cybersecurity indicator where the statute took the baseline slot."
gov.policy--ict-strategy,https://ami.mr/fr/archives/246434,Communique relatif au Conseil des ministres,AMI,2024-05-20,1,"Out of the progress window and concerns the administration modernisation strategy, a related but different instrument."
gov.policy--ict-strategy,https://primature.gov.mr/fr/node/1167,Communique du Conseil des Ministres,Primature,2024-04-22,1,"Out of the progress window; concerns creation of the cybersecurity agency, not the ICT strategy."
gov.policy--ict-strategy,https://ami.mr/fr/archives/272230,Le ministre de la Transformation numerique devant l Assemblee nationale,AMI,2025-05-29,1,Out of the progress window by three months; its substance is restated in the 4 December 2025 item that took the slot.
gov.policy--ict-strategy,https://mtnima.gov.mr/wp-content/uploads/2026/03/PPM_WARDIP_13.03.2026.pdf,PLAN DE PASSATION DES MARCHES 2026 (ACTUALISATION N 1),MTNMA / WARDIP-Mauritanie,2026-03-13,2,"Operational procurement rather than a strategy movement, and near-duplicate of the February 2026 plan staged under the broadband indicator."
gov.policy--broadband-strategy,https://ami.mr/fr/archives/294524,Achevement de la premiere phase du deuxieme projet de connexion de la Mauritanie a un cable sous-marin international d internet,AMI,2026-05-04,2,DUP-EXACT in the raw index (raw/2026/2026-05-04-ellalink-second-cable-phase1-landing-ami.md) - already held.
gov.policy--broadband-strategy,https://mtnima.gov.mr/fr/ellalink-et-le-mtnima-posent-une-nouvelle-branche-de-cable-sous-marin-a-nouadhibou/,EllaLink et le MTNIMA Posent une Nouvelle Branche de Cable Sous-Marin a Nouadhibou,MTNIMA,2026-05-01,2,Second report of an event already held in raw; the cap forbids two reports of one event.
gov.policy--broadband-strategy,https://techafricanews.com/2026/04/15/mauritania-advances-5g-rollout-as-regulator-names-provisional-winners-for-national-licences/,Mauritania Advances 5G Rollout as Regulator Names Provisional Winners for National Licences,TechAfrica News,2026-04-15,2,DUP-EXACT in the raw index (raw/2026/2026-04-15-5g-provisional-licence-winners-techafricanews.md) - already held.
gov.policy--broadband-strategy,https://ladepeche.mr/?p=21377,Attribution provisoire de licences 5G,La Depeche de Mauritanie et du Sahel,2026-04-15,2,Same 5G provisional-award event as the item already held in raw.
gov.policy--broadband-strategy,https://mtnima.gov.mr/sites/default/files/piecesjointes/strategie_promotion_hd_rim_volum-2.pdf,Plan d actions de la Strategie Nationale de Promotion du Haut Debit,MESRSTIC,2019-01-01,1,Volume 2 of the same strategy; the cap allows one baseline and volume 1 carries the strategy itself. Another slice has since staged it for the digital-divides indicator.
gov.policy--broadband-strategy,https://mtnima.gov.mr/sites/default/files/piecesjointes/20191025_mesures_droits_de_passage_final.pdf,Mesures relatives aux droits de passage et au deploiement du haut debit,MTNIMA,2019-10-25,1,"Implementing measures document, secondary to the strategy itself; used only to corroborate the 14 February 2019 Council of Ministers adoption."
gov.policy--broadband-strategy,https://kassataya.com/communique-du-conseil-des-ministres-du-jeudi-14-fevrier-2019/,Communique du conseil des Ministres du jeudi 14 fevrier 2019,Kassataya,2019-02-14,1,Press mirror of a Council of Ministers communique; primary ministry sources carry the same adoption fact.
gov.policy--broadband-strategy,https://mtnima.gov.mr/fr/lois-et-decrets/,Lois et decrets,MTNIMA,,1,"Index page, not an instrument."
gov.policy--broadband-strategy,https://mtnima.gov.mr/wp-content/uploads/2025/09/AVIS-Early-Market-Engagement-WARDIP-Ext-backbone-Final-EN.pdf,AVIS Early Market Engagement WARDIP Ext backbone,MTNIMA / WARDIP,2025-09-01,2,Preparatory market consultation for the same backbone procurement whose 2026 plan took the progress slot.
gov.policy--data-storage-cloud-strategy,https://www.eib.org/fr/press/all/2025-202-inauguration-du-centre-d-hebergement-de-donnees-numeriques-de-nouakchott,Mauritanie: inauguration du centre d hebergement de donnees numeriques de Nouakchott,Banque europeenne d investissement,2025-05-09,1,DUP-SLUG in the raw index (raw/2025/2025-05-08 Mauritania - Nouakchott data centre inaugurated (EIB).md) - already held.
gov.policy--data-storage-cloud-strategy,https://mtnima.gov.mr/fr/etudes-en-cours/,Etudes en cours,MTNIMA,2023-07-20,1,"Study tracker page recording the Deloitte cloud-readiness study; the deliverables including a secure government cloud strategy are named but not published, so it is not the instrument."
gov.policy--data-storage-cloud-strategy,https://sdin.mr/,SDIN - presentation institutionnelle,Societe pour le Developpement des Infrastructures Numeriques,,1,"Corporate presentation page, undated, and not the hosting policy the indicator asks for."
gov.policy--data-storage-cloud-strategy,https://primature.gov.mr/index.php/fr/node/437,Le President de la Republique supervise la pose de la premiere pierre du projet Datacenter Mauritania,Primature,2021-12-13,1,"Groundbreaking announcement, superseded by the inauguration record that took the baseline slot."
gov.policy--data-storage-cloud-strategy,https://mtnima.gov.mr/wp-content/uploads/2024/06/Rapport-Final-de-le%CC%81tude-de-cadrage-de-sofrecom.pdf,Rapport final de l etude de cadrage et de faisabilite pour la mise en place d un systeme de digitalisation des services publics,WARCIP-Mauritanie / Sofrecom,2020-11-01,1,"Consultant scoping study proposing a government cloud, not an adopted policy."
