indicator_id,file,brief,rank,why
dpi.registry--electoral-register,baseline/2024-04-01-ua-moe-senegal-2024-fichier-electoral.md,1,1,"Only fetchable dated authoritative statement of the register's standing position - size (7371890 registered, 338040 abroad), custodian split DGE/DAF, ECOWAS biometric card coupling, and the 2023 exceptional revision that produced it; the Code électoral itself is served only as an 80 MB PDF behind a landing stub"
dpi.registry--electoral-register,progress/2026-05-16-lesoleil-senegal-reforme-code-electoral.md,2,1,Completed legal step inside the window - loi n° 2026-10 of 12 May 2026 changes the grounds and duration for striking a citizen from the roll; carries the substance the Journal officiel landing page does not
dpi.registry--electoral-register,progress/2026-06-02-lesoleil-revision-listes-electorales-2025-cartes-disponibles.md,2,2,"Distinct completed event - the 2025 ordinary revision reaching card issue, announced by the Directeur général des Élections on 2 June 2026"
dpi.registry--tax-register,baseline/2026-02-09-ansd-bulletin-trimestriel-immatriculations-ninea.md,1,5,The custodian's own current publication of the Répertoire national des Entreprises et Associations - the register that issues the NINEA taxpayer number - with Q4 2025 figures; the only authoritative recent series found for the register itself
dpi.registry--land-register,baseline/2025-12-21-worldbank-procasef-p172422-isr-seq12.md,1,1,"The only document giving the register's standing state in audited numbers - parcels mapped, NICAD assigned, occupancy titles recorded in the Land Information System, orthophoto and CORS coverage - against dated targets"
dpi.registry--land-register,progress/2026-05-13-procasef-financement-additionnel-60-communes.md,2,1,"Completed step with a stated position: 60 communes signed second-phase conventions 4-12 May 2026 under a 40 million dollar World Bank additional financing, with the register's March 2026 figures published in the same item"
dpi.registry--land-register,progress/2026-07-10-procasef-dodel-remise-10318-titres-affectation.md,2,2,"Distinct completed registration event - 10,318 titres d'affectation approved in NICAD handed over at Dodel on 9 July 2026, not a restatement of the financing item"
dpi.mis--education,baseline/2023-02-27-men-dpre-missions-statistiques-scolaires.md,1,1,"The custodian's own mandate under décret n° 90-344: the statistical information system, the annual school census, and the duty to publish a national statistical yearbook and indicators report each year"
dpi.mis--education,progress/2025-10-03-aps-lancement-planet-3-gestion-ecoles-etablissements.md,2,1,"Largest in-window movement - the 3 October 2025 launch of PLANET 3 as the national norm for school and establishment management. File already staged by the concurrent dpi.exchange slice under the same batch; selected here rather than restaged, one file two selections"
dpi.mis--social-protection,baseline/2022-06-10-worldbank-pad4836-senegal-adaptive-safety-net-project.md,1,2,"Fullest account of the system's architecture - RNU under DGPSN since 2015, PNBSF targeting drawn from it, planned MIS modernisation for cybersecurity, controlled data sharing and interoperability - after the founding decree's own capture proved unusable"
dpi.mis--social-protection,progress/2026-06-17-aps-rnu-extension-996194-menages.md,2,1,"Completed step with a stated position: the RNU update and extension finished at the start of 2026 at 996,194 households against 545,000, with the outstanding items on the system named"
