indicator_id,file,brief,rank,why
dpi.registry--address-register,baseline/2021-02-26-amv-niger-decret-creation-agence.md,1,1,"founding decree (Decret 2021-129/PRN, 26 Feb 2021) of AMV-Niger, the agency operating Niamey's Geoportail d'Adressage, the only addressing system located; dated and citable where the geoportal's own page is not"
dpi.registry--business-register,baseline/2019-04-30-journal-officiel-niger-loi-2019-01-tribunaux-commerce.md,1,1,Journal Officiel text of Loi n.2019-01 (30 Apr 2019); Art.15 is the primary legal act establishing the RCCM at the Tribunal de Commerce de Niamey as Niger's national business register file
dpi.registry--business-register,progress/2026-07-01-anp-commerce-reformes-guichet-unique.md,2,1,"only in-window dated primary statement (Commerce Minister, ANP, 1 Jul 2026) on business-formality dematerialisation/guichet unique"
dpi.registry--social-protection-register,baseline/2018-07-27-rsu-niger-bibliotheque-textes-fondateurs.md,1,1,"rsu.gouv.ne's own document library naming the RSU's founding and governance acts, earliest dated 27 Jul 2018"
dpi.registry--social-protection-register,progress/2025-09-09-lesahel-rsu-500000-menages.md,2,1,"first dated in-window figure (500,000+ households enrolled), UNICEF official at a 8 Sep 2025 workshop"
dpi.registry--social-protection-register,progress/2026-05-12-worldbank-saspp-phase3-launch.md,2,2,"distinct in-window event: World Bank SASPP phase-3 (2025-2030) launch naming Niger, committing to strengthen social registries and digital payments"
dpi.registry--electoral-register,baseline/2017-08-14-niger-code-electoral-loi-2017-64.md,1,1,Code Electoral Arts.36-37 is the controlling legal act establishing the FEB as Niger's unique national biometric voter roll under the CENI
dpi.registry--tax-register,baseline/2023-03-31-dgi-niger-nif-attribution.md,1,1,"DGI's own NIF page, citing arrete 185 du 31 mars 2023, is the clearest official statement of Niger's operative taxpayer-register instrument"
dpi.registry--tax-register,progress/2026-08-01-airinfo-recensement-impots-fonciers.md,2,1,"only in-window dated movement expanding taxpayer/property-owner identification (national rental-property census, Finance Ministry communique 27 Jul 2026)"
dpi.registry--land-register,baseline/1993-03-02-niger-ordonnance-93-015-code-rural.md,1,1,"Ordonnance 93-015 (2 Mar 1993) is the founding legal act establishing the Dossier rural/Commission Fonciere land-rights register, the base rural registry the newer E-Cadastre digitalisation layers onto"
dpi.registry--land-register,progress/2025-09-17-gouv-ne-reunion-ministre-urbanisme-digitalisation-cadastrale.md,2,1,"first distinct in-window event: ministerial strategic meeting (16 Sep 2025) setting cadastral digitalisation as a priority, precedes the ANSI CONPEC announcement"
dpi.registry--land-register,progress/2025-12-17-ansi-digitalisation-foncier-conpec-nipu.md,2,2,second distinct in-window event: ANSI's own announcement of CONPEC installation and the NIPU platform as E-Cadastre's technical backbone
dpi.mis--education,baseline/2025-12-04-men-niger-annuaire-statistique-2024-2025.md,1,1,"MEN's 2024-2025 annuaire, disseminated 4 Dec 2025, is the current authoritative output of the school-census/StatEduc2 EMIS pipeline; also the strongest in-window movement, counted once as baseline"
dpi.mis--education,progress/2025-12-03-mesri-niger-annuaire-superieur-2024-2025.md,2,1,"distinct in-window event: MESRI higher-ed annuaire validated 3 Dec 2025, documents StatEduc2 loaded with new census data"
dpi.mis--education,progress/2025-09-22-mesri-niger-annuaire-superieur-2023-2024.md,2,2,"distinct in-window event: earliest dissemination authorisation (22 Sep 2025) for a different annuaire edition, confirms the chain was live at window start"
dpi.mis--social-protection,baseline/2018-12-07-worldbank-pad3086-niger-safety-net-mis.md,1,1,World Bank PAD3086 is the clearest dated source distinguishing the CFS's established programme-delivery MIS/electronic payment modules from the RSU registry
dpi.mis--social-protection,progress/2025-09-04-lesahel-atelier-revision-pnps.md,2,1,"distinct in-window governance event: 3 Sep 2025 launch of the PNPS policy-revision roadmap, explicitly data/systems-oriented"
dpi.mis--social-protection,progress/2026-02-11-worldbank-cerp-project-paper-niger.md,2,2,"distinct in-window delivery-mechanism event: CERP Manual adopted 22 Oct 2025, operationalising CFS-led emergency transfer delivery"
dpi.mis--justice,baseline/2020-01-01-mj-niger-bulletin-justiceinfo-2020.md,1,1,"Ministry of Justice's own bulletin confirms the JusticeInfo statistical database en service depuis 2012, the clearest dated operational justice MIS"
dpi.mis--justice,progress/2026-05-11-unodc-niger-terrorism-case-management.md,2,1,distinct in-window event: 11 May 2026 launch of a centralised digital case-management database and secure videoconferencing for the Specialised Judicial Pole
dpi.mis--justice,progress/2026-07-28-sidwaya-niger-burkina-dematerialisation-justice.md,2,2,"distinct in-window event: 22-24 Jul 2026 Niger MoJ study visit to Burkina Faso on judicial dematerialisation, preparatory to a Niger e-justice platform"
dpi.mis--customs,baseline/2022-01-26-mf-niger-journee-douane-sydonia-world.md,1,1,"Finance Minister's 26 Jan 2022 World Customs Day statement is the clearest dated official confirmation SYDONIA World is fully operational, distinct from GUCE"
dpi.mis--customs,progress/2025-10-09-anp-webbfontaine-guce-progres.md,2,1,"distinct in-window event: 9 Oct 2025 Webb Fontaine DG interview detailing GUCE-Niger functional expansion (AI classification, LPCO 2, agency interconnection)"
