indicator_id,file,brief,rank,why
dpi.mis--education,baseline/2023-06-01-sao-tome-gpe-pacto-parceria-educacao-sige.md,1,1,"The MECC-led education sector compact is the most authoritative dated statement of what the SIGE/EMIS is and how far it is used; it records data collection through SIGE and an annual statistical bulletin alongside non-use by many schools. Already staged by a sibling slice for dpi.exchange; topics topped up, not restaged."
dpi.mis--education,progress/2026-04-01-sao-tome-afap-consultoria-implementacao-sige.md,2,1,"AFAP procurement of specialised technical assistance for infrastructure, resource management and training to implement the SIGE is the most direct in-window movement on the education MIS itself. Already staged by a sibling; topics topped up."
dpi.mis--education,progress/2026-05-07-sao-tome-unicef-dashboards-supervisao-educativa.md,2,2,"A distinct event: UNICEF tender for a university to build dashboards for national education supervision, extending the MIS from collection to use. Already staged by a sibling; topics topped up."
dpi.mis--health,baseline/2020-01-01-sao-tome-ministerio-saude-sistema-informacao-saude-dhis2.md,1,1,The Ministry of Health's own SIS page is the system itself speaking: it dates the official DHIS2 launch to 18 December 2019 and the Tracker to October 2020 and names the SIS coordinator. Staged concurrently by a sibling at the same URL; my duplicate was removed and the sibling's file topped up with dpi.mis.
dpi.mis--health,progress/2026-07-29-sao-tome-telanon-dhis2-dcnt-analise-distrital.md,2,1,"Dated evidence that national DHIS2 data for 2022-2023 now supports district-level epidemiological analysis, with a recommendation for systematic use of that data."
dpi.mis--health,progress/2026-04-29-sao-tome-pnud-avaliacao-sistema-informacao-saude.md,2,2,A distinct event: UNDP commissions an independent evaluation of the health digitisation project focused on DHIS2 effectiveness and sustainability. Already staged by a sibling; topics topped up.
dpi.mis--justice,baseline/2024-01-01-sao-tome-ministerio-publico-sistema-gestao-processual.md,1,1,"The Procuradoria Geral da Republica's own account of the Programa de Gestao Processual: UNDP-financed since 2020, piloted by the Ministry of Justice, implemented by SYNERGY in two phases, covering courts, prosecution, both police forces and prison services. The only Santomean primary describing the system."
dpi.mis--justice,progress/2026-06-27-sao-tome-unodc-digital-evidence-chain.md,2,1,"A completed step with a stated position: a five-week programme concluded 26 June 2026 left XRY and Passware in operational use across the criminal justice chain, with a legal framework review."
dpi.mis--justice,progress/2026-06-01-sao-tome-unodc-direitosaopovo-ai-justice-platform.md,2,2,"A distinct event: the implementing partnership agreement to build DireitosAoPovo.st, adding a citizen-facing intake and information layer routed to the Judicial Police. Staged concurrently by a sibling at the same URL; my duplicate was removed and the sibling's file topped up."
dpi.mis--land,baseline/2024-11-20-worldbank-sao-tome-institutional-capacity-isr-sirp-registo-propriedade.md,1,1,"The dated authoritative statement of the land MIS: it names the Sistema Integrado de Registo de Propriedade (SIRP), gives 105,535 registries entered as at 15 March 2024 against an estimated 200,000, and says cataloguing is ongoing. The thing itself is this World Bank project component."
dpi.mis--land,progress/2026-02-23-sao-tome-servicos-geograficos-cadastrais-paralisados.md,2,1,"The only qualifying in-window movement, and it is backwards: the Servicos Geograficos e Cadastrais were locked out of their premises over unpaid state rent and staff sent home. No second distinct event survived, so the indicator takes one progress item rather than two."
dpi.mis--social-protection,baseline/2025-04-22-sao-tome-dpssf-sistema-kenon-informacao-protecao-social.md,1,1,"The DPSSF's own description of Kenon as the Sistema Nacional de Informacao da Protecao Social, listing beneficiary registration, cash transfer monitoring and unified data management. Staged concurrently by a sibling at the same URL; my duplicate was removed and the sibling's file topped up with dpi.mis."
dpi.mis--social-protection,progress/2026-01-27-sao-tome-lancamento-ii-recertificacao-expansao-cadastro-social-unico.md,2,1,"The launch on 27 January 2026 of the II Recertificacao e Expansao do Cadastro Social Unico 2026/2028, aiming at 12,000 families with 100 DPSSF and 10 INE technicians in the field."
dpi.mis--social-protection,baseline/2025-12-12-sao-tome-dpssf-programa-familia-pagamentos-ke-non.md,2,2,A distinct event: the DPSSF's own December 2025 statement on Programa Familia transfers executed through the Ke Non payments module. Held under baseline/ because a sibling slice took it as its baseline; baseline wins.
digital.localgov--digitalisation-of-local-government-records,baseline/2019-10-01-principe-2030-plano-desenvolvimento-sustentavel-regiao-autonoma.md,1,1,The only located primary document by a Santomean sub-national government stating its own records and information position: Principe 2030 lists limited island digitalisation and the absence of regional cartography and cadastre among its constraints and sets a territorial cadastre as an objective. No national instrument dedicated to digitising district or regional records exists.
digital.localgov--ict-infrastructure-for-local-government,baseline/2020-06-01-inic-sao-tome-estrategia-nacional-governacao-digital.md,1,1,"The INIC and UNU-EGOV national digital governance strategy is the Santomean state's own account of its ICT infrastructure, including the 2008 government data centre and network and the government fibre backbone begun in 2017."
digital.localgov--ict-infrastructure-for-local-government,progress/2025-09-17-sao-tome-banco-mundial-stp-digital-ajuda-memoria-dex-identidade.md,2,1,The September 2025 implementation-support aide-memoire is the only dated in-window movement: it assesses the government data centre and its risks and reports the Principe submarine cable still under negotiation and procurement. DUP-EXACT against OSINT raw so not staged by me; a sibling slice had already staged it and its topics were topped up. No second distinct event existed.
digital.rural--digitalisation-of-rural-health-clinics,baseline/2023-07-01-oms-sao-tome-estrategia-cooperacao-pais-2023-2027.md,1,1,"Gives the peripheral facility inventory the indicator turns on - 21 postos comunitarios, 32 postos de saude, six centros de saude including the Principe regional hospital - and states that DHIS2 use has to be optimised in the short term. Portuguese-language edition."
