indicator_id,file,brief,rank,why
dpi.registry--civil-register,progress/2026-04-09-anrpts-houwiyeti-africa-t-awards.md,2,1,"Dated, externally validated marker of the ANRPTS digital layer over the Registre national des populations, carried by AMI from a Ministry of Interior communique."
dpi.registry--civil-register,progress/2026-06-18-mrt-registre-national-population-5-1-millions-parlement.md,2,2,"A distinct event: the Interior Minister told parliament that enrolment is now a permanent year-round service under a regime in force from early 2025, and gave 5.1 million enrolled against 3.4 million in 2019."
dpi.registry--address-register,baseline/2025-03-10-mrt-mtnima-wardip-tdr-systeme-adressage-geolocalise-mauripost.md,1,1,"The government describing the national addressing system as still to be built: national standard, postcodes, georeferenced identifier, GIS and a base nationale des adresses, with 218 postcode zones proposed. No law creating an address register exists."
dpi.registry--business-register,baseline/2021-02-10-mrt-loi-2021-005-registre-commerce-suretes-mobilieres.md,1,1,"The operative law: article 29 (nouveau) constitutes the Registre du Commerce et des Suretes Mobilieres out of local registers, beneficial-ownership registers, a Registre Central and a movable securities register."
dpi.registry--business-register,progress/2025-08-14-mrt-decret-2025-117-application-code-investissements-guichet-unique.md,2,1,"In-window primary instrument restructuring the registration pathway: the guichet unique takes creation, immatriculation, modification and radiation, seats the Tribunal de Commerce and DGI in it, and ties the RC declaration to the NIF."
dpi.registry--social-protection-register,baseline/2024-05-15-mrt-decret-2024-073-creation-programme-tekavoul-registre-social.md,1,1,"No autonomous decree creates the Registre Social; this is the strongest dated primary instrument giving it legal standing, by making enrolment in the registry the eligibility basis for Tekavoul transfers."
dpi.registry--social-protection-register,progress/2025-10-15-mrt-decret-2025-162-bds-mac-base-donnees-menages-catastrophes.md,2,1,In-window legal instrument creating the BDS-MAC and making the Registre Social a named feeding source and analytical layer for disaster-affected households.
dpi.registry--electoral-register,baseline/2024-07-03-mrt-conseil-constitutionnel-deliberation-2024-004-inscrits-1939343.md,1,1,"The register has no single founding act, so its size is the baseline: the Conseil Constitutionnel proclaims 1,939,343 registered voters after verifying every moughataa and out-of-country tally sheet."
dpi.registry--electoral-register,progress/2026-02-02-mrt-ceni-eu-eces-mou-electoral-institutions.md,2,1,"The only in-window event bearing on the register: the CENI signs an EU and ECES memorandum under its 2025-2027 strategic plan, which names integrating modern technologies into electoral work."
dpi.registry--tax-register,baseline/2019-10-07-mrt-dgi-livre-procedures-fiscales-dispositions-communes-nif.md,1,1,"DGI doctrine on article L.4 of the Livre des Procedures Fiscales: the declaration d existence within twenty days, verification of location, and assignment of the NIF. The clearest public account of how the taxpayer register is constituted."
