indicator_id,file,brief,rank,why
dpi.registry--business-register,baseline/2016-12-02-togo-loi-2016-034-fichier-national-rccm.md,1,1,"Journal officiel numero special carrying Loi 2016-034, which creates the national and local files of the RCCM and seats the fichier national at the Cour d'appel de Lome."
dpi.registry--business-register,progress/2026-01-05-togo-14202-entreprises-creees-2025-cfe.md,2,1,"CFE annual registration figure for 2025: 14,202 companies registered, down 4.8 percent on 2024."
dpi.registry--business-register,progress/2026-07-07-togo-8129-entreprises-creees-s1-2026-cfe.md,2,2,"Distinct event: CFE half-year data for January to June 2026, 8,129 new companies, up about 5 percent on H1 2025."
dpi.registry--land-register,baseline/2018-06-14-togo-loi-2018-005-code-foncier-et-domanial.md,1,1,"Full text of the Code foncier et domanial, Loi 2018-005 of 14 June 2018, the enacting act for the land register itself."
dpi.registry--land-register,progress/2026-02-19-togo-decret-creation-institut-geographique-national-ignt.md,2,1,The conseil des ministres of 19 February 2026 adopted the decret creating the Institut geographique national du Togo.
dpi.registry--land-register,progress/2026-03-09-togo-communique-rattachement-reseau-geodesique-national.md,2,2,Distinct event: joint communique of 9 March 2026 making the national geodetic and levelling network and the CORS stations the official positioning reference.
dpi.registry--population-register,progress/2026-04-23-togo-plus-de-6-millions-de-citoyens-niu-fin-2025.md,2,1,"More than 6 million Togolese held a Numero d'identification unique at end-2025, per the reform implementation report for the second half of 2025."
dpi.registry--social-protection-register,baseline/2023-04-24-togo-jo-decret-2023-043-registre-social-personnes-menages.md,1,1,"Journal officiel numero special carrying Decret 2023-043/PR, the founding act of the Registre social des personnes et des menages. Duplicate capture merged on parent dedup."
dpi.registry--social-protection-register,progress/2025-12-17-togo-conseil-des-ministres-decret-politique-nationale-protection-sociale.md,2,1,"The conseil des ministres of 17 December 2025 adopted the decret approving the politique nationale de protection sociale, the framework the social registry now sits under."
dpi.registry--social-protection-register,progress/2025-12-19-togo-planification-lancement-operationnalisation-transferts-monetaires.md,2,2,"Distinct event: the 18 December 2025 launch of cash transfers reaching more than 700,000 people identified by INSEED and ANADEB. Duplicate capture merged on parent dedup."
dpi.registry--tax-register,baseline/2025-03-01-togo-otr-rapport-de-performance-2024.md,1,1,"The OTR's own annual performance report, the most recent authoritative publication of the taxpayer-register series: population fiscale of 100,292 taxpayers in 2024."
dpi.registry--tax-register,progress/2026-02-02-togo-otr-communique-002-2026-plateforme-gudef.md,2,1,OTR communique of 29 January 2026 requiring economic operators and non-profits to open an account on the Guichet Unique de Depot des Etats Financiers.
dpi.registry--tax-register,progress/2026-05-05-togo-otr-avis-repertoire-actualise-contribuables-actifs.md,2,2,Distinct event: OTR notice of 30 April 2026 that the updated repertoire of active taxpayers is online at otr.tg/repertoire.
dpi.pay--b2b-and-b2g-functionality,baseline/2019-11-07-togo-otr-avis-020-2019-obligation-paiement-impots-en-ligne.md,1,1,The operative Togolese instrument establishing business-to-government electronic payment: OTR Avis 020/2019 of 7 November 2019.
dpi.pay--b2b-and-b2g-functionality,progress/2026-01-01-bceao-rapport-services-financiers-numeriques-uemoa-2024.md,2,1,"BCEAO's annual report on digital financial services in the UEMOA for 2024, the authoritative in-window publication of the Togo payment figures."
dpi.pay--governance-role-of-central-bank,baseline/2002-09-19-uemoa-reglement-15-2002-systemes-de-paiement.md,1,1,"The UEMOA payment-systems regulation, directly applicable in Togo; Article 3 is the operative grant of the Banque Centrale's oversight of payment systems."
dpi.pay--governance-role-of-central-bank,progress/2026-06-01-bceao-prolongation-delai-connexion-pi-spi.md,2,1,"BCEAO communique extending the deadline for banks, e-money institutions, payment institutions and supervised microfinance to connect to PI-SPI, the UEMOA instant payment system."
dpi.pay--revenue-collection,baseline/2026-02-20-togo-otr-statistiques-teledeclaration-telepaiement-2020-2025.md,1,1,"OTR's own statistics page of 20 February 2026, the most recent authoritative publication of the series: electronic declaration and payment rates for VAT by directorate, 2020 to 2025."
dpi.pay--revenue-collection,progress/2025-09-30-togo-otr-plateforme-gest-exo-exonerations-douanieres.md,2,1,"OTR launched Gest Exo, centralising the customs exemption and franchise request process with automatic transmission into SYDONIA."
dpi.pay--revenue-collection,progress/2026-01-07-togo-innovations-fiscales-loi-de-finances-2026-facture-electronique.md,2,2,"Distinct event: the loi de finances 2026, adopted 29 December 2025, introduces the facture electronique certifiee."
dpi.mis--health,baseline/2022-04-01-togo-manuel-operationnel-procedures-snis-2e-edition.md,1,1,"The normative manual of Togo's Systeme National d'Information Sanitaire, second edition April 2022. Duplicate capture merged on parent dedup, the fuller body kept."
dpi.mis--health,progress/2026-04-22-togo-lancement-carte-a-puce-amu-systeme-information-inam.md,2,1,"The 22 April 2026 launch of INAM's new information system for the assurance maladie universelle, with a chip card and services delivered through it."
dpi.mis--health,progress/2026-08-04-dhis2-hisp-highlights-juillet-2026-erdqa-togo.md,2,2,"Distinct event: HISP WCA supported the Direction nationale du systeme d'information sanitaire on a field supervision mission in the Savanes, July 2026."
