indicator_id,file,brief,rank,why
dpi.mis--education,progress/2026-04-07-sierra-leone-mbsse-dhis2-national-education-data-hub.md,2,1,"Records MBSSE building a DHIS2-based national education data hub with an interoperability layer joining the annual school census, teacher management, assessment and examination data, and a Unique Learner ID piloted in four districts - the largest in-window movement in the education MIS itself. File already staged by a sibling slice for a different indicator; adopted here, not restaged."
dpi.mis--education,progress/2025-10-15-sierra-leone-unicef-unique-learner-id-system-rfp.md,2,2,"A dated UNICEF request for proposal, reference 9200546, for a Unique Learner ID system and data warehouse with Sierra Leone as beneficiary, published 15 October 2025 - a distinct procurement event moving the education MIS build. File already staged by a sibling slice; adopted here, not restaged."
dpi.mis--justice,baseline/2024-01-01-sierra-leone-justice-sector-reform-strategy-2024-2030.md,1,1,"The operative national justice sector instrument. It names poor case management infrastructure and outdated data systems as current problems and sets improved case management at all levels of the court system as strategic objective two, which is the standing state of the justice MIS."
dpi.mis--land,baseline/2022-09-23-sierra-leone-national-land-commission-act-2022.md,1,1,The enacting statute. Section 4 requires the Commission to maintain an effective land information system and section 60 requires a National Land Register in electronic and paper form linked to a unified cadastral system - the instrument itself rather than an account of it.
dpi.mis--land,progress/2025-12-15-sierra-leone-land-administration-project-isr-grm.md,2,1,"The World Bank implementation status report of 15 December 2025 is the strongest dated in-window statement of where the land MIS stands. File already staged by a sibling slice for a different indicator; adopted here, not restaged."
dpi.mis--land,progress/2026-05-01-sierra-leone-sllap-nlc-fao-land-committee-pre-sensitization-maforki-bekeh-loko.md,2,2,"A distinct May 2026 event: the field scale-up of land mapping, recording and registration in Maforki and Bekeh Loko chiefdoms, which is the data capture that populates the register."
dpi.mis--social-protection,baseline/2023-01-01-sierra-leone-world-bank-sprint-social-registry-technical-note.md,1,1,"A technical note on the development and operationalization of SPRINT itself - the social protection registry and its MIS, its split from the NaCSA safety net MIS in 2019 and its data exchange design. File already staged by a sibling slice for a different indicator; adopted here, not restaged. Stronger than the project appraisal document this slice fetched, whose captured excerpt reached only the acronym list."
dpi.mis--social-protection,progress/2026-05-08-sierra-leone-nacsa-statistics-sl-amended-mou-sprint.md,2,1,"NaCSA reports the amended memorandum with Statistics Sierra Leone signed 8 April 2026 and states it will enable SPRINT to be expanded to national coverage - the clearest in-window movement on the registry. File already staged by a sibling slice; adopted here, not restaged."
dpi.mis--tax,baseline/2026-06-01-sierra-leone-mof-pfm-reform-progress-report-2025.md,1,1,"The most recent authoritative publication of the Ministry of Finance reform series. It states the standing position of the tax MIS - ITAS integrated with other revenue platforms, the NRA enterprise data warehouse completed, ECR rollout and the Customs Electronic Single Window with upgraded ASYCUDA World."
dpi.mis--tax,progress/2026-01-21-sierra-leone-unctad-asycuda-system-upgrade-commitment.md,2,1,"A dated in-window commitment recorded by State House on 21 January 2026 to fast-track the ASYCUDA upgrade, the one customs system change the baseline leaves outstanding."
digital.localgov--digitalisation-of-local-government-records,baseline/2025-10-01-sierra-leone-mof-pfm-reform-progress-report-jan-june-2025.md,1,1,"The clearest statement of the standing state: the Petra accounting application used by local councils for recording and reporting has been upgraded to PFM Smart, with a phased rollout to all twenty-two councils planned for 2025 to 2026."
digital.localgov--digitalisation-of-local-government-records,baseline/2026-06-01-sierra-leone-mof-pfm-reform-progress-report-2025.md,2,1,The same series one year on records PFM Smart rolled out across all 21 local councils and MOPTAX 2.0 deployed in Makeni and Freetown - the completion of the rollout the baseline had as a plan. One file staged under baseline for the tax indicator; a second selected row here rather than a second copy.
digital.localgov--digitalisation-of-local-government-records,progress/2026-05-20-sierra-leone-mof-reoi-municipal-property-tax-system-bo-koidu.md,2,2,"A distinct procurement event of 20 May 2026 extending the Municipal Property Tax System - digital cadastre, valuation roll and rate book - to Bo and Koidu New Sembehun after the Kenema pilot."
digital.localgov--ict-infrastructure-for-local-government,baseline/2023-12-01-sierra-leone-ruslp-msdi-readiness-assessment-local-councils.md,1,1,"The only council-office assessment of ICT found: connectivity by individually provided modems, insufficient network hardware and software, computers not available to every employee, no geoportal, and internal data shared by USB or email."
digital.localgov--ict-infrastructure-for-local-government,progress/2025-09-12-sierra-leone-world-bank-ag4bsd-aide-memoire-government-service-bus.md,2,1,"The September 2025 mission record addresses implementation of local council IT systems including PFM Smart and LOMEMIS and the connectivity and infrastructure work the 22-council rollout depends on. File already staged by a sibling slice for a different indicator; adopted here, not restaged."
digital.rural--digitalisation-of-rural-police-stations,baseline/2024-10-10-sierra-leone-slp-wapis-100-workstations-equipment.md,1,1,"The Sierra Leone Police own account of the extent of electronic criminal data capture - seven work stations at accession in 2022, 21 at the date of writing, equipment received for 100 more - and of the electricity and internet constraints in certain areas. Staged after the intended baseline, the SLP Strategic Development Plan 2025-2029, failed to fetch."
digital.rural--digitalisation-of-rural-police-stations,progress/2026-07-27-sierra-leone-slp-laptops-to-local-unit-commanders.md,2,1,A dated in-window handover of 39 laptops to Local Unit Commanders across the country with a requirement to move divisional correspondence off paper and a plan to connect them to the national fibre network.
digital.rural--digitalisation-of-rural-primary-schools,baseline/2022-06-01-sierra-leone-mbsse-2021-annual-school-census-final-report.md,1,1,"The most detailed official figures for the indicator: tablet and SurveyCTO digital capture across 12,168 schools, 80 per cent of primary schools without any source of electricity, over 96 per cent of public school pupils in schools without computers and 97 per cent without internet for teaching."
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-04-01-sierra-leone-mbsse-national-digital-learning-strategy-2025-2030.md,2,1,"Sierra Leone's first National Digital Learning Strategy, published in-window, commits to the One Tablet per School programme equipping primary schools with head teacher tablets carrying applications that capture attendance, classroom observation and school management data."
digital.rural--digitalisation-of-rural-registry-offices,baseline/2016-08-04-sierra-leone-national-civil-registration-act-2016.md,1,1,"The founding statute. It requires the civil registration system for vital statistics to be maintained at chiefdom, district, regional and national levels, provides that every person has a manual Personal Registration File kept at region, district or chiefdom plus an electronic entry in the Integrated National Civil Registration System, and establishes that system in Part VIII."
digital.rural--digitalisation-of-rural-registry-offices,progress/2025-09-19-sierra-leone-ncra-decentralisation-mile-91-outlet.md,2,1,"A dated in-window extension of registration points into rural areas: a new outlet at Mile 91 in Tonkolili District, another nearing completion in Lungi, and engagement with the Council of Paramount Chiefs on chiefdom-level services."
digital.rural--digitalisation-of-rural-registry-offices,progress/2025-11-19-sierra-leone-ncra-validation-civil-registration-and-identification-bill.md,2,2,"A distinct event on 17 November 2025: final national validation of the draft bill replacing the 2016 Act, adding digital identity, cybersecurity, data protection and interoperability provisions bearing on registration offices nationwide. File already staged by a sibling slice; adopted here, not restaged."
