indicator_id,file,brief,rank,why
gov.protect--national-data-protection-readiness,progress/2026-03-27-togo-ipdcp-declaration-en-ligne-videosurveillance.md,2,1,"Reconstructed selection: the IPDCP online declaration platform for video-surveillance systems, named in the sibling item's own note as the first of this indicator's two movements. File staged by slice 1, selection repointed at it."
gov.protect--national-data-protection-readiness,progress/2026-06-22-togo-ipdcp-premiere-session-formation-correspondants-protection-donnees.md,2,2,"First IPDCP training session for the Correspondants a la Protection des Donnees designated under articles 75ff of Loi 2019-014, 35 CPDs from public and private bodies, 22 June 2026."
gov.standards--adoption-of-international-standards,baseline/2026-09-04-iso-atn-agence-togolaise-de-normalisation-member-body.md,1,1,"ISO's own registry entry: the Agence Togolaise de Normalisation is Togo's national standards body and holds full Member body status. Undated page, published set to a retrieval-date proxy."
gov.standards--adoption-of-international-standards,progress/2026-03-16-togo-remise-officielle-trois-normes-togolaises-ciment.md,2,1,"HAUQE and ATN handed three homologated Togolese national standards on cement to producers and importers on 16 March 2026, made mandatory by interministerial arrete."
gov.standards--adoption-of-international-standards,progress/2026-08-18-togo-fsrp-46-normes-nationales-31-programmes-certification.md,2,2,"Distinct event: 46 national standards drawn up by ATN and 31 certification programmes by the Comite togolais d'agrement, disseminated at Lome 17-18 August 2026."
gov.standards--national-interoperability-standards,progress/2026-05-13-togofirst-amu-siig-amu-systeme-numerique-unifie-architecture-federee.md,2,1,"Technical workshop at Lome 4-7 May 2026 with CNSS, INAM and Agence Togo Digital settling on a federated architecture for the AMU integrated information system."
gov.discourse--non-governmental-contribution-to-national-policy,baseline/2026-09-04-togo-igf-forum-national-gouvernance-internet-12e-edition.md,1,1,"The Togo IGF is the standing multistakeholder forum convening government, civil society, private sector, academia and the technical community on internet policy, run annually since 2010."
gov.discourse--open-discussion-of-government-policy,baseline/2026-09-04-civicus-monitor-togo-civic-space-rating-repressed.md,1,1,"The baseline figure: CIVICUS Monitor civic-space score 29/100, rating Repressed, Repressed across 2020-2024 after Obstructed in 2018-2019. Undated page, published set to a retrieval-date proxy."
gov.discourse--open-discussion-of-government-policy,progress/2025-10-03-togo-justice-met-en-garde-usage-abusif-plateformes-numeriques.md,2,1,"The public prosecutor stated on 3 October 2025 that anyone producing, circulating or sharing an unlawful publication will be prosecuted, and that endorsing unlawful content exposes the commenter."
gov.discourse--open-discussion-of-government-policy,progress/2026-01-21-un-sr-togo-arrestation-responsables-etudiants-activistes-ddh.md,2,2,Distinct event: UN Special Procedures published on 21 January 2026 a joint communication sent to the Government on 18 November 2025 to which it did not reply within the 60-day period.
capacity.literacy--digital-literacy-civil-service,progress/2026-06-18-togo-graduates-80-public-sector-digital-officers.md,2,1,"80 digitalisation officers from 27 ministries, selected from 1,442 candidates, certified at Lome on 12 June 2026 after three sessions between September 2025 and June 2026."
capacity.literacy--digital-literacy-civil-service,progress/2026-04-29-togofirst-ministere-finances-numerisation-archives-ged-alfresco.md,2,2,"Distinct event: the finance ministry ran a second phase of archives training to 30 April 2026 at the CASEF under its 2024-2027 training plan, 33 agents trained in digitisation."
capacity.training--dt-related-training-in-secondary-education,baseline/2018-04-10-togo-programme-allege-actualise-college-tic-disciplines-fondamentales.md,1,1,"The education ministry's own record of the validation workshop for the revised college curriculum, stating that ICT become disciplines fondamentales. Settles that ICT is curricular."
capacity.training--dt-related-training-in-secondary-education,progress/2026-08-28-togo-fablabs-educatifs-crit-101-fabmanagers.md,2,1,The education ministry launched on 24 August 2026 a month-long training for 101 Fabmanagers to run educational FabLabs to be deployed in colleges.
capacity.training--dt-related-training-in-secondary-education,progress/2026-05-04-togo-equipe-ses-ecoles-connecte-salles-de-classe-ent.md,2,2,"Distinct event with figures: 181 classrooms connected through the Environnement numerique de travail under the Strategie nationale Togo Digital 2025, reaching 8,500 pupils."
capacity.training--dt-related-university-facilities-and-qualifications,baseline/2026-09-04-universite-de-lome-portail-inscription-offre-de-formation.md,1,1,"The Universite de Lome's own programme catalogue, the qualifications themselves rather than a description of them, carrying the Ecole Polytechnique de Lome software-engineering awards."
capacity.training--dt-related-university-facilities-and-qualifications,progress/2026-04-28-togofirst-universite-de-lome-campus-42-digital-training-network.md,2,1,"The Universite de Lome joined the Campus 42 network, launched 25-26 April 2026 by the digital transformation minister."
capacity.training--dt-related-university-facilities-and-qualifications,progress/2026-07-24-togofirst-togo-ai-summer-school-2026-taiss.md,2,2,"Distinct event: the first Togo AI Summer School, 24-29 August 2026 at Lome, training 100 students, researchers and young professionals."
include.access--citizen-feedback-portals,baseline/2021-04-06-arcep-togo-deposer-une-plainte.md,1,1,"ARCEP's own operating complaint channel, the mechanism itself rather than a description of one: free call centre 8000, mail, e-mail, Messenger, WhatsApp, web form and web chat."
include.access--citizen-feedback-portals,progress/2026-05-19-arcep-togo-enquete-satisfaction-client-telecoms.md,2,1,"ARCEP launched a nationwide mobile-user satisfaction survey from 26 May 2026, covering la gestion des reclamations among other dimensions."
include.access--citizen-feedback-portals,progress/2026-01-19-togo-anasap-ligne-whatsapp-denoncer-insalubrite.md,2,2,"Distinct event: ANASAP opened a dedicated WhatsApp line on 19 January 2026 for Grand Lome residents to report sanitation problems with photos, video and geolocation."
include.access--citizen-participation-in-policy,baseline/2026-09-04-togo-service-public-suggestions-ministere-securite.md,1,1,"A live procedure on the national service-public portal letting any person over 18, resident or diaspora, submit suggestions on security services, administrative procedures and civil protection."
include.access--inclusion-of-persons-with-disabilities,baseline/2023-04-11-crpd-concluding-observations-initial-report-togo.md,1,1,"The CRPD Committee's dated assessment of the standing position, adopted 24 March 2023, after Togo's initial report under a Convention it ratified in 2011."
