indicator_id,file,brief,rank,why
data.statistics--censuses-and-surveys,baseline/2023-09-25-inseed-resultats-definitifs-rgph5.md,1,1,"INSEED official publication of the definitive RGPH-5 (Nov 2022) results - the census figure itself, 8,095,498 residents, by region, prefecture, sex and urban/rural."
data.statistics--censuses-and-surveys,progress/2026-03-20-inseed-lancement-edst-iv.md,2,1,"Official launch on 13 March 2026 of EDST-IV, Togo first DHS round since 2013-2014; 385 clusters, about 10,000 households."
data.statistics--censuses-and-surveys,progress/2026-02-09-togofirst-ehcvm-3e-edition.md,2,2,"Distinct second event: start of EHCVM-3 field preparation, 9 February 2026, cartographer and enumerator training under INSEED."
data.statistics--national-strategy-for-development-of-statistics,baseline/2020-08-01-togo-snds-ii-2020-2024.md,1,1,"The SNDS-II 2020-2024 strategy document itself, adopted by the CNS on 27 August 2020 - the instrument, not commentary on it."
data.statistics--national-strategy-for-development-of-statistics,progress/2026-07-04-inseed-cns-13e-session-orientations.md,2,1,"CNS 13th ordinary session, 30 June 2026: strategic orientations adopted for the national statistical system in support of the 2026-2031 roadmap."
data.statistics--national-strategy-for-development-of-statistics,progress/2026-07-09-inseed-visa-statistique-outils.md,2,2,"Distinct second event: validation of the operational tools for the statistical visa, 7-9 July 2026, to go to the CNS for adoption."
data.statistics--statistics-from-administrative-data,baseline/2026-08-01-inseed-annuaire-statistique-national-2024.md,1,1,"Most recent authoritative publication of the national statistical yearbook series, compiled from sectoral administrative information systems and ministry returns. Also carries in-window movement (revised edition August 2026), so counted once as baseline."
data.open--use-of-open-data,baseline/2024-12-18-togo-lancement-plateformes-open-data-geoportail.md,1,1,The open data portal own post on the official launch of opendata.gouv.tg and geodata.gouv.tg on 19 December 2024 - the dated founding act of the programme.
data.open--use-of-open-data,progress/2026-04-30-inseed-atelier-sdmx-plateforme-odp2.md,2,1,"Migration of the national Open Data Portal from ODP 1.0 to ODP 2.0 with SDMX modelling, 7-11 April 2026, World Bank funded via PHASAOC."
data.open--use-of-open-data,progress/2025-11-18-togofirst-observatoire-national-du-numerique.md,2,2,"Distinct second event: the Observatoire national du numerique went live 13 November 2025, publishing digital-sector data with an annual report planned."
data.satellite--agricultural-use-of-satellite-data,baseline/2025-10-23-togo-anamet-antenne-reception-images-satellitaires.md,1,1,"Ministry statement of the standing position: ANAMET equipped under FSRP with a satellite image reception antenna, feeding agro-hydro-climatic forecasts to producers via SIHAM. Also in window, so counted once as baseline."
data.satellite--agricultural-use-of-satellite-data,progress/2026-04-13-togo-assurance-agricole-indemnisation-zaap.md,2,1,"Completed step: index-insurance claims paid 7-8 April 2026 in three ZAAP after the 2025 season, on a mechanism the ministry states rests on satellite analysis."
data.satellite--agricultural-use-of-satellite-data,progress/2026-06-16-fid-togo-ai-lab-politiques-publiques.md,2,2,Distinct second event: Togo AI Lab using satellite imagery over agricultural plots to train maize and sorghum production forecasting models - the yield-forecast leg the baseline does not cover.
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,baseline/2019-02-14-mcc-togo-threshold-program-grant-agreement.md,1,1,"The MCC Threshold Program Grant Agreement itself, signed 14 February 2019 - the most formal US instrument bearing on Togo ICT sector."
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2025-12-18-mcc-togo-threshold-program-terminated.md,2,1,"MCC own page recording the August 2025 Board vote to terminate and the 18 December 2025 termination, with the ICT project committed and expended figures."
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2025-11-18-usembassy-lome-gaat-digital-young-entrepreneur-lab-aeif.md,2,2,Distinct second event: US Embassy Lome AEIF 2025 grant for a Digital Young Entrepreneur Lab training 50 entrepreneurs in smartphone AI tools.
geopol.china--chinese-mous-engagements-and-commitments,baseline/2024-09-09-togo-huawei-protocole-partenariat-strategique.md,1,1,The government portal record of the Togo-Huawei strategic partnership protocol signed at FOCAC 2024 - the standing digital-specific Chinese instrument.
