indicator_id,file,brief,rank,why
tech.ai--control-of-ai-abuse,baseline/2026-01-22-unesco-sao-tome-ai-ethics-governance-country-profile.md,1,1,"UNESCO's dated country profile is the authoritative statement of the current position: no AI-specific laws or regulations, no National AI Ethics Commission, with the data-protection law and ANPDP named as the only relevant anchors."
tech.ai--development-of-national-regional-ai-systems,baseline/2025-01-01-unesco-sao-tome-principe-ai-readiness-assessment.md,1,1,"The STP-specific AI Readiness Assessment is the fullest authoritative account of whether national AI systems exist; already staged by a sibling slice, so topped up with the tech.ai topic rather than restaged."
tech.ai--development-of-national-regional-ai-systems,progress/2026-06-01-sao-tome-unodc-direitosaopovo-ai-justice-platform.md,2,1,"The signed agreement to build DireitosAoPovo.st is the only concrete in-window development of an AI system for the Santomean state, with a chatbot trained on national legislation."
tech.ai--use-of-ai-in-government-administration,baseline/2025-07-01-inic-sao-tome-estrategia-politica-governanca-de-dados.md,1,1,The government's own data strategy and roadmap is the state's standing position on AI applied to public data in the administration; a national instrument rather than commentary.
tech.ai--use-of-ai-in-government-administration,progress/2026-06-01-sao-tome-unodc-direitosaopovo-ai-justice-platform.md,2,1,"AI deployed into a Santomean state function, with the Ministry of Justice as partner and reports routed to the Judicial Police; the furthest-moving in-window event."
tech.ai--use-of-ai-in-government-administration,progress/2026-04-22-rstp-pnud-capacitacao-digitalizacao-inteligencia-artificial.md,2,2,"A distinct second event: training of public-administration leaders in practical public-sector AI. Already staged by a sibling slice, so topped up with the tech.ai topic rather than restaged."
tech.ai--use-of-ai-in-sectoral-management-information-systems,baseline/2022-01-01-undp-digital-x-zzapp-malaria-sao-tome-ai-vector-control.md,1,1,"The only documented AI system operating inside a Santomean sector operation, with an STP-specific pilot recorded; the national DHIS2-based health MIS carries no AI."
tech.industry--national-capacity-in-dt-related-production,baseline/2021-11-01-sao-tome-ine-ii-recenseamento-empresarial-2020.md,1,1,"The national statistics office's own measurement of the domestic information and communication sector: 6 enterprises, 0.6 per cent of the total, 209 persons at service. The published figure beats every diagnostic about it."
tech.innovate--tech-startup-ecosystem,baseline/2021-01-01-sao-tome-mjde-concurso-inovacao-startups-ideias-novos-negocios.md,1,1,"The ministry's own record of the national startup competition and incubation intake, with the fund size, application volumes and the requirement that ideas be implemented in STP."
tech.innovate--tech-startup-ecosystem,progress/2025-11-30-rstp-sao-tome-bassola-pet-vence-empreende-mais-segunda-edicao.md,2,1,"A completed in-window cycle with a stated position: second edition concluded, applications, cohort size and four funded projects named."
tech.innovate--tech-startup-ecosystem,progress/2026-07-29-rstp-sao-tome-terceira-edicao-empreende-mais-empreendedorismo-feminino.md,2,2,"A distinct second event: the third edition launched under a new ministry lead and a new focus, with dated registration phases."
tech.innovate--technology-hubs,baseline/2021-07-21-sao-tome-mjde-incubadoras-de-negocios-em-stp-reina.md,1,1,"The ministry's own record of the REINA incubator network as physical hubs on both islands, describing the spaces, services and target users, with the network's São Tomé address."
tech.innovate--technology-hubs,progress/2026-07-29-rstp-sao-tome-terceira-edicao-empreende-mais-empreendedorismo-feminino.md,2,1,"The only dated in-window evidence that the REINA hub is operating, naming it as a physical intake point for the new programme cycle. One file answering two indicators."
