indicator_id,file,brief,rank,why
gov.regional--cross-border-data-transfers,baseline/2020-11-06-sierra-leone-telecommunications-subscribers-registration-regulations-2020.md,1,1,"Regulation 22(3) of SI 35 of 2020 is Sierra Leone's only located operative rule on moving data out of the country - subscriber registration information may not be transferred outside Sierra Leone without prior Commission approval. Staged under this filename by a sibling slice for a different indicator; one file, second selected row."
gov.regional--cross-border-data-transfers,progress/2025-11-23-sierra-leone-nigeria-digital-economy-bilateral-mission-joint-communique.md,2,1,"Signed Nigeria-Sierra Leone Digital Transformation Cooperation Framework of 21-22 November 2025, with cross-border payment interoperability, digital KYC alignment, GovCloud interoperability and shared data governance among its stated objectives - the most concrete in-window step toward cross-border data flows."
gov.regional--cross-border-data-transfers,progress/2025-11-10-sierra-leone-moice-final-validation-data-protection-rati-bill-2025.md,2,2,"Distinct event on 7 November 2025: final national validation of the Data Protection and Right to Access Information Bill 2025, which the Ministry says will align Sierra Leone with international data standards so businesses can operate regionally and globally."
gov.regional--regional-legal-harmonisation,baseline/2021-06-01-sierra-leone-country-report-ecowas-parliament.md,1,1,"Sierra Leone's own delegation report to the ECOWAS Parliament, the only located document combining a Sierra Leone-specific ratification count (42 protocols and conventions) with a statement of where domestic law defeats a Community instrument."
gov.regional--regional-legal-harmonisation,progress/2026-02-26-sierra-leone-parliament-ratifies-ecowas-air-transport-supplementary-acts.md,2,1,Parliament ratified nine named ECOWAS Supplementary Acts on air transport on 26 February 2026 - the largest single act of domestication of regional law located in the window.
gov.regional--regional-legal-harmonisation,progress/2025-09-08-sierra-leone-deposits-ratification-african-road-safety-charter.md,2,2,"Distinct event: Sierra Leone deposited its instruments of ratification of the African Road Safety Charter on 5 September 2025, becoming the 14th AU Member State to do so, recorded by the depositary itself."
gov.standards--adoption-of-international-standards,baseline/2023-01-01-sierra-leone-standards-bureau-standards-overview.md,1,1,"The Bureau's own statement of the adoption rule - the first point for national standards development is adoption of an international standard where one is available - with published counts of 204 national and 156 regional standards and its ISO, IEC, Codex and ECOSHAM memberships."
gov.standards--adoption-of-international-standards,progress/2025-11-12-sierra-leone-trade-ministry-new-iron-rod-standards.md,2,1,"Only defensible in-window standards movement: a Ministry of Trade and Industry notice switching iron rod standards to metric sizing with mandatory marking and calibrated measurement, effective 1 January 2026, with SLSB concurrence required for non-standard sizes."
gov.standards--national-interoperability-standards,baseline/2024-04-17-sierra-leone-mocti-standards-and-compliance.md,1,1,"The Ministry's own standards register - National Enterprise Architecture, National Data Protection Framework, Cybersecurity Framework, ISO 27001 Framework, Web Content Guidelines and WCAG, ICT General Controls - plus its compliance audit function. The National Data Strategy, the stronger diagnosis, is already held in OSINT raw."
gov.standards--national-interoperability-standards,progress/2026-01-20-sierra-leone-moh-launches-health-information-hub.md,2,1,"Completed government data-integration layer consolidating DHIS2, facility, human resource, supply chain and referral data - the only in-window interoperability go-live substantiated as completed. File already on disk from the interrupted first attempt; one file, second selected row."
gov.standards--national-interoperability-standards,progress/2025-10-31-sierra-leone-mocti-enterprise-architecture-training.md,2,2,"Distinct event: MoCTI taking its Government Enterprise Architecture Framework into implementation through MDA training and data-sharing work. File already on disk from the interrupted first attempt; one file, second selected row."
finance.budget--sustainable-domestic-financing-of-digital-transformation,baseline/2019-10-17-sierra-leone-universal-access-development-fund-regulations-2019.md,1,1,"The standing statutory domestic financing mechanism for the sector: a universal access and service levy of 0.75 percent of licensee gross income, with the Fund's sources, objects and application set out in a gazetted instrument."
finance.budget--sustainable-domestic-financing-of-digital-transformation,progress/2025-12-01-sierra-leone-mof-fy2026-summary-of-expenditure-estimates.md,2,1,"The estimates themselves rather than an account of them: MoCTI Head 135 at 46,808,900 for FY2026, with development expenditure of 0 domestic and 1,062,400 foreign - on the face of the document the digital development budget is entirely donor-funded."
finance.budget--sustainable-domestic-financing-of-digital-transformation,progress/2025-09-24-sierra-leone-mof-fy2026-bilateral-budget-mocti-moice-estimates.md,2,2,"Distinct earlier event in the same cycle: MoCTI's NLe34.84 million FY2026 request presented at the bilateral budget discussions, with its stated e-government and broadband deliverables."
finance.mou--strategic-relationships,baseline/2021-10-21-sierra-leone-digital-transformation-project-pid-concept-stage.md,1,1,"The central donor financing relationship behind the national digital programme - US$50 million IDA grant, Ministry of Finance as borrower, communications ministry as implementing agency - in the World Bank's own project document."
finance.mou--strategic-relationships,progress/2026-05-06-sierra-leone-statehouse-sierratel-relaunch-africell-mvno-partnership.md,2,1,"A completed step rather than an intention: State House records the 5 May 2026 relaunch of state-owned Sierratel as an MVNO on Africell infrastructure, with the Minister stating it is a public-private collaboration and not a privatisation."
finance.mou--strategic-relationships,progress/2025-11-23-sierra-leone-nigeria-digital-economy-bilateral-mission-joint-communique.md,2,2,"Distinct event: the signed Nigeria-Sierra Leone Digital Transformation Cooperation Framework plus two technical partnerships, with a Joint Working Group and a 30-90-365 day action plan. One file, second selected row."
infra.energy--rural-electrification,baseline/2021-01-01-sierra-leone-ministry-of-energy-rural-renewable-energy-project.md,1,1,"The Ministry of Energy's own description of the flagship rural electrification programme - 94 solar mini-grids and 3 stand-alone systems, GBP 37.7 million FCDO funding, UNOPS implementation, and PPP agreements signed with three private operators in December 2018."
infra.energy--rural-electrification,progress/2026-01-01-sierra-leone-national-energy-compact-mission-300.md,2,1,"The compact itself rather than the announcement of it: 36 percent access baseline, USD 2.2 billion investment requirement, and a government commitment to establish a Rural Electrification Agency and reach at least 560,000 off-grid households by 2030."
infra.energy--rural-electrification,progress/2025-10-22-sierra-leone-sogrea-22-million-investment-facility-green-mini-grids.md,2,2,"Distinct event: the 21 October 2025 launch of SOGREA's EUR 22 million milestone-triggered CAPEX Investment Support Windows for private green mini-grid developers - a financing mechanism, not a target."
infra.energy--sufficient-energy-and-water-for-data-centres,baseline/2026-04-09-sierra-leone-government-update-national-electricity-status.md,1,1,"The most recent authoritative government statement of the standing power position, which is the binding constraint for this indicator: Freetown on 56 to 70 MW, Bumbuna at about 5 MW in the dry season, load shedding attributed to seasonality, damaged cables, faulty transformers and vandalism."
infra.energy--sufficient-energy-and-water-for-data-centres,progress/2026-06-10-sierra-leone-weekly-press-conference-energy-generation-projects.md,2,1,"Largest in-window movement on the energy side: US$70 million of signed agreements to expand Bumbuna by 50 to 60 MW, plus a completed 30 MW Newton solar plant with 15 MW battery storage serving the Freetown network."
