indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
gov.policy--ai-strategy,gov.policy,2,12,4,1,2,1,1,already-seen,staged,5
gov.policy--data-governance-policy,gov.policy,2,10,4,1,2,1,0,,staged,5
gov.policy--data-interoperability-framework-roadmap,gov.policy,2,14,5,1,2,2,1,already-seen,staged,5
gov.policy--data-localisation-policies,gov.policy,2,11,3,1,2,0,1,already-seen,staged,5
gov.policy--data-storage-cloud-strategy,gov.policy,2,9,0,1,1,0,0,,staged,5
gov.policy--open-data-policy,gov.policy,2,11,2,1,1,0,0,,staged,5
gov.legislate--access-to-information-legislation,gov.legislate,2,9,2,1,1,0,0,,staged,10
gov.legislate--ai-legislation-regulations,gov.legislate,2,10,1,0,2,0,0,,staged,10
gov.legislate--cybersecurity-legislation,gov.legislate,2,11,1,1,0,0,0,,staged,10
gov.legislate--legislation-enabling-data-interoperability,gov.legislate,2,12,2,1,1,0,0,,staged,10
gov.legislate--statistics-legislation,gov.legislate,2,14,2,1,2,1,1,url-dead,staged,10
