indicator_id,file,brief,rank,why
include.access--citizen-feedback-portals,baseline/2011-08-08-mediateur-de-la-republique-niger-textes.md,1,1,"Médiateur de la République's own founding law -- the closest cross-cutting institutional complaints/feedback mechanism, no single national digital portal found"
include.access--citizen-feedback-portals,progress/2026-06-23-pgrp-diffa-mecanisme-gestion-plaintes.md,2,1,"World Bank PGRP's 23 June 2026 relaunch of its regional Diffa complaints committee, distinct dated event"
include.access--citizen-feedback-portals,progress/2025-11-03-p2rs-niger-avis-et-suggestions.md,2,2,"P2RS project's own live complaint-registration form, dated 3 Nov 2025, a distinct feedback channel"
include.access--citizen-participation-in-policy,baseline/2010-09-17-ordonnance-2010-54-cgct-niger.md,1,1,"Code Général des Collectivités Territoriales, the enacting instrument establishing citizen participation in local governance"
include.access--citizen-participation-in-policy,progress/2025-12-16-ccr-2e-session-ordinaire-2025.md,2,1,"CCR second ordinary session opening 16 Dec 2025, transition-era consultative policy-input body"
include.access--citizen-participation-in-policy,progress/2025-11-27-ccd-decentralisation-niger.md,2,2,"Cadre national de concertation sur la décentralisation revived 27 Nov 2025 after 3 years dormant, distinct multi-stakeholder body"
include.access--gender-equity,baseline/2017-08-01-politique-nationale-de-genre-niger.md,1,1,"Politique Nationale de Genre (2017, horizon 2027), current national gender policy framework"
include.access--gender-equity,progress/2025-10-22-communique-conseil-ministres-achat-local.md,2,1,"22 Oct 2025 decree on local-procurement obligation, linked by UN Women to a gender-responsive procurement strategy prioritising women"
include.access--gender-equity,progress/2026-06-27-agenda-femmes-paix-securite.md,2,2,"27 June 2026 announcement of dedicated WPS directorate and results, distinct event from procurement decree"
include.access--inclusion-of-persons-with-disabilities,baseline/2019-11-12-adoption-loi-2019-62-insertion-personnes-handicapees.md,1,1,Contemporaneous account of the National Assembly's unanimous adoption of the founding disability-inclusion statute
include.access--inclusion-of-persons-with-disabilities,progress/2026-06-27-personnes-vulnerables-174-filles-handicapees.md,2,1,27 June 2026 ministerial report on Equal Opportunity Card rollout and disabled-schoolgirl support fund
include.access--inclusion-of-persons-with-disabilities,progress/2026-08-05-revue-nationale-inclusion-personnes-handicapees.md,2,2,"5 Aug 2026 national review recommendations, distinct event from the June ministerial interview"
include.access--inclusion-of-refugees-and-idps,baseline/2025-06-01-unhcr-niger-annual-results-report-2024.md,1,1,"UNHCR's official Annual Results Report Niger 2024, richest dated statement of refugee/IDP service access"
include.access--inclusion-of-refugees-and-idps,progress/2026-07-20-oim-niger-rapport-annuel-2025.md,2,1,"IOM Niger 2025 annual report, published 20 July 2026, distinct stabilisation-programme event"
include.access--inclusion-of-refugees-and-idps,progress/2026-02-01-dtm-niger-enquete-intentions-futures-pdi.md,2,2,"IOM DTM February 2026 survey showing 98% local-integration preference, distinct dated survey event"
data.statistics--national-strategy-for-development-of-statistics,baseline/2025-12-01-rapport-etat-statistique-2024-niger.md,1,1,INS/STP-CNS's own December 2025 assessment confirming SNDS III 2022-2026 as current strategy
data.statistics--national-strategy-for-development-of-statistics,progress/2026-01-23-conclusions-conseil-ministres-reforme-statistique.md,2,1,"23 Jan 2026 Council of Ministers reform of statistical law/CNS/FoNDAS, only surviving distinct in-window movement (PARIS21 candidate was DUP-EXACT, already staged)"
data.statistics--statistics-from-administrative-data,baseline/2004-03-30-loi-2004-011-organisation-activite-statistique.md,1,1,"Loi n. 2004-011 itself, defining fichiers administratifs and INS's data-centralising mandate"
data.statistics--statistics-from-administrative-data,progress/2026-02-16-ins-feuille-de-route-comptes-nationaux-eretes.md,2,1,"9-13 Feb 2026 ERETES national-accounts workshop integrating administrative data, distinct event"
data.statistics--statistics-from-administrative-data,progress/2026-04-18-ins-atelier-sdmx-odp2.md,2,2,"13-17 Apr 2026 SDMX/ODP 2.0 data-management modernisation workshop, distinct event"
data.satellite--meteorological-use-of-satellite-data,baseline/2026-03-01-dmn-niger-image-satellite.md,1,1,"DMN's own live satellite-imagery product page, establishing operational meteorological satellite use"
data.satellite--meteorological-use-of-satellite-data,progress/2025-11-04-crews-central-africa-training-niger-chad-congo.md,2,1,WMO CREWS training (7 Nov 2025) applying satellite data to Niger/Chad/Congo basin monitoring
data.satellite--meteorological-use-of-satellite-data,progress/2026-03-23-meteorologie-gouvernement-modernise-infrastructures.md,2,2,"23 Mar 2026 World Meteorological Day ministerial statement on infrastructure modernisation, distinct event"
